gene_id,gene_name,log2 fold change (MLE): group rrf3 YA vs N2 YA,Benjamini-Hochberg adjusted p-values,N2_YA_rep1.robustRPKM,N2_YA_rep2.robustRPKM,N2_YA_rep3.robustRPKM,rrf3_YA_rep1.robustRPKM,rrf3_YA_rep2.robustRPKM,rrf3_YA_rep3.robustRPKM,Input,Suggested Match,History
WBGene00219580,linc-18,3.69467737582083,2.08899006565546e-08,0.497805181624108,2.51035712518779,1.42462639859612,24.5819003688473,17.3041826837396,15.1006196322179,WBGene00219580,WBGene00219580,History: N.A.
WBGene00021899,Y54H5A.1,-0.479271241074058,2.09200577388489e-08,99.7343982764846,101.549563619123,104.042856280386,69.6874675622182,76.0115606953833,73.4448369976633,WBGene00021899,WBGene00021899,History: N.A.
WBGene00012500,hpo-2,2.79671308220125,2.09892338533938e-08,0.307250675898559,0.371860616288945,0.468957136946377,2.93495238922503,2.72941674774185,2.31399651705818,WBGene00012500,WBGene00012500,History: N.A.
WBGene00015313,hpo-32,-0.562857703168,2.22264520433556e-08,68.5965404855372,65.9950674401756,64.3539927004567,46.6689099933001,43.2958389675121,44.6123347479735,WBGene00015313,WBGene00015313,History: N.A.
WBGene00020766,T24C12.4,-2.28302764330964,2.28521714670149e-08,5.37253894130169,6.77322771512932,8.96887437103593,1.2849802543567,1.06110554192743,2.04354514216092,WBGene00020766,WBGene00020766,History: N.A.
WBGene00013927,clec-95,3.68966812963501,2.3579654202739e-08,0.423202225249922,0.426829113383428,0.403708843198899,5.70982632411695,3.54151604426521,6.93524652469053,WBGene00013927,WBGene00013927,History: N.A.
WBGene00017336,ugt-41,-0.636541339284558,2.48467894997911e-08,31.0110694738909,30.5196702496896,31.9514647195827,20.1953977630964,19.293354083525,20.6588395129999,WBGene00017336,WBGene00017336,History: N.A.
WBGene00011954,T23F11.2,-0.816929988820463,2.7960239128476e-08,34.8189203111724,34.4264895986062,36.1554577660615,18.2057214292098,19.8416207178492,21.9720531712826,WBGene00011954,WBGene00011954,History: N.A.
WBGene00007600,C15C6.1,-1.78802322793326,2.86483935356141e-08,8.06993531841479,9.51648091965673,13.3830611001611,3.01511692223154,3.59639288391071,2.33758041441429,WBGene00007600,WBGene00007600,History: N.A.
WBGene00003771,nlp-33,-0.71256354887803,2.88051346462271e-08,178.422376961771,206.206691042544,220.428069507828,121.941889761551,107.887722796549,139.821205899095,WBGene00003771,WBGene00003771,History: N.A.
WBGene00009446,F35H8.1,1.20087891225535,2.97527310387997e-08,11.5273012369832,11.8300579524475,12.925516595596,28.4857882348016,25.7760221226538,29.1923616596972,WBGene00009446,WBGene00009446,History: N.A.
WBGene00008341,ttr-44,-0.941732179762279,2.9865908677036e-08,46.2844117255668,65.1289212005709,66.3045781499194,26.008741303354,32.5586806461078,34.2725435669937,WBGene00008341,WBGene00008341,History: N.A.
WBGene00001156,ech-7,0.796500561991975,3.08226752395167e-08,95.4665568769874,76.5203078282305,89.8061162982022,115.547608660107,171.704305470537,168.001884455733,WBGene00001156,WBGene00001156,History: N.A.
WBGene00008447,E01G4.5,1.488066367927,3.13033347855848e-08,2.57910494098585,3.28976324215085,2.17085927405122,7.30740644844423,7.98372873027564,7.22052616896858,WBGene00008447,WBGene00008447,History: N.A.
WBGene00004431,rpl-19,-0.4730002285242,3.13337777750723e-08,3256.08923555099,3165.58553535804,2974.02831222328,2031.42745945775,2292.97123438588,2445.50021444758,WBGene00004431,WBGene00004431,History: N.A.
WBGene00010679,K08F4.5,0.714969914697673,3.26219691435852e-08,34.2578792647787,42.3158488790019,39.6565147683558,59.7232267681179,68.511507263337,62.6763145150247,WBGene00010679,WBGene00010679,History: N.A.
WBGene00006661,twk-6,1.88257849947788,3.30762872495094e-08,1.19015491698637,1.90056156297742,2.83833611980835,6.90473327363138,7.08668528810452,7.98822579038191,WBGene00006661,WBGene00006661,History: N.A.
WBGene00011379,T02E1.7,-0.877783472502888,3.47539621029637e-08,28.4587043385271,25.9488436307444,28.650498715242,14.026715336994,14.3987023818721,16.9162428502205,WBGene00011379,WBGene00011379,History: N.A.
WBGene00045355,D1086.17,-0.699533153276387,3.62281301589298e-08,72.7033749468625,76.8241347976129,88.2586727704427,44.1159212831773,47.4784087351304,55.1903854302742,WBGene00045355,WBGene00045355,History: N.A.
WBGene00077697,F58E6.13,-1.79221279010492,3.63303766589782e-08,4.41738386424123,4.81166061947257,5.95566227460129,0.858227820184677,2.10423761114366,1.47860604142701,WBGene00077697,WBGene00077697,History: N.A.
WBGene00021779,Y51H7C.1,-0.907634277938416,3.66006314902408e-08,25.2099504822484,29.995313026097,29.4161389704005,12.7179631927861,13.4058907641612,19.1850959958834,WBGene00021779,WBGene00021779,History: N.A.
WBGene00016636,perm-2,0.466501102973964,3.73509460085002e-08,593.178838618661,509.808492338554,504.448517484538,739.809887732659,732.535711273822,748.665126420873,WBGene00016636,WBGene00016636,History: N.A.
WBGene00000689,col-115,-1.90456726507167,3.74425260215185e-08,4.7101504925914,7.32706856831989,7.46327024132183,0.969393798435275,2.2354756692435,2.08766176820603,WBGene00000689,WBGene00000689,History: N.A.
WBGene00018969,F56D3.1,-1.69405246448989,3.84434792640141e-08,4.96909311471215,5.45020066435492,4.50319818216505,1.15648815841323,1.55937179153609,1.94915223517448,WBGene00018969,WBGene00018969,History: N.A.
WBGene00000626,col-49,-2.00359832581019,3.85324573324646e-08,71.9808825779981,78.094127269877,86.319029917277,13.2347763849532,17.1017945821754,28.7395942909605,WBGene00000626,WBGene00000626,History: N.A.
WBGene00021627,Y47D7A.15,-2.60212103134444,4.07450223262509e-08,178.435830028088,239.075387889101,225.465798497501,17.7838216804737,35.2302433472114,52.9487397479632,WBGene00021627,WBGene00021627,History: N.A.
WBGene00004473,rps-4,-0.482152918437721,4.13997023412108e-08,3483.83221549345,3267.9912535504,3120.18222231622,2095.70535893296,2487.50023728773,2484.77857492814,WBGene00004473,WBGene00004473,History: N.A.
WBGene00010712,K09B11.5,1.07500281469955,4.24644575651104e-08,5.41994213013641,6.20663214201282,3.98543248404061,10.6032159768945,10.7393703751502,11.5158337209559,WBGene00010712,WBGene00010712,History: N.A.
WBGene00004427,rpl-15,-0.441510045140065,4.2497284917694e-08,3760.54996439037,3687.19029300269,3553.54178501159,2455.97977564636,2751.79645293109,2893.86087934016,WBGene00004427,WBGene00004427,History: N.A.
WBGene00009186,trcs-1,0.474498327769167,4.25393775871188e-08,195.544179998603,193.569067616063,169.531794402506,272.692265936938,248.498412365964,254.766454339136,WBGene00009186,WBGene00009186,History: N.A.
WBGene00018343,F42A10.7,-0.855658890843564,4.35081059122165e-08,43.7594459656239,46.9317241594631,47.9171958511932,24.5723055599602,29.7558696942613,22.2417993597693,WBGene00018343,WBGene00018343,History: N.A.
WBGene00011182,R09H10.5,0.644253067576581,4.4334579869741e-08,27.9571471335447,27.3940618602282,28.3629994647842,34.988429331447,47.0539173331593,48.9029132433199,WBGene00011182,WBGene00011182,History: N.A.
WBGene00020826,T26A8.3,3.40074560279449,4.44929375430625e-08,1.40875479969815,0.0,1.11988772074071,9.31336115978187,7.25476442069608,10.3150373842408,WBGene00020826,WBGene00020826,History: N.A.
WBGene00019642,K11C4.1,0.733372857631129,4.58014212155533e-08,24.4795948468676,24.4792651338231,27.5255783304875,38.8743817423893,43.8542845747535,44.6742816289304,WBGene00019642,WBGene00019642,History: N.A.
WBGene00004492,rps-23,-0.438192648290835,4.60964746122226e-08,5521.73382341689,5305.32350745224,5610.59192615622,3666.14937179549,4241.13604885211,4225.63956617294,WBGene00004492,WBGene00004492,History: N.A.
WBGene00021265,Y22D7AR.12,-1.11226072870752,4.66054330420027e-08,3.67028802906881,4.56200695740567,4.29023786137383,1.75758887588495,1.9466845555347,2.10884064345812,WBGene00021265,WBGene00021265,History: N.A.
WBGene00206508,ZK262.19,2.68572231370827,4.92581637538009e-08,0.637190632478858,4.49855996833652,2.43136238693737,21.1484939566739,12.9204564038589,14.329967319953,WBGene00206508,WBGene00206508,History: N.A.
WBGene00008789,F14D7.2,0.658926722235749,5.00137694823511e-08,26.2456333480496,23.3604430614431,21.8335859614536,39.2196671473806,37.2525371166381,36.1982036597862,WBGene00008789,WBGene00008789,History: N.A.
WBGene00016576,C41H7.6,0.910721528496881,5.07751010940374e-08,13.4349801744767,10.0978596691851,12.7345116753848,20.8511532081397,24.7057329997047,22.7357063667523,WBGene00016576,WBGene00016576,History: N.A.
WBGene00019237,H24G06.1,-0.559576365143268,5.12882325409446e-08,13.972802646361,14.1299814673652,13.8425347365621,9.07301635565847,9.4783643421806,9.93792849062343,WBGene00019237,WBGene00019237,History: N.A.
WBGene00000672,col-97,-2.06535980352195,5.33844871306625e-08,83.0268527543857,99.4118354843337,90.445758270399,13.4988767568845,20.6534839226947,31.1408021536883,WBGene00000672,WBGene00000672,History: N.A.
WBGene00007643,marc-3,0.514706030080144,5.33844871306625e-08,53.4595733570086,51.4163897150904,52.968677416687,79.4145286917927,74.2364404156707,71.7008337138098,WBGene00007643,WBGene00007643,History: N.A.
WBGene00010556,rack-1,-0.474824403837004,5.47253930211061e-08,2937.6575405935,2739.81336015145,2655.9357047686,1782.87731959923,2063.91260867375,2149.9954354261,WBGene00010556,WBGene00010556,History: N.A.
WBGene00020531,T15B12.2,0.828975349628706,5.5190906832562e-08,11.8717275204631,13.4800649881003,12.6748841213492,21.0027962373213,22.4707651959943,24.1780716819677,WBGene00020531,WBGene00020531,History: N.A.
WBGene00009705,F44F4.10,1.05292626325922,5.51948247622261e-08,8.31451909350758,10.0629304889755,9.09483119846086,17.8589184552134,19.3750853461049,19.8293893184201,WBGene00009705,WBGene00009705,History: N.A.
WBGene00001787,gst-39,1.16823717967005,5.65519953401089e-08,9.79064403056698,7.92956359543558,11.0377930710713,20.5347604941322,22.0585633446971,22.1891527685353,WBGene00001787,WBGene00001787,History: N.A.
WBGene00003526,nas-7,-1.07549071500489,5.81104262705694e-08,12.3760207291968,12.3270275937952,13.0525532743436,5.7871442395972,5.34412768851944,6.83457376795467,WBGene00003526,WBGene00003526,History: N.A.
WBGene00013297,Y57G11B.5,0.614294995211285,5.81261137098352e-08,137.295219152903,147.847552234817,140.794016674516,253.428906365832,208.935524374754,188.940425788826,WBGene00013297,WBGene00013297,History: N.A.
WBGene00044646,B0205.14,2.20263779074851,5.81261137098352e-08,3.35212697841845,4.88345731403438,7.10605014167847,15.678607995604,30.5693395132411,24.9341910870858,WBGene00044646,WBGene00044646,History: N.A.
WBGene00022079,Y69A2AR.8,-0.812958512240466,5.98129893407897e-08,14.6840043725035,14.9527081222312,13.8274727631484,7.2621284009243,8.57099305447832,8.98861670829194,WBGene00022079,WBGene00022079,History: N.A.
WBGene00008655,lips-3,-2.71861685496637,6.08788376190245e-08,3.02137908342203,3.45906622170986,3.58328742948676,0.330521492263552,0.709635252014559,0.51249791420124,WBGene00008655,WBGene00008655,History: N.A.
WBGene00011798,T16G1.4,1.26941035827957,6.08788376190245e-08,4.52154924793949,4.25627944602436,4.24139135457825,8.1136050278449,11.5697058409477,11.8240057352106,WBGene00011798,WBGene00011798,History: N.A.
WBGene00009394,clec-63,1.05553869188258,6.25027947602271e-08,301.324926571994,282.671183300353,277.289658361731,455.808521041571,642.367811309252,692.164147949147,WBGene00009394,WBGene00009394,History: N.A.
WBGene00020297,nog-1,-0.433151623995641,6.30992734555567e-08,134.460560634154,137.887986824668,124.891639055625,97.8559352614928,95.4099527269764,100.951653784853,WBGene00020297,WBGene00020297,History: Renamed on 2005-03-17
WBGene00018737,F53B1.4,-1.66861430250735,6.37936991564099e-08,6.73865880569401,5.55405534429231,4.90760033927396,1.5837276149944,2.09894448228239,1.74323409957604,WBGene00018737,WBGene00044621,"History: Merged into ""WBGene00044621"" on 2020-07-30. Remark: [2020-07-30T16:54:45.386Z WBPerson1983] Gene Merged into WBGene00044621: bus-5 confirmed as this sequenced loci also known as rml-2...F53B1.4 - name transferred to bus-5"
WBGene00001538,gcy-12,-0.586674175907307,6.59944807149253e-08,13.2643690488999,13.5459713689604,13.2181166035427,8.41646967056936,9.73538477472418,8.51446716369352,WBGene00001538,WBGene00001538,History: N.A.
WBGene00235095,B0035.21,2.70291305772392,6.70808952555104e-08,2.46532089947177,3.72967344313614,5.87941053388874,25.4454331686897,30.3509870881465,23.2088341145419,WBGene00235095,WBGene00235095,History: N.A.
WBGene00017106,E02H9.9,2.52831699064825,6.71604577591945e-08,0.988481888093693,2.24314488704131,2.59311471757193,11.4027548328594,11.6921393471675,10.5981470021854,WBGene00017106,WBGene00017106,History: N.A.
WBGene00015685,C10G11.1,1.59777857238989,6.76862161842251e-08,2.79847237237336,3.27404847116384,3.09670141849794,8.06486733944354,10.2681876826035,9.48425869761819,WBGene00015685,WBGene00015685,History: N.A.
WBGene00004474,rps-5,-0.468397067321774,6.88938393629303e-08,3108.24231286503,2964.41226484903,2814.66561083059,1910.72070884888,2231.23195485184,2282.1399655571,WBGene00004474,WBGene00004474,History: N.A.
WBGene00011900,T21C12.4,1.65974269097185,7.01166848135693e-08,5.38887988434722,2.32931278233038,4.52867606922582,9.86731572690644,14.1235295262575,14.8973681181322,WBGene00011900,WBGene00011900,"History: Split into T21C12.8(WBGene00043998). History of WBGene00011900: Split into ""WBGene00043998"" on 2004-11-08"
WBGene00019248,H27M09.5,-1.42720118953694,7.04363209816181e-08,8.32789365505209,9.1458658873687,10.4158565168731,2.92134921097715,4.02063225895648,3.48443622094999,WBGene00019248,WBGene00019248,History: N.A.
WBGene00004476,rps-7,-0.417796297704934,7.08325922769203e-08,4721.72945684958,4492.00811427929,4738.35455248619,3240.81189565958,3744.63058719236,3459.09291958503,WBGene00004476,WBGene00004476,History: N.A.
WBGene00004017,phg-1,-1.9763418225638,7.40888933321728e-08,6.49401602787686,10.6735370079994,13.3075438425579,1.36293090143149,3.48361401298668,3.01903533197293,WBGene00004017,WBGene00004017,History: N.A.
WBGene00012059,T26G10.1,-0.510388187075003,7.40917053060295e-08,77.9506559119772,82.8222075033025,78.3359347662428,58.4633067520647,57.5983808240312,51.6335739252659,WBGene00012059,WBGene00012059,History: N.A.
WBGene00001605,gln-4,-1.61352550201102,7.74558741777634e-08,7.97932512340365,6.43816703148796,7.79088525506054,2.27978922315603,2.44737307222428,2.5530418911131,WBGene00001605,WBGene00001605,History: N.A.
WBGene00004430,rpl-18,-0.486844603104571,7.78853107851653e-08,2574.23007567785,2503.70784312175,2202.49635553041,1574.27109015977,1756.08640863873,1865.35315755896,WBGene00004430,WBGene00004430,History: N.A.
WBGene00022417,Y102A11A.7,-2.01101789553034,7.93640955598303e-08,7.67454695558527,11.5470327255296,11.281610103423,1.32401367642099,1.94371270323631,4.47444513508381,WBGene00022417,WBGene00022417,History: N.A.
WBGene00011844,T19C9.8,2.43956871104431,8.15961557859584e-08,1.38922376267193,0.560451823297739,0.618442467607616,3.74866951869574,5.63391994354313,4.55319405109378,WBGene00011844,WBGene00011844,History: N.A.
WBGene00002186,kel-10,-0.647185183775068,8.2263684446337e-08,27.9108228588927,31.0118537215027,29.7257372045221,16.9979282153866,19.2287856296308,20.506726040419,WBGene00002186,WBGene00002186,History: N.A.
WBGene00004455,rpl-42,-1.7432848564399,8.2263684446337e-08,10.4991638306175,15.3359998920563,14.6779689552327,3.95655028291432,4.71932255011081,3.40829032451314,WBGene00004455,WBGene00004455,History: N.A.
WBGene00016680,C45G9.9,-0.887094627855108,8.25550860696042e-08,23.0880782970978,23.285945586552,24.140504712076,11.4263243050878,13.531822183065,13.2880179740512,WBGene00016680,WBGene00016680,History: N.A.
WBGene00013352,lon-8,-1.53297245035708,8.27525752063766e-08,13.0554819806809,15.4376048602853,23.4767418883627,5.46653807204588,5.07143518267409,7.53446208935852,WBGene00013352,WBGene00013352,History: N.A.
WBGene00010672,K08E7.4,1.79081109591798,8.35188947240904e-08,5.68591351959096,5.73464240389719,6.56590818004222,23.7409957888081,20.8050288914326,17.5296011038544,WBGene00010672,WBGene00010672,History: N.A.
WBGene00004487,rps-18,-0.389022215358939,8.35637164100492e-08,3759.95665702144,3796.40116835781,3691.61677706465,2681.51145645621,2993.41748143132,2915.17640451021,WBGene00004487,WBGene00004487,History: N.A.
WBGene00010568,K04G2.10,1.51264922259727,8.70558337367075e-08,3.08936266709552,3.31686069437709,3.80266013356422,11.6977250370696,9.71891428242975,7.60969793553474,WBGene00010568,WBGene00010568,History: N.A.
WBGene00015046,nlp-34,-2.71934552402957,8.81563348293264e-08,15.961247562588,13.6214160531929,20.6918068749981,2.31913736389825,1.97588383740549,3.42475549516296,WBGene00015046,WBGene00015046,History: N.A.
WBGene00008377,D1054.10,0.414438117395998,8.83154279695268e-08,431.981665957927,426.558768545085,454.278648474758,606.853962949448,588.368878195342,554.157857919385,WBGene00008377,WBGene00008377,History: N.A.
WBGene00004416,rpl-5,-0.514210318184421,9.55401619353647e-08,2579.83253961866,2523.49197724028,2176.96573874388,1525.1375597195,1697.80919848987,1874.91592781104,WBGene00004416,WBGene00004416,History: N.A.
WBGene00001607,gln-6,0.455853795745531,9.62474373766555e-08,239.401321130378,229.872701853849,208.107708953311,320.420439423491,318.594081478667,289.827893037285,WBGene00001607,WBGene00001607,History: N.A.
WBGene00008812,F14F7.5,2.70610670039928,9.65034012235709e-08,0.147131051904532,0.259685966200598,0.280707913234332,1.57814325869128,1.52722133336656,1.38510981571689,WBGene00008812,WBGene00008812,"History: Split into F14F7.7(WBGene00206390). History of WBGene00008812: Split into ""WBGene00206390"" on 2011-01-21"
WBGene00012087,T27E7.1,-0.615696202335626,1.00290283171115e-07,115.918186097602,119.204001948429,125.274464448907,67.771739073681,78.2768068718108,89.6842183304208,WBGene00012087,WBGene00012087,History: N.A.
