Gene,log2 fold change lotr-1 vs. N2 (22G-RNA),BH-adjusted p-value (22G-RNA),N2_r1 normalized counts (22G-RNA),N2_r2 normalized counts (22G-RNA),N2_r3 normalized counts (22G-RNA),lotr-1_r1 normalized counts (22G-RNA),lotr-1_r2 normalized counts (22G-RNA),lotr-1_r3 normalized counts (22G-RNA),Input,Suggested Match,History
WBGene00003075,-2.70529487433422,1.1912094862695e-17,290.988892473235,302.532860121931,282.226145867336,52.9209955230748,39.3226180116086,42.5784652882573,WBGene00003075,WBGene00003075,History: N.A.
WBGene00019131,1.5014295503492,1.2417826370097901e-17,809.153323807154,831.026987977612,812.510623332356,2308.16957396795,2291.4361950401,2345.80732197492,WBGene00019131,WBGene00019131,History: N.A.
WBGene00077539,2.20136085524831,2.04919471523373e-17,92.7420739169083,91.5856301113538,82.686110532561,382.659506089925,423.016042246092,419.131767681283,WBGene00077539,WBGene00077539,History: N.A.
WBGene00008862,1.31389357576195,2.11068165004509e-17,15424.1129905111,14333.1511124269,14768.6960399149,37324.2282784024,37437.5155360218,35921.5883558463,WBGene00008862,WBGene00008862,History: N.A.
WBGene00020486,-1.85803772775989,2.1166000503332e-17,979.322266773959,896.338052073414,929.36454813457,263.248029012218,280.024704022061,228.859250924383,WBGene00020486,WBGene00020486,History: N.A.
WBGene00015158,-3.59453301053395,2.21145460743564e-17,212.711178708505,204.19091303515,160.588727067371,17.6403318410249,14.2991338224031,15.9669244830965,WBGene00015158,WBGene00015158,History: N.A.
WBGene00015128,-2.93891151800674,2.28258035831448e-17,322.470146922094,248.482324318509,256.941963307793,31.2098178725826,47.6637794080104,27.9421178454188,WBGene00015128,WBGene00015128,History: N.A.
Tc1A,2.29412995579288,2.98317056480181e-17,91.8912292020743,66.0617659819601,88.1529608157055,424.724912787754,415.866475334891,364.578109030703,,,
WBGene00015451,-3.59548799019448,3.06764775449801e-17,173.57232182614,213.199335669053,173.572496489839,13.5694860315576,16.6823227928036,15.9669244830965,WBGene00015451,WBGene00015451,History: N.A.
WBGene00019004,-2.5552398854733,3.2378195636405604e-17,340.337885933609,308.5384752112,314.34389128081,58.3487899356978,52.4301573488114,53.2230816103216,WBGene00019004,WBGene00019004,History: N.A.
WBGene00015351,-5.99717910009539,3.73093895444539e-17,183.782458404149,190.678279084294,201.590104190954,1.35694860315576,2.38318897040052,5.32230816103216,WBGene00015351,WBGene00015351,History: N.A.
WBGene00013965,3.59342497081203,3.88899152963818e-17,8.50844714834022,15.7647396093314,9.56698799550292,142.479603331355,135.84177131283,131.727126985546,WBGene00013965,WBGene00013965,History: N.A.
WBGene00023404,-1.83579122143193,3.95693942920381e-17,931.674962743254,861.805765310116,900.663584148061,255.106337393284,240.702086010452,259.462522850318,WBGene00023404,WBGene00023404,History: N.A.
WBGene00006594,1.59143866340938,6.41784490498025e-17,637.282691410682,578.79115422831,599.303462289719,1936.36565670328,1754.02708221478,1777.65092578474,WBGene00006594,WBGene00006594,History: Renamed on 2006-02-01
WBGene00016378,-2.51328757584878,6.99649611823494e-17,365.863227378629,323.552512934373,338.261361269568,50.2070983167633,72.6872635972158,55.8842356908377,WBGene00016378,WBGene00016378,History: N.A.
WBGene00016074,1.73682122919852,7.40755264244022e-17,317.36507863309,346.073569519132,298.62669671677,1055.70601325518,1031.92082418342,1117.68471381675,WBGene00016074,WBGene00016074,History: N.A.
WBGene00017639,-2.67800755866496,1.13293527563406e-16,279.927911180393,277.008995992537,302.726834429128,54.2779441262306,35.7478345560078,45.2396193687734,WBGene00017639,WBGene00017639,History: N.A.
WBGene00007079,1.44781575821032,1.25982395476052e-16,1543.43231270892,1424.83217992909,1587.43665096809,4294.74232898799,4041.88849379928,4095.51612991425,WBGene00007079,WBGene00007079,History: N.A.
WBGene00010311,-4.12786038580659,1.38684574817388e-16,155.704582814626,162.902309296424,153.75516421344,8.14169161893458,11.9159448520026,6.6528852012902,WBGene00010311,WBGene00010311,History: N.A.
WBGene00194725,-5.23155017028298,1.5037747291681002e-16,161.660495818464,147.888271573252,174.255852775232,2.71389720631153,4.76637794080104,5.32230816103216,WBGene00194725,WBGene00194725,History: N.A.
WBGene00023223,9.82388170435375,1.51781114330814e-16,0.0,0.750701886158638,0.683356285393066,430.152707200377,462.338660257701,476.346580412378,WBGene00023223,WBGene00023223,History: N.A.
WBGene00011066,-2.38352321359023,1.53495882764096e-16,392.239413538484,372.348135534684,388.146370103261,63.7765843483209,91.75277536042,63.8676979323859,WBGene00011066,WBGene00011066,History: N.A.
WBGene00006801,-2.52623909977432,1.54109218351642e-16,406.703773690662,316.796195958945,341.678142696533,62.4196357451651,52.4301573488114,70.5205831336761,WBGene00006801,WBGene00006801,History: N.A.
WBGene00019003,-2.68354992049522,2.01682062634488e-16,256.10425916504,287.518822398758,283.592858438122,46.136252507296,44.0889959524096,38.5867341674832,WBGene00019003,WBGene00019003,History: N.A.
WBGene00001325,2.51568004962584,2.06359406754622e-16,44.2439251713691,48.7956226003115,48.5182962629077,245.607697171193,260.959192258857,304.702142219091,WBGene00001325,WBGene00001325,History: N.A.
WBGene00004428,-3.04018289500839,2.06693110305556e-16,229.728073005186,210.947230010577,215.257229898816,23.068126253648,33.3646455856073,22.6198096843867,WBGene00004428,WBGene00004428,History: N.A.
WBGene00019713,-2.63746913735246,2.30961766486733e-16,285.883824184231,280.762505423331,276.759295584192,51.564046919919,40.5142124968088,43.9090423285153,WBGene00019713,WBGene00019713,History: N.A.
WBGene00194747,-4.17094405226645,2.39177399523415e-16,159.958806388796,147.888271573252,156.488589355012,5.42779441262306,8.34116139640182,11.9751933623224,WBGene00194747,WBGene00194747,History: N.A.
WBGene00003235,-2.32539741256859,3.32767644386855e-16,475.622195592218,377.603048737795,407.280346094267,81.4169161893458,85.7948029344187,83.8263535362565,WBGene00003235,WBGene00003235,History: N.A.
WBGene00000636,-2.34822139177078,3.61618302745113e-16,394.791947682986,401.625509094871,351.245130692036,69.204378760944,82.2200194788179,73.1817372141922,WBGene00000636,WBGene00000636,History: N.A.
PALTTTAAA2,1.85448015185139,4.42173093321719e-16,217.816246997509,240.975305456923,210.473735901064,728.681399894645,819.817005817779,870.197384328758,,,
WBGene00007722,-5.4116155831346,5.30143841305821e-16,193.141750267323,126.86861876081,174.255852775232,4.07084580946729,3.57478345560078,3.99173112077412,WBGene00007722,WBGene00007722,History: N.A.
WBGene00008254,4.5931847686268,6.079657087717649e-16,5.10506828900413,1.50140377231728,6.15020656853759,93.6294536177477,98.9023422716215,117.090779542708,WBGene00008254,WBGene00008254,History: N.A.
WBGene00000393,-2.34990629052724,6.25864525499465e-16,359.056469659957,388.863577030174,357.395337260574,71.9182759672555,64.346102200814,81.1651994557404,WBGene00000393,WBGene00000393,History: N.A.
WBGene00021353,-3.11364499860502,6.389936736943819e-16,220.368781142012,217.703546986005,186.556265912307,27.1389720631153,27.406673159606,17.2975015233545,WBGene00021353,WBGene00021353,History: N.A.
WBGene00019435,2.76759136166276,7.21815782877731e-16,28.0778755895227,27.7759697878696,32.1177454134741,204.89923907652,182.31395623564,214.222903481544,WBGene00019435,WBGene00019435,History: N.A.
PAL8A_CE,3.63939237823301,7.48273318037996e-16,13.6135154373443,9.00842263390366,8.88363171010986,142.479603331355,102.477125727222,143.702320347868,,,
WBGene00015184,-3.49295544016572,7.79696886598497e-16,185.484147833817,165.905116841059,170.155715062873,9.49864022209035,19.0655117632042,17.2975015233545,WBGene00015184,WBGene00015184,History: N.A.
WBGene00009544,2.46194071583303,7.98659656650527e-16,47.6473040307052,50.2970263726287,51.935077689873,310.74123012267,268.108759170058,248.817906528254,WBGene00009544,WBGene00009544,History: N.A.
WBGene00007015,-2.22352640589014,1.0271090796789502e-15,448.395164717529,488.706927889273,487.916387770649,130.267065902953,82.2200194788179,94.4709698583209,WBGene00007015,WBGene00007015,History: N.A.
WBGene00016678,-3.32085609692886,1.0609767639565101e-15,169.31809825197,184.672663995025,186.556265912307,17.6403318410249,17.8739172780039,18.6280785636126,WBGene00016678,WBGene00016678,History: N.A.
WBGene00019200,-4.06730667537097,1.2247623601739201e-15,166.765564107468,141.882656483983,146.921601359509,13.5694860315576,4.76637794080104,9.31403928180628,WBGene00019200,WBGene00019200,History: N.A.
WBGene00008726,1.83124079238339,1.2457757557464e-15,245.894122587032,216.202143213688,204.323529332527,746.32173173567,834.116139640182,782.379299671728,WBGene00008726,WBGene00008726,History: N.A.
WBGene00005292,5.49460459020019,1.2836266567110201e-15,1.70168942966804,2.25210565847591,2.73342514157226,86.8447106019689,107.243503668023,111.768471381675,WBGene00005292,WBGene00005292,History: N.A.
WBGene00017148,2.59477460329633,1.57276702523274e-15,34.8846333081949,49.5463244864701,45.7848711213354,298.528692694268,216.870196306447,276.760024373672,WBGene00017148,WBGene00017148,History: N.A.
WBGene00015896,2.07732710839442,1.5857602943263502e-15,91.8912292020743,112.605282923796,111.38707451907,460.005576469804,431.357203642494,447.073885526701,WBGene00015896,WBGene00015896,History: N.A.
WBGene00000644,4.40626299518071,1.69612607581366e-15,4.25422357417011,5.25491320311047,4.78349399775146,120.768425680863,89.3695863900195,94.4709698583209,WBGene00000644,WBGene00000644,History: N.A.
WBGene00021186,-5.76903304305542,2.0586478902560303e-15,180.379079544813,156.145992320997,155.805233069619,4.07084580946729,3.57478345560078,1.33057704025804,WBGene00021186,WBGene00021186,History: N.A.
WBGene00000938,-2.25413024146701,2.06372564750941e-15,387.985189964314,394.869192119444,379.946094678545,78.7030189830343,77.4536415380169,87.8180846570307,WBGene00000938,WBGene00000938,History: N.A.
WBGene00000821,1.53823017844964,2.14394822739308e-15,573.46933779813,561.525010846661,595.886680862754,1669.04678188159,1667.04068479516,1693.82457224849,WBGene00000821,WBGene00000821,History: N.A.
WBGene00013288,-2.96865861134667,2.19142862548078e-15,262.060172168879,200.437403604356,224.824217894319,37.9945608883614,28.5982676448062,21.2892326441286,WBGene00013288,WBGene00013288,History: N.A.
WBGene00018658,-2.11688365704739,2.25355659585739e-15,479.025574451554,469.188678849149,490.649812912221,109.912836855617,97.7107477864213,125.074241784256,WBGene00018658,WBGene00018658,History: N.A.
WBGene00219413,2.33064591246288,2.5665935336887e-15,69.7692666163898,54.0505358034219,58.0852842584106,298.528692694268,318.155727548469,294.057525897027,WBGene00219413,WBGene00219413,History: N.A.
WBGene00014178,1.46809533231483,2.72949058938055e-15,952.09523589927,928.618233178235,950.548592981755,2730.1805895494,2611.97511155897,2490.84021936305,WBGene00014178,WBGene00014178,History: N.A.
WBGene00008648,-2.91897877507268,3.0175820193209e-15,209.307799849169,215.451441327529,226.190930465105,23.068126253648,35.7478345560078,26.6115408051608,WBGene00008648,WBGene00008648,History: N.A.
CERP4,2.32510667232898,3.4668371703895804e-15,60.4099747532155,72.8180829573879,74.4858351078442,289.030052472178,388.459802175285,365.908686070961,,,
WBGene00011757,-5.74762954881742,5.104675873599111e-15,131.030086084439,190.678279084294,162.63879592355,2.71389720631153,2.38318897040052,3.99173112077412,WBGene00011757,WBGene00011757,History: N.A.
WBGene00008763,5.61869472220943,5.104675873599111e-15,2.55253414450206,1.50140377231728,2.0500688561792,111.269785458773,91.75277536042,94.4709698583209,WBGene00008763,WBGene00008763,History: N.A.
WBGene00008196,-2.752189246645,5.634308651407661e-15,222.921315286514,258.99215072473,239.858056172966,40.7084580946729,29.7898621300065,37.2561571272251,WBGene00008196,WBGene00008196,History: N.A.
WBGene00009058,2.43513442029352,6.1183780536003306e-15,45.9456146010372,43.540709397201,51.935077689873,265.96192621853,243.085274980853,258.13194581006,WBGene00009058,WBGene00009058,History: N.A.
WBGene00011499,-5.04067374958856,6.8456585137648706e-15,145.494446236618,147.888271573252,130.521050510076,2.71389720631153,5.9579724260013,3.99173112077412,WBGene00011499,WBGene00011499,History: N.A.
WBGene00010726,-1.77051908795683,8.16117442595909e-15,938.481720461926,869.312784171703,920.48091642446,287.673103869022,260.959192258857,251.47906060877,WBGene00010726,WBGene00010726,History: N.A.
WBGene00019663,4.71404387562104,8.64331917037e-15,3.40337885933609,3.75350943079319,3.41678142696533,89.5586078082804,101.285531242022,86.4875076167726,WBGene00019663,WBGene00019663,History: N.A.
WBGene00010868,1.56676408795104,9.34162170080932e-15,581.126940231637,524.740618424888,548.735097170632,1723.32472600782,1605.07777156475,1570.08090750449,WBGene00010868,WBGene00010868,History: N.A.
WBGene00019069,-3.98058743906079,9.97621816754794e-15,154.853738099792,141.131954597824,131.887763080862,8.14169161893458,8.34116139640182,10.6446163220643,WBGene00019069,WBGene00019069,History: N.A.
WBGene00009468,-1.92670195833944,1.68629938275164e-14,701.096045023234,671.878188111981,620.487507136904,151.978243553446,183.50555072084,187.611362676384,WBGene00009468,WBGene00009468,History: N.A.
WBGene00016230,-2.27377657428197,1.70818100021077e-14,370.117450952799,341.56935820218,354.661912119001,74.632173173567,72.6872635972158,73.1817372141922,WBGene00016230,WBGene00016230,History: N.A.
WBGene00015975,-2.13566092419677,1.86732527045585e-14,466.262903729044,463.933765646038,415.480621518984,109.912836855617,90.5611808752197,106.446163220643,WBGene00015975,WBGene00015975,History: N.A.
WBGene00019725,2.29705747526272,1.89065969534181e-14,69.7692666163898,68.3138716404361,53.9851465460522,299.885641297424,294.323837844464,345.95003046709,WBGene00019725,WBGene00019725,History: Renamed on 2015-04-29
TC5,1.25749090302779,1.89332863099053e-14,8804.54110910245,8563.25641541158,8656.75742335936,21111.4063678974,20547.8553027933,20557.4152719867,,,
WBGene00017251,2.51904717095682,1.89332863099053e-14,34.0337885933609,60.8068527788497,45.7848711213354,252.392440186972,255.001219832856,303.371565178833,WBGene00017251,WBGene00017251,History: N.A.
HelitronY2_CE,2.31292292743089,1.95986057329233e-14,72.3218007608918,87.081418794402,53.9851465460522,385.373403296237,320.53891651887,351.272338628123,,,
LINE2E_CE,1.51811873443306,1.98505766713689e-14,576.872716657467,581.043259886786,593.836612006574,1666.33288467528,1709.93808626237,1641.93206767842,,,
WBGene00016550,-2.98690903269506,2.04210551908904e-14,196.545129126659,189.176875311977,196.12325390781,18.9972804441807,26.2150786744057,27.9421178454188,WBGene00016550,WBGene00016550,History: N.A.
WBGene00022382,1.33612828616126,2.2252636599986e-14,2417.24983484346,2512.59921297296,2504.50078596559,6203.96901362815,6125.98724841454,6447.97633709046,WBGene00022382,WBGene00022382,History: N.A.
WBGene00014148,1.54008694332659,2.89093727321852e-14,573.46933779813,573.536241025199,556.252016309956,1747.74980086462,1594.35342119795,1611.32879575249,WBGene00014148,WBGene00014148,History: N.A.
TIR54TA1_CE,2.13925521631179,3.0918491967586604e-14,105.504744639419,94.5884376559884,86.1028919595263,355.52053402681,455.189093346499,444.412731446185,,,
WBGene00004199,-2.56331785838279,3.3792558929754303e-14,258.656793309543,283.765312967965,264.458882447117,54.2779441262306,48.8553738932106,33.264426006451,WBGene00004199,WBGene00004199,History: N.A.
WBGene00003154,-1.73982894539465,3.64743823510184e-14,1122.26417886607,1029.96298780965,981.299625824443,333.809356376318,284.791081962862,320.669066702188,WBGene00003154,WBGene00003154,History: N.A.
WBGene00000177,-3.74244365897966,4.3573999157590904e-14,142.091067377282,158.398097979473,131.887763080862,10.8555888252461,7.14956691120156,14.6363474428384,WBGene00000177,WBGene00000177,History: N.A.
WBGene00013766,2.01505114018048,5.22610553095942e-14,105.504744639419,119.361599899223,103.186799094353,446.436090438246,463.530254742901,415.140036560509,WBGene00013766,WBGene00013766,History: N.A.
WBGene00022459,-1.9520418524305,5.4091829226856705e-14,586.232008520641,549.513780668123,593.836612006574,160.11993517238,154.907283076034,131.727126985546,WBGene00022459,WBGene00022459,History: N.A.
WBGene00007926,-2.12846446137834,5.5076022481138e-14,421.168133842841,400.124105322554,424.364253229094,90.9155564114362,92.9443698456203,101.123855059611,WBGene00007926,WBGene00007926,History: N.A.
WBGene00017767,-3.22660674201364,5.75805714655142e-14,177.82654540031,156.896694207155,196.12325390781,27.1389720631153,19.0655117632042,10.6446163220643,WBGene00017767,WBGene00017767,History: N.A.
WBGene00001008,1.40070261711664,5.80391751515043e-14,1312.8533949889,1223.64407443858,1236.87487656145,3353.01999839789,3257.81932253751,3346.40125624897,WBGene00001008,WBGene00001008,History: N.A.
