gene,1: adareri,2: adareri,3: wt,4: wt,ave wt,ave adareri,adareri/wt,fold change,pvalue,gene name,seq name,Input,Suggested Match,History
WBGene00196212,89.31211115,105.5076883,10.45304189,35.11233601,22.78268895,97.40989973,4.275610309,4.275610309,0.040095936,0,F07B7.15,WBGene00196212,WBGene00196212,History: N.A.
WBGene00236800,4.227792244,4.489688865,65.8541639,5.016048001,35.43510595,4.358740554,0.12300628,0.12300628,0.040104426,linc-171,C25A1.19,WBGene00236800,WBGene00236800,History: N.A.
WBGene00171984,23.78133137,28.0605554,1.045304189,5.016048001,3.030676095,25.92094339,8.552858364,8.552858364,0.040354018,21ur-15583,F13B10.3,WBGene00171984,WBGene00171984,History: N.A.
WBGene00022160,93.01142936,171.7305991,22.99669216,45.14443201,34.07056208,132.3710142,3.885201949,3.885201949,0.040509939,0,Y71G12B.25,WBGene00022160,WBGene00022160,History: N.A.
WBGene00047787,104.637858,21.32602211,16.72486702,5.016048001,10.87045751,62.98194007,5.793862862,5.793862862,0.04059187,21ur-5433,C10G6.10,WBGene00047787,WBGene00047787,History: N.A.
WBGene00004141,20.61048719,40.40719978,1.045304189,6.688064001,3.866684095,30.50884348,7.890182579,7.890182579,0.040634028,pqn-57,R09F10.7,WBGene00004141,WBGene00004141,History: N.A.
WBGene00011102,36.99318213,40.40719978,8.362433511,5.016048001,6.689240756,38.70019096,5.785438493,5.785438493,0.040671808,0,R07E3.1,WBGene00011102,WBGene00011102,History: N.A.
WBGene00008923,42.80639647,43.77446643,11.49834608,3.344032001,7.421189039,43.29043145,5.83335517,5.83335517,0.040751028,0,F17C11.12,WBGene00008923,WBGene00008923,History: N.A.
WBGene00017028,44.39181856,180.7099768,30.31382148,20.064192,25.18900674,112.5508977,4.468254697,4.468254697,0.040811437,dex-1,D1044.2,WBGene00017028,WBGene00017028,History: N.A.
WBGene00008865,174.3964301,319.8903316,51.21990525,88.61684802,69.91837664,247.1433808,3.534741404,3.534741404,0.041008951,0,F15G9.1,WBGene00008865,WBGene00008865,History: N.A.
WBGene00172608,3216.292949,561.2111081,592.6874751,369.5155361,481.1015056,1888.752029,3.925890912,3.925890912,0.041021857,21ur-15255,Y64G10A.311,WBGene00172608,WBGene00172608,History: N.A.
WBGene00050384,3216.292949,561.2111081,592.6874751,369.5155361,481.1015056,1888.752029,3.925890912,3.925890912,0.041021857,21ur-3030,Y64G10A.151,WBGene00050384,WBGene00050384,History: N.A.
WBGene00168025,3216.292949,561.2111081,592.6874751,369.5155361,481.1015056,1888.752029,3.925890912,3.925890912,0.041021857,21ur-15421,Y64G10A.218,WBGene00168025,WBGene00168025,History: N.A.
WBGene00077724,43.3348705,169.4857546,31.35912567,15.048144,23.20363483,106.4103126,4.585932908,4.585932908,0.041352206,mir-1831,C15F1.10,WBGene00077724,WBGene00077724,History: N.A.
WBGene00006176,9.512532548,23.57086654,22.99669216,148.809424,85.90305809,16.54169954,0.192562406,0.192562406,0.041367057,str-125,T05E12.1,WBGene00006176,WBGene00006176,History: N.A.
WBGene00009488,12.68337673,62.85564411,4.181216755,6.688064001,5.434640378,37.76951042,6.949771795,6.949771795,0.041473551,oac-20,F36G9.12,WBGene00009488,WBGene00009488,History: N.A.
WBGene00007481,17.96811704,15.71391103,0,1.672016,0.836008,16.84101403,20.14456085,20.14456085,0.041758645,0,C09F9.4,WBGene00007481,WBGene00007481,History: N.A.
WBGene00004106,142.6879882,470.2949086,48.08399269,110.353056,79.21852436,306.4914484,3.868936602,3.868936602,0.04185656,pqn-15,C24A8.3,WBGene00004106,WBGene00004106,History: N.A.
WBGene00015616,17.96811704,32.55024427,84.6696393,112.025072,98.34735566,25.25918065,0.256836399,0.256836399,0.04188608,0,C08G5.3,WBGene00015616,WBGene00015616,History: N.A.
WBGene00044131,159.0706832,391.7253534,40.76686337,105.337008,73.05193569,275.3980183,3.769893511,3.769893511,0.042347476,0,Y45G12C.16,WBGene00044131,WBGene00044131,History: N.A.
WBGene00004196,698.6426683,480.3967085,900.0069066,3283.839425,2091.923166,589.5196884,0.281807524,0.281807524,0.042353708,prx-11,C47B2.8,WBGene00004196,WBGene00004196,History: N.A.
WBGene00001926,95.12532548,367.0320647,21.95138797,85.27281602,53.61210199,231.0786951,4.310196513,4.310196513,0.042700211,his-52,F07B7.4,WBGene00001926,WBGene00001926,History: N.A.
WBGene00020449,16.38269494,13.46906659,15.67956283,145.465392,80.57247743,14.92588077,0.185247882,0.185247882,0.042866541,fbxa-54,T12B5.2,WBGene00020449,WBGene00020449,History: N.A.
WBGene00169385,22.72438331,21.32602211,265.507264,6.688064001,136.097664,22.02520271,0.161833804,0.161833804,0.042902829,21ur-12858,Y51H4A.632,WBGene00169385,WBGene00169385,History: N.A.
WBGene00046682,22.72438331,21.32602211,265.507264,6.688064001,136.097664,22.02520271,0.161833804,0.161833804,0.042902829,21ur-2109,Y51H4A.102,WBGene00046682,WBGene00046682,History: N.A.
WBGene00050038,3.699318213,6.734533297,80.48842254,3.344032001,41.91622727,5.216925755,0.124460766,0.124460766,0.042973686,21ur-2571,ZK616.22,WBGene00050038,WBGene00050038,History: N.A.
WBGene00003003,97.76769564,93.16104394,731.7129322,85.27281602,408.4928741,95.46436979,0.233698984,0.233698984,0.042999479,lin-14,T25C12.1,WBGene00003003,WBGene00003003,History: N.A.
WBGene00017948,100.4100658,226.7292877,47.0386885,41.80040001,44.41954425,163.5696767,3.682380796,3.682380796,0.043088979,mth-1,F31D5.5,WBGene00017948,WBGene00017948,History: N.A.
WBGene00009221,288.0183466,418.6634866,685.7195479,1660.311888,1173.015718,353.3409166,0.301224367,0.301224367,0.043139447,acs-2,F28F8.2,WBGene00009221,WBGene00009221,History: N.A.
WBGene00022645,36.99318213,85.30408843,15.67956283,10.032096,12.85582942,61.14863528,4.756490872,4.756490872,0.043441896,0,ZK6.11,WBGene00022645,WBGene00022645,History: N.A.
WBGene00011615,132.1185076,143.6700437,30.31382148,46.81644801,38.56513474,137.8942756,3.575620222,3.575620222,0.043519604,lsd-1,T08D10.2,WBGene00011615,WBGene00011615,History: N.A.
WBGene00016751,136.3462999,237.9535098,63.76355552,41.80040001,52.78197776,187.1499048,3.545716034,3.545716034,0.043637371,0,C48E7.6,WBGene00016751,WBGene00016751,History: N.A.
WBGene00017589,325.0115287,303.0539984,62.71825133,125.4012,94.05972568,314.0327635,3.338652769,3.338652769,0.043864908,0,F19B10.10,WBGene00017589,WBGene00017589,History: N.A.
WBGene00019337,379.4443539,437.7446643,168.2939744,75.24072002,121.7673472,408.5945091,3.355534291,3.355534291,0.043876778,0,K02F6.3,WBGene00019337,WBGene00019337,History: N.A.
WBGene00001805,4.227792244,2.244844432,16.72486702,33.44032001,25.08259351,3.236318338,0.129026464,0.129026464,0.043949057,gur-4,K09E4.5,WBGene00001805,WBGene00001805,History: N.A.
WBGene00001896,109.9225983,389.480509,28.2232131,93.63289602,60.92805456,249.7015537,4.098301767,4.098301767,0.043951026,his-22,K06C4.12,WBGene00001896,WBGene00001896,History: N.A.
WBGene00007071,100.9385398,87.54893286,18.8154754,30.09628801,24.4558817,94.24373634,3.853622514,3.853622514,0.044013899,0,AC3.5,WBGene00007071,WBGene00007071,History: N.A.
WBGene00021601,13.21185076,50.50899973,6.271825133,1.672016,3.971920567,31.86042524,8.021415511,8.021415511,0.044071487,0,Y46H3A.5,WBGene00021601,WBGene00021601,History: N.A.
WBGene00009953,86.669741,276.1158652,47.0386885,48.48846401,47.76357625,181.3928031,3.797722392,3.797722392,0.044311849,0,F53A2.9,WBGene00009953,WBGene00009953,History: N.A.
WBGene00004796,26.95217555,140.302777,14.63425864,20.064192,17.34922532,83.62747629,4.820242675,4.820242675,0.044344928,sid-2,ZK520.2,WBGene00004796,WBGene00004796,History: N.A.
WBGene00009453,187.0798068,321.0127538,187.1094498,2039.85952,1113.484485,254.0462803,0.228154306,0.228154306,0.04436159,0,F36A2.3,WBGene00009453,WBGene00009453,History: N.A.
WBGene00022691,37.52165616,47.14173308,109.7569398,190.609824,150.1833819,42.33169462,0.281866702,0.281866702,0.044520167,math-50,ZK250.8,WBGene00022691,WBGene00022691,History: N.A.
WBGene00013779,326.5969508,747.533196,1264.818069,2285.645873,1775.231971,537.0650734,0.302532335,0.302532335,0.044543071,0,Y116A8B.1,WBGene00013779,WBGene00013779,History: N.A.
WBGene00200527,42.80639647,75.20228848,6.271825133,18.392176,12.33200057,59.00434248,4.784652916,4.784652916,0.044641692,0,T10C6.19,WBGene00200527,WBGene00200527,History: N.A.
WBGene00019392,8.984058518,4.489688865,60.62764295,18.392176,39.50990948,6.736873691,0.170510988,0.170510988,0.044981609,irld-44,K04F1.13,WBGene00019392,WBGene00019392,History: N.A.
WBGene00010521,14.79727285,35.91751092,4.181216755,1.672016,2.926616378,25.35739189,8.664405788,8.664405788,0.04541794,0,K03A11.4,WBGene00010521,WBGene00010521,History: N.A.
WBGene00166700,177.5672742,17.95875546,19.86077959,18.392176,19.1264778,97.76301485,5.111396666,5.111396666,0.045616511,21ur-12706,Y105C5A.636,WBGene00166700,WBGene00166700,History: N.A.
WBGene00047263,177.5672742,17.95875546,19.86077959,18.392176,19.1264778,97.76301485,5.111396666,5.111396666,0.045616511,21ur-1158,Y105C5A.194,WBGene00047263,WBGene00047263,History: N.A.
WBGene00011386,20.61048719,145.9148881,17.77017121,15.048144,16.40915761,83.26268764,5.074159786,5.074159786,0.045622077,0,T02G6.3,WBGene00011386,WBGene00011386,History: N.A.
WBGene00012498,254.7244827,447.8464642,496.5194897,2048.2196,1272.369545,351.2854735,0.276087615,0.276087615,0.045760429,0,Y24F12A.3,WBGene00012498,WBGene00012498,History: N.A.
WBGene00017500,86.14126697,79.69197735,331.3614279,209.002,270.181714,82.91662216,0.306892058,0.306892058,0.045801607,pud-2.2,F15E11.14,WBGene00017500,WBGene00017500,History: N.A.
WBGene00021324,248.9112683,510.7021084,73.17129322,148.809424,110.9903586,379.8066884,3.421979107,3.421979107,0.046081281,0,Y34B4A.8,WBGene00021324,WBGene00021324,History: N.A.
WBGene00235353,2698.3884,2917.17534,6020.952128,11147.33067,8584.141401,2807.78187,0.327089424,0.327089424,0.046180036,0,Y67D8C.23,WBGene00235353,WBGene00235353,History: N.A.
WBGene00044073,44.39181856,99.89557724,20.90608378,11.704112,16.30509789,72.1436979,4.424609922,4.424609922,0.046212832,tag-244,C34H4.3,WBGene00044073,WBGene00044073,History: N.A.
WBGene00009318,150.0866247,87.54893286,1073.527402,61.86459201,567.695997,118.8177788,0.20929825,0.20929825,0.046247717,0,F32B4.8,WBGene00009318,WBGene00009318,History: N.A.
WBGene00001883,94.06837742,227.8517099,31.35912567,55.17652801,43.26782684,160.9600437,3.720086157,3.720086157,0.046307121,his-9,ZK131.3,WBGene00001883,WBGene00001883,History: N.A.
WBGene00017491,48.09113677,61.73322189,9.4077377,15.048144,12.22794085,54.91217933,4.490713522,4.490713522,0.046965906,irld-28,F15E11.2,WBGene00017491,WBGene00017491,History: N.A.
WBGene00021226,97.23922161,312.0333761,44.94808012,65.20862401,55.07835207,204.6362988,3.71536713,3.71536713,0.047012449,0,Y19D10A.11,WBGene00021226,WBGene00021226,History: N.A.
WBGene00048109,1.056948061,2.244844432,33.44973404,5.016048001,19.23289102,1.650896247,0.085837134,0.085837134,0.047132718,21ur-2480,C46G7.25,WBGene00048109,WBGene00048109,History: N.A.
WBGene00168797,1.056948061,2.244844432,33.44973404,5.016048001,19.23289102,1.650896247,0.085837134,0.085837134,0.047132718,21ur-12881,C46G7.63,WBGene00168797,WBGene00168797,History: N.A.
WBGene00166122,15.85422091,19.08117767,2.090608378,0,1.045304189,17.46769929,16.71063742,16.71063742,0.047335966,21ur-10130,C49A9.17,WBGene00166122,WBGene00166122,History: N.A.
WBGene00011252,434.405653,314.2782205,133.7989362,103.664992,118.7319641,374.3419368,3.152832008,3.152832008,0.047549046,0,R11H6.4,WBGene00011252,WBGene00011252,History: N.A.
WBGene00002055,29.06607168,143.6700437,11.49834608,25.08024001,18.28929304,86.36805767,4.722328932,4.722328932,0.047640672,ifc-1,F37B4.2,WBGene00002055,WBGene00002055,History: N.A.
WBGene00018050,1.585422091,0,13.58895446,16.72016,15.15455723,0.792711046,0.052308427,0.052308427,0.047728917,clec-139,F35D11.10,WBGene00018050,WBGene00018050,History: N.A.
WBGene00010749,21.13896122,54.99868859,9.4077377,0,4.70386885,38.06882491,8.093088077,8.093088077,0.047746305,0,K10D11.5,WBGene00010749,WBGene00010749,History: N.A.
WBGene00001889,68.70162396,171.7305991,26.13260472,36.78435201,31.45847836,120.2161115,3.821421689,3.821421689,0.047905565,his-15,ZK131.9,WBGene00001889,WBGene00001889,History: N.A.
WBGene00019706,204.5194498,92.03862173,33.44973404,48.48846401,40.96909903,148.2790358,3.619289642,3.619289642,0.047944096,0,M01D7.1,WBGene00019706,WBGene00019706,History: N.A.
WBGene00016697,185.4943847,260.4019541,390.9437666,1095.17048,743.0571234,222.9481694,0.300041763,0.300041763,0.047983597,cyp-33C2,C45H4.17,WBGene00016697,WBGene00016697,History: N.A.
WBGene00019597,423.3076984,489.3760862,90.94146443,192.28184,141.6116522,456.3418923,3.222488299,3.222488299,0.04799134,0,K09H9.5,WBGene00019597,WBGene00019597,"History: Split into K09H9.8(WBGene00045387). History of WBGene00019597: Split into ""WBGene00045387"" on 2007-04-27"
WBGene00019636,65.53077978,153.7718436,153.6597158,687.1985762,420.429146,109.6513117,0.260808064,0.260808064,0.048258336,gsto-3,K10F12.4,WBGene00019636,WBGene00019636,History: N.A.
WBGene00016486,766.8158182,1015.792106,383.6266373,177.233696,280.4301667,891.3039619,3.178345513,3.178345513,0.048442063,fbxa-170,C36C9.3,WBGene00016486,WBGene00016486,History: N.A.
WBGene00001913,52.84740305,233.463821,10.45304189,51.83249601,31.14276895,143.155612,4.596752852,4.596752852,0.048505769,his-39,F45F2.2,WBGene00001913,WBGene00001913,History: Renamed on 2008-01-18
WBGene00013638,1720.711443,2637.692208,5300.737542,7799.954642,6550.346092,2179.201826,0.33268499,0.33268499,0.048671064,0,Y105C5A.14,WBGene00013638,WBGene00013638,"History: Split into Y105C5A.1268(WBGene00185102). History of WBGene00013638: Split into ""WBGene00185102"" on 2009-03-13"
WBGene00014138,18.49659107,20.20359989,2.090608378,1.672016,1.881312189,19.35009548,10.28542503,10.28542503,0.048693274,clec-186,ZK896.7,WBGene00014138,WBGene00014138,History: N.A.
WBGene00001939,71.34399411,198.6687323,36.58564661,35.11233601,35.84899131,135.0063632,3.765973832,3.765973832,0.048866932,his-65,H02I12.7,WBGene00001939,WBGene00001939,History: N.A.
WBGene00013590,63.94535769,29.18297762,281.1868268,80.25676802,180.7217974,46.56416765,0.257656621,0.257656621,0.0490426,0,Y81G3A.1,WBGene00013590,WBGene00013590,History: N.A.
WBGene00016757,57.07519529,85.30408843,19.86077959,15.048144,17.4544618,71.18964186,4.07859278,4.07859278,0.049096206,0,C49A9.3,WBGene00016757,WBGene00016757,History: N.A.
WBGene00012656,41.74944841,68.46775519,17.77017121,1.672016,9.721093606,55.1086018,5.668971417,5.668971417,0.049329061,0,Y39A1A.18,WBGene00012656,WBGene00012656,History: N.A.
WBGene00015081,16.91116897,32.55024427,3.135912567,3.344032001,3.239972284,24.73070662,7.632999438,7.632999438,0.049623391,0,B0244.6,WBGene00015081,WBGene00015081,"History: Split into B0244.15(WBGene00206513). History of WBGene00015081: Split into ""WBGene00206513"" on 2011-07-20"
WBGene00022144,129.4761375,480.3967085,38.67625499,118.713136,78.69469551,304.936423,3.874929829,3.874929829,0.049918598,pghm-1,Y71G12B.4,WBGene00022144,WBGene00022144,History: N.A.
WBGene00016783,4.227792244,28.0605554,1.045304189,0,0.522652094,16.14417382,30.88894887,30.88894887,0.049955152,irg-2,C49G7.5,WBGene00016783,WBGene00016783,History: N.A.
