gene_id,gene_name,mean of normalized counts for all samples,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_smRNA_rep1,him5_adultmale_smRNA_rep2,him5_adultmale_smRNA_rep3,him5gtsf1_adultmale_smRNA_rep1,him5gtsf1_adultmale_smRNA_rep2,him5gtsf1_adultmale_smRNA_rep3,Input,Suggested Match,History
WBGene00001196,egl-30,394.329404096948,0.610352774114592,5.74082163922963e-08,49.0859010640257,43.7349408268919,40.8731817574177,68.9840465344886,71.7762454185257,61.8901528410594,WBGene00001196,WBGene00001196,"History: Split into C53H9.4(WBGene00303070). History of WBGene00001196: Split into ""WBGene00303070"" on 2018-03-02"
WBGene00008945,F19B2.6,429.89856592089,-0.579559636968737,5.74764741957329e-08,74.5609800724399,69.2511602013354,72.6109713088832,53.7796832939621,45.4280751390022,45.379974796719,WBGene00008945,WBGene00008945,History: N.A.
WBGene00005012,F26F4.2,43.5760767250009,-1.83993315115335,5.86741762546446e-08,34.1886947292161,46.0676094334168,44.3035564300039,13.9285007399387,11.2182694699849,9.25495824023227,WBGene00005012,WBGene00005012,History: N.A.
WBGene00020796,mrpl-28,489.280212389638,0.510343938164058,5.86741762546446e-08,152.282006001529,147.994898992983,146.831461844696,208.038444769492,213.086662783528,215.859084320286,WBGene00020796,WBGene00020796,History: N.A.
WBGene00008508,F01G10.5,181.459725356327,-0.892491838123393,5.8720212543114e-08,29.6694839329265,35.0017481900288,36.0131672723834,20.9276602282462,15.7796363512541,17.7913206981209,WBGene00008508,WBGene00008508,History: N.A.
WBGene00012609,Y38F1A.7,70.7844459254208,-1.46019756987,5.91352048609919e-08,68.0403281405666,76.8858995937142,61.9809410181498,34.5284505888532,20.0230892491401,20.1896994769465,WBGene00012609,WBGene00012609,History: N.A.
WBGene00007512,C10C6.3,35.6634914242225,-2.06796536040588,6.24368854344033e-08,25.4475122520117,20.7363569519079,20.1260043911905,6.01361768614373,4.19768073333459,5.86053586640848,WBGene00007512,WBGene00007512,History: N.A.
WBGene00010768,K11D2.1,108.800237930296,1.18650437601914,6.29819122904225e-08,21.2193984168422,31.271425412924,26.1854775066818,62.6311348071141,47.7717187859682,70.9401280206483,WBGene00010768,WBGene00010768,History: N.A.
WBGene00013524,Y73F8A.15,30.3332877072618,-2.40792269008757,6.29819122904225e-08,45.2748839006697,50.2745868620316,46.5275744906573,14.3368131792847,9.23770542653566,1.39718572467275,WBGene00013524,WBGene00013524,History: N.A.
WBGene00018850,gpx-8,2448.16220889678,0.273446019703395,6.70899654043903e-08,753.801143519636,748.430670105489,771.536908048046,918.185779282635,907.910125820878,924.142151013292,WBGene00018850,WBGene00018850,History: N.A.
WBGene00050903,Y17D7C.4,26.8541242156619,-6.1890991117308,6.89249720185153e-08,40.2371418995576,35.992646980653,31.2282009914373,0.0,0.0,2.06953449021294,WBGene00050903,WBGene00050903,History: N.A.
WBGene00219302,Y43F8B.28,15.9353414562768,-7.30130325411735,6.91713226879989e-08,23.6408312692146,16.8759559142279,24.9456961880652,0.0,0.0,0.0,WBGene00219302,WBGene00219302,History: N.A.
WBGene00019024,F58A6.5,128.916449438536,-1.05450009433344,6.9337859907855e-08,58.7062783221335,71.3672717696536,73.9345541420117,30.7808590837948,38.8182186577709,27.2343960498135,WBGene00019024,WBGene00019024,History: N.A.
WBGene00014102,best-25,114.084469201401,-1.14337129787367,7.06314422384684e-08,30.4625636752566,33.3663178477364,35.7709663955691,18.5926830948601,15.6795879005958,9.91237235514097,WBGene00014102,WBGene00014102,History: N.A.
WBGene00021113,gsp-3,45.3687335945207,-1.86389332419309,7.09978387261763e-08,22.3301611498538,20.6633996904054,29.8802141006393,8.57103343859041,4.60217815473618,7.30874409765635,WBGene00021113,WBGene00021113,History: N.A.
WBGene00022166,Y71H2AM.1,53.439450069898,-1.58532599395165,7.25629835954601e-08,17.5658562785509,17.0196382535687,15.596291766111,5.017094270237,5.27068639275877,6.69632452607765,WBGene00022166,WBGene00022166,History: N.A.
WBGene00015360,C02G6.2,137.303396130553,-0.956491745289503,7.6583168691866e-08,26.6129868353214,28.0233131664249,29.7168543009867,13.2383009332342,15.7334970636773,14.3959723749023,WBGene00015360,WBGene00015360,History: N.A.
WBGene00002004,hsf-1,651.564436905262,0.462545758147807,7.78671954180302e-08,91.822843744685,90.344925895631,87.455140789215,123.495321445324,130.333962701122,116.03558275797,WBGene00002004,WBGene00002004,History: N.A.
WBGene00009442,F35G12.5,280.928255280158,0.65094923197318,7.8110118153545e-08,57.052017008174,58.0970191055402,57.9361664723723,91.2933193359426,89.4754261536164,91.2471994671962,WBGene00009442,WBGene00009442,History: N.A.
WBGene00009101,F25B3.4,48.6317179684437,-1.688822456888,8.08175662448631e-08,21.643472256409,20.0279664316398,20.4957237370484,6.15071570593146,5.1897989776022,8.56306276853467,WBGene00009101,WBGene00009101,History: N.A.
WBGene00012388,Y6B3B.3,1862.10957976069,0.339107726967487,8.361995262033e-08,195.896413723717,186.805482049625,181.907121600558,226.418133336097,253.886828202946,232.313651675505,WBGene00012388,WBGene00012388,History: N.A.
WBGene00012548,Y37D8A.6,1203.10664591855,0.345005252228734,8.57971009210512e-08,765.928716963652,749.761043243746,751.591096443622,952.49160249346,965.071578359822,961.525914733324,WBGene00012548,WBGene00012548,History: N.A.
WBGene00016612,C43G2.3,37.2380193312425,-1.96919761626259,8.69871610535094e-08,31.8932194707814,27.5773989021437,34.4211580110014,7.72628258364798,7.11187363381825,9.68091866133082,WBGene00016612,WBGene00016612,History: N.A.
WBGene00019216,H20J04.1,120.445360574534,-1.05957767236086,8.84633252156804e-08,23.0781709086599,22.5568279106637,25.8243478989904,14.0069396017082,10.1778258902981,10.0152251060613,WBGene00019216,WBGene00019216,History: N.A.
WBGene00011297,R102.10,40.3754651166158,-1.92992811465187,8.96588015835474e-08,18.0951093360381,23.6949897095641,24.121877758476,6.4868203893157,4.06358080238317,7.37530825155122,WBGene00011297,WBGene00011297,History: N.A.
WBGene00021930,Y55F3AM.13,1019.77874108992,0.388518392466176,8.96588015835474e-08,290.948567347348,305.474392709449,286.44176319166,391.52716532422,365.708511185806,401.197158131228,WBGene00021930,WBGene00021930,History: N.A.
WBGene00013854,cyc-2.2,32.1216457610357,-2.18422445628431,8.9924520548073e-08,47.6404965844797,36.1348593070852,40.7570647637886,9.89240109370643,7.30356085285476,10.8456541877722,WBGene00013854,WBGene00013854,History: N.A.
WBGene00016238,mob-4,132.079066005172,-0.982667977487299,9.25471453735399e-08,64.6337997754388,59.8094223013824,67.4599692642019,37.1438815012732,31.1374381187538,28.256876811054,WBGene00016238,WBGene00016238,History: N.A.
WBGene00021246,Y22D7AL.7,1552.59512496141,0.326016846022343,9.37232349614295e-08,405.093500715464,429.396329719693,419.635879775586,511.27844758853,541.25728778495,518.421693125541,WBGene00021246,WBGene00021246,History: N.A.
WBTransposon00000611,WBTransposon00000611,839.998036291861,-0.418453241962452,9.49267282205789e-08,51.4761403960905,51.9906298353016,49.5605347521628,36.1129238921798,40.3379373924701,37.7766576230525,,,
WBGene00043998,T21C12.8,134.364318999174,-0.974330655103743,9.68893247667226e-08,58.353345646316,64.1427842190674,68.4292779662565,28.7439578949206,32.7720672231013,36.5614505952572,WBGene00043998,WBGene00043998,History: N.A.
WBGene00011027,R05D7.2,90.4815110400282,-1.22375701970199,9.75528024904408e-08,44.0330585136799,60.9359913140433,47.7738488073713,22.6112024999004,20.909472917841,22.0356148576959,WBGene00011027,WBGene00011027,History: N.A.
WBGene00012608,hphd-1,71.7630226446737,-1.3727289013986,9.82564169747032e-08,19.5548852432626,25.4978876817749,25.1556075255412,10.3204658713238,9.25687079049113,7.2004343155334,WBGene00012608,WBGene00012608,History: N.A.
WBGene00003182,mef-2,994.098867035724,0.398652526883918,9.92517110633681e-08,169.710087656912,173.631647016914,175.275702043112,212.35547512526,229.288487560978,244.036823948739,WBGene00003182,WBGene00003182,History: N.A.
WBGene00007335,C05C12.1,73.6031825461004,-1.30306042883949,9.93893440044879e-08,30.4777267233776,32.9972959135919,33.7679545960395,14.4766845273753,12.9553185859951,11.7568067076121,WBGene00007335,WBGene00007335,History: N.A.
WBGene00022102,Y69F12A.1,88.8833593260474,-1.31185025772461,1.10692325437592e-07,42.9293528185898,33.8502036863792,39.8064036998194,21.6994604636141,12.0797897976835,13.0614330003278,WBGene00022102,WBGene00022102,History: N.A.
WBGene00012760,Y41C4A.17,15.3055128166052,-7.23545770175234,1.13708420312489e-07,49.9834718263393,51.3917999034101,27.8680784709666,0.0,0.0,0.0,WBGene00012760,WBGene00012760,History: N.A.
WBGene00010876,M05D6.3,19.1631367803717,-3.45067890242622,1.14573379786719e-07,10.413223297154,10.4389593553802,9.98606145209637,0.305321021410692,1.2295556991338,1.33896965281138,WBGene00010876,WBGene00010876,History: N.A.
WBGene00019194,H12I13.6,1866.66907878339,0.360619113135412,1.18153998976038e-07,2418.60177862393,2346.56148902597,2433.36744492897,2806.5391211025,3349.43505367003,3077.54161559847,WBGene00019194,WBGene00019194,History: N.A.
WBGene00022592,klu-2,2858.3518499219,0.270755924332337,1.20296456514495e-07,631.407467825166,629.743846737013,601.002242775379,729.806124795935,770.545124382985,743.910277580106,WBGene00022592,WBGene00022592,"History: Split into ZC328.8(WBGene00303104). History of WBGene00022592: Split into ""WBGene00303104"" on 2018-03-06"
WBGene00017175,irld-3,45.359676516035,-1.77747805503726,1.21363144751067e-07,35.1137186642819,30.6621919608406,40.103562000172,14.0947139593706,8.82944271969009,7.63106715058729,WBGene00017175,WBGene00017175,History: N.A.
WBGene00008074,nkb-2,85.5079412256951,-1.21850164330697,1.25329280300076e-07,34.079639881595,39.2067662653779,37.9608420253167,13.2870907401135,16.183007295135,18.9495459464215,WBGene00008074,WBGene00008074,History: N.A.
WBGene00013547,Y75B8A.10,3499.13249897813,0.262841875937121,1.25831257738943e-07,1409.233001659,1300.17816177039,1335.76639937962,1610.57553592518,1648.57512227406,1589.56745137769,WBGene00013547,WBGene00013547,History: N.A.
WBGene00015634,C09D4.3,129.137727715661,-0.967811422508402,1.26264794737186e-07,41.297819345041,41.6273579217621,44.4061840553763,22.5741349548186,19.6445106218067,23.5166971678033,WBGene00015634,WBGene00015634,History: N.A.
WBGene00044312,K04C2.8,55.7512919642632,-1.53801163173879,1.30692002667052e-07,48.3147689625718,47.4017533270583,51.8761684332217,14.1320015624378,21.2797142861268,14.3710531680625,WBGene00044312,WBGene00044312,History: N.A.
WBGene00020990,W03D8.9,78.1506093200302,-1.30067483211552,1.3302396142069e-07,34.9346846098071,36.9896624304786,42.3414998704041,17.3737510247891,17.1344536137355,10.8845275002732,WBGene00020990,WBGene00020990,History: N.A.
WBGene00219477,F57G8.14,14.4890507937363,-7.16365186582428,1.36934324703959e-07,16.2233834366789,17.1570769383873,17.6770624489717,0.0,0.0,0.0,WBGene00219477,WBGene00219477,History: N.A.
WBGene00010012,saeg-1,1061.83902229064,0.37412795831044,1.37325585593588e-07,112.344179951448,111.313662797117,110.198848525889,136.490091039747,150.979478896068,144.791771519457,WBGene00010012,WBGene00010012,History: N.A.
WBGene00194788,R02D5.10,38.2915768913884,-2.00554429119159,1.46406365719158e-07,51.606311820701,68.477904806362,61.7585572764382,23.6389844317141,10.7613269709123,10.5169980002639,WBGene00194788,WBGene00194788,History: N.A.
WBGene00007448,C08F8.6,44.0485363098959,-1.74276730105078,1.47741498379179e-07,19.3742333371168,20.4892655890544,23.2089198225802,6.49214181703458,5.22888986407679,7.59225450388209,WBGene00007448,WBGene00007448,History: N.A.
WBGene00044169,C06C3.10,39.7332214732377,-1.82030015406071,1.59731087920588e-07,39.527745576952,38.3471976320088,41.9727385950477,12.1131441963752,10.2981563045818,11.8047936737656,WBGene00044169,WBGene00044169,History: N.A.
WBGene00044501,C55C3.8,176.807035228714,0.84234972772906,1.67001108317081e-07,47.1542187040937,51.6342140538978,52.686442694167,80.0517153494902,101.890728879163,89.1299044361991,WBGene00044501,WBGene00044501,History: N.A.
WBGene00016420,C34G6.3,28.7981159704055,-2.34353708251218,1.68490502400561e-07,30.9651560962823,28.6538638301526,35.9689223709629,3.47711813487045,6.16117611488626,10.1658152902376,WBGene00016420,WBGene00016420,History: N.A.
WBGene00020377,T09B4.3,24.6619105261965,-2.59276361549352,1.84330761758338e-07,21.7319442723215,20.1098347448126,21.0167168864049,2.60669330532449,2.519374207237,6.09681043493562,WBGene00020377,WBGene00020377,History: N.A.
WBGene00012107,T27F6.8,2601.62785025075,-0.268070878911368,1.97561809096431e-07,723.170409972534,697.237555647805,728.20452523061,602.59079425679,601.920070287686,577.668243374339,WBGene00012107,WBGene00012107,History: N.A.
WBGene00019165,mpz-4,93.7194315905061,-1.30960430017397,2.03344410269449e-07,37.2788423525801,42.499424025135,41.4230054217613,24.2391371269816,11.662878688872,12.8847867306336,WBGene00019165,WBGene00019165,History: N.A.
WBGene00007125,B0250.8,11296.9501003097,0.206335814389644,2.08170075202475e-07,5852.29168504274,5713.23456447884,5717.22489625613,6426.62982035645,6817.06617408026,6693.7956636362,WBGene00007125,WBGene00007125,History: N.A.
WBGene00019531,scrm-5,20.9566731054376,-2.90277216336161,2.08340931771324e-07,15.3795297927198,12.8084178220807,15.1259355147031,1.62336838460824,2.28810857488037,1.77979966158313,WBGene00019531,WBGene00019531,History: N.A.
WBGene00219759,anr-58,18.0092153277033,-3.54654439923779,2.14216426991038e-07,47.0492194316757,56.1772711494766,49.9594540362106,3.20401654856889,5.1611471613843,4.6836833199556,WBGene00219759,WBGene00219759,History: N.A.
WBGene00020140,ant-1.4,115.407706595781,-1.0587448298981,2.16224567516557e-07,51.1358285255057,61.6479444086295,57.5351337654192,32.3094752340076,22.3488579411432,27.7826556202938,WBGene00020140,WBGene00020140,History: Renamed on 2008-06-04; Renamed on 2008-11-21; Renamed on 2014-03-03
WBGene00004960,spe-6,82.15150306573,-1.25204224966755,2.1827559201513e-07,35.2897344438647,34.0879135197474,39.0199123496044,17.9713314666839,11.5795514760373,16.7177713877028,WBGene00004960,WBGene00004960,History: N.A.
WBGene00020100,mks-1,460.073900635823,-0.549799882752126,2.2159839192224e-07,139.875621939021,126.399737856184,124.528508647514,94.4724304448964,92.2240547692296,78.0887101519598,WBGene00020100,WBGene00020100,"History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
WBGene00006961,xnp-1,1653.38870432055,0.351679046692331,2.34369453668945e-07,123.877146387183,122.175279297671,122.300416810402,157.365137682396,168.757256457198,142.105508931662,WBGene00006961,WBGene00006961,History: Renamed on 2004-09-10
WBGene00013312,hhat-2,49.7845401605591,1.61322791376304,2.41186411451537e-07,5.30593777848833,4.69641986809624,7.22340593967454,15.5843364922391,21.3774715424538,15.6622370219315,WBGene00013312,WBGene00013312,History: N.A.
WBGene00000112,alh-6,455.497738024338,0.514991640041335,2.47949215203607e-07,68.0241101454147,71.7179319673393,72.3713411159757,96.9131609378478,106.338950642547,99.5125963485559,WBGene00000112,WBGene00000112,History: Renamed on 2017-05-16
WBGene00022707,ZK354.6,52.0105503297033,-1.60285639480924,2.62252074619934e-07,21.8786538264247,26.8934005156564,29.1012652186366,11.3745378429377,7.49557718189718,6.55022087995533,WBGene00022707,WBGene00022707,History: N.A.
WBGene00022054,Y67D2.4,96.0754250617884,1.08601424623914,2.65272483564567e-07,17.9312903412877,16.3336045657138,17.9955304924627,39.6287517655205,33.3468738491534,38.4758633866158,WBGene00022054,WBGene00022054,History: N.A.
WBGene00003601,nhr-2,212.895175181343,0.766724337335728,2.65785893981722e-07,33.6166012962472,33.3697570296735,30.9153922689875,48.3867444800858,62.1813046523682,55.3285546970407,WBGene00003601,WBGene00003601,History: N.A.
WBGene00010262,droe-4,62.9969010444102,1.38776741469203,2.66409275313061e-07,20.4659355347528,15.7049508359955,17.2329369399692,49.5278669937899,51.3486035992984,36.9705389090503,WBGene00010262,WBGene00010262,History: N.A.
WBGene00235342,Y69A2AR.50,18.4573905059846,-3.54139106598635,2.68017579383117e-07,129.957026748482,189.635741643583,192.624158391321,5.27594724997677,12.7480334886192,30.8498608007742,WBGene00235342,WBGene00235342,History: N.A.
WBGene00021637,Y47G6A.7,350.732424388389,0.589059974178892,2.94395199126766e-07,66.675713350434,68.1708390509786,63.6390448665357,90.3112239151806,103.458853872189,105.0391715698,WBGene00021637,WBGene00021637,History: N.A.
WBGene00000063,act-1,17.4461096344928,-4.17016208408446,2.98361666743011e-07,8.98060325421908,6.88565696857804,9.68229748929681,0.270839181210306,0.218138834507516,1.18775131419819,WBGene00000063,WBGene00000063,History: N.A.
WBGene00010114,F55D12.6,24.0053279093504,-2.63844494649253,3.03883319171698e-07,25.4440750247203,21.452006973256,23.6059017636423,5.3714395078949,1.44208523626914,5.2347048870092,WBGene00010114,WBGene00010114,History: N.A.
WBGene00011414,T04A8.13,20.1704688573245,-2.94331593387262,3.09097295408575e-07,17.1961485641076,13.9235237697026,15.5319795147818,2.26889933341891,1.82741305742821,1.99002829133435,WBGene00011414,WBGene00011414,"History: Split into T04A8.18(WBGene00119203). History of WBGene00011414: Split into ""WBGene00119203"" on 2008-08-26"
WBGene00002005,hsp-1,298.891580885648,-0.642807761922633,3.1096531020974e-07,67.2715322698923,64.2583431498499,69.3999847074375,40.0849827241361,47.8128125296741,39.9016831992648,WBGene00002005,WBGene00002005,History: N.A.
WBGene00010829,M02B1.4,23.1124398211724,-2.7110617784364,3.14792955212734e-07,17.4545457171344,17.2529613961448,14.3321546422114,3.34980777776303,3.37249563190984,0.0,WBGene00010829,WBGene00010829,History: N.A.
WBGene00020715,nspd-4,34.5563574258665,-1.96063710056471,3.38327523577511e-07,44.4044510530122,46.6213765638566,52.1050542345544,16.2244391514092,10.8895502465426,9.22333537608569,WBGene00020715,WBGene00020715,History: N.A.
