# The gene names are based on WS215 annotation,
# ALG-3/4 targets,
Public name,Cosmid name,Input,Suggested Match,History
W03D8.9,W03D8.9,W03D8.9,WBGene00020990,Public name for WBGene00020990. History: N.A.
W03F11.4,W03F11.4,W03F11.4,WBGene00021007,Public name for WBGene00021007. History: N.A.
W03G1.2,W03G1.2,W03G1.2,WBGene00021010,Public name for WBGene00021010. History: N.A.
W03G9.5,W03G9.5,W03G9.5,WBGene00021016,Public name for WBGene00021016. History: N.A.
W04E12.4,W04E12.4,W04E12.4,WBGene00012249,Public name for WBGene00012249. History: N.A.
W06D4.2,W06D4.2,W06D4.2,WBGene00012296,Sequence name for WBGene00012296(spe-46). History: N.A.
W06D4.3,W06D4.3,W06D4.3,WBGene00012297,Public name for WBGene00012297. History: N.A.
W07A8.2,W07A8.2,W07A8.2,WBGene00012319,Sequence name for WBGene00012319(ipla-3). History: N.A.
W07G4.3,W07G4.3,W07G4.3,WBGene00012337,Sequence name for WBGene00012337(scyl-1). History: N.A.
W07G4.4,W07G4.4,W07G4.4,WBGene00002250,"Sequence name for WBGene00002250(lap-2). History: N.A.. Public name for Dead gene WBGene00012338. History of WBGene00012338: Merged into ""WBGene00002250"" on 2011-06-16"
W08E12.7,W08E12.7,W08E12.7,WBGene00021088,Public name for WBGene00021088. History: N.A.
W08E3.4,W08E3.4,W08E3.4,WBGene00012345,Public name for WBGene00012345. History: N.A.
W08F4.3,W08F4.3,W08F4.3,WBGene00021093,Public name for WBGene00021093. History: N.A.
W09C3.1,W09C3.1,W09C3.1,WBGene00021109,Public name for WBGene00021109. History: N.A.
W09C3.2,W09C3.2,W09C3.2,WBGene00021110,Public name for WBGene00021110. History: N.A.
W09C3.7,W09C3.7,W09C3.7,WBGene00021114,Public name for WBGene00021114. History: N.A.
W09C3.8,W09C3.8,W09C3.8,WBGene00021115,Public name for WBGene00021115. History: N.A.
W09D10.5,W09D10.5,W09D10.5,WBGene00012363,Public name for WBGene00012363. History: N.A.
W09D6.4,W09D6.4,W09D6.4,WBGene00012357,Public name for WBGene00012357. History: N.A.
W10C8.5,W10C8.5,W10C8.5,WBGene00021128,Public name for WBGene00021128. History: N.A.
wee-1.3,Y53C12A.1,wee-1.3,WBGene00006940,Public name for WBGene00006940. History: N.A.
wht-3,C16C10.12,wht-3,WBGene00007631,Public name for WBGene00007631. History: N.A.
wht-5,F19B6.4,wht-5,WBGene00008950,Public name for WBGene00008950. History: N.A.
wht-6,T26A5.1,wht-6,WBGene00007060,Public name for WBGene00007060. History: Renamed on 2007-06-04
wwp-1,Y65B4BR.4,wwp-1,WBGene00007009,Public name for WBGene00007009. History: N.A.
xbx-6,F40F9.1,xbx-6,WBGene00009580,Public name for WBGene00009580. History: N.A.
Y105C5A.26,Y105C5A.26,Y105C5A.26,WBGene00044263,Public name for WBGene00044263. History: N.A.
Y105C5B.18,Y105C5B.18,Y105C5B.18,WBGene00013657,Public name for WBGene00013657. History: N.A.
Y105E8A.27,Y105E8A.27,Y105E8A.27,WBGene00013684,Public name for WBGene00013684. History: N.A.
Y105E8A.3,Y105E8A.3,Y105E8A.3,WBGene00013668,Sequence name for WBGene00013668(slc-30A5). History: N.A.
Y106G6D.3,Y106G6D.3,Y106G6D.3,WBGene00013700,Public name for WBGene00013700. History: N.A.
Y106G6D.4,Y106G6D.4,Y106G6D.4,WBGene00013701,Public name for WBGene00013701. History: N.A.
Y106G6H.13,Y106G6H.13,Y106G6H.13,WBGene00013723,Public name for WBGene00013723. History: N.A.
Y113G7C.1,Y113G7C.1,Y113G7C.1,WBGene00013771,Public name for WBGene00013771. History: N.A.
Y116A8A.2,Y116A8A.2,Y116A8A.2,WBGene00013773,Public name for WBGene00013773. History: N.A.
Y116A8A.4,Y116A8A.4,Y116A8A.4,WBGene00013775,Public name for WBGene00013775. History: N.A.
Y116A8A.6,Y116A8A.6,Y116A8A.6,WBGene00013776,Public name for WBGene00013776. History: N.A.
Y116A8A.7,Y116A8A.7,Y116A8A.7,WBGene00013777,Public name for WBGene00013777. History: N.A.
Y116A8C.23,Y116A8C.23,Y116A8C.23,WBGene00013800,Public name for WBGene00013800. History: N.A.
Y116A8C.24,Y116A8C.24,Y116A8C.24,WBGene00013801,Public name for WBGene00013801. History: N.A.
Y116A8C.33,Y116A8C.33,Y116A8C.33,WBGene00013809,Public name for WBGene00013809. History: N.A.
Y116A8C.38,Y116A8C.38,Y116A8C.38,WBGene00013811,Public name for WBGene00013811. History: N.A.
Y116A8C.4,Y116A8C.4,Y116A8C.4,WBGene00013785,Sequence name for WBGene00013785(nep-23). History: N.A.
Y116F11B.8,Y116F11B.8,Y116F11B.8,WBGene00013824,Public name for WBGene00013824. History: N.A.
Y18D10A.21,Y18D10A.21,Y18D10A.21,WBGene00012486,Public name for WBGene00012486. History: N.A.
Y18H1A.15,Y18H1A.15,Y18H1A.15,WBGene00044434,Public name for WBGene00044434. History: N.A.
Y1A5A.1,Y1A5A.1,Y1A5A.1,WBGene00012379,Public name for WBGene00012379. History: N.A.
Y22D7AL.10,Y22D7AL.10,Y22D7AL.10,WBGene00021248,Public name for WBGene00021248. History: N.A.
Y24D9B.1,Y24D9B.1,Y24D9B.1,WBGene00021287,Public name for WBGene00021287. History: N.A.
Y25C1A.13,Y25C1A.13,Y25C1A.13,WBGene00021296,Public name for WBGene00021296. History: N.A.
Y25C1A.5,Y25C1A.5,Y25C1A.5,WBGene00021292,Sequence name for WBGene00021292(copb-1). History: N.A.
Y25C1A.7,Y25C1A.7,Y25C1A.7,WBGene00021294,Public name for WBGene00021294. History: N.A.
Y37D8A.10,Y37D8A.10,Y37D8A.10,WBGene00012550,Sequence name for WBGene00012550(spcs-2). History: Renamed on 2018-11-12
Y37E11AL.12,Y37E11AL.12,Y37E11AL.12,WBGene00195010,Public name for WBGene00195010. History: N.A.
Y37E11AL.2,Y37E11AL.2,Y37E11AL.2,WBGene00021358,Public name for WBGene00021358. History: N.A.
Y37E11B.10,Y37E11B.10,Y37E11B.10,WBGene00021381,Public name for WBGene00021381. History: N.A.
Y37E3.11,Y37E3.11,Y37E3.11,WBGene00021352,Sequence name for WBGene00021352(pcyt-2.1). History: N.A.
Y37E3.19,Y37E3.19,Y37E3.19,WBGene00044810,Public name for WBGene00044810. History: N.A.
Y37E3.4,Y37E3.4,Y37E3.4,WBGene00021348,Sequence name for WBGene00021348(moag-4). History: N.A.
Y37F4.1,Y37F4.1,Y37F4.1,WBGene00021382,Public name for WBGene00021382. History: N.A.
Y37F4.5,Y37F4.5,Y37F4.5,WBGene00021386,Public name for WBGene00021386. History: N.A.
Y38C1AA.7,Y38C1AA.7,Y38C1AA.7,WBGene00021398,Public name for WBGene00021398. History: N.A.
Y38E10A.17,Y38E10A.17,Y38E10A.17,WBGene00012595,Public name for WBGene00012595. History: N.A.
Y38F1A.1,Y38F1A.1,Y38F1A.1,WBGene00012605,Public name for WBGene00012605. History: N.A.
Y38F1A.6,Y38F1A.6,Y38F1A.6,WBGene00012608,Sequence name for WBGene00012608(hphd-1). History: N.A.
Y38F1A.7,Y38F1A.7,Y38F1A.7,WBGene00012609,Public name for WBGene00012609. History: N.A.
Y38F2AR.10,Y38F2AR.10,Y38F2AR.10,WBGene00021428,Public name for WBGene00021428. History: N.A.
Y38F2AR.9,Y38F2AR.9,Y38F2AR.9,WBGene00021427,Sequence name for WBGene00021427(sec-61.B). History: N.A.
Y38H6C.15,Y38H6C.15,Y38H6C.15,WBGene00012627,Public name for WBGene00012627. History: N.A.
Y38H8A.2,Y38H8A.2,Y38H8A.2,WBGene00012636,Public name for WBGene00012636. History: N.A.
Y38H8A.3,Y38H8A.3,Y38H8A.3,WBGene00012637,Public name for WBGene00012637. History: N.A.
Y38H8A.4,Y38H8A.4,Y38H8A.4,WBGene00012638,Public name for WBGene00012638. History: N.A.
Y39A1A.2,Y39A1A.2,Y39A1A.2,WBGene00012642,Public name for WBGene00012642. History: N.A.
Y39A1A.8,Y39A1A.8,Y39A1A.8,WBGene00012647,Sequence name for WBGene00012647(swt-4). History: N.A.
Y39E4A.1,Y39E4A.1,Y39E4A.1,WBGene00012711,Public name for WBGene00012711. History: N.A.
Y39E4A.3,Y39E4A.3,Y39E4A.3,WBGene00012713,Sequence name for WBGene00012713(bckd-1A). History: N.A.
Y39E4B.11,Y39E4B.11,Y39E4B.11,WBGene00012720,Public name for WBGene00012720. History: N.A.
Y39E4B.13,Y39E4B.13,Y39E4B.13,WBGene00012721,Public name for WBGene00012721. History: N.A.
Y39F10B.1,Y39F10B.1,Y39F10B.1,WBGene00021456,Sequence name for WBGene00021456(rfip-2). History: N.A.
Y39G10AR.15,Y39G10AR.15,Y39G10AR.15,WBGene00021471,"Public name for WBGene00021471. History: Split into Y39G10AR.32(WBGene00219275). History of WBGene00021471: Split into ""WBGene00219275"" on 2011-10-03"
Y39G10AR.8,Y39G10AR.8,Y39G10AR.8,WBGene00021466,Sequence name for WBGene00021466(eif-2gamma). History: N.A.
Y40H4A.2,Y40H4A.2,Y40H4A.2,WBGene00012741,Public name for WBGene00012741. History: N.A.
Y41C4A.18,Y41C4A.18,Y41C4A.18,WBGene00012761,Public name for WBGene00012761. History: N.A.
Y41C4A.7,Y41C4A.7,Y41C4A.7,WBGene00012754,Public name for WBGene00012754. History: N.A.
Y41D4A.4,Y41D4A.4,Y41D4A.4,WBGene00021506,Public name for WBGene00021506. History: N.A.
Y41E3.10,Y41E3.10,Y41E3.10,WBGene00012768,Sequence name for WBGene00012768(eef-1B.2). History: N.A.
Y41E3.19,Y41E3.19,Y41E3.19,WBGene00044979,Public name for WBGene00044979. History: N.A.
Y41E3.7,Y41E3.7,Y41E3.7,WBGene00012765,Public name for WBGene00012765. History: N.A.
Y41E3.8,Y41E3.8,Y41E3.8,WBGene00012766,Public name for WBGene00012766. History: N.A.
Y42H9AR.2,Y42H9AR.2,Y42H9AR.2,WBGene00021537,Public name for WBGene00021537. History: N.A.
Y43C5A.4,Y43C5A.4,Y43C5A.4,WBGene00012784,Public name for WBGene00012784. History: N.A.
Y43C5B.3,Y43C5B.3,Y43C5B.3,WBGene00012786,Public name for WBGene00012786. History: N.A.
Y43F8A.2,Y43F8A.2,Y43F8A.2,WBGene00012809,Public name for WBGene00012809. History: N.A.
Y43F8C.5,Y43F8C.5,Y43F8C.5,WBGene00012827,Public name for WBGene00012827. History: N.A.
Y43F8C.9,Y43F8C.9,Y43F8C.9,WBGene00012831,Public name for WBGene00012831. History: N.A.
Y44A6D.5,Y44A6D.5,Y44A6D.5,WBGene00012855,Public name for WBGene00012855. History: N.A.
Y45F10B.3,Y45F10B.3,Y45F10B.3,WBGene00012871,Public name for WBGene00012871. History: N.A.
Y45F3A.1,Y45F3A.1,Y45F3A.1,WBGene00012859,Public name for WBGene00012859. History: N.A.
Y45G12B.2,Y45G12B.2,Y45G12B.2,WBGene00021563,Public name for WBGene00021563. History: N.A.
Y46G5A.14,Y46G5A.14,Y46G5A.14,WBGene00012905,Public name for WBGene00012905. History: N.A.
Y46G5A.22,Y46G5A.22,Y46G5A.22,WBGene00012912,Public name for WBGene00012912. History: N.A.
Y46H3D.1,Y46H3D.1,Y46H3D.1,WBGene00021608,Public name for WBGene00021608. History: N.A.
Y47D3A.13,Y47D3A.13,Y47D3A.13,WBGene00012926,Public name for WBGene00012926. History: N.A.
Y47D3A.5,Y47D3A.5,Y47D3A.5,WBGene00012924,Public name for WBGene00012924. History: N.A.
Y47D9A.5,Y47D9A.5,Y47D9A.5,WBGene00021632,Public name for WBGene00021632. History: N.A.
Y47G6A.13,Y47G6A.13,Y47G6A.13,WBGene00021639,Public name for WBGene00021639. History: N.A.
Y47G6A.18,Y47G6A.18,Y47G6A.18,WBGene00021644,Public name for WBGene00021644. History: N.A.
Y47G6A.26,Y47G6A.26,Y47G6A.26,WBGene00021650,Public name for WBGene00021650. History: N.A.
Y47G6A.3,Y47G6A.3,Y47G6A.3,WBGene00021633,Public name for WBGene00021633. History: N.A.
Y47H9B.2,Y47H9B.2,Y47H9B.2,WBGene00012946,Public name for WBGene00012946. History: N.A.
Y48B6A.5,Y48B6A.5,Y48B6A.5,WBGene00012979,Public name for WBGene00012979. History: N.A.
Y48G8AL.13,Y48G8AL.13,Y48G8AL.13,WBGene00021691,Public name for WBGene00021691. History: N.A.
Y49E10.10,Y49E10.10,Y49E10.10,WBGene00013033,Public name for WBGene00013033. History: N.A.
Y49E10.4,Y49E10.4,Y49E10.4,WBGene00013030,Public name for WBGene00013030. History: N.A.
Y49F6B.8,Y49F6B.8,Y49F6B.8,WBGene00021720,Public name for WBGene00021720. History: N.A.
Y50E8A.10,Y50E8A.10,Y50E8A.10,WBGene00013053,Public name for WBGene00013053. History: N.A.
Y51A2B.4,Y51A2B.4,Y51A2B.4,WBGene00013068,Public name for WBGene00013068. History: N.A.
Y51B9A.3,Y51B9A.3,Y51B9A.3,WBGene00013085,Sequence name for WBGene00013085(mpz-6). History: N.A.
Y51B9A.5,Y51B9A.5,Y51B9A.5,WBGene00013087,Public name for WBGene00013087. History: N.A.
Y51H4A.13,Y51H4A.13,Y51H4A.13,WBGene00013107,Public name for WBGene00013107. History: N.A.
Y51H4A.935,Y51H4A.935,Y51H4A.935,WBGene00194647,Public name for WBGene00194647. History: N.A.
Y51H7C.9,Y51H7C.9,Y51H7C.9,WBGene00021787,Public name for WBGene00021787. History: N.A.
Y53C10A.10,Y53C10A.10,Y53C10A.10,WBGene00013138,"Public name for WBGene00013138. History: Split into Y53C10A.24(WBGene00305049). History of WBGene00013138: Split into ""WBGene00305049"" on 2019-10-21"
Y53C10A.15,Y53C10A.15,Y53C10A.15,WBGene00044805,Public name for WBGene00044805. History: N.A.
Y53C12A.7,Y53C12A.7,Y53C12A.7,WBGene00013142,Public name for WBGene00013142. History: N.A.
Y53F4A.2,Y53F4A.2,Y53F4A.2,WBGene00013148,Public name for WBGene00013148. History: N.A.
Y53F4B.11,Y53F4B.11,Y53F4B.11,WBGene00013158,Public name for WBGene00013158. History: N.A.
Y53F4B.24,Y53F4B.24,Y53F4B.24,WBGene00013170,"Public name for WBGene00013170. History: Split into Y53F4B.62(WBGene00219491), Y53F4B.63(WBGene00219492). History of WBGene00013170: Split into ""WBGene00219491"" on 2012-05-18; Split into ""WBGene00219492"" on 2012-05-18"
Y53F4B.36,Y53F4B.36,Y53F4B.36,WBGene00013175,Public name for WBGene00013175. History: N.A.
Y54E10A.3,Y54E10A.3,Y54E10A.3,WBGene00021826,Sequence name for WBGene00021826(txl-1). History: N.A.
Y54E2A.5,Y54E2A.5,Y54E2A.5,WBGene00013190,Public name for WBGene00013190. History: N.A.
Y54E2A.7,Y54E2A.7,Y54E2A.7,WBGene00013192,Public name for WBGene00013192. History: N.A.
Y54E5A.2,Y54E5A.2,Y54E5A.2,WBGene00013198,Public name for WBGene00013198. History: N.A.
Y54F10AM.5,Y54F10AM.5,Y54F10AM.5,WBGene00021849,Public name for WBGene00021849. History: N.A.
Y54F10BM.3,Y54F10BM.3,Y54F10BM.3,WBGene00021858,"Public name for WBGene00021858. History: Split into Y54F10BM.22(WBGene00306013), Y54F10BM.21(WBGene00306012). History of WBGene00021858: Split into ""WBGene00306013"" on 2020-01-20; Split into ""WBGene00306012"" on 2020-01-21"
Y54G2A.13,Y54G2A.13,Y54G2A.13,WBGene00021878,Public name for WBGene00021878. History: N.A.
Y54G2A.15,Y54G2A.15,Y54G2A.15,WBGene00021880,Public name for WBGene00021880. History: N.A.
Y54G2A.23,Y54G2A.23,Y54G2A.23,WBGene00021888,Sequence name for WBGene00021888(manf-1). History: N.A.
Y54G2A.4,Y54G2A.4,Y54G2A.4,WBGene00021870,Sequence name for WBGene00021870(samt-1). History: N.A.
Y55B1AL.2,Y55B1AL.2,Y55B1AL.2,WBGene00021904,Sequence name for WBGene00021904(gtf-2H5). History: N.A.
Y55B1AR.4,Y55B1AR.4,Y55B1AR.4,WBGene00021908,Public name for WBGene00021908. History: N.A.
Y56A3A.19,Y56A3A.19,Y56A3A.19,WBGene00013237,Public name for WBGene00013237. History: N.A.
Y57A10B.7,Y57A10B.7,Y57A10B.7,WBGene00013279,Public name for WBGene00013279. History: N.A.
Y57E12AL.1,Y57E12AL.1,Y57E12AL.1,WBGene00021956,Public name for WBGene00021956. History: N.A.
Y57E12AL.6,Y57E12AL.6,Y57E12AL.6,WBGene00021959,Public name for WBGene00021959. History: N.A.
Y57E12AM.1,Y57E12AM.1,Y57E12AM.1,WBGene00021960,Sequence name for WBGene00021960(tmem-258). History: N.A.
Y57G11A.2,Y57G11A.2,Y57G11A.2,WBGene00013290,Public name for WBGene00013290. History: N.A.
Y57G11B.3,Y57G11B.3,Y57G11B.3,WBGene00013296,"Public name for WBGene00013296. History: Split into glb-34(WBGene00077763). History of WBGene00013296: Split into ""WBGene00077763"" on 2008-05-23"
Y57G11B.7,Y57G11B.7,Y57G11B.7,WBGene00013299,Sequence name for WBGene00013299(irld-18). History: N.A.
Y57G11C.1130,Y57G11C.1130,Y57G11C.1130,WBGene00194649,Public name for WBGene00194649. History: N.A.
Y57G11C.14,Y57G11C.14,Y57G11C.14,WBGene00013310,Public name for WBGene00013310. History: N.A.
Y57G11C.15,Y57G11C.15,Y57G11C.15,WBGene00013311,Sequence name for WBGene00013311(sec-61.A). History: Renamed on 2019-05-20
Y57G11C.23,Y57G11C.23,Y57G11C.23,WBGene00013318,Public name for WBGene00013318. History: N.A.
Y57G11C.36,Y57G11C.36,Y57G11C.36,WBGene00013325,Public name for WBGene00013325. History: N.A.
Y57G11C.5,Y57G11C.5,Y57G11C.5,WBGene00013303,Public name for WBGene00013303. History: N.A.
Y57G11C.52,Y57G11C.52,Y57G11C.52,WBGene00044741,Public name for WBGene00044741. History: N.A.
Y57G11C.6,Y57G11C.6,Y57G11C.6,WBGene00013304,Sequence name for WBGene00013304(ptp-5.2). History: N.A.
Y57G11C.8,Y57G11C.8,Y57G11C.8,WBGene00013306,Public name for WBGene00013306. History: N.A.
Y57G7A.10,Y57G7A.10,Y57G7A.10,WBGene00021973,Sequence name for WBGene00021973(emc-2). History: Renamed on 2014-11-12
Y57G7A.5,Y57G7A.5,Y57G7A.5,WBGene00021968,Public name for WBGene00021968. History: N.A.
Y57G7A.6,Y57G7A.6,Y57G7A.6,WBGene00021969,Public name for WBGene00021969. History: N.A.
Y59E9AL.6,Y59E9AL.6,Y59E9AL.6,WBGene00021996,Sequence name for WBGene00021996(cylc-1). History: N.A.
Y59E9AR.2,Y59E9AR.2,Y59E9AR.2,WBGene00021998,Public name for WBGene00021998. History: N.A.
Y59E9AR.8,Y59E9AR.8,Y59E9AR.8,WBGene00022003,Public name for WBGene00022003. History: N.A.
Y59H11AM.4,Y59H11AM.4,Y59H11AM.4,WBGene00022008,Public name for WBGene00022008. History: N.A.
Y60A3A.9,Y60A3A.9,Y60A3A.9,WBGene00013360,Sequence name for WBGene00013360(tmed-4). History: N.A.
Y62F5A.10,Y62F5A.10,Y62F5A.10,WBGene00013388,Public name for WBGene00013388. History: N.A.
Y65B4A.7,Y65B4A.7,Y65B4A.7,WBGene00022030,Public name for WBGene00022030. History: N.A.
Y65B4A.9,Y65B4A.9,Y65B4A.9,WBGene00022032,Public name for WBGene00022032. History: N.A.
Y66D12A.11,Y66D12A.11,Y66D12A.11,WBGene00013437,Public name for WBGene00013437. History: N.A.
Y66D12A.3,Y66D12A.3,Y66D12A.3,WBGene00013429,Public name for WBGene00013429. History: N.A.
Y67A6A.1,Y67A6A.1,Y67A6A.1,WBGene00013449,Public name for WBGene00013449. History: N.A.
Y67D8B.5,Y67D8B.5,Y67D8B.5,WBGene00022064,Public name for WBGene00022064. History: N.A.
Y67H2A.5,Y67H2A.5,Y67H2A.5,WBGene00013463,Sequence name for WBGene00013463(kdp-1). History: N.A.
Y69A2AR.18,Y69A2AR.18,Y69A2AR.18,WBGene00022089,Public name for WBGene00022089. History: N.A.
Y69A2AR.19,Y69A2AR.19,Y69A2AR.19,WBGene00022090,Public name for WBGene00022090. History: N.A.
Y69A2AR.23,Y69A2AR.23,Y69A2AR.23,WBGene00022094,Public name for WBGene00022094. History: N.A.
Y69A2AR.32,Y69A2AR.32,Y69A2AR.32,WBGene00022101,Public name for WBGene00022101. History: N.A.
Y69E1A.1,Y69E1A.1,Y69E1A.1,WBGene00013473,Public name for WBGene00013473. History: N.A.
Y69E1A.2,Y69E1A.2,Y69E1A.2,WBGene00013474,Sequence name for WBGene00013474(nsph-3.1). History: N.A.
Y69E1A.3,Y69E1A.3,Y69E1A.3,WBGene00013475,Public name for WBGene00013475. History: N.A.
Y69E1A.4,Y69E1A.4,Y69E1A.4,WBGene00013476,Public name for WBGene00013476. History: N.A.
Y69E1A.8,Y69E1A.8,Y69E1A.8,WBGene00013478,Public name for WBGene00013478. History: N.A.
Y69F12A.1,Y69F12A.1,Y69F12A.1,WBGene00022102,Public name for WBGene00022102. History: N.A.
Y6E2A.10,Y6E2A.10,Y6E2A.10,WBGene00050915,Public name for WBGene00050915. History: N.A.
Y6E2A.8,Y6E2A.8,Y6E2A.8,WBGene00012401,Sequence name for WBGene00012401(irld-57). History: N.A.
Y71A12C.2,Y71A12C.2,Y71A12C.2,WBGene00013513,Public name for WBGene00013513. History: N.A.
Y71F9AL.2,Y71F9AL.2,Y71F9AL.2,WBGene00022108,Public name for WBGene00022108. History: N.A.
Y71F9AL.9,Y71F9AL.9,Y71F9AL.9,WBGene00022114,Public name for WBGene00022114. History: N.A.
Y71G12A.4,Y71G12A.4,Y71G12A.4,WBGene00022140,Public name for WBGene00022140. History: N.A.
Y71G12B.27,Y71G12B.27,Y71G12B.27,WBGene00022162,Public name for WBGene00022162. History: N.A.
Y71G12B.3,Y71G12B.3,Y71G12B.3,WBGene00022143,Public name for WBGene00022143. History: N.A.
Y71G12B.30,Y71G12B.30,Y71G12B.30,WBGene00044347,Public name for WBGene00044347. History: N.A.
Y71H2AM.1,Y71H2AM.1,Y71H2AM.1,WBGene00022166,Public name for WBGene00022166. History: N.A.
Y71H2AM.5,Y71H2AM.5,Y71H2AM.5,WBGene00022170,Sequence name for WBGene00022170(cox-6B). History: N.A.
Y73B6A.1,Y73B6A.1,Y73B6A.1,WBGene00022228,Public name for WBGene00022228. History: N.A.
Y73B6BL.22,Y73B6BL.22,Y73B6BL.22,WBGene00022243,Public name for WBGene00022243. History: N.A.
Y73B6BL.4,Y73B6BL.4,Y73B6BL.4,WBGene00022233,Sequence name for WBGene00022233(ipla-6). History: N.A.
Y73F8A.12,Y73F8A.12,Y73F8A.12,WBGene00013521,Public name for WBGene00013521. History: N.A.
Y73F8A.14,Y73F8A.14,Y73F8A.14,WBGene00013523,Public name for WBGene00013523. History: N.A.
Y73F8A.15,Y73F8A.15,Y73F8A.15,WBGene00013524,Public name for WBGene00013524. History: N.A.
Y75B7B.1,Y75B7B.1,Y75B7B.1,WBGene00022288,Public name for WBGene00022288. History: N.A.
Y75B8A.23,Y75B8A.23,Y75B8A.23,WBGene00013556,Public name for WBGene00013556. History: N.A.
Y76B12C.4,Y76B12C.4,Y76B12C.4,WBGene00022298,Public name for WBGene00022298. History: N.A.
Y81G3A.1,Y81G3A.1,Y81G3A.1,WBGene00013590,Public name for WBGene00013590. History: N.A.
Y82E9BR.3,Y82E9BR.3,Y82E9BR.3,WBGene00022336,Public name for WBGene00022336. History: N.A.
Y92H12A.2,Y92H12A.2,Y92H12A.2,WBGene00022358,Public name for WBGene00022358. History: N.A.
Y95B8A.4,Y95B8A.4,Y95B8A.4,WBGene00022385,Public name for WBGene00022385. History: N.A.
Y97E10AL.2,Y97E10AL.2,Y97E10AL.2,WBGene00022393,Sequence name for WBGene00022393(abhd-12). History: N.A.
ZC155.2,ZC155.2,ZC155.2,WBGene00022530,Public name for WBGene00022530. History: N.A.
ZC168.6,ZC168.6,ZC168.6,WBGene00013858,Sequence name for WBGene00013858(ssp-34). History: N.A.
ZC190.7,ZC190.7,ZC190.7,WBGene00022541,Public name for WBGene00022541. History: N.A.
ZC190.8,ZC190.8,ZC190.8,WBGene00022542,Public name for WBGene00022542. History: N.A.
ZC21.8,ZC21.8,ZC21.8,WBGene00022507,Public name for WBGene00022507. History: N.A.
ZC250.5,ZC250.5,ZC250.5,WBGene00045306,Public name for WBGene00045306. History: N.A.
ZC262.1,ZC262.1,ZC262.1,WBGene00022578,Public name for WBGene00022578. History: N.A.
ZC262.3,ZC262.3,ZC262.3,WBGene00022580,Sequence name for WBGene00022580(iglr-2). History: N.A.
ZC328.3,ZC328.3,ZC328.3,WBGene00022593,Public name for WBGene00022593. History: N.A.
ZC376.8,ZC376.8,ZC376.8,WBGene00013879,Public name for WBGene00013879. History: N.A.
ZC395.10,ZC395.10,ZC395.10,WBGene00022599,Sequence name for WBGene00022599(daf-41). History: N.A.
ZC395.4,ZC395.4,ZC395.4,WBGene00022596,Public name for WBGene00022596. History: N.A.
ZC410.3,ZC410.3,ZC410.3,WBGene00013881,Sequence name for WBGene00013881(mans-4). History: N.A.
ZC412.10,ZC412.10,ZC412.10,WBGene00050943,Public name for WBGene00050943. History: N.A.
ZC412.5,ZC412.5,ZC412.5,WBGene00013886,Public name for WBGene00013886. History: N.A.
ZC412.9,ZC412.9,ZC412.9,WBGene00013890,Public name for WBGene00013890. History: N.A.
ZC434.8,ZC434.8,ZC434.8,WBGene00013894,Public name for WBGene00013894. History: N.A.
ZC477.7,ZC477.7,ZC477.7,WBGene00022621,Public name for WBGene00022621. History: N.A.
ZC581.2,ZC581.2,ZC581.2,WBGene00022632,Public name for WBGene00022632. History: N.A.
ZC581.7,ZC581.7,ZC581.7,WBGene00022634,Public name for WBGene00022634. History: N.A.
ZK1010.5,ZK1010.5,ZK1010.5,WBGene00014179,Public name for WBGene00014179. History: N.A.
ZK1053.2,ZK1053.2,ZK1053.2,WBGene00014197,Public name for WBGene00014197. History: N.A.
ZK1053.6,ZK1053.6,ZK1053.6,WBGene00014201,"Public name for WBGene00014201. History: Split into ZK1053.7(WBGene00044786). History of WBGene00014201: Split into ""WBGene00044786"" on 2006-03-16"
ZK1098.12,ZK1098.12,ZK1098.12,WBGene00194691,Public name for WBGene00194691. History: N.A.
ZK1098.6,ZK1098.6,ZK1098.6,WBGene00014223,Public name for WBGene00014223. History: N.A.
ZK1098.9,ZK1098.9,ZK1098.9,WBGene00014225,"Public name for WBGene00014225. History: Split into ZK1098.12(WBGene00194691). History of WBGene00014225: Split into ""WBGene00194691"" on 2009-07-03"
ZK1128.3,ZK1128.3,ZK1128.3,WBGene00014229,Public name for WBGene00014229. History: N.A.
ZK1225.4,ZK1225.4,ZK1225.4,WBGene00014238,Public name for WBGene00014238. History: N.A.
ZK1225.5,ZK1225.5,ZK1225.5,WBGene00014239,Public name for WBGene00014239. History: N.A.
ZK1248.5,ZK1248.5,ZK1248.5,WBGene00022876,Public name for WBGene00022876. History: N.A.
ZK1251.3,ZK1251.3,ZK1251.3,WBGene00014241,Public name for WBGene00014241. History: N.A.
ZK1307.8,ZK1307.8,ZK1307.8,WBGene00014249,Public name for WBGene00014249. History: N.A.
ZK131.11,ZK131.11,ZK131.11,WBGene00013934,Public name for WBGene00013934. History: N.A.
ZK177.8,ZK177.8,ZK177.8,WBGene00022673,Public name for WBGene00022673. History: N.A.
ZK265.3,ZK265.3,ZK265.3,WBGene00013956,Sequence name for WBGene00013956(nsph-2). History: N.A.
ZK265.9,ZK265.9,ZK265.9,WBGene00044094,Sequence name for WBGene00044094(fitm-2). History: N.A.
ZK353.4,ZK353.4,ZK353.4,WBGene00022700,Public name for WBGene00022700. History: N.A.
ZK354.2,ZK354.2,ZK354.2,WBGene00022705,Public name for WBGene00022705. History: N.A.
ZK354.3,ZK354.3,ZK354.3,WBGene00022706,Public name for WBGene00022706. History: N.A.
