WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00000804,csc-1,M00621_2.00,REF-2,WBGene00000804,WBGene00000804,History: N.A.
WBGene00000897,daf-1,M00621_2.00,REF-2,WBGene00000897,WBGene00000897,History: N.A.
WBGene00000938,dcp-66,M00621_2.00,REF-2,WBGene00000938,WBGene00000938,History: N.A.
WBGene00001338,ears-2,M00621_2.00,REF-2,WBGene00001338,WBGene00001338,History: Renamed on 2010-01-29
WBGene00001485,fre-1,M00621_2.00,REF-2,WBGene00001485,WBGene00001485,History: N.A.
WBGene00002060,ife-2,M00621_2.00,REF-2,WBGene00002060,WBGene00002060,History: N.A.
WBGene00002063,ife-5,M00621_2.00,REF-2,WBGene00002063,WBGene00002063,History: N.A.
WBGene00002203,kin-20,M00621_2.00,REF-2,WBGene00002203,WBGene00002203,History: N.A.
WBGene00002245,lag-1,M00621_2.00,REF-2,WBGene00002245,WBGene00002245,History: N.A.
WBGene00002977,lev-10,M00621_2.00,REF-2,WBGene00002977,WBGene00002977,History: N.A.
WBGene00003010,lin-24,M00621_2.00,REF-2,WBGene00003010,WBGene00003010,History: N.A.
WBGene00003061,lpd-5,M00621_2.00,REF-2,WBGene00003061,WBGene00003061,History: Renamed on 2008-02-26
WBGene00003170,mec-6,M00621_2.00,REF-2,WBGene00003170,WBGene00003170,History: N.A.
WBGene00003430,msp-32,M00621_2.00,REF-2,WBGene00003430,WBGene00003430,History: N.A.
WBGene00003696,nhr-106,M00621_2.00,REF-2,WBGene00003696,WBGene00003696,History: N.A.
WBGene00003763,nlp-25,M00621_2.00,REF-2,WBGene00003763,WBGene00003763,History: N.A.
WBGene00003804,npp-18,M00621_2.00,REF-2,WBGene00003804,WBGene00003804,History: N.A.
WBGene00004357,rho-1,M00621_2.00,REF-2,WBGene00004357,WBGene00004357,History: N.A.
WBGene00004777,ser-2,M00621_2.00,REF-2,WBGene00004777,WBGene00004777,History: N.A.
WBGene00004812,skr-6,M00621_2.00,REF-2,WBGene00004812,WBGene00004812,History: N.A.
WBGene00004884,smg-6,M00621_2.00,REF-2,WBGene00004884,WBGene00004884,History: Renamed on 2008-01-10
WBGene00005169,srg-11,M00621_2.00,REF-2,WBGene00005169,WBGene00005169,History: N.A.
WBGene00005213,srg-56,M00621_2.00,REF-2,WBGene00005213,WBGene00005213,History: N.A.
WBGene00005332,srh-113,M00621_2.00,REF-2,WBGene00005332,WBGene00005332,History: N.A.
WBGene00005400,srh-185,M00621_2.00,REF-2,WBGene00005400,WBGene00005400,History: N.A.
WBGene00005443,srh-236,M00621_2.00,REF-2,WBGene00005443,WBGene00005443,History: N.A.
WBGene00005579,sri-67,M00621_2.00,REF-2,WBGene00005579,WBGene00005579,History: N.A.
WBGene00005688,sru-25,M00621_2.00,REF-2,WBGene00005688,WBGene00005688,History: N.A.
WBGene00005722,srv-11,M00621_2.00,REF-2,WBGene00005722,WBGene00005722,History: N.A.
WBGene00005820,srw-73,M00621_2.00,REF-2,WBGene00005820,WBGene00005820,History: N.A.
WBGene00005823,srw-76,M00621_2.00,REF-2,WBGene00005823,WBGene00005823,History: N.A.
WBGene00005898,srx-7,M00621_2.00,REF-2,WBGene00005898,WBGene00005898,History: N.A.
WBGene00005912,srx-21,M00621_2.00,REF-2,WBGene00005912,WBGene00005912,History: N.A.
WBGene00006080,str-12,M00621_2.00,REF-2,WBGene00006080,WBGene00006080,History: N.A.
WBGene00006129,str-67,M00621_2.00,REF-2,WBGene00006129,WBGene00006129,History: N.A.
WBGene00006131,str-69,M00621_2.00,REF-2,WBGene00006131,WBGene00006131,History: N.A.
WBGene00006150,str-92,M00621_2.00,REF-2,WBGene00006150,WBGene00006150,History: N.A.
WBGene00006377,syp-3,M00621_2.00,REF-2,WBGene00006377,WBGene00006377,History: N.A.
WBGene00006679,twk-26,M00621_2.00,REF-2,WBGene00006679,WBGene00006679,History: N.A.
WBGene00007428,wdr-20,M00621_2.00,REF-2,WBGene00007428,WBGene00007428,"History: Split into C08B6.18(WBGene00303036). History of WBGene00007428: Renamed on 2013-07-04; Split into ""WBGene00303036"" on 2018-03-02"
WBGene00007486,C09G1.4,M00621_2.00,REF-2,WBGene00007486,WBGene00007486,History: N.A.
WBGene00007620,ocrl-1,M00621_2.00,REF-2,WBGene00007620,WBGene00007620,History: N.A.
WBGene00007877,nfki-1,M00621_2.00,REF-2,WBGene00007877,WBGene00007877,History: Renamed on 2015-10-02
WBGene00007988,best-8,M00621_2.00,REF-2,WBGene00007988,WBGene00007988,History: N.A.
WBGene00007991,C37A5.7,M00621_2.00,REF-2,WBGene00007991,WBGene00007991,History: N.A.
WBGene00008272,C53B4.2,M00621_2.00,REF-2,WBGene00008272,WBGene00008272,History: N.A.
WBGene00008700,clec-254,M00621_2.00,REF-2,WBGene00008700,WBGene00008700,History: N.A.
WBGene00008701,F11D11.6,M00621_2.00,REF-2,WBGene00008701,WBGene00008701,"History: Split into clec-253(WBGene00045361). History of WBGene00008701: Split into ""WBGene00045361"" on 2007-04-12"
WBGene00008702,clec-252,M00621_2.00,REF-2,WBGene00008702,WBGene00008702,History: N.A.
WBGene00008703,clec-251,M00621_2.00,REF-2,WBGene00008703,WBGene00008703,History: N.A.
WBGene00008860,romo-1,M00621_2.00,REF-2,WBGene00008860,WBGene00008860,History: Renamed on 2017-02-02
WBGene00008932,F18A11.5,M00621_2.00,REF-2,WBGene00008932,WBGene00008932,History: N.A.
WBGene00008953,F19C6.4,M00621_2.00,REF-2,WBGene00008953,WBGene00008953,History: N.A.
WBGene00009033,F21H7.12,M00621_2.00,REF-2,WBGene00009033,WBGene00009033,History: N.A.
WBGene00009286,zipt-1,M00621_2.00,REF-2,WBGene00009286,WBGene00009286,History: N.A.
WBGene00009416,F35E2.9,M00621_2.00,REF-2,WBGene00009416,WBGene00009416,"History: Split into F35E2.10(WBGene00044270). History of WBGene00009416: Split into ""WBGene00044270"" on 2005-03-18"
WBGene00009563,F39H2.3,M00621_2.00,REF-2,WBGene00009563,WBGene00009563,History: N.A.
WBGene00009568,srbc-26,M00621_2.00,REF-2,WBGene00009568,WBGene00009568,History: N.A.
WBGene00009571,F40D4.12,M00621_2.00,REF-2,WBGene00009571,WBGene00009571,History: N.A.
WBGene00009572,F40D4.13,M00621_2.00,REF-2,WBGene00009572,WBGene00009572,History: N.A.
WBGene00009615,oac-25,M00621_2.00,REF-2,WBGene00009615,WBGene00009615,History: N.A.
WBGene00009850,F48F7.5,M00621_2.00,REF-2,WBGene00009850,WBGene00009850,History: N.A.
WBGene00009892,scl-11,M00621_2.00,REF-2,WBGene00009892,WBGene00009892,History: N.A.
WBGene00009893,F49E11.7,M00621_2.00,REF-2,WBGene00009893,WBGene00009893,History: N.A.
WBGene00009916,F52A8.3,M00621_2.00,REF-2,WBGene00009916,WBGene00009916,History: N.A.
WBGene00009944,mtcu-2,M00621_2.00,REF-2,WBGene00009944,WBGene00009944,History: N.A.
WBGene00010059,F54E4.3,M00621_2.00,REF-2,WBGene00010059,WBGene00010059,History: Renamed on 2017-04-28
WBGene00010105,fbxb-62,M00621_2.00,REF-2,WBGene00010105,WBGene00010105,History: N.A.
WBGene00010106,fbxb-61,M00621_2.00,REF-2,WBGene00010106,WBGene00010106,History: N.A.
WBGene00010215,nhr-193,M00621_2.00,REF-2,WBGene00010215,WBGene00010215,History: N.A.
WBGene00010217,sre-31,M00621_2.00,REF-2,WBGene00010217,WBGene00010217,History: N.A.
WBGene00010298,F59A1.12,M00621_2.00,REF-2,WBGene00010298,WBGene00010298,"History: Split into F59A1.19(WBGene00219549). History of WBGene00010298: Split into ""WBGene00219549"" on 2012-07-16"
WBGene00010413,H25K10.4,M00621_2.00,REF-2,WBGene00010413,WBGene00010413,History: N.A.
WBGene00010414,hpa-1,M00621_2.00,REF-2,WBGene00010414,WBGene00010414,History: N.A.
WBGene00010528,K03D3.2,M00621_2.00,REF-2,WBGene00010528,WBGene00010528,History: N.A.
WBGene00010620,K07A12.1,M00621_2.00,REF-2,WBGene00010620,WBGene00010620,History: N.A.
WBGene00010697,uda-1,M00621_2.00,REF-2,WBGene00010697,WBGene00010697,History: Renamed on 2004-06-24
WBGene00010917,M110.9,M00621_2.00,REF-2,WBGene00010917,WBGene00010917,History: N.A.
WBGene00011129,R07H5.9,M00621_2.00,REF-2,WBGene00011129,WBGene00011129,History: N.A.
WBGene00011234,R11A5.6,M00621_2.00,REF-2,WBGene00011234,WBGene00011234,History: N.A.
WBGene00011268,pde-12,M00621_2.00,REF-2,WBGene00011268,WBGene00011268,History: N.A.
WBGene00011752,fbxa-2,M00621_2.00,REF-2,WBGene00011752,WBGene00011752,"History: Split into T13F3.9(WBGene00044653). History of WBGene00011752: Split into ""WBGene00044653"" on 2005-10-24"
WBGene00011803,T16G12.1,M00621_2.00,REF-2,WBGene00011803,WBGene00011803,History: N.A.
WBGene00011909,T22A3.6,M00621_2.00,REF-2,WBGene00011909,WBGene00011909,"History: Split into T22A3.12(WBGene00206474). History of WBGene00011909: Split into ""WBGene00206474"" on 2011-04-11"
WBGene00011942,T23D5.3,M00621_2.00,REF-2,WBGene00011942,WBGene00011942,History: N.A.
WBGene00012238,W04A8.3,M00621_2.00,REF-2,WBGene00012238,WBGene00012238,History: N.A.
WBGene00012333,sre-43,M00621_2.00,REF-2,WBGene00012333,WBGene00012333,History: N.A.
WBGene00012412,Y7A5A.6,M00621_2.00,REF-2,WBGene00012412,WBGene00012412,"History: Split into Y7A5A.25(WBGene00304824). History of WBGene00012412: Split into ""WBGene00304824"" on 2019-07-25"
WBGene00012574,fbxa-213,M00621_2.00,REF-2,WBGene00012574,WBGene00012574,History: N.A.
WBGene00012798,Y43F4A.3,M00621_2.00,REF-2,WBGene00012798,WBGene00012798,History: N.A.
WBGene00012802,set-25,M00621_2.00,REF-2,WBGene00012802,WBGene00012802,History: N.A.
WBGene00012837,Y43F8C.16,M00621_2.00,REF-2,WBGene00012837,WBGene00012837,History: N.A.
WBGene00012958,Y47H10A.2,M00621_2.00,REF-2,WBGene00012958,WBGene00012958,History: N.A.
WBGene00013008,clec-146,M00621_2.00,REF-2,WBGene00013008,WBGene00013008,History: N.A.
WBGene00013013,clec-145,M00621_2.00,REF-2,WBGene00013013,WBGene00013013,History: N.A.
WBGene00013019,Y48G10A.2,M00621_2.00,REF-2,WBGene00013019,WBGene00013019,History: N.A.
WBGene00013117,Y51H4A.23,M00621_2.00,REF-2,WBGene00013117,WBGene00013117,History: N.A.
WBGene00013157,Y53F4B.10,M00621_2.00,REF-2,WBGene00013157,WBGene00013157,History: N.A.
WBGene00013192,Y54E2A.7,M00621_2.00,REF-2,WBGene00013192,WBGene00013192,History: N.A.
WBGene00013197,ttm-5,M00621_2.00,REF-2,WBGene00013197,WBGene00013197,History: N.A.
WBGene00013198,Y54E5A.2,M00621_2.00,REF-2,WBGene00013198,WBGene00013198,History: N.A.
WBGene00013233,sdz-33,M00621_2.00,REF-2,WBGene00013233,WBGene00013233,History: Renamed on 2005-12-13
WBGene00013234,fbxb-24,M00621_2.00,REF-2,WBGene00013234,WBGene00013234,History: N.A.
WBGene00013357,clec-260,M00621_2.00,REF-2,WBGene00013357,WBGene00013357,History: N.A.
WBGene00013370,Y60A9.3,M00621_2.00,REF-2,WBGene00013370,WBGene00013370,History: N.A.
WBGene00013411,Y64G10A.1,M00621_2.00,REF-2,WBGene00013411,WBGene00013411,History: N.A.
WBGene00013424,Y66A7A.4,M00621_2.00,REF-2,WBGene00013424,WBGene00013424,History: N.A.
WBGene00013507,Y71A12B.10,M00621_2.00,REF-2,WBGene00013507,WBGene00013507,History: N.A.
WBGene00013653,Y105C5B.14,M00621_2.00,REF-2,WBGene00013653,WBGene00013653,History: N.A.
WBGene00013654,Y105C5B.15,M00621_2.00,REF-2,WBGene00013654,WBGene00013654,History: N.A.
WBGene00013815,Y116A8C.44,M00621_2.00,REF-2,WBGene00013815,WBGene00013815,History: N.A.
WBGene00015014,bath-24,M00621_2.00,REF-2,WBGene00015014,WBGene00015014,History: N.A.
WBGene00015015,math-1,M00621_2.00,REF-2,WBGene00015015,WBGene00015015,History: N.A.
WBGene00015285,gmeb-1,M00621_2.00,REF-2,WBGene00015285,WBGene00015285,History: N.A.
WBGene00015559,npr-17,M00621_2.00,REF-2,WBGene00015559,WBGene00015559,History: N.A.
WBGene00015748,C14A11.2,M00621_2.00,REF-2,WBGene00015748,WBGene00015748,History: N.A.
WBGene00015770,C14E2.1,M00621_2.00,REF-2,WBGene00015770,WBGene00015770,History: N.A.
WBGene00015774,C14E2.5,M00621_2.00,REF-2,WBGene00015774,WBGene00015774,History: N.A.
WBGene00016183,C28F5.1,M00621_2.00,REF-2,WBGene00016183,WBGene00016183,History: N.A.
WBGene00016221,C29F9.6,M00621_2.00,REF-2,WBGene00016221,WBGene00016221,History: N.A.
WBGene00016297,fbxc-15,M00621_2.00,REF-2,WBGene00016297,WBGene00016297,History: N.A.
WBGene00016302,fbxc-7,M00621_2.00,REF-2,WBGene00016302,WBGene00016302,History: N.A.
WBGene00016475,srab-9,M00621_2.00,REF-2,WBGene00016475,WBGene00016475,History: N.A.
WBGene00016483,C36C5.14,M00621_2.00,REF-2,WBGene00016483,WBGene00016483,History: N.A.
WBGene00016786,cyp-35A4,M00621_2.00,REF-2,WBGene00016786,WBGene00016786,History: N.A.
WBGene00016857,srt-16,M00621_2.00,REF-2,WBGene00016857,WBGene00016857,History: N.A.
WBGene00016985,C56G3.2,M00621_2.00,REF-2,WBGene00016985,WBGene00016985,History: N.A.
WBGene00016993,CD4.8,M00621_2.00,REF-2,WBGene00016993,WBGene00016993,History: N.A.
WBGene00017225,fbxa-52,M00621_2.00,REF-2,WBGene00017225,WBGene00017225,History: N.A.
WBGene00017285,F09E5.7,M00621_2.00,REF-2,WBGene00017285,WBGene00017285,History: N.A.
WBGene00017286,F09E5.8,M00621_2.00,REF-2,WBGene00017286,WBGene00017286,History: N.A.
WBGene00017387,mpst-4,M00621_2.00,REF-2,WBGene00017387,WBGene00017387,History: N.A.
WBGene00017706,F22E5.7,M00621_2.00,REF-2,WBGene00017706,WBGene00017706,History: N.A.
WBGene00017901,igeg-1,M00621_2.00,REF-2,WBGene00017901,WBGene00017901,History: N.A.
WBGene00017935,srbc-70,M00621_2.00,REF-2,WBGene00017935,WBGene00017935,History: N.A.
WBGene00018013,phf-10,M00621_2.00,REF-2,WBGene00018013,WBGene00018013,History: N.A.
WBGene00018139,sre-24,M00621_2.00,REF-2,WBGene00018139,WBGene00018139,History: N.A.
WBGene00018231,F40E3.3,M00621_2.00,REF-2,WBGene00018231,WBGene00018231,History: N.A.
WBGene00018398,sptl-2,M00621_2.00,REF-2,WBGene00018398,WBGene00018398,History: N.A.
WBGene00018426,F44E7.4,M00621_2.00,REF-2,WBGene00018426,WBGene00018426,History: N.A.
WBGene00018497,msrp-3,M00621_2.00,REF-2,WBGene00018497,WBGene00018497,History: N.A.
WBGene00018713,F52G3.5,M00621_2.00,REF-2,WBGene00018713,WBGene00018713,History: N.A.
WBGene00018990,klf-1,M00621_2.00,REF-2,WBGene00018990,WBGene00018990,History: N.A.
WBGene00019048,F58E2.4,M00621_2.00,REF-2,WBGene00019048,WBGene00019048,History: N.A.
WBGene00019070,F58H7.5,M00621_2.00,REF-2,WBGene00019070,WBGene00019070,History: N.A.
WBGene00019207,fgt-1,M00621_2.00,REF-2,WBGene00019207,WBGene00019207,History: N.A.
WBGene00019347,mbl-1,M00621_2.00,REF-2,WBGene00019347,WBGene00019347,History: N.A.
WBGene00019387,K04F1.8,M00621_2.00,REF-2,WBGene00019387,WBGene00019387,History: N.A.
WBGene00019412,fbxb-49,M00621_2.00,REF-2,WBGene00019412,WBGene00019412,"History: Split into K05F6.15(WBGene00269419). History of WBGene00019412: Split into ""WBGene00269419"" on 2016-02-18"
WBGene00019419,K05F6.8,M00621_2.00,REF-2,WBGene00019419,WBGene00019419,History: N.A.
WBGene00019594,K09H9.1,M00621_2.00,REF-2,WBGene00019594,WBGene00019594,History: N.A.
WBGene00019600,rga-3,M00621_2.00,REF-2,WBGene00019600,WBGene00019600,History: N.A.
WBGene00019668,fil-2,M00621_2.00,REF-2,WBGene00019668,WBGene00019668,History: N.A.
WBGene00019743,nhr-203,M00621_2.00,REF-2,WBGene00019743,WBGene00019743,History: N.A.
WBGene00019818,R02C2.7,M00621_2.00,REF-2,WBGene00019818,WBGene00019818,History: N.A.
WBGene00020004,R11E3.2,M00621_2.00,REF-2,WBGene00020004,WBGene00020004,History: N.A.
WBGene00020203,T04B8.1,M00621_2.00,REF-2,WBGene00020203,WBGene00020203,History: N.A.
WBGene00020228,T05A8.2,M00621_2.00,REF-2,WBGene00020228,WBGene00020228,History: N.A.
WBGene00020298,T07A9.10,M00621_2.00,REF-2,WBGene00020298,WBGene00020298,History: N.A.
WBGene00020618,T20D4.12,M00621_2.00,REF-2,WBGene00020618,WBGene00020618,History: N.A.
WBGene00020620,T20D4.15,M00621_2.00,REF-2,WBGene00020620,WBGene00020620,History: N.A.
WBGene00020812,acdh-7,M00621_2.00,REF-2,WBGene00020812,WBGene00020812,History: N.A.
WBGene00020832,T26C12.2,M00621_2.00,REF-2,WBGene00020832,WBGene00020832,History: N.A.
WBGene00020834,T27A1.2,M00621_2.00,REF-2,WBGene00020834,WBGene00020834,History: N.A.
WBGene00020933,W02D3.4,M00621_2.00,REF-2,WBGene00020933,WBGene00020933,"History: Split into W02D3.13(WBGene00303103). History of WBGene00020933: Split into ""WBGene00303103"" on 2018-03-06"
WBGene00020961,sknr-1,M00621_2.00,REF-2,WBGene00020961,WBGene00020961,History: N.A.
WBGene00020974,W03B1.5,M00621_2.00,REF-2,WBGene00020974,WBGene00020974,History: N.A.
WBGene00020977,oac-52,M00621_2.00,REF-2,WBGene00020977,WBGene00020977,History: N.A.
WBGene00021070,cpr-8,M00621_2.00,REF-2,WBGene00021070,WBGene00021070,History: Renamed on 2015-04-29
WBGene00021072,W07B8.4,M00621_2.00,REF-2,WBGene00021072,WBGene00021072,History: N.A.
WBGene00021117,clec-126,M00621_2.00,REF-2,WBGene00021117,WBGene00021117,History: N.A.
WBGene00021141,clec-134,M00621_2.00,REF-2,WBGene00021141,WBGene00021141,History: N.A.
WBGene00021167,cyp-32B1,M00621_2.00,REF-2,WBGene00021167,WBGene00021167,History: N.A.
WBGene00021288,clec-123,M00621_2.00,REF-2,WBGene00021288,WBGene00021288,History: N.A.
WBGene00021296,Y25C1A.13,M00621_2.00,REF-2,WBGene00021296,WBGene00021296,History: N.A.
WBGene00021509,Y41D4A.7,M00621_2.00,REF-2,WBGene00021509,WBGene00021509,History: N.A.
WBGene00021554,Y45G5AL.1,M00621_2.00,REF-2,WBGene00021554,WBGene00021554,History: N.A.
WBGene00021576,fbxc-51,M00621_2.00,REF-2,WBGene00021576,WBGene00021576,History: N.A.
WBGene00021578,Y46B2A.3,M00621_2.00,REF-2,WBGene00021578,WBGene00021578,History: N.A.
WBGene00021590,Y46D2A.2,M00621_2.00,REF-2,WBGene00021590,WBGene00021590,"History: Split into ""WBGene00195076"" on 2010-04-22"
WBGene00021706,srbc-39,M00621_2.00,REF-2,WBGene00021706,WBGene00021706,History: N.A.
WBGene00021707,srbc-38,M00621_2.00,REF-2,WBGene00021707,WBGene00021707,History: Resurrected on 2005-01-26
WBGene00021884,Y54G2A.19,M00621_2.00,REF-2,WBGene00021884,WBGene00021884,History: N.A.
WBGene00021898,Y54G2A.36,M00621_2.00,REF-2,WBGene00021898,WBGene00021898,History: N.A.
WBGene00021953,Y55H10A.2,M00621_2.00,REF-2,WBGene00021953,WBGene00021953,History: N.A.
WBGene00021959,Y57E12AL.6,M00621_2.00,REF-2,WBGene00021959,WBGene00021959,History: N.A.
WBGene00022315,Y81B9A.1,M00621_2.00,REF-2,WBGene00022315,WBGene00022315,History: N.A.
WBGene00022401,Y97E10AR.6,M00621_2.00,REF-2,WBGene00022401,WBGene00022401,History: N.A.
WBGene00022443,Y110A2AL.6,M00621_2.00,REF-2,WBGene00022443,WBGene00022443,History: N.A.
WBGene00022484,fbxa-77,M00621_2.00,REF-2,WBGene00022484,WBGene00022484,History: N.A.
WBGene00022497,Y119D3B.21,M00621_2.00,REF-2,WBGene00022497,WBGene00022497,History: N.A.
WBGene00022650,ZK84.2,M00621_2.00,REF-2,WBGene00022650,WBGene00022650,History: N.A.
WBGene00022706,ZK354.3,M00621_2.00,REF-2,WBGene00022706,WBGene00022706,History: N.A.
WBGene00022710,ZK354.9,M00621_2.00,REF-2,WBGene00022710,WBGene00022710,History: N.A.
WBGene00023486,K08B4.7,M00621_2.00,REF-2,WBGene00023486,WBGene00023486,History: N.A.
WBGene00023513,srz-71,M00621_2.00,REF-2,WBGene00023513,WBGene00023513,"History: Split into C35D6.13(WBGene00045101). History of WBGene00023513: Split into ""WBGene00045101"" on 2006-11-01"
WBGene00044031,F49C5.9,M00621_2.00,REF-2,WBGene00044031,WBGene00044031,History: N.A.
WBGene00044100,srbc-27,M00621_2.00,REF-2,WBGene00044100,WBGene00044100,History: N.A.
WBGene00044142,H13N06.7,M00621_2.00,REF-2,WBGene00044142,WBGene00044142,History: N.A.
WBGene00044162,F49C5.10,M00621_2.00,REF-2,WBGene00044162,WBGene00044162,"History: Split into F49C5.16(WBGene00305130). History of WBGene00044162: Split into ""WBGene00305130"" on 2019-11-21"
WBGene00044539,K09H11.9,M00621_2.00,REF-2,WBGene00044539,WBGene00044539,History: N.A.
WBGene00044563,T26C11.8,M00621_2.00,REF-2,WBGene00044563,WBGene00044563,History: N.A.
WBGene00044675,fbxa-76,M00621_2.00,REF-2,WBGene00044675,WBGene00044675,History: N.A.
WBGene00044696,F52E1.14,M00621_2.00,REF-2,WBGene00044696,WBGene00044696,History: N.A.
WBGene00044705,T22F3.12,M00621_2.00,REF-2,WBGene00044705,WBGene00044705,History: N.A.
WBGene00044771,tmem-218,M00621_2.00,REF-2,WBGene00044771,WBGene00044771,History: N.A.
WBGene00077786,F53F8.7,M00621_2.00,REF-2,WBGene00077786,WBGene00077786,History: N.A.
WBGene00194649,Y57G11C.1130,M00621_2.00,REF-2,WBGene00194649,WBGene00194649,History: N.A.
WBGene00194682,F40D4.17,M00621_2.00,REF-2,WBGene00194682,WBGene00194682,History: N.A.
WBGene00194744,Y38H6C.25,M00621_2.00,REF-2,WBGene00194744,WBGene00194744,History: N.A.
WBGene00195169,Y50D4A.6,M00621_2.00,REF-2,WBGene00195169,WBGene00195169,History: N.A.
WBGene00195211,C34F6.12,M00621_2.00,REF-2,WBGene00195211,WBGene00195211,History: N.A.
WBGene00206474,T22A3.12,M00621_2.00,REF-2,WBGene00206474,WBGene00206474,History: N.A.
WBGene00206527,T27A8.7,M00621_2.00,REF-2,WBGene00206527,WBGene00206527,History: N.A.
WBGene00219205,R03D7.15,M00621_2.00,REF-2,WBGene00219205,WBGene00219205,History: N.A.
WBGene00271830,W09G10.9,M00621_2.00,REF-2,WBGene00271830,WBGene00271830,History: N.A.
WBGene00303036,C08B6.18,M00621_2.00,REF-2,WBGene00303036,WBGene00303036,History: N.A.
WBGene00303103,W02D3.13,M00621_2.00,REF-2,WBGene00303103,WBGene00303103,History: N.A.
WBGene00305066,Y55B1BR.8,M00621_2.00,REF-2,WBGene00305066,WBGene00305066,History: N.A.
WBGene00305112,F22E5.23,M00621_2.00,REF-2,WBGene00305112,WBGene00305112,History: N.A.
WBGene00000055,acr-16,M00622_2.00,EGRH-1,WBGene00000055,WBGene00000055,History: N.A.
WBGene00000168,apx-1,M00622_2.00,EGRH-1,WBGene00000168,WBGene00000168,History: N.A.
WBGene00000185,arg-1,M00622_2.00,EGRH-1,WBGene00000185,WBGene00000185,History: N.A.
WBGene00000283,cah-5,M00622_2.00,EGRH-1,WBGene00000283,WBGene00000283,History: N.A.
WBGene00000429,ceh-2,M00622_2.00,EGRH-1,WBGene00000429,WBGene00000429,History: N.A.
WBGene00000552,cmd-1,M00622_2.00,EGRH-1,WBGene00000552,WBGene00000552,History: N.A.
WBGene00000782,cpr-2,M00622_2.00,EGRH-1,WBGene00000782,WBGene00000782,History: N.A.
WBGene00000864,cya-2,M00622_2.00,EGRH-1,WBGene00000864,WBGene00000864,History: N.A.
WBGene00000938,dcp-66,M00622_2.00,EGRH-1,WBGene00000938,WBGene00000938,History: N.A.
WBGene00001156,ech-7,M00622_2.00,EGRH-1,WBGene00001156,WBGene00001156,History: N.A.
WBGene00001232,eif-3.I,M00622_2.00,EGRH-1,WBGene00001232,WBGene00001232,History: N.A.
WBGene00001246,elo-8,M00622_2.00,EGRH-1,WBGene00001246,WBGene00001246,"History: Split into Y47D3A.34(WBGene00206461). History of WBGene00001246: Split into ""WBGene00206461"" on 2011-03-28"
WBGene00001365,exc-4,M00622_2.00,EGRH-1,WBGene00001365,WBGene00001365,History: N.A.
WBGene00001604,gln-3,M00622_2.00,EGRH-1,WBGene00001604,WBGene00001604,History: N.A.
WBGene00001937,his-63,M00622_2.00,EGRH-1,WBGene00001937,WBGene00001937,History: N.A.
WBGene00002062,ife-4,M00622_2.00,EGRH-1,WBGene00002062,WBGene00002062,History: N.A.
WBGene00002109,ins-26,M00622_2.00,EGRH-1,WBGene00002109,WBGene00002109,History: N.A.
WBGene00002113,ins-30,M00622_2.00,EGRH-1,WBGene00002113,WBGene00002113,History: N.A.
WBGene00002116,ins-33,M00622_2.00,EGRH-1,WBGene00002116,WBGene00002116,History: N.A.
