# Table S3. Genes with antisense small RNAs enriched by FLAG::CSR-1 IP. Related to Figure 5.
# 5574 genes with at least 10 small RNA reads per million and enriched at least two-fold in the FLAG::CSR-1 IP over the Input sample.
# FLAG::CSR-1 IP RPM = FLAG::CSR-1 IP RPM normalized to the total number of genome-matching reads
# Input RPM = Input RPM normalized to the total number of genome-matching reads
# IP Enrichment = Enrichment of small RNA reads in the FLAG::CSR-1 IP relative to the Input (FLAG::CSR-1 IP RPM)/(FLAG::CSR-1 RPM +Input RPM)
Cosmid ID,FLAG::CSR-1 IP RPM,Input RPM,Enrichment IP,ALG-3/4 Targets,Input,Suggested Match,History
C06G3.10,75.248738630967,31.5304288210626,0.704713666781232,No,C06G3.10,WBGene00000585,Sequence name for WBGene00000585(cogc-2). History: Renamed on 2006-01-17
C06G3.11,17.3315429122575,2.74264365832428,0.863374605557191,No,C06G3.11,WBGene00006572,Sequence name for WBGene00006572(tin-9.1). History: N.A.
C06G3.2,152.351837575116,24.1851304415868,0.863002459409529,No,C06G3.2,WBGene00002228,Sequence name for WBGene00002228(klp-18). History: N.A.
C06G3.7,27.5697788577765,6.01844062174402,0.820816919890213,No,C06G3.7,WBGene00015553,Sequence name for WBGene00015553(trxr-1). History: N.A.
C06G3.8,6.63189767861085,1.62065307082798,0.803617921290798,No,C06G3.8,WBGene00015554,Public name for WBGene00015554. History: N.A.
C06G3.9,33.148010550066,5.54762012706502,0.856634456397589,No,C06G3.9,WBGene00015555,Sequence name for WBGene00015555(ufl-1). History: N.A.
C06G4.1,122.014062102293,21.822716926803,0.848281384816128,No,C06G4.1,WBGene00015557,Sequence name for WBGene00015557(hrpk-2). History: N.A.
C06G4.2,50.9193844056332,13.0067797735682,0.79653433080848,No,C06G4.2,WBGene00000542,Sequence name for WBGene00000542(clp-1). History: N.A.
C06H2.2,39.8602531295946,9.13632779877539,0.813531319417325,No,C06H2.2,WBGene00007386,Public name for WBGene00007386. History: N.A.
C06H2.3,8.4247367533755,2.36864679582551,0.780546407433019,No,C06H2.3,WBGene00007387,Sequence name for WBGene00007387(jmjd-5). History: N.A.
C06H2.6,17.354498598234,3.73124203152935,0.823044298180233,No,C06H2.6,WBGene00007390,Sequence name for WBGene00007390(lmtr-3). History: N.A.
C07A9.2,26.3659826851688,4.03667280257001,0.867226308432237,No,C07A9.2,WBGene00007400,Sequence name for WBGene00007400(bud-31). History: N.A.
C07A9.3,100.713940198418,19.7524365168376,0.836033613233624,No,C07A9.3,WBGene00006579,Sequence name for WBGene00006579(tlk-1). History: N.A.
C07A9.7,22.7412798694795,5.4229545062321,0.80745244362443,No,C07A9.7,WBGene00007403,Sequence name for WBGene00007403(set-3). History: N.A.
C07D10.2,40.7463426082875,6.8566091458107,0.855962521374099,No,C07D10.2,WBGene00015567,Sequence name for WBGene00015567(bath-44). History: N.A.
C07E3.1,35.627224635528,8.18637576802853,0.813154461340182,No,C07E3.1,WBGene00007412,Sequence name for WBGene00007412(stip-1). History: N.A.
C07E3.2,56.6592241271973,8.13775617590369,0.874411490507155,No,C07E3.2,WBGene00007413,Sequence name for WBGene00007413(pro-2). History: N.A.
C07F11.1,41.2894741384915,6.52790745888123,0.863482540431701,No,C07F11.1,WBGene00006593,Sequence name for WBGene00006593(tol-1). History: N.A.
C07G1.3,57.4622140226552,15.5283497309487,0.787255380252053,No,C07G1.3,WBGene00003961,Sequence name for WBGene00003961(pct-1). History: N.A.
C07G1.4,80.1750288415239,9.89013925274513,0.890189076842744,No,C07G1.4,WBGene00006957,Sequence name for WBGene00006957(wsp-1). History: N.A.
C07G1.5,105.592482582144,14.0111691254121,0.882853333277223,No,C07G1.5,WBGene00004101,Sequence name for WBGene00004101(hgrs-1). History: Renamed on 2008-01-18
C07G1.8,12.809272774887,2.20242596804828,0.853286026733998,No,C07G1.8,WBGene00044608,Sequence name for WBGene00044608(glrx-22). History: N.A.
C07G2.1,19.0063897611029,3.17855777917006,0.856724575372561,No,C07G2.1,WBGene00000465,Sequence name for WBGene00000465(cpg-1). History: Renamed on 2006-06-16; Renamed on 2008-01-14
C07G2.2,43.8109266861502,8.22793097497284,0.841888708846126,No,C07G2.2,WBGene00000223,"Sequence name for WBGene00000223(atf-7). History: Split into C07G2.5(WBGene00303035). History of WBGene00000223: Split into ""WBGene00303035"" on 2018-03-02"
C07G2.3,55.8277691811284,4.7476823933871,0.921623656613656,No,C07G2.3,WBGene00000380,Sequence name for WBGene00000380(cct-5). History: N.A.
C07G3.9,14.6489414490437,2.78295220906026,0.840352846131178,No,C07G3.9,WBGene00015577,Sequence name for WBGene00015577(ugt-64). History: N.A.
C07H4.2,61.4275792182358,10.1619103061609,0.858053041393767,No,C07H4.2,WBGene00000532,Sequence name for WBGene00000532(clh-5). History: N.A.
C07H6.1,16.895384878704,3.19975093471166,0.840769877625038,No,C07H6.1,WBGene00002986,Sequence name for WBGene00002986(lig-4). History: N.A.
C07H6.2,23.3248134070021,4.04456829188943,0.852222884083157,No,C07H6.2,WBGene00015579,Public name for WBGene00015579. History: N.A.
C07H6.4,33.5515715095328,5.50274050356517,0.85910030877718,No,C07H6.4,WBGene00015581,Sequence name for WBGene00015581(sap-140). History: N.A.
C07H6.5,66.709223447709,8.10742087483434,0.891636133266251,No,C07H6.5,WBGene00000479,Sequence name for WBGene00000479(cgh-1). History: N.A.
C07H6.6,23.368888324077,7.45915964650315,0.758039832634827,No,C07H6.6,WBGene00000537,Sequence name for WBGene00000537(clk-2). History: N.A.
C07H6.8,18.3328699345524,3.17190894605897,0.852502136215,No,C07H6.8,WBGene00000854,Sequence name for WBGene00000854(cux-7). History: N.A.
C08B11.1,43.9546292803631,4.82206621381741,0.901139957002771,No,C08B11.1,WBGene00006996,Sequence name for WBGene00006996(zyg-11). History: N.A.
C08B11.2,32.688896830536,4.14845630925019,0.887384517190795,No,C08B11.2,WBGene00001835,Sequence name for WBGene00001835(hda-2). History: N.A.
C08B11.3,125.19112904144,21.1761179067495,0.855322018086155,No,C08B11.3,WBGene00007433,Sequence name for WBGene00007433(swsn-7). History: N.A.
C08B11.5,53.487666552684,8.91359188955391,0.857156856895686,No,C08B11.5,WBGene00004723,Sequence name for WBGene00004723(sap-49). History: N.A.
C08B11.7,43.9633524410342,21.7333732318727,0.669186355799838,No,C08B11.7,WBGene00006724,Sequence name for WBGene00006724(ubh-4). History: N.A.
C08B11.9,126.440836586001,41.7837605825009,0.751619196682348,No,C08B11.9,WBGene00007436,Public name for WBGene00007436. History: N.A.
C08B6.6,11.9521074605245,3.49063738332181,0.773962633028106,No,C08B6.6,WBGene00007427,Public name for WBGene00007427. History: N.A.
C08B6.7,39.705531806113,8.74030667659614,0.819586017079348,No,C08B6.7,WBGene00007428,"Sequence name for WBGene00007428(wdr-20). History: Split into C08B6.18(WBGene00303036). History of WBGene00007428: Renamed on 2013-07-04; Split into ""WBGene00303036"" on 2018-03-02"
C08B6.9,57.1706768107537,6.24366984338216,0.901541683028994,No,C08B6.9,WBGene00000142,Sequence name for WBGene00000142(aos-1). History: N.A.
C08C3.4,86.7954486771465,17.4947421235534,0.832249399591318,No,C08C3.4,WBGene00015591,Sequence name for WBGene00015591(cyk-7). History: N.A.
C08F8.1,18.9384409306125,2.43097960624197,0.886240265521032,No,C08F8.1,WBGene00007443,Sequence name for WBGene00007443(pfd-1). History: N.A.
C08F8.2,73.8897620211582,8.28693936883375,0.899157069720944,No,C08F8.2,WBGene00007444,Public name for WBGene00007444. History: N.A.
C08F8.9,35.2704932754532,2.66535097340787,0.929740565257411,No,C08F8.9,WBGene00007449,Public name for WBGene00007449. History: N.A.
C08H9.16,21.1816705642361,3.86795866237612,0.845588187059197,No,C08H9.16,WBGene00086566,Public name for WBGene00086566. History: N.A.
C08H9.2,112.983295239138,13.9122677328846,0.890364427194732,No,C08H9.2,WBGene00007463,Sequence name for WBGene00007463(vgln-1). History: N.A.
C08H9.3,26.658897238229,4.01506409495897,0.869105132808039,No,C08H9.3,WBGene00007464,Sequence name for WBGene00007464(algn-8). History: N.A.
C09B9.7,28.0748039492595,4.63340557429026,0.858341204187462,No,C09B9.7,WBGene00015630,Public name for WBGene00015630. History: N.A.
C09D4.4,106.900497569085,22.5520108086756,0.825789309984897,No,C09D4.4,WBGene00015635,Public name for WBGene00015635. History: N.A.
C09D4.5,19.145042104401,1.76609629513306,0.915542795356736,No,C09D4.5,WBGene00004431,Sequence name for WBGene00004431(rpl-19). History: N.A.
C09E7.7,38.4415917362469,4.90476107563659,0.886847202648802,No,C09E7.7,WBGene00015641,Public name for WBGene00015641. History: N.A.
C09E7.8,40.248663336317,9.84484407717583,0.803470657466399,No,C09E7.8,WBGene00015642,Public name for WBGene00015642. History: N.A.
C09E7.9,9.6643437961065,2.8432072591295,0.772680739293144,No,C09E7.9,WBGene00015640,"Public name for Dead gene WBGene00015643. History of WBGene00015643: Merged into ""WBGene00015640"" on 2014-06-30"
C09E9.1,31.7376132036698,4.36994556226335,0.878974217265934,No,C09E9.1,WBGene00007476,Public name for WBGene00007476. History: N.A.
C09F5.2,9.6643437961065,2.09853795068752,0.821596612474705,No,C09F5.2,WBGene00015648,Sequence name for WBGene00015648(orai-1). History: N.A.
C09F9.3,13.4749876682055,4.15552069443073,0.764299439984533,No,C09F9.3,WBGene00007480,"Sequence name for WBGene00007480(glna-1). History: Split into C09F9.7(WBGene00045322). History of WBGene00007480: Split into ""WBGene00045322"" on 2007-03-22"
C09G12.9,7.85727219603641,1.28821141527352,0.859142340632437,No,C09G12.9,WBGene00015658,Sequence name for WBGene00015658(tsg-101). History: N.A.
C09G4.1,29.3369075642475,5.15741673385797,0.850485062722587,No,C09G4.1,WBGene00002043,Sequence name for WBGene00002043(hyl-1). History: N.A.
C09G4.2,6.63832527068427,0.835259659580576,0.888238420065566,No,C09G4.2,WBGene00015650,Sequence name for WBGene00015650(pkg-2). History: N.A.
C09G4.3,36.820920306306,6.40282628597886,0.851867855270054,No,C09G4.3,WBGene00001051,Sequence name for WBGene00001051(cks-1). History: Renamed on 2007-08-17
C09G4.4,18.180903293388,1.99464993332675,0.901135304151878,No,C09G4.4,WBGene00044001,Public name for WBGene00044001. History: N.A.
C09G4.5,61.8559323185573,11.6628843809893,0.841361913798849,No,C09G4.5,WBGene00003224,Sequence name for WBGene00003224(mes-6). History: N.A.
C09G5.2,17.5229933333015,3.39132043872491,0.83784691787206,No,C09G5.2,WBGene00007488,Sequence name for WBGene00007488(dph-2). History: N.A.
C09G9.1,49.8395489372987,15.4227995053102,0.763679979753213,No,C09G9.1,WBGene00007492,Public name for WBGene00007492. History: N.A.
C09G9.2,95.8969190531092,11.6146803409339,0.891968118729546,No,C09G9.2,WBGene00007493,Sequence name for WBGene00007493(npp-23). History: N.A.
C09H10.10,93.1808022883697,9.51614239024636,0.907337628981791,No,C09H10.10,WBGene00007504,Sequence name for WBGene00007504(nbs-1). History: N.A.
C09H10.2,7.38025304144475,0.747993724997531,0.907976006820358,No,C09H10.2,WBGene00004454,Sequence name for WBGene00004454(rpl-36.A). History: Renamed on 2015-10-02
C09H10.5,7.621287744198,1.45443224305075,0.83974469848186,No,C09H10.5,WBGene00007499,Public name for WBGene00007499. History: N.A.
C09H10.6,83.9122145184981,8.26948618191714,0.910291455689319,No,C09H10.6,WBGene00007500,Sequence name for WBGene00007500(nasp-1). History: N.A.
C09H10.7,23.690267927748,2.68031084790782,0.898359802008511,No,C09H10.7,WBGene00003133,"Sequence name for Dead gene WBGene00007501. History of WBGene00007501: Merged into ""WBGene00003133"" on 2022-01-03. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC."
C09H10.9,59.6540229196915,7.23060600830946,0.891894354140875,No,C09H10.9,WBGene00007503,Public name for WBGene00007503. History: N.A.
C09H6.1,70.9298558713483,10.963925800186,0.866120167167747,No,C09H6.1,WBGene00005009,Sequence name for WBGene00005009(spr-4). History: N.A.
C09H6.3,87.3069013607029,10.3555575705214,0.893965832072547,No,C09H6.3,WBGene00003136,"Sequence name for WBGene00003136(mau-2). History: N.A.. Public name for Dead gene WBGene00007498. History of WBGene00007498: Merged into ""WBGene00003136"" on 2005-02-15"
C10C5.1,31.7477137054995,5.36062169581564,0.855541305266265,No,C10C5.1,WBGene00007505,Sequence name for WBGene00007505(pezo-1). History: N.A.
C10C6.1,52.0708416142145,12.5288948937086,0.80605346753741,No,C10C6.1,WBGene00002192,Sequence name for WBGene00002192(kin-4). History: N.A.
C10C6.6,61.4266609907968,20.1334977645169,0.753145431890112,No,C10C6.6,WBGene00007514,Sequence name for WBGene00007514(catp-8). History: N.A.
C10F3.1,59.0190686455815,8.39415180275007,0.87548211245621,No,C10F3.1,WBGene00015677,Sequence name for WBGene00015677(cpg-4). History: N.A.
C10G11.5,54.2484179859452,6.52998521922844,0.892560763776818,No,C10G11.5,WBGene00004068,Sequence name for WBGene00004068(pnk-1). History: N.A.
C10G11.7,98.7567384120615,16.1604044285716,0.859373423067237,No,C10G11.7,WBGene00015687,Sequence name for WBGene00015687(chdp-1). History: N.A.
C10G11.8,32.8495866323715,4.16923391272235,0.887375290424403,No,C10G11.8,WBGene00015688,Public name for WBGene00015688. History: N.A.
C10H11.1,15.60986646402,4.17629829790288,0.788928357357062,No,C10H11.1,WBGene00015691,Sequence name for WBGene00015691(viln-1). History: N.A.
C10H11.10,36.7442483151445,8.58821461917998,0.810550451855612,No,C10H11.10,WBGene00015698,Sequence name for WBGene00015698(kca-1). History: N.A.
C10H11.7,11.9140010218035,3.05430771040658,0.795948375661569,No,C10H11.7,WBGene00015696,Public name for WBGene00015696. History: N.A.
C10H11.8,12.9240512047695,1.66220827777229,0.886042869334542,No,C10H11.8,WBGene00015697,Sequence name for WBGene00015697(mlst-8). History: N.A.
C11D2.4,41.649419294603,5.04895764373333,0.89188151762961,No,C11D2.4,WBGene00015702,Public name for WBGene00015702. History: N.A.
C11D2.7,39.9805409241114,7.0091167552963,0.850837033052745,No,C11D2.7,WBGene00015703,Public name for WBGene00015703. History: N.A.
C12C8.3,15.8545740765295,2.13884650142349,0.881131745231133,No,C12C8.3,WBGene00003026,Sequence name for WBGene00003026(lin-41). History: Renamed on 2005-08-24
C12D8.1,20.7133745703155,3.76323954087646,0.846251629257998,No,C12D8.1,WBGene00007534,Sequence name for WBGene00007534(fubl-1). History: Renamed on 2017-12-07
C12D8.10,36.7442483151445,5.52684252359287,0.869252427275237,No,C12D8.10,WBGene00000102,Sequence name for WBGene00000102(akt-1). History: N.A.
C12D8.11,20.20100365932,4.21785350484719,0.827270642663959,No,C12D8.11,WBGene00004405,Sequence name for WBGene00004405(rop-1). History: N.A.
C13B4.1,27.401284122709,12.9236693596796,0.679511859441479,No,C13B4.1,WBGene00007545,Public name for WBGene00007545. History: N.A.
C13B4.2,79.2260407832554,10.139470494411,0.88653933324561,No,C13B4.2,WBGene00006856,Sequence name for WBGene00006856(usp-14). History: N.A.
C13B7.6,6.93629007465924,0.560995293748148,0.925173543998724,No,C13B7.6,WBGene00015731,Public name for WBGene00015731. History: N.A.
C13B9.3,92.3580705029719,12.351038607987,0.88204427759099,No,C13B9.3,WBGene00015734,Sequence name for WBGene00015734(copd-1). History: N.A.
C13C4.4,19.871819122417,4.25940871179149,0.823489764339577,No,C13C4.4,WBGene00007548,Public name for WBGene00007548. History: N.A.
C13C4.5,43.1796453217965,9.32207957381645,0.822442413228305,No,C13C4.5,WBGene00007549,Sequence name for WBGene00007549(spin-1). History: N.A.
C13F10.4,85.4676918002657,13.4028008957474,0.864440840434005,No,C13F10.4,WBGene00015743,Sequence name for WBGene00015743(soap-1). History: N.A.
C13F10.5,9.1593187046235,2.2855363819369,0.800300103002546,No,C13F10.5,WBGene00015744,Public name for WBGene00015744. History: N.A.
C13F10.6,28.189582379142,3.57374779721042,0.887488252101757,No,C13F10.6,WBGene00015745,"Public name for WBGene00015745. History: Split into C13F10.8(WBGene00303039). History of WBGene00015745: Split into ""WBGene00303039"" on 2018-03-02"
C13F10.7,70.2623045231516,10.5458804183263,0.869494897998715,No,C13F10.7,WBGene00015746,Public name for WBGene00015746. History: N.A.
C14A4.1,23.2274812984617,2.41020200276982,0.905989867553515,No,C14A4.1,WBGene00007555,Sequence name for WBGene00007555(dohh-1). History: N.A.
C14A4.10,32.5741184006535,6.48261228331193,0.83402061130597,No,C14A4.10,WBGene00006397,Sequence name for WBGene00006397(taf-13). History: N.A.
C14A4.14,82.1037655772694,7.26842124662878,0.918672447156846,No,C14A4.14,WBGene00007564,Sequence name for WBGene00007564(mrps-22). History: N.A.
C14A4.2,71.7131038768664,4.48297572515187,0.941165270594406,No,C14A4.2,WBGene00000933,Sequence name for WBGene00000933(dap-3). History: Renamed on 2018-06-07
C14A4.3,52.1741422011087,8.31104138886145,0.862593764363813,No,C14A4.3,WBGene00007556,Sequence name for WBGene00007556(algn-9). History: N.A.
C14A4.4,42.727877421779,10.0621778094946,0.809392550066256,No,C14A4.4,WBGene00000796,Sequence name for WBGene00000796(crn-3). History: Renamed on 2007-06-04
C14A4.5,22.9327302905235,2.53486762360274,0.900466952864969,No,C14A4.5,WBGene00000798,Sequence name for WBGene00000798(crn-5). History: Renamed on 2007-06-04
C14A4.8,20.0862252294375,4.0308550735978,0.832863057096903,No,C14A4.8,WBGene00007559,Public name for WBGene00007559. History: N.A.
C14A6.8,5.279807774595,1.28821141527352,0.803866070114312,No,C14A6.8,WBGene00007572,Public name for WBGene00007572. History: N.A.
C14B1.1,45.8011846603128,6.91894195622716,0.868760900243049,No,C14B1.1,WBGene00003962,Sequence name for WBGene00003962(pdi-1). History: N.A.
C14B1.10,88.0217414220111,9.60340832482941,0.901629771122167,No,C14B1.10,WBGene00007581,Sequence name for WBGene00007581(alkb-8). History: N.A.
C14B1.12,36.132249727011,3.24130614165597,0.917678094595582,No,C14B1.12,WBGene00184990,Public name for WBGene00184990. History: N.A.
C14B1.2,13.5208990401585,2.2855363819369,0.855404693031421,No,C14B1.2,WBGene00007573,Public name for WBGene00007573. History: N.A.
C14B1.3,32.000226251241,3.91076052552876,0.891098494456895,No,C14B1.3,WBGene00007574,Public name for WBGene00007574. History: N.A.
C14B1.4,41.9400382790655,5.71384095484225,0.880097044633113,No,C14B1.4,WBGene00006474,"Sequence name for WBGene00006474(wdr-5.1). History: Renamed on 2010-07-27; Renamed on 2010-12-02. Public name for Dead gene WBGene00007575. History of WBGene00007575: Merged into ""WBGene00006474"" on 2006-06-29"
C14B1.5,48.2973859533974,3.63608060762689,0.929985790504581,No,C14B1.5,WBGene00007576,Sequence name for WBGene00007576(dph-1). History: N.A.
C14B1.8,19.6271115099075,3.82307903887627,0.836970235660855,No,C14B1.8,WBGene00007579,Public name for WBGene00007579. History: N.A.
C14B1.9,7.80493323201,1.32976662221783,0.854426894869198,No,C14B1.9,WBGene00007580,Public name for WBGene00007580. History: N.A.
C14B9.7,18.1579476074115,1.58491559285588,0.919722100245601,No,C14B9.7,WBGene00004433,Sequence name for WBGene00004433(rpl-21). History: N.A.
C14B9.8,43.983094330974,12.2230485705985,0.78253180276036,No,C14B9.8,WBGene00015754,Public name for WBGene00015754. History: N.A.
