# Supplemental Table S1 - Genes targeted by 26G-RNAs in wild type
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
Gene ID,Cosmid Name,Antisense reads,Reads - norm,Input,Suggested Match,History
F11G11.9,F11G11.9,8.3333,3.349044433,F11G11.9,WBGene00017387,Sequence name for WBGene00017387(mpst-4). History: N.A.
C48E7.7,C48E7.7,8.3333,3.349044433,C48E7.7,WBGene00016752,Public name for WBGene00016752. History: N.A.
C53B4.2,C53B4.2,8.0,3.215095516,C53B4.2,WBGene00008272,Public name for WBGene00008272. History: N.A.
B0207.11,B0207.11,8.0,3.215095516,B0207.11,WBGene00015034,Public name for WBGene00015034. History: N.A.
F01G10.1,F01G10.1,8.0,3.215095516,F01G10.1,WBGene00008506,Sequence name for WBGene00008506(tkt-1). History: N.A.
sma-1,R31.1,8.0,3.215095516,sma-1,WBGene00004855,Public name for WBGene00004855. History: N.A.
eel-1,Y67D8C.5,8.0,3.215095516,eel-1,WBGene00022069,Public name for WBGene00022069. History: N.A.
T24B1.1,T24B1.1,8.0,3.215095516,T24B1.1,WBGene00011975,Sequence name for WBGene00011975(golg-5). History: N.A.
kin-24,K07F5.4,8.0,3.215095516,kin-24,WBGene00002206,Public name for WBGene00002206. History: N.A.
vha-19,Y55H10A.1,8.0,3.215095516,vha-19,WBGene00021952,Public name for WBGene00021952. History: N.A.
Y92H12A.2,Y92H12A.2,8.0,3.215095516,Y92H12A.2,WBGene00022358,Public name for WBGene00022358. History: N.A.
T20D3.5,T20D3.5,8.0,3.215095516,T20D3.5,WBGene00011858,Public name for WBGene00011858. History: N.A.
abt-5,Y53C10A.9,8.0,3.215095516,abt-5,WBGene00000023,Public name for WBGene00000023. History: N.A.
klp-19,Y43F4B.6,8.0,3.215095516,klp-19,WBGene00002229,Public name for WBGene00002229. History: N.A.
F53B6.4,F53B6.4,8.0,3.215095516,F53B6.4,WBGene00009959,Public name for WBGene00009959. History: N.A.
dpf-3,K02F2.1,8.0,3.215095516,dpf-3,WBGene00001056,Public name for WBGene00001056. History: N.A.
Y37E11B.10,Y37E11B.10,8.0,3.215095516,Y37E11B.10,WBGene00021381,Public name for WBGene00021381. History: N.A.
T28F4.3,T28F4.3,8.0,3.215095516,T28F4.3,WBGene00012138,Public name for WBGene00012138. History: N.A.
B0524.2,B0524.2,8.0,3.215095516,B0524.2,WBGene00015241,Public name for WBGene00015241. History: N.A.
czw-1,F20D12.4,8.0,3.215095516,czw-1,WBGene00017643,Public name for WBGene00017643. History: N.A.
ssq-4,T28H11.1,8.0,3.215095516,ssq-4,WBGene00006053,Public name for WBGene00006053. History: N.A.
K04C2.3,K04C2.3,8.0,3.215095516,K04C2.3,WBGene00019381,Public name for WBGene00019381. History: N.A.
bir-1,T27F2.3,8.0,3.215095516,bir-1,WBGene00000249,Public name for WBGene00000249. History: N.A.
mev-1,T07C4.7,8.0,3.215095516,mev-1,WBGene00003225,Public name for WBGene00003225. History: Renamed on 2006-07-19
F15C11.2,F15C11.2,8.0,3.215095516,F15C11.2,WBGene00008852,Sequence name for WBGene00008852(ubql-1). History: N.A.
C33F10.1,C33F10.1,8.0,3.215095516,C33F10.1,WBGene00016351,Public name for WBGene00016351. History: N.A.
H38K22.7,H38K22.7,8.0,3.215095516,H38K22.7,WBGene00044912,Public name for WBGene00044912. History: N.A.
math-33,H19N07.2,8.0,3.215095516,math-33,WBGene00010406,Public name for WBGene00010406. History: N.A.
Y54E10A.3,Y54E10A.3,8.0,3.215095516,Y54E10A.3,WBGene00021826,Sequence name for WBGene00021826(txl-1). History: N.A.
C50E10.2,C50E10.2,8.0,3.215095516,C50E10.2,WBGene00016826,Public name for WBGene00016826. History: N.A.
R155.2,R155.2,8.0,3.215095516,R155.2,WBGene00020116,"Sequence name for WBGene00020116(moa-1). History: Split into R155.5(WBGene00189953). History of WBGene00020116: Split into ""WBGene00189953"" on 2009-04-20"
rps-29,B0412.4,8.0,3.215095516,rps-29,WBGene00004498,Public name for WBGene00004498. History: N.A.
vha-13,Y49A3A.2,8.0,3.215095516,vha-13,WBGene00013025,Public name for WBGene00013025. History: Renamed on 2005-03-17
lex-1,F11A10.1,8.0,3.215095516,lex-1,WBGene00008682,Public name for WBGene00008682. History: N.A.
vha-14,F55H2.2,8.0,3.215095516,vha-14,WBGene00010130,Public name for WBGene00010130. History: N.A.
gly-10,Y45F10D.3,8.0,3.215095516,gly-10,WBGene00001635,Public name for WBGene00001635. History: N.A.
tag-93,F25D1.1,8.0,3.215095516,tag-93,WBGene00006460,Other name for WBGene00006460(ppm-1.A). History: Renamed on 2011-06-10; Renamed on 2018-05-24
C08H9.2,C08H9.2,8.0,3.215095516,C08H9.2,WBGene00007463,Sequence name for WBGene00007463(vgln-1). History: N.A.
cogc-2,C06G3.10,8.0,3.215095516,cogc-2,WBGene00000585,Public name for WBGene00000585. History: Renamed on 2006-01-17
F32D8.14,F32D8.14,8.0,3.215095516,F32D8.14,WBGene00009336,Public name for WBGene00009336. History: N.A.
F59C6.5,F59C6.5,8.0,3.215095516,F59C6.5,WBGene00010326,Public name for WBGene00010326. History: N.A.
C30B5.5,C30B5.5,8.0,3.215095516,C30B5.5,WBGene00016246,"Sequence name for WBGene00016246(daf-37). History: Split into C30B5.17(WBGene00269379). History of WBGene00016246: Renamed on 2012-06-29; Split into ""WBGene00269379"" on 2016-02-18"
C32D5.4,C32D5.4,8.0,3.215095516,C32D5.4,WBGene00016312,Public name for WBGene00016312. History: N.A.
F13D12.5,F13D12.5,8.0,3.215095516,F13D12.5,WBGene00008740,Public name for WBGene00008740. History: N.A.
ced-9,T07C4.8,8.0,3.215095516,ced-9,WBGene00000423,Public name for WBGene00000423. History: N.A.
M03E7.3,M03E7.3,8.0,3.215095516,M03E7.3,WBGene00019755,Public name for WBGene00019755. History: N.A.
tag-316,T01B11.4,8.0,3.215095516,tag-316,WBGene00020140,Other name for WBGene00020140(ant-1.4). History: Renamed on 2008-06-04; Renamed on 2008-11-21; Renamed on 2014-03-03
ZK637.12,ZK637.12,8.0,3.215095516,ZK637.12,WBGene00014029,Public name for WBGene00014029. History: N.A.
K04C2.8,K04C2.8,8.0,3.215095516,K04C2.8,WBGene00044312,Public name for WBGene00044312. History: N.A.
arf-1.2,B0336.2,8.0,3.215095516,arf-1.2,WBGene00000182,Other name for WBGene00000182(arf-1). History: Renamed on 2020-09-10
mnk-1,R166.5,8.0,3.215095516,mnk-1,WBGene00011304,Public name for WBGene00011304. History: N.A.
obr-4,C32F10.1,8.0,3.215095516,obr-4,WBGene00016331,Public name for WBGene00016331. History: N.A.
uba-1,C47E12.5,8.0,3.215095516,uba-1,WBGene00006699,Public name for WBGene00006699. History: N.A.
cul-3,Y108G3AL.1,8.0,3.215095516,cul-3,WBGene00000838,Public name for WBGene00000838. History: N.A.
F55F8.7,F55F8.7,8.0,3.215095516,F55F8.7,WBGene00018895,Public name for WBGene00018895. History: N.A.
gosr-2.2,M03E7.5,8.0,3.215095516,gosr-2.2,WBGene00019757,Other name for WBGene00019757(memb-2). History: Renamed on 2010-03-26
wht-6,T26A5.1,8.0,3.215095516,wht-6,WBGene00007060,Public name for WBGene00007060. History: Renamed on 2007-06-04
uev-1,F39B2.2,8.0,3.215095516,uev-1,WBGene00006730,Public name for WBGene00006730. History: N.A.
K09F6.3,K09F6.3,8.0,3.215095516,K09F6.3,WBGene00019586,Public name for WBGene00019586. History: N.A.
elo-1,F56H11.4,8.0,3.215095516,elo-1,WBGene00001239,Public name for WBGene00001239. History: N.A.
C34F11.5,C34F11.5,8.0,3.215095516,C34F11.5,WBGene00016416,Public name for WBGene00016416. History: N.A.
Y25C1A.5,Y25C1A.5,8.0,3.215095516,Y25C1A.5,WBGene00021292,Sequence name for WBGene00021292(copb-1). History: N.A.
nhr-23,C01H6.5,8.0,3.215095516,nhr-23,WBGene00003622,Public name for WBGene00003622. History: Renamed on 2015-03-05
C55A6.7,C55A6.7,8.0,3.215095516,C55A6.7,WBGene00008336,Public name for WBGene00008336. History: N.A.
D2063.4,D2063.4,8.0,3.215095516,D2063.4,WBGene00044529,Sequence name for WBGene00044529(irld-1). History: N.A.
C06A6.7,C06A6.7,8.0,3.215095516,C06A6.7,WBGene00015511,Public name for WBGene00015511. History: N.A.
K02D10.5,K02D10.5,8.0,3.215095516,K02D10.5,WBGene00019305,Sequence name for WBGene00019305(snap-29). History: Renamed on 2009-07-21
Y54E10BR.5,Y54E10BR.5,8.0,3.215095516,Y54E10BR.5,WBGene00021844,Sequence name for WBGene00021844(sec-11). History: N.A.
usp-14,C13B4.2,8.0,3.215095516,usp-14,WBGene00006856,Public name for WBGene00006856. History: N.A.
Y53F4B.36,Y53F4B.36,8.0,3.215095516,Y53F4B.36,WBGene00013175,Public name for WBGene00013175. History: N.A.
D1014.2,D1014.2,8.0,3.215095516,D1014.2,WBGene00017015,"Public name for WBGene00017015. History: Split into D1014.13(WBGene00303233). History of WBGene00017015: Split into ""WBGene00303233"" on 2018-05-16"
ZC395.4,ZC395.4,8.0,3.215095516,ZC395.4,WBGene00022596,Public name for WBGene00022596. History: N.A.
Y65B4A.9,Y65B4A.9,8.0,3.215095516,Y65B4A.9,WBGene00022032,Public name for WBGene00022032. History: N.A.
tag-347,C25G4.4,8.0,3.215095516,tag-347,WBGene00007732,Other name for WBGene00007732(spe-44). History: Renamed on 2011-09-22; Renamed on 2013-04-16
F36H2.4,F36H2.4,8.0,3.215095516,F36H2.4,WBGene00044247,Public name for WBGene00044247. History: N.A.
M70.1,M70.1,8.0,3.215095516,M70.1,WBGene00019783,Public name for WBGene00019783. History: N.A.
Y47D9A.5,Y47D9A.5,8.0,3.215095516,Y47D9A.5,WBGene00021632,Public name for WBGene00021632. History: N.A.
C49D10.10,C49D10.10,8.0,3.215095516,C49D10.10,WBGene00016778,Sequence name for WBGene00016778(nep-3). History: N.A.
wwp-1,Y65B4BR.4,8.0,3.215095516,wwp-1,WBGene00007009,Public name for WBGene00007009. History: N.A.
F37A8.2,F37A8.2,8.0,3.215095516,F37A8.2,WBGene00009502,Public name for WBGene00009502. History: N.A.
R12B2.3,R12B2.3,8.0,3.215095516,R12B2.3,WBGene00020019,Public name for WBGene00020019. History: N.A.
F36D4.5,F36D4.5,8.0,3.215095516,F36D4.5,WBGene00018090,Public name for WBGene00018090. History: N.A.
Y54G2A.5,Y54G2A.5,8.0,3.215095516,Y54G2A.5,WBGene00021871,"Sequence name for WBGene00021871(dml-1). History: Split into dib-1(WBGene00235102). History of WBGene00021871: Split into ""WBGene00235102"" on 2012-12-21"
K12B6.2,K12B6.2,8.0,3.215095516,K12B6.2,WBGene00019667,Sequence name for WBGene00019667(spe-49). History: Renamed on 2017-10-11
F52F12.8,F52F12.8,8.0,3.215095516,F52F12.8,WBGene00009941,Public name for WBGene00009941. History: N.A.
F56H1.7,F56H1.7,8.0,3.215095516,F56H1.7,WBGene00045483,Sequence name for WBGene00045483(oxy-5). History: N.A.
ZC328.3,ZC328.3,8.0,3.215095516,ZC328.3,WBGene00022593,Public name for WBGene00022593. History: N.A.
ire-1,C41C4.4,8.0,3.215095516,ire-1,WBGene00002147,Public name for WBGene00002147. History: N.A.
skr-1,F46A9.5,8.0,3.215095516,skr-1,WBGene00004807,Public name for WBGene00004807. History: N.A.
gly-7,Y46H3A.6,8.0,3.215095516,gly-7,WBGene00001632,Public name for WBGene00001632. History: N.A.
F37A4.5,F37A4.5,8.0,3.215095516,F37A4.5,WBGene00018135,Public name for WBGene00018135. History: N.A.
W03G9.5,W03G9.5,8.0,3.215095516,W03G9.5,WBGene00021016,Public name for WBGene00021016. History: N.A.
sfxn-1.1,AH6.2,8.0,3.215095516,sfxn-1.1,WBGene00007080,Public name for WBGene00007080. History: N.A.
stdh-1,C06B3.4,8.0,3.215095516,stdh-1,WBGene00007363,Public name for WBGene00007363. History: Renamed on 2004-08-25
him-10,R12B2.4,8.0,3.215095516,him-10,WBGene00001869,Public name for WBGene00001869. History: N.A.
C44B7.10,C44B7.10,8.0,3.215095516,C44B7.10,WBGene00016630,Sequence name for WBGene00016630(acer-1). History: N.A.
srw-145,R10D12.17,7.5624,3.039229792,srw-145,WBGene00011197,Public name for WBGene00011197. History: N.A.
F26H11.4,F26H11.4,7.5,3.014152047,F26H11.4,WBGene00009182,"Public name for WBGene00009182. History: Split into dsb-2(WBGene00194892). History of WBGene00009182: Split into ""WBGene00194892"" on 2009-12-08"
Y81G3A.1,Y81G3A.1,7.5,3.014152047,Y81G3A.1,WBGene00013590,Public name for WBGene00013590. History: N.A.
Y116A8A.7,Y116A8A.7,7.5,3.014152047,Y116A8A.7,WBGene00013777,Public name for WBGene00013777. History: N.A.
C36A4.11,C36A4.11,7.5,3.014152047,C36A4.11,WBGene00044167,Public name for WBGene00044167. History: N.A.
clec-153,F10F2.8,7.5,3.014152047,clec-153,WBGene00008660,Public name for WBGene00008660. History: N.A.
R02D5.7,R02D5.7,7.5,3.014152047,R02D5.7,WBGene00010980,Public name for WBGene00010980. History: N.A.
msp-3,F26G1.7,7.3925,2.970949201,msp-3,WBGene00003424,Public name for WBGene00003424. History: N.A.
K10H10.7,K10H10.7,7.0001,2.813248766,K10H10.7,WBGene00010763,Public name for WBGene00010763. History: N.A.
glh-4,T12F5.3,7.0,2.813208577,glh-4,WBGene00001601,Public name for WBGene00001601. History: N.A.
F57B10.14,F57B10.14,7.0,2.813208577,F57B10.14,WBGene00019007,Sequence name for WBGene00019007(ucr-11). History: N.A.
F20D6.6,F20D6.6,7.0,2.813208577,F20D6.6,WBGene00017636,Public name for WBGene00017636. History: N.A.
T16G1.9,T16G1.9,7.0,2.813208577,T16G1.9,WBGene00011802,Public name for WBGene00011802. History: N.A.
Y105C5A.14,Y105C5A.14,7.0,2.813208577,Y105C5A.14,WBGene00013638,"Public name for WBGene00013638. History: Split into Y105C5A.1268(WBGene00185102). History of WBGene00013638: Split into ""WBGene00185102"" on 2009-03-13"
Y57G11C.52,Y57G11C.52,7.0,2.813208577,Y57G11C.52,WBGene00044741,Public name for WBGene00044741. History: N.A.
rpl-32,T24B8.1,7.0,2.813208577,rpl-32,WBGene00004446,Public name for WBGene00004446. History: N.A.
rpt-6,Y49E10.1,7.0,2.813208577,rpt-6,WBGene00004506,Public name for WBGene00004506. History: N.A.
C46H11.6,C46H11.6,7.0,2.813208577,C46H11.6,WBGene00016730,Public name for WBGene00016730. History: N.A.
Y18H1A.15,Y18H1A.15,7.0,2.813208577,Y18H1A.15,WBGene00044434,Public name for WBGene00044434. History: N.A.
nuo-1,C09H10.3,7.0,2.813208577,nuo-1,WBGene00003831,Public name for WBGene00003831. History: N.A.
pph-2,C29E6.3,7.0,2.813208577,pph-2,WBGene00004084,Public name for WBGene00004084. History: N.A.
rps-10,D1007.6,7.0,2.813208577,rps-10,WBGene00004479,Public name for WBGene00004479. History: N.A.
gei-8,C14B9.6,7.0,2.813208577,gei-8,WBGene00001565,Public name for WBGene00001565. History: N.A.
R07G3.7,R07G3.7,7.0,2.813208577,R07G3.7,WBGene00019943,Public name for WBGene00019943. History: N.A.
nasp-1,C09H10.6,7.0,2.813208577,nasp-1,WBGene00007500,Public name for WBGene00007500. History: N.A.
act-1,T04C12.6,7.0,2.813208577,act-1,WBGene00000063,Public name for WBGene00000063. History: N.A.
tat-5,F36H2.1,7.0,2.813208577,tat-5,WBGene00009498,Public name for WBGene00009498. History: N.A.
let-92,F38H4.9,7.0,2.813208577,let-92,WBGene00002363,Public name for WBGene00002363. History: N.A.
spk-1,B0464.5,7.0,2.813208577,spk-1,WBGene00004980,Public name for WBGene00004980. History: N.A.
vbh-1,Y54E10A.9,7.0,2.813208577,vbh-1,WBGene00006888,Public name for WBGene00006888. History: N.A.
gsp-1,F29F11.6,7.0,2.813208577,gsp-1,WBGene00001747,Public name for WBGene00001747. History: N.A.
R148.3,R148.3,7.0,2.813208577,R148.3,WBGene00020102,Public name for WBGene00020102. History: N.A.
R186.3,R186.3,7.0,2.813208577,R186.3,WBGene00011306,Public name for WBGene00011306. History: N.A.
Y67H2A.2,Y67H2A.2,7.0,2.813208577,Y67H2A.2,WBGene00013461,Public name for WBGene00013461. History: N.A.
obr-2,F14H8.1,7.0,2.813208577,obr-2,WBGene00008832,Public name for WBGene00008832. History: N.A.
Y47G6A.3,Y47G6A.3,7.0,2.813208577,Y47G6A.3,WBGene00021633,Public name for WBGene00021633. History: N.A.
T02E1.7,T02E1.7,7.0,2.813208577,T02E1.7,WBGene00011379,Public name for WBGene00011379. History: N.A.
pod-2,W09B6.1,7.0,2.813208577,pod-2,WBGene00004076,Public name for WBGene00004076. History: N.A.
his-74,W05B10.1,7.0,2.813208577,his-74,WBGene00012276,Public name for WBGene00012276. History: N.A.
T09B4.1,T09B4.1,7.0,2.813208577,T09B4.1,WBGene00020375,Sequence name for WBGene00020375(pigv-1). History: Renamed on 2013-11-11
hmg-1.1,Y48B6A.14,7.0,2.813208577,hmg-1.1,WBGene00001971,Public name for WBGene00001971. History: N.A.
mlc-4,C56G7.1,7.0,2.813208577,mlc-4,WBGene00003372,Public name for WBGene00003372. History: N.A.
atp-5,C06H2.1,7.0,2.813208577,atp-5,WBGene00007385,Public name for WBGene00007385. History: N.A.
K10H10.1,K10H10.1,7.0,2.813208577,K10H10.1,WBGene00010758,Sequence name for WBGene00010758(vnut-1). History: N.A.
ZK131.11,ZK131.11,7.0,2.813208577,ZK131.11,WBGene00013934,Public name for WBGene00013934. History: N.A.
rod-1,F55G1.4,7.0,2.813208577,rod-1,WBGene00018900,Public name for WBGene00018900. History: N.A.
H09G03.1,H09G03.1,7.0,2.813208577,H09G03.1,WBGene00019174,"Public name for WBGene00019174. History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
vha-16,C30F8.2,7.0,2.813208577,vha-16,WBGene00016258,Public name for WBGene00016258. History: N.A.
Y49E10.4,Y49E10.4,7.0,2.813208577,Y49E10.4,WBGene00013030,Public name for WBGene00013030. History: N.A.
uaf-1,Y92C3B.2,7.0,2.813208577,uaf-1,WBGene00006697,Public name for WBGene00006697. History: N.A.
Y54E5A.2,Y54E5A.2,7.0,2.813208577,Y54E5A.2,WBGene00013198,Public name for WBGene00013198. History: N.A.
gsk-3,Y18D10A.5,7.0,2.813208577,gsk-3,WBGene00001746,Public name for WBGene00001746. History: N.A.
ZK858.6,ZK858.6,7.0,2.813208577,ZK858.6,WBGene00014119,Public name for WBGene00014119. History: N.A.
F13G11.2,F13G11.2,7.0,2.813208577,F13G11.2,WBGene00008772,Sequence name for WBGene00008772(irld-4). History: N.A.
T19D12.5,T19D12.5,7.0,2.813208577,T19D12.5,WBGene00020580,Public name for WBGene00020580. History: N.A.
C38H2.2,C38H2.2,7.0,2.813208577,C38H2.2,WBGene00008019,Public name for WBGene00008019. History: N.A.
F20H11.4,F20H11.4,7.0,2.813208577,F20H11.4,WBGene00017647,Public name for WBGene00017647. History: N.A.
F52A8.5,F52A8.5,7.0,2.813208577,F52A8.5,WBGene00009918,Sequence name for WBGene00009918(gcsh-2). History: N.A.
C16A11.7,C16A11.7,7.0,2.813208577,C16A11.7,WBGene00015820,Public name for WBGene00015820. History: N.A.
sel-10,F55B12.3,7.0,2.813208577,sel-10,WBGene00004767,Public name for WBGene00004767. History: N.A.
F37C12.3,F37C12.3,7.0,2.813208577,F37C12.3,WBGene00018151,Public name for WBGene00018151. History: N.A.
W10C8.5,W10C8.5,7.0,2.813208577,W10C8.5,WBGene00021128,Public name for WBGene00021128. History: N.A.
D2063.3,D2063.3,7.0,2.813208577,D2063.3,WBGene00017062,Sequence name for WBGene00017062(glrx-3). History: N.A.
Y69A2AR.18,Y69A2AR.18,7.0,2.813208577,Y69A2AR.18,WBGene00022089,Public name for WBGene00022089. History: N.A.
snap-1,D1014.3,7.0,2.813208577,snap-1,WBGene00017016,Public name for WBGene00017016. History: Renamed on 2005-03-17
cyn-2,ZK520.5,7.0,2.813208577,cyn-2,WBGene00000878,Public name for WBGene00000878. History: N.A.
C13C4.5,C13C4.5,7.0,2.813208577,C13C4.5,WBGene00007549,Sequence name for WBGene00007549(spin-1). History: N.A.
M176.2,M176.2,7.0,2.813208577,M176.2,WBGene00010941,Sequence name for WBGene00010941(gss-1). History: N.A.
C04G2.9,C04G2.9,7.0,2.813208577,C04G2.9,WBGene00007308,Sequence name for WBGene00007308(nsph-3.2). History: N.A.
rps-27,F56E10.4,7.0,2.813208577,rps-27,WBGene00004496,Public name for WBGene00004496. History: N.A.
B0041.5,B0041.5,7.0,2.813208577,B0041.5,WBGene00015009,"Public name for WBGene00015009. History: Split into B0041.12(WBGene00303032). History of WBGene00015009: Split into ""WBGene00303032"" on 2018-03-02"
F25B3.4,F25B3.4,7.0,2.813208577,F25B3.4,WBGene00009101,Public name for WBGene00009101. History: N.A.
M05B5.3,M05B5.3,7.0,2.813208577,M05B5.3,WBGene00010871,Public name for WBGene00010871. History: N.A.
ZK945.6,ZK945.6,7.0,2.813208577,ZK945.6,WBGene00014168,Public name for WBGene00014168. History: N.A.
F52D2.6,F52D2.6,7.0,2.813208577,F52D2.6,WBGene00018688,"Public name for WBGene00018688. History: Split into F52D2.12(WBGene00219451). History of WBGene00018688: Split into ""WBGene00219451"" on 2012-04-20"
W04B5.2,W04B5.2,7.0,2.813208577,W04B5.2,WBGene00021019,"Public name for WBGene00021019. History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
T28C6.9,T28C6.9,7.0,2.813208577,T28C6.9,WBGene00012121,"Public name for Dead gene WBGene00044793. History of WBGene00044793: Merged into ""WBGene00012121"" on 2009-01-09"
C25H3.7,C25H3.7,7.0,2.813208577,C25H3.7,WBGene00016116,Public name for WBGene00016116. History: N.A.
Y67A6A.1,Y67A6A.1,7.0,2.813208577,Y67A6A.1,WBGene00013449,Public name for WBGene00013449. History: N.A.
T05H4.6a,T05H4.6,7.0,2.813208577,T05H4.6a,WBGene00020269,Molecule name for WBGene00020269(erfa-1). History: Renamed on 2013-11-11
ubxn-6,H06H21.6,7.0,2.813208577,ubxn-6,WBGene00019163,"Public name for WBGene00019163. History: Split into H06H21.37(WBGene00302995). History of WBGene00019163: Split into ""WBGene00302995"" on 2018-03-06"
egl-45,C27D11.1,7.0,2.813208577,egl-45,WBGene00001209,Public name for WBGene00001209. History: N.A.
Y76B12C.4,Y76B12C.4,7.0,2.813208577,Y76B12C.4,WBGene00022298,Public name for WBGene00022298. History: N.A.
asb-1,F35G12.10,7.0,2.813208577,asb-1,WBGene00000206,Public name for WBGene00000206. History: N.A.
M01F1.3,M01F1.3,7.0,2.813208577,M01F1.3,WBGene00010809,Sequence name for WBGene00010809(lias-1). History: N.A.
K07F5.17,K07F5.17,7.0,2.813208577,K07F5.17,WBGene00045180,Public name for WBGene00045180. History: N.A.
Y116A8C.4,Y116A8C.4,7.0,2.813208577,Y116A8C.4,WBGene00013785,Sequence name for WBGene00013785(nep-23). History: N.A.
F29B9.11,F29B9.11,7.0,2.813208577,F29B9.11,WBGene00017925,Public name for WBGene00017925. History: N.A.
