# The gene names are based on WS215 annotation,
# CSR-1 not ALG-3/4 targets,
Public name,Cosmid name,Input,Suggested Match,History
F45H11.3,F45H11.3,F45H11.3,WBGene00009744,Sequence name for WBGene00009744(hpo-35). History: Split into F45H11.8(WBGene00189958). History of WBGene00009744: N.A.
F46B6.6,F46B6.6,F46B6.6,WBGene00009771,Public name for WBGene00009771. History: N.A.
F46C5.9,F46C5.9,F46C5.9,WBGene00009784,Public name for WBGene00009784. History: N.A.
F46F11.10,F46F11.10,F46F11.10,WBGene00018513,Public name for WBGene00018513. History: N.A.
F46F11.6,F46F11.6,F46F11.6,WBGene00018509,Sequence name for WBGene00018509(xrep-4). History: N.A.
F46F11.9,F46F11.9,F46F11.9,WBGene00018512,Sequence name for WBGene00018512(trpp-8). History: N.A.
F46H5.4,F46H5.4,F46H5.4,WBGene00018520,Public name for WBGene00018520. History: N.A.
F47D12.9,F47D12.9,F47D12.9,WBGene00018564,Public name for WBGene00018564. History: N.A.
F47G4.4,F47G4.4,F47G4.4,WBGene00009825,Public name for WBGene00009825. History: N.A.
F48A11.4,F48A11.4,F48A11.4,WBGene00018585,Public name for WBGene00018585. History: N.A.
F48C1.4,F48C1.4,F48C1.4,WBGene00002717,"Public name for Dead gene WBGene00018597. History of WBGene00018597: Merged into ""WBGene00002717"" on 2012-07-23"
F48C1.6,F48C1.6,F48C1.6,WBGene00018599,Public name for WBGene00018599. History: N.A.
F48E8.2,F48E8.2,F48E8.2,WBGene00018609,Public name for WBGene00018609. History: N.A.
F48E8.4,F48E8.4,F48E8.4,WBGene00018611,Public name for WBGene00018611. History: N.A.
F48E8.6,F48E8.6,F48E8.6,WBGene00018612,Sequence name for WBGene00018612(disl-2). History: Renamed on 2017-03-13
F49C12.9,F49C12.9,F49C12.9,WBGene00009878,Public name for WBGene00009878. History: N.A.
F49D11.10,F49D11.10,F49D11.10,WBGene00045433,Public name for WBGene00045433. History: N.A.
F49E8.1,F49E8.1,F49E8.1,WBGene00018635,"Sequence name for WBGene00018635(nprl-2). History: Split into F49E8.8(WBGene00302976). History of WBGene00018635: Split into ""WBGene00302976"" on 2018-03-06"
F49E8.2,F49E8.2,F49E8.2,WBGene00018636,Sequence name for WBGene00018636(oef-1). History: N.A.
F49E8.7,F49E8.7,F49E8.7,WBGene00018638,Public name for WBGene00018638. History: N.A.
F52A8.1,F52A8.1,F52A8.1,WBGene00009915,Public name for WBGene00009915. History: N.A.
F52B11.2,F52B11.2,F52B11.2,WBGene00009925,Public name for WBGene00009925. History: N.A.
F52B5.2,F52B5.2,F52B5.2,WBGene00009921,Public name for WBGene00009921. History: N.A.
F52B5.3,F52B5.3,F52B5.3,WBGene00009922,Public name for WBGene00009922. History: N.A.
F52C12.1,F52C12.1,F52C12.1,WBGene00018678,Sequence name for WBGene00018678(tdpo-1). History: N.A.
F52C12.2,F52C12.2,F52C12.2,WBGene00018679,Public name for WBGene00018679. History: N.A.
F52C12.3,F52C12.3,F52C12.3,WBGene00018680,Sequence name for WBGene00018680(tsen-54). History: N.A.
F52C9.3,F52C9.3,F52C9.3,WBGene00018674,Public name for WBGene00018674. History: N.A.
F52C9.7,F52C9.7,F52C9.7,WBGene00003391,"Sequence name for WBGene00003391(mog-3). History: N.A.. Public name for Dead gene WBGene00018677. History of WBGene00018677: Merged into ""WBGene00003391"" on 2012-08-14"
F52D10.2,F52D10.2,F52D10.2,WBGene00009930,Public name for WBGene00009930. History: N.A.
F52D2.7,F52D2.7,F52D2.7,WBGene00018689,Public name for WBGene00018689. History: N.A.
F52F12.7,F52F12.7,F52F12.7,WBGene00009940,Sequence name for WBGene00009940(strl-1). History: N.A.
F52G3.1,F52G3.1,F52G3.1,WBGene00018710,"Public name for WBGene00018710. History: Split into F52G3.7(WBGene00303060). History of WBGene00018710: Split into ""WBGene00303060"" on 2018-03-02"
F52H2.1,F52H2.1,F52H2.1,WBGene00018714,Public name for WBGene00018714. History: N.A.
F52H2.5,F52H2.5,F52H2.5,WBGene00018717,Public name for WBGene00018717. History: N.A.
F52H3.2,F52H3.2,F52H3.2,WBGene00009944,Sequence name for WBGene00009944(mtcu-2). History: N.A.
F52H3.4,F52H3.4,F52H3.4,WBGene00009946,Sequence name for WBGene00009946(ogr-2). History: N.A.
F53B1.2,F53B1.2,F53B1.2,WBGene00018735,Public name for WBGene00018735. History: N.A.
F53B7.3,F53B7.3,F53B7.3,WBGene00009966,Sequence name for WBGene00009966(isy-1). History: N.A.
F53C11.4,F53C11.4,F53C11.4,WBGene00009974,Public name for WBGene00009974. History: N.A.
F53E10.6,F53E10.6,F53E10.6,WBGene00018762,Public name for WBGene00018762. History: N.A.
F53F1.2,F53F1.2,F53F1.2,WBGene00009980,Public name for WBGene00009980. History: N.A.
F53F4.11,F53F4.11,F53F4.11,WBGene00009993,Public name for WBGene00009993. History: N.A.
F53F4.12,F53F4.12,F53F4.12,WBGene00009994,Public name for WBGene00009994. History: N.A.
F53F4.14,F53F4.14,F53F4.14,WBGene00009996,Sequence name for WBGene00009996(sde-2). History: N.A.
F53F4.16,F53F4.16,F53F4.16,WBGene00023419,Public name for WBGene00023419. History: N.A.
F53F4.3,F53F4.3,F53F4.3,WBGene00009987,Sequence name for WBGene00009987(tbcb-1). History: N.A.
F53F8.5,F53F8.5,F53F8.5,WBGene00010002,Public name for WBGene00010002. History: N.A.
F53H1.1,F53H1.1,F53H1.1,WBGene00018776,Sequence name for WBGene00018776(ddx-46). History: N.A.
F53H1.3,F53H1.3,F53H1.3,WBGene00018777,Public name for WBGene00018777. History: N.A.
F53H2.3,F53H2.3,F53H2.3,WBGene00010006,Public name for WBGene00010006. History: N.A.
F54A3.2,F54A3.2,F54A3.2,WBGene00018781,Public name for WBGene00018781. History: N.A.
F54A3.5,F54A3.5,F54A3.5,WBGene00018784,Public name for WBGene00018784. History: N.A.
F54A3.6,F54A3.6,F54A3.6,WBGene00018785,Public name for WBGene00018785. History: N.A.
F54A5.1,F54A5.1,F54A5.1,WBGene00018786,Sequence name for WBGene00018786(hmbx-1). History: N.A.
F54B3.1,F54B3.1,F54B3.1,WBGene00010013,Public name for WBGene00010013. History: N.A.
F54C4.1,F54C4.1,F54C4.1,WBGene00018793,Sequence name for WBGene00018793(mrpl-40). History: N.A.
F54C4.3,F54C4.3,F54C4.3,WBGene00018794,Sequence name for WBGene00018794(attf-3). History: N.A.
F54C4.4,F54C4.4,F54C4.4,WBGene00018795,Public name for WBGene00018795. History: N.A.
F54C8.4,F54C8.4,F54C8.4,WBGene00010037,Public name for WBGene00010037. History: N.A.
F54C9.9,F54C9.9,F54C9.9,WBGene00010044,Public name for WBGene00010044. History: N.A.
F54D10.5,F54D10.5,F54D10.5,WBGene00018806,Public name for WBGene00018806. History: N.A.
F54D10.7,F54D10.7,F54D10.7,WBGene00018808,Public name for WBGene00018808. History: N.A.
F54D11.2,F54D11.2,F54D11.2,WBGene00018812,"Sequence name for WBGene00018812(sumv-2). History: Merged into ""WBGene00018814"" on 2012-01-23; Resurrected on 2012-06-29"
F54D12.4,F54D12.4,F54D12.4,,Public name for Dead gene WBGene00018817. History of WBGene00018817: Killed on 2019-11-21. Remark: No evidence for this gene.
F54D12.5,F54D12.5,F54D12.5,WBGene00018819,"Public name for Dead gene WBGene00018818. History of WBGene00018818: Merged into ""WBGene00018819"" on 2010-12-20"
F54D5.12,F54D5.12,F54D5.12,WBGene00010055,Sequence name for WBGene00010055(dhgd-1). History: N.A.
F54D5.14,F54D5.14,F54D5.14,WBGene00010056,Sequence name for WBGene00010056(smc-6). History: N.A.
F54D5.2,F54D5.2,F54D5.2,WBGene00010048,Public name for WBGene00010048. History: N.A.
F54D5.9,F54D5.9,F54D5.9,WBGene00010053,Public name for WBGene00010053. History: N.A.
F54D8.6,F54D8.6,F54D8.6,WBGene00018802,Public name for WBGene00018802. History: N.A.
F54E7.8,F54E7.8,F54E7.8,WBGene00018830,Sequence name for WBGene00018830(ska-3). History: N.A.
F54F2.9,F54F2.9,F54F2.9,WBGene00018836,Public name for WBGene00018836. History: N.A.
F55A11.4,F55A11.4,F55A11.4,WBGene00010077,Public name for WBGene00010077. History: N.A.
F55A11.7,F55A11.7,F55A11.7,WBGene00010080,Public name for WBGene00010080. History: N.A.
F55A12.10,F55A12.10,F55A12.10,WBGene00018867,Sequence name for WBGene00018867(zhp-1). History: N.A.
F55A12.2,F55A12.2,F55A12.2,WBGene00018863,Public name for WBGene00018863. History: N.A.
F55A12.5,F55A12.5,F55A12.5,WBGene00018864,Public name for WBGene00018864. History: N.A.
F55A12.8,F55A12.8,F55A12.8,WBGene00018866,Sequence name for WBGene00018866(nath-10). History: Renamed on 2015-03-05
F55A3.2,F55A3.2,F55A3.2,WBGene00018848,Public name for WBGene00018848. History: N.A.
F55A3.3,F55A3.3,F55A3.3,WBGene00018849,Sequence name for WBGene00018849(spt-16). History: N.A.
F55B12.4,F55B12.4,F55B12.4,WBGene00010089,Sequence name for WBGene00010089(hpo-31). History: N.A.
F55C12.5,F55C12.5,F55C12.5,WBGene00018872,Public name for WBGene00018872. History: N.A.
F55F10.1,F55F10.1,F55F10.1,WBGene00018898,Public name for WBGene00018898. History: N.A.
F55F8.2,F55F8.2,F55F8.2,WBGene00018890,Public name for WBGene00018890. History: N.A.
F55F8.3,F55F8.3,F55F8.3,WBGene00018891,Public name for WBGene00018891. History: N.A.
F55F8.6,F55F8.6,F55F8.6,WBGene00018894,Sequence name for WBGene00018894(mff-2). History: N.A.
F55G1.5,F55G1.5,F55G1.5,WBGene00018901,Sequence name for WBGene00018901(slc-25A18.2). History: N.A.
F55G1.6,F55G1.6,F55G1.6,WBGene00018902,Public name for WBGene00018902. History: N.A.
F55H2.7,F55H2.7,F55H2.7,WBGene00010132,Public name for WBGene00010132. History: N.A.
F56A11.5,F56A11.5,F56A11.5,WBGene00018925,Public name for WBGene00018925. History: N.A.
F56A8.4,F56A8.4,F56A8.4,WBGene00010140,Public name for WBGene00010140. History: N.A.
F56A8.5,F56A8.5,F56A8.5,WBGene00010141,Public name for WBGene00010141. History: N.A.
F56B3.11,F56B3.11,F56B3.11,WBGene00018934,Public name for WBGene00018934. History: N.A.
F56B3.4,F56B3.4,F56B3.4,WBGene00004824,Public name for WBGene00004824. History: N.A.
F56B3.8,F56B3.8,F56B3.8,WBGene00018932,Sequence name for WBGene00018932(mrpl-2). History: N.A.
F56C11.4,F56C11.4,F56C11.4,WBGene00000227,"Public name for Dead gene WBGene00018956. History of WBGene00018956: Merged into ""WBGene00000227"" on 2012-06-25"
F56C11.5,F56C11.5,F56C11.5,WBGene00018957,Public name for WBGene00018957. History: N.A.
F56C9.10,F56C9.10,F56C9.10,WBGene00018953,Public name for WBGene00018953. History: N.A.
F56C9.3,F56C9.3,F56C9.3,WBGene00018948,Public name for WBGene00018948. History: N.A.
F56D1.2,F56D1.2,F56D1.2,WBGene00018960,Sequence name for WBGene00018960(ilcr-2). History: N.A.
F56D1.3,F56D1.3,F56D1.3,WBGene00018961,Sequence name for WBGene00018961(mrps-16). History: N.A.
F56D12.6,F56D12.6,F56D12.6,WBGene00018974,Sequence name for WBGene00018974(fcho-1). History: N.A.
F56D2.2,F56D2.2,F56D2.2,WBGene00018964,Public name for WBGene00018964. History: N.A.
F56D2.6,F56D2.6,F56D2.6,WBGene00018967,Sequence name for WBGene00018967(ddx-15). History: N.A.
F56E10.1,F56E10.1,F56E10.1,WBGene00018975,Sequence name for WBGene00018975(picd-1). History: N.A.
F56F11.4,F56F11.4,F56F11.4,WBGene00018991,Public name for WBGene00018991. History: N.A.
F56G4.4,F56G4.4,F56G4.4,WBGene00010159,Sequence name for WBGene00010159(wbp-4). History: N.A.
F56H1.5,F56H1.5,F56H1.5,WBGene00018995,Sequence name for WBGene00018995(ccpp-1). History: N.A.
F57B10.4,F57B10.4,F57B10.4,WBGene00019002,Sequence name for WBGene00019002(syp-6). History: N.A.
F57B10.8,F57B10.8,F57B10.8,WBGene00019005,Public name for WBGene00019005. History: N.A.
F57B9.1,F57B9.1,F57B9.1,WBGene00018996,Public name for WBGene00018996. History: N.A.
F57C9.1,F57C9.1,F57C9.1,WBGene00019008,Sequence name for WBGene00019008(pdxk-1). History: N.A.
F57C9.7,F57C9.7,F57C9.7,WBGene00019013,Sequence name for WBGene00019013(tofu-4). History: N.A.
F58A4.6,F58A4.6,F58A4.6,WBGene00010229,Public name for WBGene00010229. History: N.A.
F58A4.9,F58A4.9,F58A4.9,WBGene00010230,Sequence name for WBGene00010230(rpac-19). History: N.A.
F58B3.4,F58B3.4,F58B3.4,WBGene00010231,Public name for WBGene00010231. History: N.A.
F58B3.6,F58B3.6,F58B3.6,WBGene00010232,Public name for WBGene00010232. History: N.A.
F58E10.1,F58E10.1,F58E10.1,WBGene00010259,Sequence name for WBGene00010259(ric-7). History: N.A.
F58E10.3,F58E10.3,F58E10.3,WBGene00010260,Sequence name for WBGene00010260(ddx-17). History: N.A.
F58G1.1,F58G1.1,F58G1.1,WBGene00010263,Sequence name for WBGene00010263(wago-4). History: N.A.
F58G11.2,F58G11.2,F58G11.2,WBGene00010280,Sequence name for WBGene00010280(rde-12). History: N.A.
F58G11.3,F58G11.3,F58G11.3,WBGene00010281,Sequence name for WBGene00010281(mip-2). History: Renamed on 2021-12-09
F58H1.5,F58H1.5,F58H1.5,WBGene00010288,Public name for WBGene00010288. History: N.A.
F59A2.2,F59A2.2,F59A2.2,WBGene00010306,"Public name for Dead gene WBGene00010302. History of WBGene00010302: Merged into ""WBGene00010306"" on 2018-11-14"
F59A2.6,F59A2.6,F59A2.6,WBGene00010306,Sequence name for WBGene00010306(golg-4). History: N.A.
F59A3.2,F59A3.2,F59A3.2,WBGene00019075,"Public name for WBGene00019075. History: Split into F59A3.12(WBGene00185086). History of WBGene00019075: Split into ""WBGene00185086"" on 2009-03-13"
F59A3.3,F59A3.3,F59A3.3,WBGene00019076,Sequence name for WBGene00019076(mrpl-24). History: N.A.
F59A6.5,F59A6.5,F59A6.5,WBGene00019087,Public name for WBGene00019087. History: N.A.
F59B2.3,F59B2.3,F59B2.3,WBGene00010308,Public name for WBGene00010308. History: N.A.
F59D12.5,F59D12.5,F59D12.5,WBGene00010332,Public name for WBGene00010332. History: N.A.
F59E12.1,F59E12.1,F59E12.1,WBGene00019118,Public name for WBGene00019118. History: N.A.
F59E12.9,F59E12.9,F59E12.9,WBGene00019124,Public name for WBGene00019124. History: N.A.
F59G1.8,F59G1.8,F59G1.8,WBGene00019129,Public name for WBGene00019129. History: N.A.
faah-4,Y56A3A.12,faah-4,WBGene00013232,Public name for WBGene00013232. History: N.A.
farl-11,F10E7.8,farl-11,WBGene00017349,Public name for WBGene00017349. History: N.A.
fars-1,T08B2.9,fars-1,WBGene00001497,Public name for WBGene00001497. History: Renamed on 2010-01-29; Renamed on 2015-03-04
fat-4,T13F2.1,fat-4,WBGene00001396,Public name for WBGene00001396. History: N.A.
fbf-1,H12I13.4,fbf-1,WBGene00001401,Public name for WBGene00001401. History: N.A.
fbf-2,F21H12.5,fbf-2,WBGene00001402,Public name for WBGene00001402. History: N.A.
fbxa-114,Y113G7B.7,fbxa-114,WBGene00013758,Public name for WBGene00013758. History: N.A.
fbxa-145,F48C1.2,fbxa-145,WBGene00018595,Public name for WBGene00018595. History: N.A.
fbxa-197,T06C12.4,fbxa-197,WBGene00011513,Public name for WBGene00011513. History: N.A.
fbxa-206,Y102A5C.1,fbxa-206,WBGene00013610,Public name for WBGene00013610. History: N.A.
fbxa-215,Y45F10C.3,fbxa-215,WBGene00012879,Public name for WBGene00012879. History: N.A.
fbxc-32,C32B5.10,fbxc-32,WBGene00016303,Public name for WBGene00016303. History: N.A.
fbxc-36,R07C3.2,fbxc-36,WBGene00019918,Public name for WBGene00019918. History: N.A.
fbxc-50,C17F4.5,fbxc-50,WBGene00015912,Public name for WBGene00015912. History: N.A.
fcd-2,Y41E3.9,fcd-2,WBGene00012767,Public name for WBGene00012767. History: N.A.
fem-2,T19C3.8,fem-2,WBGene00001412,Public name for WBGene00001412. History: N.A.
fib-1,T01C3.7,fib-1,WBGene00001423,Public name for WBGene00001423. History: N.A.
figl-1,F32D1.1,figl-1,WBGene00017981,Public name for WBGene00017981. History: N.A.
fipp-1,F32D1.9,fipp-1,WBGene00017988,Public name for WBGene00017988. History: N.A.
fkh-3,C29F7.4,fkh-3,WBGene00001435,Public name for WBGene00001435. History: N.A.
fkh-4,C29F7.5,fkh-4,WBGene00001436,"Public name for WBGene00001436. History: Split into C29F7.10(WBGene00206389). History of WBGene00001436: Split into ""WBGene00206389"" on 2011-01-21"
fkh-7,F26D12.1,fkh-7,WBGene00001439,Public name for WBGene00001439. History: N.A.
flap-1,F57B9.7,flap-1,WBGene00018998,Public name for WBGene00018998. History: N.A.
flh-1,Y11D7A.12,flh-1,WBGene00012435,Public name for WBGene00012435. History: N.A.
flh-3,Y11D7A.13,flh-3,WBGene00012436,Public name for WBGene00012436. History: N.A.
fli-1,B0523.5,fli-1,WBGene00001443,Public name for WBGene00001443. History: N.A.
fln-1,Y66H1B.2,fln-1,WBGene00022048,Public name for WBGene00022048. History: N.A.
flt-1,ZK783.4,flt-1,WBGene00001470,Other name for WBGene00001470(baz-2). History: Renamed on 2014-10-08
fnci-1,W02D3.10,fnci-1,WBGene00020935,Public name for WBGene00020935. History: N.A.
fncm-1,F56A3.1,fncm-1,WBGene00018908,Public name for WBGene00018908. History: N.A.
fnta-1,R02D3.5,fnta-1,WBGene00019823,Public name for WBGene00019823. History: N.A.
fntb-1,F23B12.6,fntb-1,WBGene00006465,Public name for WBGene00006465. History: Renamed on 2008-09-10; Renamed on 2016-08-02
fog-2,Y113G7B.5,fog-2,WBGene00001482,Public name for WBGene00001482. History: N.A.
fox-1,T07D1.4,fox-1,WBGene00001484,Public name for WBGene00001484. History: N.A.
frh-1,F59G1.7,frh-1,WBGene00001486,Public name for WBGene00001486. History: N.A.
frl-1,Y48G9A.4,frl-1,WBGene00021698,Public name for WBGene00021698. History: N.A.
ftr-1,Y113G7B.4,ftr-1,WBGene00013756,Public name for WBGene00013756. History: N.A.
fum-1,H14A12.2,fum-1,WBGene00001503,Public name for WBGene00001503. History: N.A.
fzo-1,ZK1248.14,fzo-1,WBGene00001509,Public name for WBGene00001509. History: N.A.
fzr-1,ZK1307.6,fzr-1,WBGene00001510,Public name for WBGene00001510. History: N.A.
fzy-1,ZK177.6,fzy-1,WBGene00001511,Public name for WBGene00001511. History: Renamed on 2017-02-17
gad-1,T05H4.14,gad-1,WBGene00001513,Public name for WBGene00001513. History: N.A.
gale-1,C47B2.6,gale-1,WBGene00008132,Public name for WBGene00008132. History: N.A.
gap-2,ZK899.8,gap-2,WBGene00001516,Public name for WBGene00001516. History: N.A.
gars-1,T10F2.1,gars-1,WBGene00001744,Public name for WBGene00001744. History: Renamed on 2010-01-29
gck-1,T19A5.2,gck-1,WBGene00001526,Public name for WBGene00001526. History: N.A.
gck-2,ZC404.9,gck-2,WBGene00022603,Public name for WBGene00022603. History: N.A.
gck-4,C04A11.3,gck-4,WBGene00007287,Public name for WBGene00007287. History: Renamed on 2006-04-27
gcl-1,Y62E10A.16,gcl-1,WBGene00013382,Public name for WBGene00013382. History: N.A.
gcn-1,Y48G9A.3,gcn-1,WBGene00021697,Public name for WBGene00021697. History: N.A.
gcn-2,Y81G3A.3,gcn-2,WBGene00013591,Public name for WBGene00013591. History: N.A.
gcs-1,F37B12.2,gcs-1,WBGene00001527,Public name for WBGene00001527. History: N.A.
gei-11,F32H2.1,gei-11,WBGene00001568,Other name for WBGene00001568(snpc-4). History: Renamed on 2013-07-04
gei-12,F52D2.4,gei-12,WBGene00001569,Other name for WBGene00001569(meg-3). History: Renamed on 2014-08-15
gei-14,K01C8.5,gei-14,WBGene00001571,Public name for WBGene00001571. History: N.A.
gei-17,W10D5.3,gei-17,WBGene00001574,Public name for WBGene00001574. History: N.A.
gei-6,C05C8.4,gei-6,WBGene00001563,Public name for WBGene00001563. History: N.A.
gex-2,F56A11.1,gex-2,WBGene00001579,Public name for WBGene00001579. History: N.A.
gex-3,F28D1.10,gex-3,WBGene00001580,Public name for WBGene00001580. History: N.A.
gfi-2,K02A11.1,gfi-2,WBGene00001582,Public name for WBGene00001582. History: N.A.
gfi-4,F45E4.10,gfi-4,WBGene00001584,Other name for WBGene00001584(nrde-4). History: Renamed on 2011-05-17
gfl-1,M04B2.3,gfl-1,WBGene00001585,Public name for WBGene00001585. History: N.A.
gip-1,H04J21.3,gip-1,WBGene00001589,Public name for WBGene00001589. History: N.A.
gip-2,C45G3.3,gip-2,WBGene00044008,Public name for WBGene00044008. History: N.A.
git-1,F14F3.2,git-1,WBGene00008805,Public name for WBGene00008805. History: N.A.
gla-3,T02E1.3,gla-3,WBGene00011376,Public name for WBGene00011376. History: N.A.
glb-1,ZK637.13,glb-1,WBGene00014030,Public name for WBGene00014030. History: N.A.
gld-1,T23G11.3,gld-1,WBGene00001595,Public name for WBGene00001595. History: N.A.
gld-3,T07F8.3,gld-3,WBGene00001597,Public name for WBGene00001597. History: N.A.
gld-4,ZK858.1,gld-4,WBGene00014115,Public name for WBGene00014115. History: N.A.
glh-1,T21G5.3,glh-1,WBGene00001598,Public name for WBGene00001598. History: N.A.
glh-2,C55B7.1,glh-2,WBGene00001599,Public name for WBGene00001599. History: N.A.
glh-3,B0414.6,glh-3,WBGene00001600,Public name for WBGene00001600. History: N.A.
gln-1,C45B2.5,gln-1,WBGene00001602,Public name for WBGene00001602. History: N.A.
gln-5,F26D10.10,gln-5,WBGene00001606,Public name for WBGene00001606. History: N.A.
gln-6,C28D4.3,gln-6,WBGene00001607,Public name for WBGene00001607. History: N.A.
glrx-21,ZK121.1,glrx-21,WBGene00022663,Public name for WBGene00022663. History: N.A.
glrx-5,Y49E10.2,glrx-5,WBGene00013029,Public name for WBGene00013029. History: N.A.
gls-1,C36B1.8,gls-1,WBGene00007975,Public name for WBGene00007975. History: N.A.
gly-5,Y39E4B.12,gly-5,WBGene00001630,Public name for WBGene00001630. History: N.A.
gly-7,Y46H3A.6,gly-7,WBGene00001632,Public name for WBGene00001632. History: N.A.
gmn-1,Y75B8A.17,gmn-1,WBGene00013552,Public name for WBGene00013552. History: N.A.
gna-2,T23G11.2,gna-2,WBGene00001647,Public name for WBGene00001647. History: N.A.
goa-1,C26C6.2,goa-1,WBGene00001648,Public name for WBGene00001648. History: Renamed on 2017-04-06
