# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
cup-5,R13A5.1,79,665.6092781,0.020305371,77,399.8231368,0.009742886,0.3242413,0.375268418,yes,yes,yes,cup-5,WBGene00000846,Public name for WBGene00000846. History: N.A.
mac-1,Y48C3A.7,79,339.4847368,0.010356472,72,303.1458775,0.007387056,0.416323963,0.47172648,yes,yes,yes,mac-1,WBGene00003119,Public name for WBGene00003119. History: N.A.
Y48G1A.1,Y48G1A.1,79,266.7537334,0.008137708,73,204.7921416,0.004990373,0.380129666,0.434299508,yes,yes,yes,Y48G1A.1,WBGene00021657,Public name for WBGene00021657. History: N.A.
ntl-3,Y56A3A.1,79,648.5002183,0.019783435,75,710.3375941,0.017309499,0.466652197,0.522753774,yes,yes,yes,ntl-3,WBGene00003826,Public name for WBGene00003826. History: N.A.
wah-1,Y56A3A.32,79,922.4813505,0.028141625,76,977.1723826,0.023811727,0.458328982,0.514395,yes,yes,yes,wah-1,WBGene00006937,Public name for WBGene00006937. History: N.A.
ZK632.2,ZK632.2,79,814.5323819,0.024848486,78,606.1090508,0.014769659,0.372800373,0.426644639,yes,yes,yes,ZK632.2,WBGene00014011,Public name for WBGene00014011. History: N.A.
nhr-23,C01H6.5,78,507.9428738,0.01549553,85,704.7224676,0.01717267,0.525669298,0.58113516,yes,yes,yes,nhr-23,WBGene00003622,Public name for WBGene00003622. History: Renamed on 2015-03-05
gak-1,C05D2.5,78,1874.992848,0.057199362,80,1228.603859,0.029938606,0.34357705,0.395864532,yes,yes,yes,gak-1,WBGene00001514,Other name for WBGene00001514(xnd-1). History: Renamed on 2008-09-15
mdf-1,C50F4.11,78,551.1720413,0.016814298,77,829.5034217,0.020213331,0.545898596,0.600795367,yes,yes,yes,mdf-1,WBGene00003160,Public name for WBGene00003160. History: Renamed on 2013-11-19
ttll-12,D2013.9,78,727.406718,0.022190592,78,774.9221539,0.018883295,0.45973967,0.515813926,yes,yes,yes,ttll-12,WBGene00008405,Public name for WBGene00008405. History: Renamed on 2007-05-29
sas-4,F10E9.8,78,227.5810799,0.006942689,82,331.8471169,0.008086447,0.538051352,0.59318983,yes,yes,yes,sas-4,WBGene00004726,Public name for WBGene00004726. History: N.A.
rrt-1,F26F4.10,78,633.7080599,0.019332179,78,601.0961888,0.014647506,0.431066561,0.48679472,yes,yes,yes,rrt-1,WBGene00004679,Other name for WBGene00004679(rars-1). History: Renamed on 2010-01-29
hsp-4,F43E2.8,78,1306.18824,0.039847157,79,1922.112195,0.04683801,0.540323238,0.59539446,yes,yes,yes,hsp-4,WBGene00002008,Public name for WBGene00002008. History: N.A.
cct-3,F54A3.3,78,2041.405869,0.062276032,79,1827.57865,0.044534418,0.416948136,0.472366493,yes,yes,yes,cct-3,WBGene00018782,Public name for WBGene00018782. History: N.A.
F56A3.1,F56A3.1,78,290.9110758,0.008874662,76,308.6386162,0.007520903,0.458715679,0.514784046,yes,yes,yes,F56A3.1,WBGene00018908,Sequence name for WBGene00018908(fncm-1). History: N.A.
emb-8,K10D2.6,78,804.2883811,0.024535978,75,1053.310144,0.025667051,0.511264989,0.567027875,yes,yes,yes,emb-8,WBGene00001262,Public name for WBGene00001262. History: Renamed on 2018-09-18
M01F1.4,M01F1.4,78,255.7404866,0.007801733,80,260.43629,0.006346309,0.44856448,0.504548639,yes,yes,yes,M01F1.4,WBGene00010810,Public name for WBGene00010810. History: N.A.
R07E5.1,R07E5.1,78,574.977902,0.017540531,78,450.0741838,0.010967403,0.384714067,0.439074453,yes,yes,yes,R07E5.1,WBGene00011109,Sequence name for WBGene00011109(gpch-1). History: N.A.
num-1,T03D8.1,78,1248.372977,0.038083419,75,739.110888,0.018010647,0.321079358,0.371882711,yes,yes,yes,num-1,WBGene00003830,Public name for WBGene00003830. History: N.A.
T05E8.3,T05E8.3,78,319.2258683,0.009738446,79,383.1885572,0.009337535,0.489491735,0.545530592,yes,yes,yes,T05E8.3,WBGene00020263,Sequence name for WBGene00020263(let-355). History: N.A.
T26C12.1,T26C12.1,78,1273.740699,0.038857298,78,1401.432897,0.034150102,0.467762203,0.523866152,yes,yes,yes,T26C12.1,WBGene00020831,Public name for WBGene00020831. History: N.A.
pig-1,W03G1.6,78,418.1521739,0.012756335,78,453.0117714,0.011038986,0.463914141,0.520007484,yes,yes,yes,pig-1,WBGene00021012,Public name for WBGene00021012. History: N.A.
Y32B12B.2,Y32B12B.2,78,869.5603799,0.026527194,71,873.8344351,0.021293589,0.445278964,0.501225785,yes,yes,yes,Y32B12B.2,WBGene00012522,Public name for WBGene00012522. History: N.A.
Y57G11C.9,Y57G11C.9,78,1409.031717,0.042984546,76,988.2174081,0.024080872,0.359065411,0.41222975,yes,yes,yes,Y57G11C.9,WBGene00013307,Public name for WBGene00013307. History: N.A.
ZK524.4,ZK524.4,78,327.8122119,0.010000385,74,204.4100113,0.004981061,0.332482004,0.384068914,yes,yes,yes,ZK524.4,WBGene00013994,Public name for WBGene00013994. History: N.A.
ZK809.5,ZK809.5,78,916.2066962,0.027950207,78,935.468635,0.02279549,0.449210303,0.505201219,yes,yes,yes,ZK809.5,WBGene00014087,Public name for WBGene00014087. History: N.A.
B0285.1,B0285.1,77,1330.438106,0.040586934,72,885.1260832,0.021568743,0.347011636,0.399503696,yes,yes,yes,B0285.1,WBGene00007135,Sequence name for WBGene00007135(cdk-12). History: N.A.
hse-5,B0285.5,77,531.0519562,0.016200506,76,411.1342751,0.010018516,0.382108676,0.436362007,yes,yes,yes,hse-5,WBGene00002003,Public name for WBGene00002003. History: N.A.
C06G3.9,C06G3.9,77,261.0100758,0.007962489,73,304.2280929,0.007413427,0.482145391,0.538229918,yes,yes,yes,C06G3.9,WBGene00015555,Sequence name for WBGene00015555(ufl-1). History: N.A.
lig-4,C07H6.1,77,370.644809,0.011307055,71,483.4270927,0.011780146,0.510245757,0.566026223,yes,yes,yes,lig-4,WBGene00002986,Public name for WBGene00002986. History: N.A.
dsh-2,C27A2.6,77,415.0918016,0.012662974,70,303.6600885,0.007399586,0.368825604,0.42248249,yes,yes,yes,dsh-2,WBGene00001102,Public name for WBGene00001102. History: N.A.
C46F11.4,C46F11.4,77,275.4530163,0.008403092,72,299.1969915,0.007290829,0.464563906,0.52065951,yes,yes,yes,C46F11.4,WBGene00008119,Public name for WBGene00008119. History: N.A.
F10C2.5,F10C2.5,77,287.4113377,0.008767898,81,320.1094672,0.007800424,0.47080352,0.526911119,yes,yes,yes,F10C2.5,WBGene00008646,Public name for WBGene00008646. History: N.A.
hsp-1,F26D10.3,77,13960.07213,0.425872144,77,14237.96078,0.346950482,0.448939343,0.504927447,yes,yes,yes,hsp-1,WBGene00002005,Public name for WBGene00002005. History: N.A.
F33H2.2,F33H2.2,77,1094.358814,0.033384995,82,698.8212417,0.017028869,0.337781468,0.389710581,yes,yes,yes,F33H2.2,WBGene00009366,Public name for WBGene00009366. History: N.A.
fem-1,F35D6.1,77,285.750851,0.008717242,72,371.5005358,0.009052721,0.509439502,0.565233552,yes,yes,yes,fem-1,WBGene00001411,Public name for WBGene00001411. History: N.A.
F43D9.3,F43D9.3,77,646.8959253,0.019734494,76,843.9978024,0.02056653,0.510322767,0.56610192,yes,yes,yes,F43D9.3,WBGene00009654,Sequence name for WBGene00009654(sly-1). History: Renamed on 2005-03-17
F53C11.4,F53C11.4,77,510.104425,0.015561472,78,519.3038453,0.012654391,0.448484992,0.504468305,yes,yes,yes,F53C11.4,WBGene00009974,Public name for WBGene00009974. History: N.A.
F58E10.3,F58E10.3,77,1511.582823,0.046113015,75,2238.840047,0.054556031,0.541934519,0.596956697,yes,yes,yes,F58E10.3,WBGene00010260,Sequence name for WBGene00010260(ddx-17). History: N.A.
F58G11.3,F58G11.3,77,566.9592147,0.017295909,78,862.2904768,0.021012285,0.548506287,0.603316889,yes,yes,yes,F58G11.3,WBGene00010281,Sequence name for WBGene00010281(mip-2). History: Renamed on 2021-12-09
cyk-4,K08E3.6,77,969.7496028,0.029583611,81,1265.641959,0.03084115,0.510405828,0.566183563,yes,yes,yes,cyk-4,WBGene00000875,Public name for WBGene00000875. History: N.A.
pif-1,Y18H1A.6,77,649.9183979,0.019826699,74,457.7091502,0.011153452,0.360019294,0.413233809,yes,yes,yes,pif-1,WBGene00004028,Public name for WBGene00004028. History: N.A.
Y48E1B.7,Y48E1B.7,77,1142.134217,0.034842452,72,811.6504388,0.01977829,0.362102177,0.415424717,yes,yes,yes,Y48E1B.7,WBGene00013006,Sequence name for WBGene00013006(lin-38). History: N.A.
Y54G2A.26,Y54G2A.26,77,354.1884669,0.01080503,81,423.5649353,0.010321426,0.488554534,0.544600556,yes,yes,yes,Y54G2A.26,WBGene00021890,Public name for WBGene00021890. History: N.A.
ztf-8,ZC395.8,77,430.7099801,0.013139429,79,514.8602546,0.012546109,0.48845031,0.544497104,yes,yes,yes,ztf-8,WBGene00022598,Public name for WBGene00022598. History: N.A.
fzr-1,ZK1307.6,77,603.3677285,0.018406603,76,647.1773203,0.01577041,0.461433247,0.517516199,yes,yes,yes,fzr-1,WBGene00001510,Public name for WBGene00001510. History: N.A.
ZK632.5,ZK632.5,77,377.4782631,0.011515519,74,328.3463268,0.00800114,0.409964631,0.465195364,yes,yes,yes,ZK632.5,WBGene00014014,Sequence name for WBGene00014014(gtap-2). History: N.A.
ZK863.4,ZK863.4,77,742.670159,0.022656225,77,742.9415976,0.018103993,0.4441584,0.500091356,yes,yes,yes,ZK863.4,WBGene00014124,Sequence name for WBGene00014124(usip-1). History: N.A.
erm-1,C01G8.5,76,1066.351203,0.032530582,78,1482.739112,0.036131371,0.526221139,0.581673824,yes,yes,yes,erm-1,WBGene00001333,Public name for WBGene00001333. History: N.A.
rcq-5,E03A3.2,76,283.6645937,0.008653598,81,521.2310115,0.012701352,0.594773208,0.647575919,yes,yes,yes,rcq-5,WBGene00004322,Public name for WBGene00004322. History: N.A.
F08D12.1,F08D12.1,76,1558.580872,0.047546758,74,1441.312799,0.035121896,0.424851426,0.480454628,yes,yes,yes,F08D12.1,WBGene00017245,Sequence name for WBGene00017245(srpa-72). History: N.A.
scc-1,F10G7.4,76,1081.960275,0.033006759,77,2924.766292,0.071270675,0.683471696,0.729964035,yes,yes,yes,scc-1,WBGene00004737,Public name for WBGene00004737. History: N.A.
F26F2.7,F26F2.7,76,578.2875145,0.017641495,76,395.7374083,0.009643325,0.353431873,0.406290844,yes,yes,yes,F26F2.7,WBGene00009172,Public name for WBGene00009172. History: N.A.
hum-1,F29D10.4,76,321.7014559,0.009813967,80,200.482745,0.004885361,0.332352695,0.383931082,yes,yes,yes,hum-1,WBGene00002035,Public name for WBGene00002035. History: N.A.
dnj-11,F38A5.13,76,1964.833065,0.059940068,73,2256.517818,0.054986803,0.478450363,0.534548745,yes,yes,yes,dnj-11,WBGene00001029,Public name for WBGene00001029. History: N.A.
gfi-4,F45E4.10,76,410.8589606,0.012533845,77,469.17592,0.011432874,0.477031244,0.533133323,yes,yes,yes,gfi-4,WBGene00001584,Other name for WBGene00001584(nrde-4). History: Renamed on 2011-05-17
F55C5.8,F55C5.8,76,554.6384838,0.016920047,75,597.8696854,0.014568882,0.462666802,0.518755269,yes,yes,yes,F55C5.8,WBGene00010097,Sequence name for WBGene00010097(srpa-68). History: N.A.
K04G2.6,K04G2.6,76,734.392818,0.022403713,74,588.7003911,0.014345445,0.390361194,0.444942493,yes,yes,yes,K04G2.6,WBGene00010565,Sequence name for WBGene00010565(vacl-14). History: N.A.
pab-1,Y106G6H.2,76,3401.140754,0.103756706,75,4299.439743,0.104768704,0.502426556,0.558326706,yes,yes,yes,pab-1,WBGene00003902,Public name for WBGene00003902. History: N.A.
Y48B6A.1,Y48B6A.1,76,508.5799216,0.015514964,74,751.181,0.018304771,0.541245245,0.596288539,yes,yes,yes,Y48B6A.1,WBGene00012978,Public name for WBGene00012978. History: N.A.
Y48G1C.7,Y48G1C.7,76,764.1929491,0.023312809,73,661.8281045,0.01612742,0.40890788,0.464108228,yes,yes,yes,Y48G1C.7,WBGene00021681,"Public name for Dead gene WBGene00021680. History of WBGene00021680: Merged into ""WBGene00021681"" on 2010-11-23"
Y61A9LA.8,Y61A9LA.8,76,613.5444793,0.01871706,82,849.0505284,0.020689655,0.525028665,0.580509658,yes,yes,yes,Y61A9LA.8,WBGene00022019,Sequence name for WBGene00022019(sut-2). History: N.A.
src-1,Y92H12A.1,76,1131.461042,0.034516852,65,776.6616233,0.018925682,0.354131456,0.40702919,yes,yes,yes,src-1,WBGene00005077,Public name for WBGene00005077. History: N.A.
tag-165,C01G6.6,75,964.5323538,0.029424451,80,1804.525402,0.043972657,0.599106121,0.651674888,yes,yes,yes,tag-165,WBGene00006510,Other name for WBGene00006510(mtrr-1). History: Renamed on 2011-04-20
C02F5.7,C02F5.7,75,288.3433014,0.008796328,69,438.5173809,0.010685787,0.54849213,0.603303207,yes,yes,yes,C02F5.7,WBGene00015350,Sequence name for WBGene00015350(fbxl-1). History: N.A.
C05D11.9,C05D11.9,75,262.1805881,0.007998197,74,315.6119063,0.007690828,0.490204316,0.546237463,yes,yes,yes,C05D11.9,WBGene00015486,Sequence name for WBGene00015486(popl-1). History: N.A.
cogc-2,C06G3.10,75,335.1193204,0.010223298,72,377.4677576,0.00919813,0.473607298,0.52971457,yes,yes,yes,cogc-2,WBGene00000585,Public name for WBGene00000585. History: Renamed on 2006-01-17
akt-1,C12D8.10,75,1151.752597,0.035135875,82,1140.626708,0.02779478,0.44167314,0.497573288,yes,yes,yes,akt-1,WBGene00000102,Public name for WBGene00000102. History: N.A.
C16A11.3,C16A11.3,75,382.2996203,0.011662602,79,692.5116576,0.016875117,0.591326772,0.644310003,yes,yes,yes,C16A11.3,WBGene00015816,"Public name for WBGene00015816. History: Split into C16A11.10(WBGene00185089). History of WBGene00015816: Split into ""WBGene00185089"" on 2009-03-13"
C24F3.4,C24F3.4,75,398.832738,0.012166968,72,436.6683013,0.010640729,0.466541131,0.522642439,yes,yes,yes,C24F3.4,WBGene00007698,Sequence name for WBGene00007698(qns-1). History: N.A.
C34C12.2,C34C12.2,75,746.6036922,0.022776223,78,578.1467344,0.014088274,0.382163734,0.436419361,yes,yes,yes,C34C12.2,WBGene00007921,Public name for WBGene00007921. History: N.A.
D1081.8,D1081.8,75,1979.417779,0.060384996,79,1939.244336,0.047255486,0.439012213,0.494874087,yes,yes,yes,D1081.8,WBGene00008386,Sequence name for WBGene00008386(cdc-5L). History: Renamed on 2005-03-17
F01F1.1,F01F1.1,75,574.705297,0.017532214,75,702.6401029,0.017121927,0.494080252,0.550078391,yes,yes,yes,F01F1.1,WBGene00017158,Sequence name for WBGene00017158(hpo-10). History: N.A.
F25B3.6,F25B3.6,75,674.8279574,0.020586601,69,630.8322869,0.015372115,0.427493434,0.483151945,yes,yes,yes,F25B3.6,WBGene00009103,Sequence name for WBGene00009103(rtfo-1). History: N.A.
sur-6,F26E4.1,75,1199.170124,0.036582415,65,1062.406623,0.025888714,0.414410852,0.469763683,yes,yes,yes,sur-6,WBGene00006352,Public name for WBGene00006352. History: N.A.
ada-2,F32A5.1,75,799.4041527,0.024386977,73,839.1854497,0.020449262,0.456087812,0.512138884,yes,yes,yes,ada-2,WBGene00017967,Public name for WBGene00017967. History: N.A.
F37A4.1,F37A4.1,75,1619.394028,0.049401952,75,1329.392834,0.032394631,0.396038929,0.450827034,yes,yes,yes,F37A4.1,WBGene00018131,Public name for WBGene00018131. History: N.A.
F43G9.12,F43G9.12,75,540.7981534,0.016497828,74,673.5990818,0.016414256,0.498730367,0.554677714,yes,yes,yes,F43G9.12,WBGene00009672,Sequence name for WBGene00009672(mog-7). History: N.A.
puf-5,F54C9.8,75,5819.236396,0.177524203,73,2783.946095,0.06783917,0.276484502,0.323594914,yes,yes,yes,puf-5,WBGene00004241,Public name for WBGene00004241. History: N.A.
daz-1,F56D1.7,75,3330.873454,0.101613101,73,2250.072829,0.054829752,0.350477831,0.403170487,yes,yes,yes,daz-1,WBGene00000935,Public name for WBGene00000935. History: N.A.
htp-3,F57C9.5,75,1083.912937,0.033066328,75,1566.387949,0.038169725,0.535820326,0.591022686,yes,yes,yes,htp-3,WBGene00002034,Public name for WBGene00002034. History: N.A.
R166.2,R166.2,75,360.3104018,0.010991789,79,380.8975927,0.009281709,0.457824739,0.513887594,yes,yes,yes,R166.2,WBGene00011302,Public name for WBGene00011302. History: N.A.
T05G5.8,T05G5.8,75,256.6553963,0.007829643,78,298.7924473,0.007280971,0.481844818,0.5379307,yes,yes,yes,T05G5.8,WBGene00011502,Sequence name for WBGene00011502(vps-53). History: N.A.
ztf-17,T09A5.12,75,235.7637695,0.007192314,68,283.3089497,0.00690367,0.489761466,0.545798188,yes,yes,yes,ztf-17,WBGene00011639,Public name for WBGene00011639. History: N.A.
W06H3.3,W06H3.3,75,2170.047965,0.066200444,76,1870.13246,0.045571369,0.407717897,0.462883402,yes,yes,yes,W06H3.3,WBGene00012316,Sequence name for WBGene00012316(ctps-1). History: N.A.
abce-1,Y39E4B.1,75,1687.139267,0.051468618,73,1884.258781,0.045915599,0.471489121,0.527596968,yes,yes,yes,abce-1,WBGene00012714,Public name for WBGene00012714. History: N.A.
zwl-1,Y39G10AR.2,75,1213.118801,0.03700794,77,1099.459461,0.026791617,0.419934219,0.475425839,yes,yes,yes,zwl-1,WBGene00021460,Public name for WBGene00021460. History: N.A.
Y42H9AR.4,Y42H9AR.4,75,254.2679373,0.00775681,71,371.6436875,0.00905621,0.538642649,0.593763836,yes,yes,yes,Y42H9AR.4,WBGene00021539,Public name for WBGene00021539. History: N.A.
gly-10,Y45F10D.3,75,791.5763313,0.024148178,76,856.7320224,0.020876837,0.463671961,0.519764412,yes,yes,yes,gly-10,WBGene00001635,Public name for WBGene00001635. History: N.A.
plk-2,Y71F9B.7,75,454.4277039,0.013862973,73,1066.141367,0.025979722,0.652057349,0.701146293,yes,yes,yes,plk-2,WBGene00004043,Public name for WBGene00004043. History: N.A.
Y87G2A.1,Y87G2A.1,75,697.5405616,0.021279481,66,436.7025799,0.010641564,0.333371413,0.385016725,yes,yes,yes,Y87G2A.1,WBGene00013593,Public name for WBGene00013593. History: N.A.
Y94H6A.5,Y94H6A.5,75,266.7289365,0.008136951,75,398.3306577,0.009706517,0.543981536,0.598939796,yes,yes,yes,Y94H6A.5,WBGene00022378,Public name for WBGene00022378. History: N.A.
ZC262.8,ZC262.8,75,459.5061553,0.014017898,73,539.2778749,0.013141118,0.483858388,0.539934419,yes,yes,yes,ZC262.8,WBGene00022583,Sequence name for WBGene00022583(mrps-18A). History: N.A.
lin-9,ZK637.7,75,357.2118575,0.010897263,81,431.1077225,0.010505229,0.49084138,0.546869231,yes,yes,yes,lin-9,WBGene00002998,Public name for WBGene00002998. History: N.A.
B0001.7,B0001.7,74,384.8145517,0.011739323,77,461.7883656,0.011252854,0.489420989,0.5454604,yes,yes,yes,B0001.7,WBGene00007092,Public name for WBGene00007092. History: N.A.
B0464.6,B0464.6,74,585.2058362,0.017852548,71,599.9435969,0.014619419,0.450216614,0.50621768,yes,yes,yes,B0464.6,WBGene00007186,Public name for WBGene00007186. History: N.A.
C12D8.1,C12D8.1,74,711.9508289,0.021719087,68,846.3660519,0.020624239,0.487071775,0.543128334,yes,yes,yes,C12D8.1,WBGene00007534,Sequence name for WBGene00007534(fubl-1). History: Renamed on 2017-12-07
nxf-1,C15H11.3,74,635.1390042,0.019375832,74,803.3883701,0.01957696,0.502581686,0.558479723,yes,yes,yes,nxf-1,WBGene00003834,Public name for WBGene00003834. History: N.A.
C56E6.3,C56E6.3,74,385.1861613,0.01175066,70,567.8553402,0.013837493,0.540777337,0.59583485,yes,yes,yes,C56E6.3,WBGene00016971,Sequence name for WBGene00016971(toe-2). History: N.A.
F31C3.2,F31C3.2,74,1209.245819,0.036889789,77,1093.734592,0.026652113,0.419441542,0.474921361,yes,yes,yes,F31C3.2,WBGene00009284,Sequence name for WBGene00009284(gldr-2). History: N.A.
F35G12.4,F35G12.4,74,755.2562438,0.023040182,71,821.5680112,0.020019961,0.464930206,0.521027,yes,yes,yes,F35G12.4,WBGene00009441,Sequence name for WBGene00009441(wdr-48). History: N.A.
gsp-2,F56C9.1,74,962.8026951,0.029371686,79,960.2538917,0.023399457,0.443413879,0.499337304,yes,yes,yes,gsp-2,WBGene00001748,Public name for WBGene00001748. History: N.A.
K02D10.1,K02D10.1,74,804.3841668,0.0245389,75,879.0683959,0.02142113,0.466081723,0.522181863,yes,yes,yes,K02D10.1,WBGene00019301,Public name for WBGene00019301. History: N.A.
cct-7,T10B5.5,74,2518.704959,0.076836729,71,3079.78017,0.075048052,0.494111729,0.550109556,yes,yes,yes,cct-7,WBGene00020391,Public name for WBGene00020391. History: N.A.
Y39A3CL.1,Y39A3CL.1,74,653.6829571,0.019941542,70,592.4714516,0.014437338,0.419947893,0.475439839,yes,yes,yes,Y39A3CL.1,WBGene00021440,Public name for WBGene00021440. History: N.A.
spr-5,Y40B1B.6,74,881.7460311,0.026898935,80,786.7939287,0.019172586,0.416148323,0.47154635,yes,yes,yes,spr-5,WBGene00005010,Public name for WBGene00005010. History: N.A.
rnp-6,Y47G6A.20,74,430.0343112,0.013118817,77,579.0807003,0.014111033,0.518219259,0.57385005,yes,yes,yes,rnp-6,WBGene00004389,Public name for WBGene00004389. History: Renamed on 2015-03-05
csk-1,Y48G1C.2,74,923.3120713,0.028166967,70,670.5702558,0.016340449,0.367139918,0.420715033,yes,yes,yes,csk-1,WBGene00000812,Public name for WBGene00000812. History: N.A.
cpsf-3,Y67H2A.1,74,258.7877912,0.007894695,76,358.4296659,0.00873421,0.525242655,0.580718613,yes,yes,yes,cpsf-3,WBGene00013460,Public name for WBGene00013460. History: N.A.
Y73F8A.25,Y73F8A.25,74,428.6760193,0.013077381,67,461.2465538,0.011239651,0.462213126,0.518299645,yes,yes,yes,Y73F8A.25,WBGene00013530,Sequence name for WBGene00013530(ntl-11). History: N.A.
C01B10.8,C01B10.8,73,837.1251909,0.025537712,71,722.5155245,0.017606251,0.40808145,0.46325767,yes,yes,yes,C01B10.8,WBGene00015282,Public name for WBGene00015282. History: N.A.
C01F6.1,C01F6.1,73,669.8265053,0.020434024,82,705.6595833,0.017195505,0.456968389,0.513025605,yes,yes,yes,C01F6.1,WBGene00007221,Sequence name for WBGene00007221(cpna-3). History: N.A.
tag-298,C01H6.7,73,998.6247576,0.030464489,68,548.0557088,0.013355016,0.304773316,0.354343202,yes,yes,yes,tag-298,WBGene00007256,Other name for WBGene00007256(swsn-9). History: Renamed on 2012-08-29
C01H6.9,C01H6.9,73,199.5692837,0.006088149,75,334.0597358,0.008140364,0.572116293,0.626014935,yes,yes,yes,C01H6.9,WBGene00007258,Sequence name for WBGene00007258(hasp-1). History: N.A.
cpg-1,C07G2.1,73,13944.83204,0.425407223,73,7841.089994,0.191071601,0.30994025,0.359915453,yes,yes,yes,cpg-1,WBGene00000465,Public name for WBGene00000465. History: Renamed on 2006-06-16; Renamed on 2008-01-14
rop-1,C12D8.11,73,641.2660074,0.019562745,70,444.1106039,0.010822083,0.356167322,0.409176501,yes,yes,yes,rop-1,WBGene00004405,Public name for WBGene00004405. History: N.A.
