# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
F36D4.5,F36D4.5,49,649.8367762,0.019824209,51,703.6461467,0.017146442,0.46378524,0.519878112,yes,yes,yes,F36D4.5,WBGene00018090,Public name for WBGene00018090. History: N.A.
bath-41,F37A4.9,49,527.5788136,0.016094553,46,310.5184369,0.00756671,0.31979316,0.370504063,yes,yes,yes,bath-41,WBGene00018137,Public name for WBGene00018137. History: N.A.
F40G9.1,F40G9.1,49,568.6701183,0.017348103,46,517.6545075,0.0126142,0.421002352,0.476519169,yes,yes,yes,F40G9.1,WBGene00018239,Sequence name for WBGene00018239(sec-20). History: Split into F40G9.17(WBGene00185078). History of WBGene00018239: N.A.
skpt-1,F48E8.7,49,598.9570957,0.01827205,43,386.8592836,0.009426983,0.340336173,0.392425295,yes,yes,yes,skpt-1,WBGene00018613,Public name for WBGene00018613. History: N.A.
vha-18,F52E1.10,49,391.1556357,0.011932767,47,446.493902,0.010880159,0.476929565,0.533031873,yes,yes,yes,vha-18,WBGene00018698,Public name for WBGene00018698. History: N.A.
F55A11.7,F55A11.7,49,310.9062036,0.009484642,50,298.2613643,0.00726803,0.433843017,0.489621214,yes,yes,yes,F55A11.7,WBGene00010080,Public name for WBGene00010080. History: N.A.
F57A8.2,F57A8.2,49,232.3589406,0.007088445,46,253.4495484,0.006176056,0.465607874,0.52170671,yes,yes,yes,F57A8.2,WBGene00010178,Sequence name for WBGene00010178(yif-1). History: N.A.
F58H1.3,F58H1.3,49,345.4444052,0.01053828,46,275.1733077,0.00670542,0.38886203,0.443386165,yes,yes,yes,F58H1.3,WBGene00010286,"Public name for WBGene00010286. History: Split into F58H1.8(WBGene00138720). History of WBGene00010286: Split into ""WBGene00138720"" on 2008-09-25"
dut-1,K07A1.2,49,3121.784048,0.095234527,45,942.907063,0.02297675,0.194370201,0.231975084,yes,yes,yes,dut-1,WBGene00010609,Public name for WBGene00010609. History: N.A.
R02D3.7,R02D3.7,49,520.8984453,0.015890759,48,443.5192764,0.010807673,0.404805541,0.45988296,yes,yes,yes,R02D3.7,WBGene00019824,Public name for WBGene00019824. History: N.A.
R08D7.2,R08D7.2,49,752.3257355,0.022950782,45,590.0818033,0.014379107,0.385190193,0.439569793,yes,yes,yes,R08D7.2,WBGene00011143,Sequence name for WBGene00011143(rpap-2). History: N.A.
R53.1,R53.1,49,813.0937303,0.024804598,52,656.0337068,0.015986223,0.39190736,0.446546494,yes,yes,yes,R53.1,WBGene00011271,Sequence name for WBGene00011271(flad-1). History: N.A.
cdc-37,W08F4.8,49,550.9588756,0.016807796,49,975.5299611,0.023771704,0.585805747,0.639067865,yes,yes,yes,cdc-37,WBGene00021097,Public name for WBGene00021097. History: N.A.
csnk-1,Y106G6E.6,49,497.4141818,0.015174337,54,518.3619896,0.01263144,0.454273932,0.510311232,yes,yes,yes,csnk-1,WBGene00013709,Public name for WBGene00013709. History: N.A.
Y111B2A.4,Y111B2A.4,49,550.6777776,0.01679922,49,587.4059852,0.014313903,0.460059985,0.516135986,yes,yes,yes,Y111B2A.4,WBGene00013730,Sequence name for WBGene00013730(sql-1). History: N.A.
vha-11,Y38F2AL.3,49,1061.056151,0.032369049,51,1764.435887,0.042995756,0.570501786,0.624470309,yes,yes,yes,vha-11,WBGene00006920,Public name for WBGene00006920. History: N.A.
Y52B11A.10,Y52B11A.10,49,344.8517617,0.010520201,52,355.9226096,0.008673119,0.45188216,0.50789901,yes,yes,yes,Y52B11A.10,WBGene00013129,Public name for WBGene00013129. History: N.A.
dcap-1,Y55F3AM.12,49,654.0494913,0.019952724,47,592.6386891,0.014441413,0.419880095,0.475370424,yes,yes,yes,dcap-1,WBGene00021929,Public name for WBGene00021929. History: Renamed on 2005-12-19
ZK546.14,ZK546.14,49,521.3257584,0.015903795,53,526.9971929,0.012841862,0.446740957,0.502705003,yes,yes,yes,ZK546.14,WBGene00022765,Public name for WBGene00022765. History: N.A.
mel-26,ZK858.4,49,1427.659678,0.043552819,48,953.1531958,0.023226427,0.347809069,0.4003478,yes,yes,yes,mel-26,WBGene00003209,Public name for WBGene00003209. History: N.A.
cel-1,C03D6.3,48,604.3532102,0.018436667,50,749.0292889,0.018252338,0.497487957,0.553449811,yes,yes,yes,cel-1,WBGene00000466,Public name for WBGene00000466. History: N.A.. Other name for WBGene00001368(exc-7). History: Renamed on 2004-11-09
kca-1,C10H11.10,48,792.3181112,0.024170807,49,758.7037749,0.018488086,0.433393473,0.48916381,yes,yes,yes,kca-1,WBGene00015698,Public name for WBGene00015698. History: N.A.
C16A3.4,C16A3.4,48,1254.007113,0.038255296,47,1176.180683,0.028661159,0.428312568,0.483987569,yes,yes,yes,C16A3.4,WBGene00015809,Sequence name for WBGene00015809(znf-622). History: N.A.
fsn-1,C26E6.5,48,1383.369937,0.042201696,45,1061.953634,0.025877675,0.380110374,0.434279392,yes,yes,yes,fsn-1,WBGene00001499,Public name for WBGene00001499. History: N.A.
rmd-2,C27H6.4,48,341.7631299,0.010425977,39,608.7485626,0.014833979,0.58725275,0.640443003,yes,yes,yes,rmd-2,WBGene00007786,Public name for WBGene00007786. History: N.A.
D2096.8,D2096.8,48,1650.180529,0.050341138,44,3059.833022,0.07456198,0.596958514,0.649644208,yes,yes,yes,D2096.8,WBGene00017075,Sequence name for WBGene00017075(nap-1). History: Renamed on 2013-01-09
F01F1.12,F01F1.12,48,2931.545686,0.089431031,49,2821.827153,0.068762255,0.434672398,0.490464851,yes,yes,yes,F01F1.12,WBGene00017166,Sequence name for WBGene00017166(aldo-2). History: N.A.
tag-318,F17C11.8,48,259.4311276,0.007914321,47,368.863914,0.008988472,0.531774369,0.5870871,yes,yes,yes,tag-318,WBGene00008919,Other name for WBGene00008919(vps-36). History: N.A.
tag-114,F23B12.6,48,969.1217339,0.029564457,46,802.2147671,0.019548361,0.398029719,0.452886714,yes,yes,yes,tag-114,WBGene00006465,Other name for WBGene00006465(fntb-1). History: Renamed on 2008-09-10; Renamed on 2016-08-02
F23F1.9,F23F1.9,48,852.5932205,0.026009586,48,1061.626295,0.025869699,0.498651795,0.554600079,yes,yes,yes,F23F1.9,WBGene00017749,Sequence name for WBGene00017749(rpoa-49). History: N.A.
gln-5,F26D10.10,48,1048.860447,0.031997001,45,280.9517734,0.00684623,0.176252842,0.211271764,yes,yes,yes,gln-5,WBGene00001606,Public name for WBGene00001606. History: N.A.
rpt-2,F29G9.5,48,1525.919653,0.046550381,47,1666.804564,0.040616677,0.465963607,0.522063432,yes,yes,yes,rpt-2,WBGene00004502,Public name for WBGene00004502. History: N.A.
lrr-1,F33G12.4,48,257.2674203,0.007848314,39,161.9209626,0.003945688,0.334550416,0.386272543,yes,yes,yes,lrr-1,WBGene00018016,Public name for WBGene00018016. History: N.A.
sas-5,F35B12.5,48,1642.126716,0.050095445,48,1111.479503,0.027084521,0.350926834,0.403645044,yes,yes,yes,sas-5,WBGene00009385,Public name for WBGene00009385. History: N.A.
cdk-8,F39H11.3,48,506.8161164,0.015461157,41,331.0487491,0.008066993,0.342865576,0.395109955,yes,yes,yes,cdk-8,WBGene00000409,Public name for WBGene00000409. History: N.A.
F42A10.5,F42A10.5,48,650.8642484,0.019855553,47,877.5058087,0.021383053,0.518520261,0.574144858,yes,yes,yes,F42A10.5,WBGene00018341,Public name for WBGene00018341. History: N.A.
tag-169,F44G4.4,48,1426.394947,0.043514236,44,1303.612861,0.031766425,0.421973246,0.477512503,yes,yes,yes,tag-169,WBGene00006514,Other name for WBGene00006514(tdp-1). History: Renamed on 2008-11-20
F46C5.9,F46C5.9,48,509.3465083,0.01553835,50,447.9325267,0.010915215,0.412617923,0.467922633,yes,yes,yes,F46C5.9,WBGene00009784,Public name for WBGene00009784. History: N.A.
F46F11.6,F46F11.6,48,455.7167589,0.013902297,48,438.9566842,0.010696492,0.434838148,0.490633412,yes,yes,yes,F46F11.6,WBGene00018509,Sequence name for WBGene00018509(xrep-4). History: N.A.
F54D5.7,F54D5.7,48,1328.962445,0.040541917,52,1205.319847,0.029371222,0.420110186,0.475605993,yes,yes,yes,F54D5.7,WBGene00010052,Public name for WBGene00010052. History: N.A.
F54D7.2,F54D7.2,48,1301.542438,0.03970543,45,1128.095846,0.027489428,0.409100172,0.464306088,yes,yes,yes,F54D7.2,WBGene00018797,Sequence name for WBGene00018797(ept-1). History: N.A.
F56D2.2,F56D2.2,48,655.7440747,0.020004419,46,344.0559957,0.008383953,0.295330529,0.344124796,yes,yes,yes,F56D2.2,WBGene00018964,Public name for WBGene00018964. History: N.A.
F57B10.3,F57B10.3,48,1499.215137,0.045735721,57,1484.267851,0.036168624,0.441595911,0.497494994,yes,yes,yes,F57B10.3,WBGene00019001,Sequence name for WBGene00019001(ipgm-1). History: N.A.
F59A2.2,F59A2.2,48,737.2988248,0.022492365,57,925.5640787,0.022554136,0.500685641,0.556608772,yes,yes,yes,F59A2.2,WBGene00010306,"Public name for Dead gene WBGene00010302. History of WBGene00010302: Merged into ""WBGene00010306"" on 2018-11-14"
H05C05.2,H05C05.2,48,160.3406907,0.004891424,45,182.3940499,0.004444576,0.476068564,0.532172635,yes,yes,yes,H05C05.2,WBGene00019158,Public name for WBGene00019158. History: N.A.
K02F6.7,K02F6.7,48,163.2878046,0.00498133,42,314.7520529,0.007669875,0.606256468,0.658422196,yes,yes,yes,K02F6.7,WBGene00019341,Public name for WBGene00019341. History: N.A.
nuo-4,K04G7.4,48,844.3208227,0.025757225,50,1181.326646,0.028786556,0.527769716,0.583184717,yes,yes,yes,nuo-4,WBGene00019401,Public name for WBGene00019401. History: N.A.
T02C12.3,T02C12.3,48,657.6982203,0.020064033,46,726.4953286,0.017703231,0.468745386,0.524850971,yes,yes,yes,T02C12.3,WBGene00011368,Sequence name for WBGene00011368(tftc-5). History: N.A.
nmt-1,T17E9.2,48,937.7099875,0.028606196,52,816.9762341,0.019908068,0.410354946,0.465596768,yes,yes,yes,nmt-1,WBGene00020549,Public name for WBGene00020549. History: N.A.
T27A3.7,T27A3.7,48,259.6918578,0.007922275,53,364.9536705,0.008893187,0.528869633,0.584257237,yes,yes,yes,T27A3.7,WBGene00020843,Public name for WBGene00020843. History: N.A.
ekl-4,Y105E8A.17,48,817.9066703,0.024951423,45,759.3430109,0.018503663,0.42581121,0.48143488,yes,yes,yes,ekl-4,WBGene00013676,Public name for WBGene00013676. History: N.A.
Y17G7B.20,Y17G7B.20,48,860.1821313,0.026241097,52,837.4936801,0.020408037,0.437479443,0.49331779,yes,yes,yes,Y17G7B.20,WBGene00012471,Public name for WBGene00012471. History: N.A.
fbxa-210,Y37H2A.5,48,557.9796156,0.017021973,47,493.1950662,0.012018172,0.413846834,0.469184689,yes,yes,yes,fbxa-210,WBGene00012565,Public name for WBGene00012565. History: N.A.
Y39A1A.1,Y39A1A.1,48,501.3774436,0.015295242,44,451.1320026,0.01099318,0.418175722,0.473624702,yes,yes,yes,Y39A1A.1,WBGene00012641,Sequence name for WBGene00012641(epg-6). History: N.A.
npp-4,Y54E5A.4,48,420.8893306,0.012839836,46,530.2773087,0.012921792,0.501590654,0.557502005,yes,yes,yes,npp-4,WBGene00003790,Public name for WBGene00003790. History: N.A.
Y55F3BR.8,Y55F3BR.8,48,319.3228524,0.009741404,50,360.9336721,0.008795228,0.474478202,0.530584653,yes,yes,yes,Y55F3BR.8,WBGene00021945,Sequence name for WBGene00021945(lem-4). History: N.A.
Y67D2.1,Y67D2.1,48,447.0454373,0.013637766,51,377.8822309,0.00920823,0.403056629,0.45807923,yes,yes,yes,Y67D2.1,WBGene00022051,Sequence name for WBGene00022051(rep-1). History: N.A.
csn-6,Y67H2A.6,48,1233.584063,0.037632262,50,917.2873408,0.022352449,0.372635766,0.426472424,yes,yes,yes,csn-6,WBGene00000818,Public name for WBGene00000818. History: N.A.
Y71F9AL.9,Y71F9AL.9,48,4192.969146,0.127912574,46,5094.848851,0.124151225,0.492538894,0.548551754,yes,yes,yes,Y71F9AL.9,WBGene00022114,Public name for WBGene00022114. History: N.A.
Y92H12BL.1,Y92H12BL.1,48,1000.311377,0.030515942,46,685.3931862,0.016701654,0.353716739,0.406591523,yes,yes,yes,Y92H12BL.1,WBGene00022363,Public name for WBGene00022363. History: N.A.
let-60,ZK792.6,48,472.893034,0.014426284,47,698.2371931,0.017014637,0.541162159,0.596207985,yes,yes,yes,let-60,WBGene00002335,Public name for WBGene00002335. History: N.A.
B0336.7,B0336.7,47,244.5435262,0.007460153,39,275.3934392,0.006710785,0.473559667,0.529666974,yes,yes,yes,B0336.7,WBGene00015147,Public name for WBGene00015147. History: N.A.
B0361.2,B0361.2,47,572.194138,0.017455608,44,518.553308,0.012636102,0.419919702,0.475410976,yes,yes,yes,B0361.2,WBGene00015156,Sequence name for WBGene00015156(cwf-19L2). History: N.A.
BE0003N10.2,BE0003N10.2,47,267.6147213,0.008163973,44,209.8861898,0.005114505,0.385172504,0.439551391,yes,yes,yes,BE0003N10.2,WBGene00015267,Sequence name for WBGene00015267(chin-1). History: N.A.
cux-7,C07H6.8,47,287.2778406,0.008763825,44,283.7513618,0.00691445,0.441021103,0.496912173,yes,yes,yes,cux-7,WBGene00000854,Public name for WBGene00000854. History: N.A.
C17G10.2,C17G10.2,47,748.6839287,0.022839684,42,591.9743061,0.014425224,0.387099414,0.44155497,yes,yes,yes,C17G10.2,WBGene00015916,Sequence name for WBGene00015916(ttc-4). History: N.A.
C24G6.8,C24G6.8,47,632.2216468,0.019286834,48,548.9530575,0.013376882,0.409533393,0.464751789,yes,yes,yes,C24G6.8,WBGene00016062,"Public name for WBGene00016062. History: Split into cox-16(WBGene00302991). History of WBGene00016062: Split into ""WBGene00302991"" on 2018-03-06"
C37C3.1,C37C3.1,47,611.6347159,0.0186588,44,352.7046102,0.008594702,0.315361393,0.365747409,yes,yes,yes,C37C3.1,WBGene00016495,Public name for WBGene00016495. History: N.A.
C39E9.12,C39E9.12,47,1818.311552,0.055470218,45,1585.857726,0.038644165,0.410608494,0.465857481,yes,yes,yes,C39E9.12,WBGene00008035,Public name for WBGene00008035. History: N.A.
C44E4.4,C44E4.4,47,2727.12806,0.083194977,48,3677.659002,0.089617157,0.518581393,0.574204726,yes,yes,yes,C44E4.4,WBGene00016653,Sequence name for WBGene00016653(ssb-1). History: N.A.
D1007.5,D1007.5,47,347.7025473,0.010607168,52,241.92169,0.005895145,0.35723145,0.410298076,yes,yes,yes,D1007.5,WBGene00017003,Sequence name for WBGene00017003(tmem-39). History: N.A.
E01A2.4,E01A2.4,47,507.5946328,0.015484907,51,777.0241372,0.018934516,0.550111379,0.604867495,yes,yes,yes,E01A2.4,WBGene00002696,"Sequence name for WBGene00002696(let-504). History: N.A.. Public name for Dead gene WBGene00017086. History of WBGene00017086: Merged into ""WBGene00002696"" on 2012-02-07"
E02A10.1,E02A10.1,47,1011.055757,0.030843715,49,1027.250418,0.025032028,0.447994542,0.503972578,yes,yes,yes,E02A10.1,WBGene00008452,Sequence name for WBGene00008452(mrps-5). History: N.A.
F09F7.4,F09F7.4,47,2298.648433,0.070123587,49,2495.436543,0.060808772,0.464428903,0.520524053,yes,yes,yes,F09F7.4,WBGene00017301,Sequence name for WBGene00017301(hach-1). History: N.A.
rpl-3,F13B10.2,47,11599.76388,0.353867535,45,15849.53205,0.386221235,0.521857986,0.577411242,yes,yes,yes,rpl-3,WBGene00004414,Public name for WBGene00004414. History: N.A.
F13D12.5,F13D12.5,47,804.1881319,0.024532919,46,1854.68339,0.045194906,0.648161702,0.697545321,yes,yes,yes,F13D12.5,WBGene00008740,Public name for WBGene00008740. History: N.A.
F20H11.1,F20H11.1,47,274.0498536,0.008360286,46,274.717349,0.00669431,0.444668834,0.500608177,yes,yes,yes,F20H11.1,WBGene00017646,Public name for WBGene00017646. History: N.A.
F21A3.5,F21A3.5,47,326.9071866,0.009972775,51,613.2371144,0.014943356,0.599746229,0.652279776,yes,yes,yes,F21A3.5,WBGene00008995,Sequence name for WBGene00008995(prde-1). History: N.A.
tag-353,F25D7.2,47,1269.326667,0.038722642,46,1569.686149,0.038250096,0.496930435,0.552898578,yes,yes,yes,tag-353,WBGene00009112,Public name for WBGene00009112. History: N.A.
cpf-1,F28C6.3,47,408.458238,0.012460608,48,295.3825203,0.007197878,0.366146109,0.419672372,yes,yes,yes,cpf-1,WBGene00000773,Public name for WBGene00000773. History: N.A.
F32E10.5,F32E10.5,47,231.0188655,0.007047564,55,148.59823,0.00362104,0.339410868,0.391442408,yes,yes,yes,F32E10.5,WBGene00017992,Public name for WBGene00017992. History: N.A.
F33D11.10,F33D11.10,47,668.829672,0.020403614,46,675.5146664,0.016460934,0.446524779,0.50248634,yes,yes,yes,F33D11.10,WBGene00018007,Public name for WBGene00018007. History: N.A.
egg-3,F44F4.2,47,645.8535373,0.019702694,42,271.9692239,0.006627343,0.251702767,0.296319982,yes,yes,yes,egg-3,WBGene00009701,Public name for WBGene00009701. History: N.A.
F53E4.1,F53E4.1,47,299.2603289,0.009129368,47,302.4143118,0.007369229,0.44665791,0.502621004,yes,yes,yes,F53E4.1,WBGene00009978,Public name for WBGene00009978. History: N.A.
ksr-2,F58D5.4,47,290.3210398,0.008856662,45,358.8688622,0.008744913,0.496825583,0.552794893,yes,yes,yes,ksr-2,WBGene00002240,Public name for WBGene00002240. History: N.A.
H21P03.2,H21P03.2,47,1556.361308,0.047479047,47,1527.22858,0.03721549,0.439408388,0.495276167,yes,yes,yes,H21P03.2,WBGene00010409,Public name for WBGene00010409. History: N.A.
acdh-3,K06A5.6,47,562.3242446,0.017154512,48,630.1022663,0.015354326,0.472312346,0.528420209,yes,yes,yes,acdh-3,WBGene00019433,Public name for WBGene00019433. History: N.A.
mdt-29,K08E3.8,47,922.4683818,0.028141229,48,774.9471463,0.018883904,0.401570455,0.456545338,yes,yes,yes,mdt-29,WBGene00007025,Public name for WBGene00007025. History: N.A.
gpdh-2,K11H3.1,47,521.9541325,0.015922964,47,777.7991188,0.018953401,0.543445425,0.598420599,yes,yes,yes,gpdh-2,WBGene00010778,Public name for WBGene00010778. History: N.A.
M106.3,M106.3,47,636.2853366,0.019410802,50,636.5583217,0.015511647,0.44417408,0.500107234,yes,yes,yes,M106.3,WBGene00010911,"Public name for WBGene00010911. History: Split into M106.7(WBGene00044924). History of WBGene00010911: Split into ""WBGene00044924"" on 2006-08-04"
jamp-1,R01B10.5,47,209.5605716,0.006392948,40,325.1282826,0.007922723,0.553430087,0.608070058,yes,yes,yes,jamp-1,WBGene00019807,Public name for WBGene00019807. History: N.A.
wip-1,R144.4,47,1449.615306,0.044222607,47,981.6897474,0.023921806,0.351045741,0.403770702,yes,yes,yes,wip-1,WBGene00020094,Public name for WBGene00020094. History: N.A.
pro-1,R166.4,47,337.0714078,0.01028285,51,303.3726817,0.007392582,0.418240548,0.473691126,yes,yes,yes,pro-1,WBGene00004185,Public name for WBGene00004185. History: N.A.
T01D3.5,T01D3.5,47,322.5901213,0.009841077,40,268.9516729,0.006553812,0.399747245,0.454662165,yes,yes,yes,T01D3.5,WBGene00011329,Sequence name for WBGene00011329(zipt-9). History: N.A.
T01E8.4,T01E8.4,47,237.0853293,0.00723263,42,302.1907667,0.007363782,0.504492591,0.560363734,yes,yes,yes,T01E8.4,WBGene00003177,"Sequence name for WBGene00003177(mec-15). History: N.A.. Public name for Dead gene WBGene00011332. History of WBGene00011332: Merged into ""WBGene00003177"" on 2010-02-12"
T02G5.7,T02G5.7,47,1496.635207,0.045657017,45,1426.587599,0.034763072,0.432268512,0.48801877,yes,yes,yes,T02G5.7,WBGene00020166,Public name for WBGene00020166. History: N.A.
rpn-9,T06D8.8,47,969.1116843,0.02956415,46,1187.474057,0.028936356,0.49463428,0.55062687,yes,yes,yes,rpn-9,WBGene00004465,Public name for WBGene00004465. History: N.A.
T26A5.6,T26A5.6,47,212.0171849,0.00646789,43,222.3895718,0.005419187,0.455888931,0.511938565,yes,yes,yes,T26A5.6,WBGene00020822,Public name for WBGene00020822. History: N.A.
uba-2,W02A11.4,47,1367.672541,0.041722824,45,1537.897296,0.037475466,0.473185287,0.529292835,yes,yes,yes,uba-2,WBGene00006700,Public name for WBGene00006700. History: N.A.
unc-59,W09C5.2,47,1128.236122,0.034418471,48,655.454111,0.015972099,0.316966033,0.367470819,yes,yes,yes,unc-59,WBGene00006793,Public name for WBGene00006793. History: N.A.
rsp-3,Y111B2A.18,47,1036.276219,0.031613101,45,1130.460347,0.027547046,0.465635184,0.521734098,yes,yes,yes,rsp-3,WBGene00004700,Public name for WBGene00004700. History: N.A.
mrg-1,Y37D8A.9,47,647.2215642,0.019744428,45,840.486784,0.020480973,0.50915523,0.564954001,yes,yes,yes,mrg-1,WBGene00003406,Public name for WBGene00003406. History: N.A.
Y39G10AR.21,Y39G10AR.21,47,418.1993989,0.012757776,50,359.7082512,0.008765367,0.407253111,0.462404825,yes,yes,yes,Y39G10AR.21,WBGene00021476,Sequence name for WBGene00021476(nsun-4). History: N.A.
rabs-5,Y42H9AR.3,47,127.7857873,0.00389829,35,147.7471604,0.003600301,0.480130365,0.536223205,yes,yes,yes,rabs-5,WBGene00021538,Public name for WBGene00021538. History: Renamed on 2006-03-17
fbxa-215,Y45F10C.3,47,762.1376285,0.023250108,42,415.8805134,0.010134172,0.303561198,0.353034048,yes,yes,yes,fbxa-215,WBGene00012879,Public name for WBGene00012879. History: N.A.
mop-25.2,Y53C12A.4,47,335.7955168,0.010243927,49,335.1408347,0.008166708,0.443586456,0.499512113,yes,yes,yes,mop-25.2,WBGene00013140,Public name for WBGene00013140. History: Renamed on 2007-03-09
Y57A10A.25,Y57A10A.25,47,240.4514757,0.007335319,49,202.7262561,0.004940031,0.402435051,0.457437821,yes,yes,yes,Y57A10A.25,WBGene00013265,Sequence name for WBGene00013265(parn-2). History: N.A.
arx-1,Y71F9AL.16,47,436.8123348,0.013325591,46,492.0636733,0.011990603,0.473633713,0.529740965,yes,yes,yes,arx-1,WBGene00000199,Public name for WBGene00000199. History: N.A.
ZK632.4,ZK632.4,47,481.1916529,0.014679446,49,714.7125836,0.017416109,0.542633057,0.597633625,yes,yes,yes,ZK632.4,WBGene00014013,Public name for WBGene00014013. History: N.A.
ZK742.2,ZK742.2,47,219.9693278,0.006710482,53,333.9960424,0.008138812,0.548094219,0.602918631,yes,yes,yes,ZK742.2,WBGene00022812,Sequence name for WBGene00022812(uvs-1). History: N.A.
B0035.11,B0035.11,46,441.1778457,0.013458767,52,374.8559624,0.009134486,0.404301507,0.459363275,yes,yes,yes,B0035.11,WBGene00007110,Sequence name for WBGene00007110(leo-1). History: N.A.
ooc-3,B0334.11,46,271.6265227,0.008286359,44,286.2198651,0.006974603,0.45702249,0.513080073,yes,yes,yes,ooc-3,WBGene00003868,Public name for WBGene00003868. History: N.A.
C02F5.6,C02F5.6,46,565.5178328,0.017251938,50,448.7112932,0.010934192,0.387928116,0.442416099,yes,yes,yes,C02F5.6,WBGene00015349,Sequence name for WBGene00015349(henn-1). History: N.A.
