# Supplemental Table S2.  Genes enriched for antisense 22G-RNAs in the CSR-1 IP.  A list of 4191 genes for which there are at least 25 small RNA reads per million and an enrichment of two-fold or greater in the CSR-1 IP when compared to the wild-type Input sample.
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
# Ratio is calculated as: input/(input+IP) using the normalized read -norm value
gene name,cosmid ID,Input reads,Input reads - norm,CSR-1 IP reads,CSR-1 IP reads - norm,RATIO,Input,Suggested Match,History
bec-1,T19E7.3,31.2556,9.78813502262455,312.0,173.363575645974,0.946557228502574,bec-1,WBGene00000247,Public name for WBGene00000247. History: Renamed on 2008-02-29
atx-3,F28F8.6,78.5,24.5833898333747,311.5,173.085749402951,0.875633647577209,atx-3,WBGene00006446,Public name for WBGene00006446. History: N.A.
K12H4.3,K12H4.3,45.0,14.0923890764568,311.5,173.085749402951,0.924711351491472,K12H4.3,WBGene00019678,Public name for WBGene00019678. History: N.A.
F36D4.5,F36D4.5,59.0,18.4766879002434,311.0,172.807923159929,0.903407347837139,F36D4.5,WBGene00018090,Public name for WBGene00018090. History: N.A.
pptr-2,C13G3.3,50.0,15.6582100849521,311.0,172.807923159929,0.916917645545331,pptr-2,WBGene00007554,Public name for WBGene00007554. History: N.A.
R07E5.3,R07E5.3,58.0,18.1635236985444,310.5,172.530096916907,0.904750228980273,R07E5.3,WBGene00011111,Sequence name for WBGene00011111(snfc-5). History: Renamed on 2011-02-11
K02C4.3,K02C4.3,73.0,22.86098672403,310.3333,172.437469647483,0.88294333120308,K02C4.3,WBGene00010502,Public name for WBGene00010502. History: N.A.
cogc-5,C43E11.1,69.0,21.6083299172338,310.0,172.252270673884,0.888536763781058,cogc-5,WBGene00016608,Public name for WBGene00016608. History: N.A.
egg-1,B0244.8,47.0,14.7187174798549,310.0,172.252270673884,0.921278067655329,egg-1,WBGene00015083,Public name for WBGene00015083. History: N.A.
rpn-5,F10G7.8,50.0,15.6582100849521,309.5,171.974444430862,0.916548587316221,rpn-5,WBGene00004461,Public name for WBGene00004461. History: N.A.
Y53C10A.6,Y53C10A.6,41.0,12.8397322696607,309.5,171.974444430862,0.930526258867757,Y53C10A.6,WBGene00013137,Public name for WBGene00013137. History: N.A.
C39B5.6,C39B5.6,29.0,9.08176184927219,309.5,171.974444430862,0.949840096421656,C39B5.6,WBGene00016524,Public name for WBGene00016524. History: N.A.
exoc-7,C43E11.8,58.0,18.1635236985444,309.0,171.696618187839,0.904332086144685,exoc-7,WBGene00016606,Public name for WBGene00016606. History: N.A.
atg-18,F41E6.13,48.0,15.031881681554,309.0,171.696618187839,0.919498728410136,atg-18,WBGene00018294,Public name for WBGene00018294. History: Renamed on 2006-04-27; Renamed on 2007-10-19; Renamed on 2008-02-29
W03F9.10,W03F9.10,37.5333,11.7540859316306,309.0,171.696618187839,0.935927823291559,W03F9.10,WBGene00021004,Sequence name for WBGene00021004(sftb-2). History: N.A.
B0024.10,B0024.10,47.0,14.7187174798549,308.5,171.418791944817,0.920925569889977,B0024.10,WBGene00007100,Sequence name for WBGene00007100(asps-1). History: N.A.
F14E5.2,F14E5.2,71.0,22.2346583206319,308.0,171.140965701795,0.885018298283276,F14E5.2,WBGene00008800,Public name for WBGene00008800. History: N.A.
C26E6.3,C26E6.3,50.0,15.6582100849521,308.0,171.140965701795,0.916176235687315,C26E6.3,WBGene00016139,Sequence name for WBGene00016139(ntl-9). History: N.A.
uaf-1,Y92C3B.2,44.0,13.7792248747578,308.0,171.140965701795,0.925485557678714,uaf-1,WBGene00006697,Public name for WBGene00006697. History: N.A.
C10C6.6,C10C6.6,43.0,13.4660606730588,307.0,170.58531321575,0.926835315659235,C10C6.6,WBGene00007514,Sequence name for WBGene00007514(catp-8). History: N.A.
gly-4,Y116F11B.12,69.3788,21.7269565168374,306.3333,170.214859703304,0.886804465307766,gly-4,WBGene00001629,Public name for WBGene00001629. History: N.A.
deps-1,Y65B4BL.2,69.5,21.7649120180834,306.0,170.029660729705,0.88651966681714,deps-1,WBGene00022034,Public name for WBGene00022034. History: N.A.
mes-2,R06A4.7,50.0,15.6582100849521,306.0,170.029660729705,0.915674567131091,mes-2,WBGene00003220,Public name for WBGene00003220. History: N.A.
dpm-1,Y66H1A.2,42.0,13.1528964713597,305.0,169.47400824366,0.927979415235208,dpm-1,WBGene00022044,Public name for WBGene00022044. History: N.A.
unc-59,W09C5.2,79.2,24.8026047745641,304.0,168.918355757616,0.871967366327176,unc-59,WBGene00006793,Public name for WBGene00006793. History: N.A.
Y111B2A.1,Y111B2A.1,54.0,16.9108668917482,304.0,168.918355757616,0.908997806423283,Y111B2A.1,WBGene00013727,Public name for WBGene00013727. History: N.A.
Y57G11C.15,Y57G11C.15,55.0,17.2240310934473,303.5833,168.686815366681,0.9073532748551,Y57G11C.15,WBGene00013311,Sequence name for WBGene00013311(sec-61.A). History: Renamed on 2019-05-20
B0303.3,B0303.3,71.5,22.3912404214814,303.5,168.640529514593,0.88278787120606,B0303.3,WBGene00015125,Public name for WBGene00015125. History: N.A.
mrs-1,F58B3.5,59.0,18.4766879002434,303.5,168.640529514593,0.901256078112359,mrs-1,WBGene00003415,Other name for WBGene00003415(mars-1). History: Renamed on 2010-01-29; Renamed on 2015-03-25
T12A2.2,T12A2.2,52.0,16.2845384883501,303.5,168.640529514593,0.9119397999189,T12A2.2,WBGene00020437,Sequence name for WBGene00020437(stt-3). History: N.A.
pri-1,F58A4.4,34.3333,10.7519604861937,303.5,168.640529514593,0.940064600886322,pri-1,WBGene00004180,Public name for WBGene00004180. History: N.A.
fbxa-215,Y45F10C.3,69.0,21.6083299172338,303.0,168.362703271571,0.886254606533838,fbxa-215,WBGene00012879,Public name for WBGene00012879. History: N.A.
T23G4.3,T23G4.3,66.0,20.6688373121367,303.0,168.362703271571,0.890659319347905,T23G4.3,WBGene00011959,Sequence name for WBGene00011959(nyn-1). History: N.A.
T27A3.2,T27A3.2,55.0,17.2240310934473,303.0,168.362703271571,0.907191474905903,T27A3.2,WBGene00020839,Sequence name for WBGene00020839(usp-5). History: N.A.
T23F11.1,T23F11.1,52.8333,16.5454982176259,303.0,168.362703271571,0.910520474027797,T23F11.1,WBGene00011953,Sequence name for WBGene00011953(ppm-2). History: N.A.
C01F1.1,C01F1.1,46.5,14.5621353790054,302.75,168.22379015006,0.920332293983489,C01F1.1,WBGene00015296,Sequence name for WBGene00015296(gtf-2F1). History: N.A.
C03H5.3,C03H5.3,31.0,9.70809025267027,302.2,167.918181282735,0.945345414455005,C03H5.3,WBGene00015405,Public name for WBGene00015405. History: N.A.
cdc-48.3,K04G2.3,35.0,10.9607470594664,301.5,167.529224542504,0.938591804564187,cdc-48.3,WBGene00010562,Public name for WBGene00010562. History: N.A.
csn-3,Y38C1AA.2,48.5,15.1884637824035,301.0,167.251398299481,0.916748107518375,csn-3,WBGene00000815,Public name for WBGene00000815. History: N.A.
H43I07.2,H43I07.2,44.6111,13.9705995184161,301.0,167.251398299481,0.922908920072415,H43I07.2,WBGene00019275,Sequence name for WBGene00019275(rpac-40). History: N.A.
Y55F3AM.3,Y55F3AM.3,54.5,17.0674489925977,300.4935,166.969960315299,0.907260979945422,Y55F3AM.3,WBGene00021921,Sequence name for WBGene00021921(rbm-39). History: N.A.
F58G11.6,F58G11.6,57.0,17.8503594968453,300.0,166.695745813436,0.903274255141645,F58G11.6,WBGene00010283,Sequence name for WBGene00010283(ccz-1). History: N.A.
ape-1,F46F3.4,52.0,16.2845384883501,300.0,166.695745813436,0.911003862790527,ape-1,WBGene00000146,Public name for WBGene00000146. History: N.A.
dlc-1,T26A5.9,21.0,6.57644823567986,300.0,166.695745813436,0.962045564946123,dlc-1,WBGene00001005,Public name for WBGene00001005. History: N.A.
ccf-1,Y56A3A.20,57.0,17.8503594968453,299.5,166.417919570414,0.903128419133226,ccf-1,WBGene00000369,Public name for WBGene00000369. History: N.A.
B0205.9,B0205.9,59.3333,18.5810655286697,299.0149,166.148372549434,0.899414702269523,B0205.9,WBGene00015023,Public name for WBGene00015023. History: N.A.
ZK688.5,ZK688.5,69.0,21.6083299172338,299.0,166.140093327392,0.884908061842525,ZK688.5,WBGene00022800,Public name for WBGene00022800. History: N.A.
ubq-1,F25B5.4,58.7497,18.3983029005581,298.9999,166.140037762143,0.900300919394379,ubq-1,WBGene00006727,Public name for WBGene00006727. History: N.A.
marc-6,F55A3.1,55.0,17.2240310934473,298.8333,166.047466057968,0.906019040815621,marc-6,WBGene00018847,Public name for WBGene00018847. History: N.A.
goa-1,C26C6.2,60.0,18.7898521019425,298.5,165.862267084369,0.898241882168795,goa-1,WBGene00001648,Public name for WBGene00001648. History: Renamed on 2017-04-06
hgrs-1,C07G1.5,56.0,17.5371952951463,298.0,165.584440841347,0.904231986644797,hgrs-1,WBGene00004101,Public name for WBGene00004101. History: Renamed on 2008-01-18
npp-19,R06F6.5,50.5,15.8147921858016,297.8333,165.491813571923,0.912773215737465,npp-19,WBGene00003805,Public name for WBGene00003805. History: N.A.
exos-9,F37C12.13,29.0,9.08176184927219,297.5,165.306614598324,0.947922206546827,exos-9,WBGene00018154,Public name for WBGene00018154. History: N.A.
Y73B6BL.4,Y73B6BL.4,55.0,17.2240310934473,297.0,165.028788355302,0.905493746842744,Y73B6BL.4,WBGene00022233,Sequence name for WBGene00022233(ipla-6). History: N.A.
brc-2,T07E3.5,41.0,12.8397322696607,296.5,164.75096211228,0.927700421948649,brc-2,WBGene00020316,Public name for WBGene00020316. History: N.A.
C05C8.2,C05C8.2,51.0556,15.9887862162656,296.3333,164.658334842856,0.911491607934162,C05C8.2,WBGene00015461,Sequence name for WBGene00015461(krr-1). History: N.A.
flap-1,F57B9.7,55.0,17.2240310934473,296.0,164.473135869257,0.905204734991918,flap-1,WBGene00018998,Public name for WBGene00018998. History: N.A.
F22D3.2,F22D3.2,53.0,16.5977026900492,296.0,164.473135869257,0.908335860030753,F22D3.2,WBGene00017699,Sequence name for WBGene00017699(flcn-1). History: N.A.
ZK430.7,ZK430.7,32.0435,10.0348770971432,295.6927,164.302383860296,0.942439860291295,ZK430.7,WBGene00022742,Public name for WBGene00022742. History: N.A.
rabn-5,F01F1.4,53.0,16.5977026900492,295.0,163.917483383212,0.908053704227892,rabn-5,WBGene00017161,Public name for WBGene00017161. History: N.A.
hrs-1,T11G6.1,42.5,13.3094785722092,295.0,163.917483383212,0.924901502427396,hrs-1,WBGene00002001,Other name for WBGene00002001(hars-1). History: Renamed on 2010-01-29
Y73E7A.2,Y73E7A.2,50.5,15.8147921858016,294.522,163.651881494883,0.911878947430987,Y73E7A.2,WBGene00022269,Sequence name for WBGene00022269(aatf-1). History: N.A.
alx-1,R10E12.1,37.0,11.5870754628645,294.5,163.63965714019,0.933873814282019,alx-1,WBGene00007010,Public name for WBGene00007010. History: N.A.
rcq-5,E03A3.2,45.0,14.0923890764568,294.25,163.500744018679,0.920647894257783,rcq-5,WBGene00004322,Public name for WBGene00004322. History: N.A.
unc-37,W02D3.9,44.0,13.7792248747578,294.0,163.361830897168,0.922213262110739,unc-37,WBGene00006773,Public name for WBGene00006773. History: N.A.
cul-3,Y108G3AL.1,40.0,12.5265680679616,294.0,163.361830897168,0.928781158156741,cul-3,WBGene00000838,Public name for WBGene00000838. History: N.A.
rho-1,Y51H4A.3,45.0,14.0923890764568,293.75,163.222917775656,0.920523561520775,rho-1,WBGene00004357,Public name for WBGene00004357. History: N.A.
aco-2,F54H12.1,74.0,23.174150925729,293.5,163.084004654145,0.875580476712113,aco-2,WBGene00000041,Public name for WBGene00000041. History: N.A.
C13F10.7,C13F10.7,42.0,13.1528964713597,293.3333,162.991377384722,0.925328844455618,C13F10.7,WBGene00015746,Public name for WBGene00015746. History: N.A.
C06A5.3,C06A5.3,78.5,24.5833898333747,293.0,162.806178411123,0.868811321442934,C06A5.3,WBGene00015501,Public name for WBGene00015501. History: N.A.
C53B4.4,C53B4.4,77.5,24.2702256316757,293.0,162.806178411123,0.870265703706154,C53B4.4,WBGene00008274,Sequence name for WBGene00008274(pdzd-8). History: Renamed on 2020-01-28
F13B12.1,F13B12.1,48.0,15.031881681554,293.0,162.806178411123,0.915474327184404,F13B12.1,WBGene00008729,Public name for WBGene00008729. History: N.A.
rpn-7,F49C12.8,33.0,10.3344186560684,293.0,162.806178411123,0.94031198441543,rpn-7,WBGene00004463,Public name for WBGene00004463. History: N.A.
Y54E10A.3,Y54E10A.3,37.8333,11.8480351921403,292.8333,162.713551141699,0.932126904658843,Y54E10A.3,WBGene00021826,Sequence name for WBGene00021826(txl-1). History: N.A.
F53F4.14,F53F4.14,46.0,14.4055532781559,292.5,162.5283521681,0.918582290704415,F53F4.14,WBGene00009996,Sequence name for WBGene00009996(sde-2). History: N.A.
sas-5,F35B12.5,67.5,21.1385836146853,292.0,162.250525925078,0.884733702738756,sas-5,WBGene00009385,Public name for WBGene00009385. History: N.A.
Y73B6BL.33,Y73B6BL.33,59.0,18.4766879002434,291.5,161.972699682056,0.897607367097233,Y73B6BL.33,WBGene00022253,Sequence name for WBGene00022253(hrpf-2). History: N.A.
K02F3.12,K02F3.12,35.0,10.9607470594664,291.5,161.972699682056,0.936618697736077,K02F3.12,WBGene00019334,Public name for WBGene00019334. History: N.A.
rme-1,W06H8.1,51.0,15.9713742866511,291.0,161.694873439033,0.910104623184755,rme-1,WBGene00004373,Public name for WBGene00004373. History: N.A.
F23C8.6,F23C8.6,50.0,15.6582100849521,291.0,161.694873439033,0.91171165578954,F23C8.6,WBGene00017735,Sequence name for WBGene00017735(did-2). History: N.A.
Y22D7AL.10,Y22D7AL.10,45.0,14.0923890764568,291.0,161.694873439033,0.919832706449848,Y22D7AL.10,WBGene00021248,Public name for WBGene00021248. History: N.A.
vha-7,C26H9A.1,50.0,15.6582100849521,290.537,161.437606337995,0.911583399307658,vha-7,WBGene00006916,Public name for WBGene00006916. History: N.A.
Y48G10A.2,Y48G10A.2,40.0,12.5265680679616,290.5,161.417047196011,0.927984892984134,Y48G10A.2,WBGene00013019,Public name for WBGene00013019. History: N.A.
npp-18,Y43F4B.4,40.0,12.5265680679616,290.3333,161.324419926587,0.927946523557551,npp-18,WBGene00003804,Public name for WBGene00003804. History: N.A.
snr-1,Y116A8C.42,26.0,8.14226924417507,290.0,161.139220952988,0.951901006810067,snr-1,WBGene00004914,Public name for WBGene00004914. History: N.A.
ZC262.8,ZC262.8,53.5,16.7542847908987,289.5,160.861394709966,0.905671138730648,ZC262.8,WBGene00022583,Sequence name for WBGene00022583(mrps-18A). History: N.A.
Y24D9A.1,Y24D9A.1,33.0,10.3344186560684,289.5,160.861394709966,0.939633928815933,Y24D9A.1,WBGene00021281,Sequence name for WBGene00021281(ell-1). History: N.A.
T25E12.5,T25E12.5,25.8333,8.09006477175184,289.1665,160.67608460587,0.952063462953996,T25E12.5,WBGene00012020,Sequence name for WBGene00012020(gyg-2). History: N.A.
M106.3,M106.3,49.007,15.3472380326649,289.007,160.587458034346,0.912767416684999,M106.3,WBGene00010911,"Public name for WBGene00010911. History: Split into M106.7(WBGene00044924). History of WBGene00010911: Split into ""WBGene00044924"" on 2006-08-04"
czw-1,F20D12.4,55.0,17.2240310934473,289.0,160.583568466944,0.903131074622054,czw-1,WBGene00017643,Public name for WBGene00017643. History: N.A.
W08E12.7,W08E12.7,55.0,17.2240310934473,289.0,160.583568466944,0.903131074622054,W08E12.7,WBGene00021088,Public name for WBGene00021088. History: N.A.
cyb-3,T06E6.2,48.0,15.031881681554,289.0,160.583568466944,0.91440456025456,cyb-3,WBGene00000868,Public name for WBGene00000868. History: N.A.
Y55F3BR.1,Y55F3BR.1,39.0,12.2134038662626,289.0,160.583568466944,0.929319341066281,Y55F3BR.1,WBGene00021938,Public name for WBGene00021938. History: N.A.
F52H3.2,F52H3.2,30.0,9.39492605097123,288.6667,160.398369493345,0.944668451007719,F52H3.2,WBGene00009944,Sequence name for WBGene00009944(mtcu-2). History: N.A.
gpd-4,F33H1.2,66.25,20.7471283625615,288.5,160.305742223921,0.885408453920915,gpd-4,WBGene00001686,Public name for WBGene00001686. History: N.A.
hil-5,B0414.3,57.5,18.0069415976949,288.5,160.305742223921,0.89901480247076,hil-5,WBGene00001856,Public name for WBGene00001856. History: Renamed on 2010-11-12
ntl-2,B0286.4,44.0,13.7792248747578,288.0,160.027915980899,0.920721180919712,ntl-2,WBGene00003825,Public name for WBGene00003825. History: N.A.
F22G12.4,F22G12.4,28.25,8.84688869799791,288.0,160.027915980899,0.9476127376442,F22G12.4,WBGene00009064,Public name for WBGene00009064. History: N.A.
snr-3,T28D9.10,21.0,6.57644823567986,288.0,160.027915980899,0.960526554831836,snr-3,WBGene00004916,Public name for WBGene00004916. History: N.A.
K05C4.7,K05C4.7,57.0,17.8503594968453,287.0,159.472263494854,0.899333998134683,K05C4.7,WBGene00010583,Public name for WBGene00010583. History: N.A.
mdt-28,W01A8.1,51.0,15.9713742866511,287.0,159.472263494854,0.908965782466608,mdt-28,WBGene00009223,Public name for WBGene00009223. History: N.A.. Other name for WBGene00007024(plin-1). History: N.A.
F35G12.1,F35G12.1,41.0,12.8397322696607,287.0,159.472263494854,0.925485557678714,F35G12.1,WBGene00009439,Sequence name for WBGene00009439(mlcd-1). History: N.A.
F39B2.1,F39B2.1,28.0,8.76859764757315,287.0,159.472263494854,0.94788068969672,F39B2.1,WBGene00009553,Sequence name for WBGene00009553(hinf-1). History: N.A.
Y48E1B.7,Y48E1B.7,31.0,9.70809025267027,286.9166,159.425922077518,0.942601194644884,Y48E1B.7,WBGene00013006,Sequence name for WBGene00013006(lin-38). History: N.A.
dhs-24,Y60A3A.10,35.0,10.9607470594664,286.6143,159.257948330987,0.93560785415301,dhs-24,WBGene00000987,Public name for WBGene00000987. History: N.A.
coq-3,Y57G11C.11,51.0435,15.984996929425,286.5667,159.231499272651,0.908770022937854,coq-3,WBGene00000763,Public name for WBGene00000763. History: N.A.
syn-3,F55A11.2,62.0,19.4161805053405,286.0,158.916611008809,0.891123890673803,syn-3,WBGene00006373,Other name for WBGene00006373(syx-5). History: Renamed on 2010-04-16
ril-2,C14C10.3,58.0,18.1635236985444,286.0,158.916611008809,0.897427660485114,ril-2,WBGene00007586,"Public name for WBGene00007586. History: Split into C14C10.10(WBGene00303041). History of WBGene00007586: Split into ""WBGene00303041"" on 2018-03-02"
T01H3.2,T01H3.2,49.0,15.345045883253,286.0,158.916611008809,0.911942499819351,T01H3.2,WBGene00011348,Public name for WBGene00011348. History: N.A.
rsp-2,W02B12.2,38.0,11.9002396645636,285.5,158.638784765787,0.930219844376888,rsp-2,WBGene00004699,Public name for WBGene00004699. History: N.A.
H20J04.4,H20J04.4,28.8333,9.02955737684896,285.5,158.638784765787,0.946146319206953,H20J04.4,WBGene00019219,Public name for WBGene00019219. History: N.A.
C47B2.2,C47B2.2,41.0,12.8397322696607,285.2667,158.509151040793,0.925066729227541,C47B2.2,WBGene00008131,Public name for WBGene00008131. History: N.A.
pink-1,EEED8.9,60.5,18.946434202792,285.0,158.360958522765,0.893143574492023,pink-1,WBGene00017137,Public name for WBGene00017137. History: N.A.
T20F5.6,T20F5.6,48.0,15.031881681554,285.0,158.360958522765,0.913307368032953,T20F5.6,WBGene00020628,Public name for WBGene00020628. History: N.A.
tdc-1,K01C8.3,36.0,11.2739112611655,284.5,158.083132279742,0.933431104928079,tdc-1,WBGene00006562,Public name for WBGene00006562. History: N.A.
Y54E10A.11,Y54E10A.11,71.0,22.2346583206319,284.0,157.80530603672,0.876501540088624,Y54E10A.11,WBGene00021831,Public name for WBGene00021831. History: N.A.
M01E11.2,M01E11.2,39.0,12.2134038662626,284.0,157.80530603672,0.92816435395121,M01E11.2,WBGene00019711,Sequence name for WBGene00019711(ctnb-1). History: N.A.
adr-2,T20H4.4,36.0,11.2739112611655,284.0,157.80530603672,0.933321720780721,adr-2,WBGene00000080,Public name for WBGene00000080. History: N.A.
gfi-4,F45E4.10,54.0,16.9108668917482,283.5,157.527479793697,0.903055336093946,gfi-4,WBGene00001584,Other name for WBGene00001584(nrde-4). History: Renamed on 2011-05-17
F21D5.7,F21D5.7,48.0,15.031881681554,283.5,157.527479793697,0.912888634073267,F21D5.7,WBGene00009012,Public name for WBGene00009012. History: N.A.
Y53F4B.3,Y53F4B.3,42.3333,13.257274099786,283.5,157.527479793697,0.922374370091288,Y53F4B.3,WBGene00013150,Sequence name for WBGene00013150(pole-4). History: N.A.
abcf-2,T27E9.7,63.0,19.7293447070396,283.0,157.249653550675,0.888521548312134,abcf-2,WBGene00012097,Public name for WBGene00012097. History: N.A.
B0280.9,B0280.9,48.0,15.031881681554,282.5,156.971827307653,0.912607223589014,B0280.9,WBGene00015104,Public name for WBGene00015104. History: N.A.
gln-6,C28D4.3,27.0,8.45543344587411,282.5,156.971827307653,0.94888730305175,gln-6,WBGene00001607,Public name for WBGene00001607. History: N.A.
