Gene_Name,SX1316_1,SX1316_2,SX1316_3,SX1636_1,SX1636_2,SX1636_3,SX1888_1,SX1888_2,SX1888_3,SX3249_1,SX3249_2,SX3249_3,wt_avg,mut16_avg,prg1_avg,deps1_avg,Input,Suggested Match,History
K08H2.1,0,-0.161272883,-0.06707593,-6.59073777,-5.908663378,-6.88623444,-7.290008657,-7.304168061,-6.708667191,-1.012659577,-1.073286234,-0.632780729,-0.109812567,-9.322520109,-10.24450242,-1.307431099,K08H2.1,WBGene00004827,Sequence name for WBGene00004827(skr-21). History: N.A.
F02C12.7,0,-0.052388519,-0.024463492,-6.291008442,-5.976658831,-6.691865628,-4.793054752,-4.247598368,-4.659738008,-0.673973793,-0.795875429,-1.288699468,-0.036958005,-9.117608031,-6.588495446,-1.326581505,F02C12.7,WBGene00189980,Public name for WBGene00189980. History: N.A.
F02C12.3,0,-0.183627473,-0.176097727,-7.11376744,-6.3398855,-6.533795374,-5.092565607,-4.990314659,-5.048458526,-0.692496062,-0.710252493,-0.66652662,-0.172991254,-9.611930854,-7.276635812,-0.995111011,F02C12.3,WBGene00008517,Public name for WBGene00008517. History: N.A.
M03B6.6b,0,0.305453177,0.128219991,0.914502144,0.587280116,0.940751399,0.40142674,0.560319349,0.044563657,-0.573857123,0.351826963,0.994225807,0.20855271,1.174610399,0.483932693,0.37134761,M03B6.6b,WBGene00045327,Molecule name for WBGene00045327(mir-793). History: N.A.
K02B9.5a,0,0.170493348,0.145349108,1.291113703,1.098788304,1.31124714,0.835103509,0.815689232,0.40989766,-0.246242229,-0.339381104,-0.905746051,0.151888115,1.779876507,0.990982607,-0.717197071,K02B9.5a,WBGene00003275,Molecule name for WBGene00003275(mir-47). History: N.A.
K02B9.5b,0,0.173883429,0.093262151,1.32903019,1.233490797,1.160865962,0.955627474,0.760130965,0.550588063,0.046577025,-0.564376817,0.32701294,0.128469868,1.790570629,1.089882286,-0.091749082,K02B9.5b,WBGene00003275,Molecule name for WBGene00003275(mir-47). History: N.A.
Y60A9A.3,0,-0.447842972,-0.389865138,-7.266941502,-6.751921195,-6.606926728,-7.560747282,-7.757228243,-7.097188851,-0.641814741,-0.513295714,-0.440446181,-0.402852445,-9.918908039,-10.7794155,-0.767300549,Y60A9A.3,WBGene00194675,Public name for WBGene00194675. History: N.A.
F23D12.9,0,-0.393531366,-0.367785645,-7.451549799,-6.677667858,-6.699727476,-8.033037651,-8.229518612,-6.580867827,-0.543486083,-0.499836445,-0.687074202,-0.366116092,-10.01660528,-10.98536488,-0.832144927,F23D12.9,WBGene00044217,Public name for WBGene00044217. History: N.A.
F23D12.5,0,-0.559738504,-0.699246296,-5.992169329,-5.390137645,-6.105344443,-7.384587397,-7.398746801,-7.208711039,-1.838953297,-1.950650842,-1.671821078,-0.605443709,-8.409782659,-10.5759382,-2.626390359,F23D12.5,WBGene00009089,Sequence name for WBGene00009089(jmjd-3.2). History: N.A.
M163.15,0,0.314395837,1.126562672,2.109009633,1.543303533,1.466216533,1.438090361,1.277173005,0.938847882,0.547487573,0.228060297,-0.294842121,0.692954565,2.461492471,1.757256059,0.2311706,M163.15,WBGene00045371,Public name for WBGene00045371. History: N.A.
M163.3,0,0.109223438,0.20774156,-4.831365709,-4.55723441,-4.730130952,-0.270164455,-0.393863306,-0.565684606,-0.609903894,-0.579032723,-0.321076427,0.152427944,-6.789674433,-0.591366645,-0.726162777,M163.3,WBGene00001898,Sequence name for WBGene00001898(his-24). History: Renamed on 2010-11-12
C05G5.6a,0,0.292103463,0.193245991,1.105822372,0.81689916,1.222908648,0.766577392,0.764203371,0.199802649,0.208660572,0.56515444,0.903955381,0.23340375,1.512728354,0.832234702,0.806837009,C05G5.6a,WBGene00002285,Molecule name for WBGene00002285(let-7). History: N.A.
F20D1.11a,0,0.324040723,0.079790223,1.401477938,1.295719104,0.987819601,0.053774943,0.630871418,0.485108117,0.502828331,0.318456956,-0.076000559,0.194201634,1.772118412,0.562532995,0.358406194,F20D1.11a,WBGene00077706,Molecule name for WBGene00077706(mir-1829.2). History: Renamed on 2010-02-22
C18B12.5,0,0.127486072,-0.032571898,-5.452308343,-6.054249464,-6.481774189,-6.662404854,-7.369711439,-5.793381316,-1.19598599,-1.27990821,-1.219525167,0.045644069,-8.650559121,-9.534049028,-1.777121065,C18B12.5,WBGene00007667,Sequence name for WBGene00007667(fbxa-97). History: N.A.
H40L08.1,0,0.096996409,0.160205648,-3.366100454,-2.952121002,-3.142803331,-3.883049784,-3.204062008,-3.672082107,-0.787002678,-0.942411537,-0.48939786,0.123688044,-4.549791181,-5.174078561,-1.067023059,H40L08.1,WBGene00010433,Public name for WBGene00010433. History: N.A.
F39B1.2a,0,0.326584449,0.465088667,2.014225924,1.589358664,1.618275333,0.7262599,0.961880004,0.319245563,0.442724898,0.281973517,0.132679091,0.380714293,2.511183804,0.965348353,0.412311425,F39B1.2a,WBGene00077707,Molecule name for WBGene00077707(mir-1829.3). History: Renamed on 2010-02-22
F46F2.4,0,-0.333414142,-0.290926364,-7.00715097,-6.522902321,-6.919655388,-7.358115163,-7.261048932,-7.125080391,-0.772368861,-0.66590942,-0.74850483,-0.300244317,-9.8342311,-10.45677123,-1.051620383,F46F2.4,WBGene00009788,Public name for WBGene00009788. History: N.A.
K09E9.3,0,0.472796793,0.523222384,-3.578439531,-3.482969072,-3.463355993,-4.101819752,-3.939048448,-4.31540816,-2.11522563,-2.032815631,-2.06271349,0.478983976,-5.061341896,-5.942112876,-2.986741693,K09E9.3,WBGene00010726,Public name for WBGene00010726. History: N.A.
Y7A5A.10,0,-0.11934898,-0.049762175,-6.022734019,-5.772922929,-6.423591205,-6.381078319,-6.132873459,-5.868729725,-0.348511032,-0.237358737,0.018177627,-0.081325275,-8.76160632,-8.840201148,-0.273002213,Y7A5A.10,WBGene00044154,Public name for WBGene00044154. History: N.A.
Y7A5A.6,0,-0.482681429,-0.487034983,-6.220373226,-5.993034992,-7.026695521,-8.593620547,-6.998342039,-6.808306277,-1.23736623,-1.00427919,-0.937288746,-0.46633502,-9.252534083,-10.77225227,-1.528744186,Y7A5A.6,WBGene00012412,"Public name for WBGene00012412. History: Split into Y7A5A.25(WBGene00304824). History of WBGene00012412: Split into ""WBGene00304824"" on 2019-07-25"
C09G1.3,0,-0.375370591,-0.336192187,-7.004639043,-6.913432983,-8.034104889,-7.809270446,-6.97613199,-6.940246907,-0.786532184,-0.812460209,-0.426340573,-0.342189364,-10.55676559,-10.44782886,-0.973979275,C09G1.3,WBGene00007485,Public name for WBGene00007485. History: N.A.
T22E6.2,0,-0.09237006,-0.042301186,-3.33348182,-3.507845361,-3.26203388,2.24174606,2.24132609,2.384439459,0.406429608,0.493549473,0.57323067,-0.06476318,-4.858689633,3.302574981,0.708464134,T22E6.2,WBGene00219609,Sequence name for WBGene00219609(linc-7). History: N.A.
B0395.4a,0,0.183519498,0.168631393,1.400000196,1.171272631,1.256441977,0.57654808,0.867115325,0.113796128,0.166771999,0.127065801,0.077511357,0.169348781,1.840741722,0.748979715,0.178581196,B0395.4a,WBGene00003312,Molecule name for WBGene00003312(mir-84). History: N.A.
F09C8.2,0,-0.142327455,-0.116847586,-4.786504036,-4.372852224,-4.609550074,-5.174620495,-5.317612771,-4.987815067,-0.753708373,-0.647196803,-0.700841097,-0.124636849,-6.621444296,-7.444329654,-1.010726308,F09C8.2,WBGene00008622,Public name for WBGene00008622. History: N.A.
F23A7.8,0,0.190383076,0.238364017,-0.138874486,-0.185474039,-0.064334846,2.942933282,2.968093173,2.848306949,0.6803108,0.900431803,0.351683997,0.206183768,-0.186917191,4.212348954,0.929300758,F23A7.8,WBGene00044638,Public name for WBGene00044638. History: N.A.
F01G12.19,0,-0.138754876,-0.30306247,-1.042910933,-0.779941372,-0.898914162,3.902543721,3.830898886,4.336178204,0.060491329,-0.044655891,-0.385574854,-0.212469231,-1.308892995,5.804260696,-0.177807074,F01G12.19,WBGene00219876,Public name for WBGene00219876. History: N.A.
F38E9.4,0,-0.388222818,-0.372450823,-6.852521677,-6.616734388,-10.10968403,-3.194058623,-3.269755591,-3.879408645,-1.349840158,-1.141920326,-2.017122549,-0.365806697,-11.33907331,-4.974038775,-2.168314397,F38E9.4,WBGene00018186,Public name for WBGene00018186. History: N.A.
F59C12.4,0,-0.022130026,-0.009628687,-6.086534302,-5.99895801,-6.002999122,1.059474649,1.058142522,1.235236076,-4.85833155,-4.928267528,-4.612827919,-0.015272713,-8.69872563,1.612381584,-6.92466064,F59C12.4,WBGene00045272,Public name for WBGene00045272. History: N.A.
C06G1.4,0,-0.149319099,-0.266991682,-2.225548041,-1.818416697,-1.961428924,-2.583892342,-2.754055994,-2.659330412,0.649173221,0.943422231,0.811873748,-0.200203166,-2.887983885,-3.84587813,1.156305264,C06G1.4,WBGene00015547,Sequence name for WBGene00015547(ain-1). History: N.A.
F22H10.4,0,-0.483163966,-0.418299307,-5.868576768,-6.046703642,-5.758608331,-7.1432118,-7.968301421,-7.37280055,-0.983347114,-0.900421992,-0.880579308,-0.433512198,-8.49934388,-10.81266933,-1.329370583,F22H10.4,WBGene00017729,"Public name for Dead gene WBGene00017728. History of WBGene00017728: Merged into ""WBGene00017729"" on 2014-12-15"
F22H10.10,0,-0.418552974,-0.088162777,-1.256271282,-1.111948325,-1.269894349,3.419197172,3.308339838,3.936788294,-1.322063267,-1.271015087,-1.303668245,-0.243678767,-1.749562988,5.12845641,-1.873938998,F22H10.10,WBGene00219912,Public name for WBGene00219912. History: N.A.
T21F2.3,0,-0.296208065,-0.132150265,-4.238011873,-3.745179482,-4.540428987,-2.620998824,-2.55038575,-2.969646934,-1.920429172,-2.233343297,-2.081923855,-0.205996813,-6.02258832,-3.915008595,-2.998736054,T21F2.3,WBGene00220078,Public name for WBGene00220078. History: N.A.
F41G4.7,0,0.148025846,0.197032234,-2.948249816,-2.992968867,-2.966213009,0.521475533,0.571760467,0.59554412,-1.88932466,-1.622461189,-1.68463617,0.16593786,-4.283569176,0.812131568,-2.498950759,F41G4.7,WBGene00018310,"Public name for WBGene00018310. History: Split into F41G4.13(WBGene00304806). History of WBGene00018310: Split into ""WBGene00304806"" on 2019-05-20"
Y13C8A.1,0,0.171137425,0.27660967,-4.972399011,-5.093308172,-5.024834396,-0.814888525,-0.841056845,0.419471808,-1.312469788,-1.326657043,-0.756359264,0.215320838,-7.2570165,-0.594618092,-1.63288365,Y13C8A.1,WBGene00021188,Public name for WBGene00021188. History: N.A.
F39F10.2,0,-0.119228868,-0.053406212,-7.273238667,-6.958889055,-7.16327023,-7.567044446,-7.358060299,-6.212513092,-2.500728747,-2.558264212,-2.219014922,-0.083019925,-10.28901151,-10.16504548,-3.499981959,F39F10.2,WBGene00018202,Public name for WBGene00018202. History: N.A.
F39F10.4,0,0.461931762,0.425067144,-6.681406436,-6.772521933,-6.10143437,-3.004920302,-2.895027057,0.383016254,-1.721684974,-2.012951997,-1.496184014,0.426556308,-9.404141615,-2.653083049,-2.515493165,F39F10.4,WBGene00018204,Public name for WBGene00018204. History: N.A.
C30E1.t1,0,0.811831335,0.900798065,2.695109272,1.495792956,1.713267361,0.881895779,0.914590876,-0.086004419,0.562536615,0.520131637,1.825181757,0.823600647,2.839305396,0.82256808,1.398380263,C30E1.t1,WBGene00022952,Public name for WBGene00022952. History: N.A.
F52G3.3,0,-0.258530957,-0.277773722,-7.786608133,-6.624960661,-8.592930427,-6.694119551,-7.401426135,-6.199789462,-1.992821367,-2.230850498,-1.789798248,-0.257908034,-11.06282565,-9.759993124,-2.891867837,F52G3.3,WBGene00018711,Public name for WBGene00018711. History: N.A.
K09E3.4,0,0.123102259,0.173073336,-3.766962597,-3.829524148,-3.716378172,1.369457084,1.333514253,1.206091507,-2.598486722,-2.365850923,-2.158953793,0.142430354,-5.440338038,1.87986186,-3.425579077,K09E3.4,WBGene00019575,Public name for WBGene00019575. History: N.A.
C33E10.2,0,0.201078992,0.288278026,-5.475727967,-5.789987015,-5.406581524,-4.366710083,-4.391913859,-4.775347064,-2.444742,-2.576468081,-1.611522013,0.235330981,-8.01767983,-6.508464285,-3.1896699,C33E10.2,WBGene00016346,Sequence name for WBGene00016346(fbxa-120). History: N.A.
C16H3.5b,0,0.278675709,0.081116486,1.555483275,1.321281606,1.320128673,0.924671071,1.000879236,0.579967376,0.247136009,0.102153081,-0.22401808,0.173023472,2.018279172,1.204899312,0.060242622,C16H3.5b,WBGene00003291,Molecule name for WBGene00003291(mir-63). History: N.A.
H11L12.1,0,0.110411314,0.148407799,-0.915199669,-1.029874663,-0.875319826,3.224540311,3.187517503,3.228162361,0.515818436,1.03809271,0.61247482,0.124465684,-1.356322888,4.635965947,1.04181143,H11L12.1,WBGene00019189,Public name for WBGene00019189. History: N.A.
F29C4.5,0,-0.368846252,-0.425677261,-10.10968403,-6.673507546,-6.577784127,-4.707144128,-5.443438249,-5.37856563,-1.330770703,-1.351986116,-1.161092326,-0.382085044,-11.2342546,-7.467941606,-1.8485007,F29C4.5,WBGene00001111,Sequence name for WBGene00001111(duo-2). History: N.A.
Y38C1AA.12a,0,-0.368626141,-0.190294503,-3.264014242,-3.481570275,-3.342477334,-4.57139597,-4.39053992,-5.020125598,-1.423475365,-1.563271858,-0.694114548,-0.268784014,-4.851332268,-6.723950257,-1.770120341,Y38C1AA.12a,WBGene00021402,Molecule name for WBGene00021402(Y38C1AA.12). History: N.A.
Y38C1AA.2,0,0.702426247,0.646143543,1.50393476,1.595524771,1.465649077,0.46980324,0.668102487,-0.138439361,0.944190921,0.48324965,0.7845313,0.648524983,2.195353183,0.480641723,1.063733616,Y38C1AA.2,WBGene00000815,Sequence name for WBGene00000815(csn-3). History: N.A.
R02D3.2,0,0.159984013,0.156474869,-0.816474315,-0.705302823,-0.933214495,-1.771901021,-1.687620352,-2.118411109,2.631651283,2.602689398,2.546478848,0.152184553,-1.180601418,-2.68241851,3.74178325,R02D3.2,WBGene00019820,Sequence name for WBGene00019820(cogc-8). History: N.A.
T07A9.14,0,0.662484767,0.462932576,1.295895865,1.35025863,1.358974553,0.586799083,0.718743192,0.480959974,1.126311686,1.08429065,0.857044676,0.54121134,1.926059939,0.859125978,1.475226377,T07A9.14,WBGene00044789,Public name for WBGene00044789. History: N.A.
T07A9.10,0,0.74164696,0.60056949,1.080040505,1.268812809,1.190422935,-0.041923795,0.338261858,-0.464315379,1.160438309,0.828020946,1.086574048,0.645469672,1.702032098,-0.080780014,1.478778432,T07A9.10,WBGene00020298,Public name for WBGene00020298. History: N.A.
T07A9.6,0,0.214360151,0.072519548,0.497266843,0.638664572,0.525539679,-0.932161336,-0.656071273,-1.049983399,0.164219808,-0.134184975,-0.170734947,0.137959973,0.798998703,-1.268713717,-0.067662452,T07A9.6,WBGene00000913,Sequence name for WBGene00000913(daf-18). History: N.A.
W03G1.8,0,0.287746739,0.341048619,-5.282297706,-5.373413202,-5.308461443,0.067735954,0.015204897,-0.310388638,-0.620455939,-0.538557108,0.004134619,0.302386648,-7.677144094,-0.109379265,-0.555379127,W03G1.8,WBGene00021013,Public name for WBGene00021013. History: N.A.
Y55F3BL.1,0,-0.117549752,-0.140229735,-0.94879023,-0.837735299,-0.812749553,-2.295117191,-1.998221172,-2.472062208,0.071795234,0.110982955,-0.055647407,-0.123965729,-1.24998709,-3.253469951,0.061136983,Y55F3BL.1,WBGene00021935,Sequence name for WBGene00021935(mrpl-46). History: Split into Y55F3BL.4(WBGene00185088). History of WBGene00021935: N.A.
Y55F3BR.1,0,0.713329703,0.415417476,1.372034366,1.340329495,1.408723598,0.085575437,0.27972842,-0.180580459,1.107552545,0.920840185,0.964382252,0.542812653,1.981824147,0.088833177,1.439220542,Y55F3BR.1,WBGene00021938,Public name for WBGene00021938. History: N.A.
F58H7.5,0,-0.198271072,-0.252885693,-2.552132822,-2.800090791,-2.743031732,0.207896573,0.302812414,0.18262558,-2.154570664,-2.000583877,-2.134286201,-0.216960543,-3.892994914,0.333423447,-3.024581656,F58H7.5,WBGene00019070,Public name for WBGene00019070. History: N.A.
Y55F3AM.10,0,-0.423287176,-0.376044713,-6.083035057,-6.307681947,-6.196210171,1.0302493,0.973309253,1.518498492,-3.753540845,-3.662159081,-3.262965805,-0.384397384,-8.938422554,1.693751411,-5.135352698,Y55F3AM.10,WBGene00021927,Sequence name for WBGene00021927(abhd-14). History: N.A.
Y55F3AM.21,0,-0.162305568,-0.156152801,-5.198453312,-4.189956019,-5.311628426,2.109593368,2.109978911,2.542407597,-1.613869039,-1.493298323,-1.578217812,-0.153146103,-7.069223858,3.251824945,-2.253193985,Y55F3AM.21,WBGene00219399,Public name for WBGene00219399. History: N.A.
Y55F3AM.12,0,0.252630185,0.262892145,1.128745133,1.053082923,1.018810251,-0.080251286,0.132539261,-0.38425978,0.768328597,0.519399349,0.576527348,0.247913836,1.539181671,-0.159644692,0.896517289,Y55F3AM.12,WBGene00021929,Sequence name for WBGene00021929(dcap-1). History: Renamed on 2005-12-19
Y55F3AM.13,0,0.607297349,0.536925541,0.748369205,0.78919424,0.829961954,-0.128149428,0.025063724,-0.479800543,1.317116492,1.475508454,1.260605445,0.550254896,1.138539051,-0.280309033,1.949191795,Y55F3AM.13,WBGene00021930,Public name for WBGene00021930. History: N.A.
Y55F3AM.14,0,-0.178848659,-0.101618681,-6.687995844,-6.555967789,-7.494318139,1.044450268,1.061020437,1.562767918,-4.102072103,-3.929642101,-4.147765487,-0.13487628,-9.973005423,1.76404989,-5.85709165,Y55F3AM.14,WBGene00021931,Sequence name for WBGene00021931(znf-782). History: N.A.
C44B12.3,0,-0.304052148,-0.260434021,-6.079018091,-5.322835728,-6.192193205,-0.152896611,-0.025680797,0.10750129,-3.863468139,-3.616756899,-4.81972158,-0.271460466,-8.46094813,-0.034180388,-5.915023996,C44B12.3,WBGene00016637,Public name for WBGene00016637. History: N.A.
F58F6.4,0,0.520150561,0.478675279,1.391324964,1.467937595,1.474890927,0.319814616,0.534821923,0.163027057,0.937855529,0.71568049,0.910673793,0.480333695,2.084287247,0.489392741,1.23312426,F58F6.4,WBGene00004338,Sequence name for WBGene00004338(rfc-2). History: N.A.
Y77E11A.10,0,-0.150768543,-0.164813471,-3.450498366,-4.241278222,-3.910516464,-3.543181959,-3.172929664,-4.69297534,-1.6982938,-1.434323556,-1.447573708,-0.151762869,-5.57952355,-5.486611061,-2.202606311,Y77E11A.10,WBGene00000546,"Sequence name for WBGene00000546(clp-6). History: Split into Y77E11A.23(WBGene00235267). History of WBGene00000546: Split into ""WBGene00235267"" on 2013-09-04"
Y77E11A.3,0,-0.177163616,-0.177467932,-7.023971981,-7.115087477,-7.33781779,-1.094570378,-1.132719622,-1.40797189,-0.763173319,-0.64078405,-0.123252074,-0.170541725,-10.32819477,-1.748191434,-0.734432497,Y77E11A.3,WBGene00022308,Public name for WBGene00022308. History: N.A.
Y77E11A.2,0,-0.279187627,-0.327555699,-5.804957787,-5.608391211,-5.630450829,-3.796178473,-4.120492806,-3.357937851,-3.673289318,-3.54136729,-2.753901806,-0.291781863,-8.196335163,-5.421940893,-4.793863263,Y77E11A.2,WBGene00022307,Sequence name for WBGene00022307(nadk-1). History: N.A.
Y41D4B.27,0,-1.02833579,-1.125533798,-6.243022947,-6.621820516,-7.742492422,-6.824510798,-5.740057914,-7.054099549,-2.938969095,-2.540626443,-3.354485895,-1.035792324,-9.910033762,-9.434585136,-4.248295158,Y41D4B.27,WBGene00045255,Sequence name for WBGene00045255(nhr-146). History: N.A.
K08D12.1,0,0.883586498,0.854378164,1.958693381,1.836931972,1.983879526,0.806970172,0.861566363,0.372748756,1.398805903,1.3080033,1.233675598,0.835784333,2.779354343,0.981650722,1.894972627,K08D12.1,WBGene00003947,Sequence name for WBGene00003947(pbs-1). History: N.A.
K08D12.2,0,-0.283424048,-0.199742682,-5.829630887,-6.613893565,-7.146778806,0.576802317,0.536081092,0.956253714,-2.250750832,-2.024222665,-2.167451561,-0.232354082,-9.420944453,0.995044622,-3.098151561,K08D12.2,WBGene00019536,Sequence name for WBGene00019536(rpi-2). History: N.A.
Y41D4A.3,0,-0.264675679,-0.251724447,-7.879534574,-6.872037782,-7.299562507,-5.77544508,-5.479449556,-5.164250651,-2.024286356,-1.8747485,-1.947876627,-0.248335967,-10.6043543,-7.895939827,-2.811770067,Y41D4A.3,WBGene00021505,Public name for WBGene00021505. History: N.A.
Y76B12C.8,0,-0.388407139,-0.317280944,-5.595601111,-5.322073495,-5.238772596,-0.408101523,-0.393854124,-0.145949679,-2.067440457,-1.855413595,-2.096020533,-0.339364233,-7.769608752,-0.455846104,-2.894466839,Y76B12C.8,WBGene00022302,Public name for WBGene00022302. History: N.A.
Y76B12C.2,0,0.158619943,0.230912512,0.852572982,0.907239915,0.863948078,-0.633697995,-0.39985381,-0.765255079,0.487496251,0.235630524,0.266181682,0.187325514,1.261762316,-0.865043257,0.475756802,Y76B12C.2,WBGene00022296,Sequence name for WBGene00022296(xpc-1). History: N.A.
