# Note: In the following rows commas have been replaced with semicolons to work better with r
# In order to determine H3K9me2 marked genes; we employed published H3K9me2 ChIP-seq dataset SRX495107 (Gerstein et al.; 2010)
# and performed peak calling analysis using MACS (Lupien et al.; 2008). We then defined H3K9me2 marked genes as genes for which
# a significant H3K9me2 peak (FDR Qvalue < 0.1) overlaps the 1;000 bp centered around their TSS.
WBGene Name,Input,Suggested Match,History
WBGene00022716,WBGene00022716,WBGene00022716,History: N.A.
WBGene00022728,WBGene00022728,WBGene00022728,History: N.A.
WBGene00022739,WBGene00022739,WBGene00022739,History: N.A.
WBGene00022742,WBGene00022742,WBGene00022742,History: N.A.
WBGene00022743,WBGene00022743,WBGene00022743,History: Renamed on 2005-03-17
WBGene00022751,WBGene00022751,WBGene00022751,History: N.A.
WBGene00022753,WBGene00022753,WBGene00022753,History: N.A.
WBGene00022756,WBGene00022756,WBGene00022756,History: N.A.
WBGene00022759,WBGene00022759,WBGene00022759,History: N.A.
WBGene00022765,WBGene00022765,WBGene00022765,History: N.A.
WBGene00022766,WBGene00022766,WBGene00022766,History: N.A.
WBGene00022781,WBGene00022781,WBGene00022781,History: N.A.
WBGene00022788,WBGene00022788,WBGene00022788,History: N.A.
WBGene00022801,WBGene00022801,WBGene00022801,History: N.A.
WBGene00022805,WBGene00022805,WBGene00022805,History: N.A.
WBGene00022818,WBGene00022818,WBGene00022818,History: N.A.
WBGene00022832,WBGene00022832,WBGene00022832,History: N.A.
WBGene00022834,WBGene00022834,WBGene00022834,History: N.A.
WBGene00022837,WBGene00022837,WBGene00022837,History: N.A.
WBGene00022838,WBGene00022838,WBGene00022838,"History: Split into ZK993.5(WBGene00236809). History of WBGene00022838: Split into ""WBGene00236809"" on 2013-11-19"
WBGene00022843,WBGene00022843,WBGene00022843,History: N.A.
WBGene00022853,WBGene00022853,WBGene00022853,History: N.A.
WBGene00022855,WBGene00022855,WBGene00022855,History: Renamed on 2017-10-09
WBGene00022861,WBGene00022861,WBGene00022861,History: N.A.
WBGene00022867,WBGene00022867,WBGene00022867,History: N.A.
WBGene00022868,WBGene00022868,WBGene00022868,History: N.A.
WBGene00023172,WBGene00023172,WBGene00023172,History: N.A.
WBGene00023284,WBGene00023284,WBGene00023284,History: N.A.
WBGene00023404,WBGene00023404,WBGene00023404,History: N.A.
WBGene00023405,WBGene00023405,WBGene00023405,History: Renamed on 2005-03-17
WBGene00023410,WBGene00023410,WBGene00023410,History: N.A.
WBGene00023413,WBGene00023413,WBGene00023413,History: N.A.
WBGene00023425,WBGene00023425,WBGene00023425,History: N.A.
WBGene00023427,WBGene00023427,WBGene00023427,History: N.A.
WBGene00023450,WBGene00023450,WBGene00023450,History: N.A.
WBGene00023451,WBGene00023451,WBGene00023451,History: N.A.
WBGene00023475,WBGene00023475,WBGene00023475,History: N.A.
WBGene00023483,WBGene00023483,WBGene00023483,History: N.A.
WBGene00023484,WBGene00023484,WBGene00023484,History: N.A.
WBGene00023491,WBGene00023491,WBGene00023491,History: N.A.
WBGene00023493,WBGene00023493,WBGene00023493,History: N.A.
WBGene00023497,WBGene00023497,WBGene00023497,History: N.A.
WBGene00023499,WBGene00023499,WBGene00023499,History: N.A.
WBGene00023502,WBGene00023502,WBGene00023502,History: N.A.
WBGene00023513,WBGene00023513,WBGene00023513,"History: Split into C35D6.13(WBGene00045101). History of WBGene00023513: Split into ""WBGene00045101"" on 2006-11-01"
WBGene00023515,WBGene00023515,WBGene00023515,History: N.A.
WBGene00023519,WBGene00023519,WBGene00023519,History: N.A.
WBGene00023520,WBGene00023520,WBGene00023520,History: N.A.
WBGene00043054,WBGene00043054,WBGene00043054,History: N.A.
WBGene00043056,WBGene00043056,WBGene00043056,History: N.A.
WBGene00043062,WBGene00043062,WBGene00043062,History: N.A.
WBGene00043068,WBGene00043068,WBGene00043068,History: N.A.
WBGene00043120,WBGene00043120,WBGene00043120,History: Killed on 2004-10-04; Resurrected on 2010-10-29
WBGene00043534,WBGene00043534,WBGene00043534,History: Killed on 2004-10-04; Resurrected on 2007-01-29
WBGene00043702,WBGene00043702,WBGene00043702,History: Killed on 2004-10-04; Resurrected on 2013-09-12
WBGene00043705,WBGene00043705,WBGene00043705,History: Killed on 2004-10-04; Resurrected on 2007-03-26
WBGene00043743,WBGene00043743,WBGene00043743,History: Killed on 2004-10-04; Resurrected on 2005-06-22
WBGene00043981,WBGene00043981,WBGene00043981,History: N.A.
WBGene00043988,WBGene00043988,WBGene00043988,History: N.A.
WBGene00043989,WBGene00043989,WBGene00043989,History: N.A.
WBGene00043990,WBGene00043990,WBGene00043990,History: N.A.
WBGene00043997,WBGene00043997,WBGene00043997,History: N.A.
WBGene00044011,WBGene00044011,WBGene00044011,History: N.A.
WBGene00044025,WBGene00044025,WBGene00044025,History: N.A.
WBGene00044030,WBGene00044030,WBGene00044030,History: N.A.
WBGene00044031,WBGene00044031,WBGene00044031,History: N.A.
WBGene00044059,WBGene00044059,WBGene00044059,History: N.A.
WBGene00044062,WBGene00044062,WBGene00044062,History: Renamed on 2010-03-26
WBGene00044066,WBGene00044066,WBGene00044066,History: Renamed on 2005-12-13
WBGene00044068,WBGene00044068,WBGene00044068,History: Renamed on 2006-06-16; Renamed on 2006-10-09; Renamed on 2006-11-08
WBGene00044069,WBGene00044069,WBGene00044069,History: N.A.
WBGene00044073,WBGene00044073,WBGene00044073,History: N.A.
WBGene00044074,WBGene00044074,WBGene00044074,History: N.A.
WBGene00044077,WBGene00044077,WBGene00044077,History: Renamed on 2019-07-15
WBGene00044084,WBGene00044084,WBGene00044084,History: N.A.
WBGene00044087,WBGene00044087,WBGene00044087,History: N.A.
WBGene00044088,WBGene00044088,WBGene00044088,History: N.A.
WBGene00044091,WBGene00044091,WBGene00044091,History: N.A.
WBGene00044092,WBGene00044092,WBGene00044092,History: N.A.
WBGene00044099,WBGene00044099,WBGene00044099,History: N.A.
WBGene00044109,WBGene00044109,WBGene00044109,History: N.A.
WBGene00044116,WBGene00044116,WBGene00044116,History: N.A.
WBGene00044117,WBGene00044117,WBGene00044117,History: N.A.
WBGene00044127,WBGene00044127,WBGene00044127,History: N.A.
WBGene00044131,WBGene00044131,WBGene00044131,History: N.A.
WBGene00044138,WBGene00044138,WBGene00044138,History: N.A.
WBGene00044141,WBGene00044141,WBGene00044141,History: N.A.
WBGene00044142,WBGene00044142,WBGene00044142,History: N.A.
WBGene00044144,WBGene00044144,WBGene00044144,History: N.A.
WBGene00044147,WBGene00044147,WBGene00044147,History: N.A.
WBGene00044154,WBGene00044154,WBGene00044154,History: N.A.
WBGene00044166,WBGene00044166,WBGene00044166,History: N.A.
WBGene00044193,WBGene00044193,WBGene00044193,History: N.A.
WBGene00044194,WBGene00044194,WBGene00044194,History: N.A.
WBGene00044195,WBGene00044195,WBGene00044195,History: N.A.
WBGene00044197,WBGene00044197,WBGene00044197,History: N.A.
WBGene00044200,WBGene00044200,WBGene00044200,History: N.A.
WBGene00044201,WBGene00044201,WBGene00044201,History: N.A.
WBGene00044202,WBGene00044202,WBGene00044202,History: N.A.
WBGene00044203,WBGene00044203,WBGene00044203,History: N.A.
WBGene00044205,WBGene00044205,WBGene00044205,History: N.A.
WBGene00044210,WBGene00044210,WBGene00044210,History: N.A.
WBGene00044212,WBGene00044212,WBGene00044212,History: N.A.
WBGene00044215,WBGene00044215,WBGene00044215,History: N.A.
WBGene00044227,WBGene00044227,WBGene00044227,History: N.A.
WBGene00044232,WBGene00044232,WBGene00044232,History: N.A.
WBGene00044233,WBGene00044233,WBGene00044233,History: N.A.
WBGene00044235,WBGene00044235,WBGene00044235,History: N.A.
WBGene00044237,WBGene00044237,WBGene00044237,History: N.A.
WBGene00044242,WBGene00044242,WBGene00044242,History: N.A.
WBGene00044245,WBGene00044245,WBGene00044245,History: N.A.
WBGene00044246,WBGene00044246,WBGene00044246,History: N.A.
WBGene00044253,WBGene00044253,WBGene00044253,History: N.A.
WBGene00044256,WBGene00044256,WBGene00044256,"History: Split into Y45F10C.21(WBGene00271792). History of WBGene00044256: Split into ""WBGene00271792"" on 2017-09-21"
WBGene00044258,WBGene00044258,WBGene00044258,History: N.A.
WBGene00044261,WBGene00044261,WBGene00044261,History: N.A.
WBGene00044264,WBGene00044264,WBGene00044264,History: N.A.
WBGene00044265,WBGene00044265,WBGene00044265,History: N.A.
WBGene00044266,WBGene00044266,WBGene00044266,History: N.A.
WBGene00044271,WBGene00044271,WBGene00044271,History: N.A.
WBGene00044272,WBGene00044272,WBGene00044272,History: N.A.
WBGene00044273,WBGene00044273,WBGene00044273,History: N.A.
WBGene00044274,WBGene00044274,WBGene00044274,History: N.A.
WBGene00044283,WBGene00044283,WBGene00044283,History: N.A.
WBGene00044284,WBGene00044284,WBGene00044284,History: N.A.
WBGene00044289,WBGene00044289,WBGene00044289,History: N.A.
WBGene00044293,WBGene00044293,WBGene00044293,History: N.A.
WBGene00044299,WBGene00044299,WBGene00044299,History: N.A.
WBGene00044301,WBGene00044301,WBGene00044301,History: N.A.
WBGene00044303,WBGene00044303,WBGene00044303,History: N.A.
WBGene00044304,WBGene00044304,WBGene00044304,History: N.A.
WBGene00044306,WBGene00044306,WBGene00044306,History: N.A.
WBGene00044313,WBGene00044313,WBGene00044313,History: N.A.
WBGene00044323,WBGene00044323,WBGene00044323,History: N.A.
WBGene00044331,WBGene00044331,WBGene00044331,History: N.A.
WBGene00044332,WBGene00044332,WBGene00044332,History: N.A.
WBGene00044338,WBGene00044338,WBGene00044338,History: N.A.
WBGene00044339,WBGene00044339,WBGene00044339,History: N.A.
WBGene00044340,WBGene00044340,WBGene00044340,History: N.A.
WBGene00044341,WBGene00044341,WBGene00044341,History: N.A.
WBGene00044345,WBGene00044345,WBGene00044345,History: N.A.
WBGene00044347,WBGene00044347,WBGene00044347,History: N.A.
WBGene00044348,WBGene00044348,WBGene00044348,History: N.A.
WBGene00044357,WBGene00044357,WBGene00044357,History: N.A.
WBGene00044358,WBGene00044358,WBGene00044358,History: N.A.
WBGene00044360,WBGene00044360,WBGene00044360,History: N.A.
WBGene00044361,WBGene00044361,WBGene00044361,History: N.A.
WBGene00044362,WBGene00044362,WBGene00044362,History: N.A.
WBGene00044363,WBGene00044363,WBGene00044363,History: N.A.
WBGene00044364,WBGene00044364,WBGene00044364,History: N.A.
WBGene00044366,WBGene00044366,WBGene00044366,History: N.A.
WBGene00044367,WBGene00044367,WBGene00044367,History: N.A.
WBGene00044369,WBGene00044369,WBGene00044369,History: N.A.
WBGene00044370,WBGene00044370,WBGene00044370,History: N.A.
WBGene00044371,WBGene00044371,WBGene00044371,History: N.A.
WBGene00044372,WBGene00044372,WBGene00044372,History: N.A.
WBGene00044375,WBGene00044375,WBGene00044375,History: N.A.
WBGene00044378,WBGene00044378,WBGene00044378,History: N.A.
WBGene00044379,WBGene00044379,WBGene00044379,History: N.A.
WBGene00044387,WBGene00044387,WBGene00044387,History: N.A.
WBGene00044399,WBGene00044399,WBGene00044399,History: N.A.
WBGene00044401,WBGene00044401,WBGene00044401,History: N.A.
WBGene00044404,WBGene00044404,WBGene00009500,"History: Merged into ""WBGene00009500"" on 2017-01-13"
WBGene00044410,WBGene00044410,WBGene00044410,History: N.A.
WBGene00044416,WBGene00044416,WBGene00044416,History: N.A.
WBGene00044417,WBGene00044417,WBGene00044417,History: N.A.
WBGene00044420,WBGene00044420,WBGene00044420,History: N.A.
WBGene00044425,WBGene00044425,WBGene00044425,History: N.A.
WBGene00044427,WBGene00044427,WBGene00044427,History: N.A.
WBGene00044429,WBGene00044429,WBGene00044429,History: N.A.
WBGene00044431,WBGene00044431,WBGene00044431,History: N.A.
WBGene00044433,WBGene00044433,WBGene00044433,History: N.A.
WBGene00044434,WBGene00044434,WBGene00044434,History: N.A.
WBGene00044435,WBGene00044435,WBGene00044435,History: N.A.
WBGene00044436,WBGene00044436,WBGene00044436,History: N.A.
WBGene00044439,WBGene00044439,WBGene00044439,History: N.A.
WBGene00044440,WBGene00044440,WBGene00044440,History: N.A.
WBGene00044441,WBGene00044441,WBGene00044441,History: N.A.
WBGene00044448,WBGene00044448,WBGene00044448,History: N.A.
WBGene00044458,WBGene00044458,WBGene00044458,History: N.A.
WBGene00044460,WBGene00044460,WBGene00044460,History: N.A.
WBGene00044462,WBGene00044462,WBGene00044462,History: N.A.
WBGene00044466,WBGene00044466,WBGene00044466,History: N.A.
WBGene00044467,WBGene00044467,WBGene00044467,History: N.A.
WBGene00044468,WBGene00044468,WBGene00044468,History: N.A.
WBGene00044469,WBGene00044469,WBGene00044469,History: N.A.
WBGene00044470,WBGene00044470,WBGene00044470,History: N.A.
WBGene00044471,WBGene00044471,WBGene00044471,History: N.A.
WBGene00044476,WBGene00044476,WBGene00044476,History: N.A.
WBGene00044480,WBGene00044480,WBGene00044480,History: N.A.
WBGene00044485,WBGene00044485,WBGene00044485,History: N.A.
WBGene00044486,WBGene00044486,WBGene00044486,History: N.A.
WBGene00044487,WBGene00044487,WBGene00044487,History: N.A.
WBGene00044488,WBGene00044488,WBGene00044488,History: N.A.
WBGene00044498,WBGene00044498,WBGene00044498,History: N.A.
WBGene00044499,WBGene00044499,WBGene00044499,History: N.A.
WBGene00044501,WBGene00044501,WBGene00044501,History: N.A.
WBGene00044502,WBGene00044502,WBGene00044502,History: N.A.
WBGene00044512,WBGene00044512,WBGene00044512,History: N.A.
WBGene00044514,WBGene00044514,WBGene00044514,History: N.A.
WBGene00044516,WBGene00044516,WBGene00044516,History: N.A.
WBGene00044520,WBGene00044520,WBGene00044520,History: N.A.
WBGene00044521,WBGene00044521,WBGene00044521,History: N.A.
WBGene00044522,WBGene00044522,WBGene00194896,"History: Merged into ""WBGene00194896"" on 2016-07-04"
WBGene00044523,WBGene00044523,WBGene00044523,History: N.A.
WBGene00044530,WBGene00044530,WBGene00044530,History: N.A.
WBGene00044533,WBGene00044533,WBGene00044533,History: N.A.
WBGene00044541,WBGene00044541,WBGene00044541,History: N.A.
WBGene00044543,WBGene00044543,WBGene00044543,History: N.A.
WBGene00044547,WBGene00044547,WBGene00044547,History: N.A.
WBGene00044558,WBGene00044558,WBGene00044558,History: N.A.
WBGene00044560,WBGene00044560,WBGene00044560,History: N.A.
WBGene00044565,WBGene00044565,WBGene00044565,History: N.A.
WBGene00044569,WBGene00044569,WBGene00044569,History: N.A.
WBGene00044570,WBGene00044570,WBGene00044570,History: N.A.
WBGene00044573,WBGene00044573,WBGene00044573,History: N.A.
WBGene00044583,WBGene00044583,WBGene00044583,History: N.A.
WBGene00044586,WBGene00044586,WBGene00044586,History: N.A.
WBGene00044616,WBGene00044616,WBGene00044616,History: N.A.
WBGene00044620,WBGene00044620,WBGene00044620,History: N.A.
WBGene00044623,WBGene00044623,WBGene00044623,"History: Split into T23F2.13(WBGene00303081). History of WBGene00044623: Renamed on 2008-04-18; Renamed on 2008-04-18; Split into ""WBGene00303081"" on 2018-03-02"
WBGene00044638,WBGene00044638,WBGene00044638,History: N.A.
WBGene00044643,WBGene00044643,WBGene00044643,History: N.A.
WBGene00044655,WBGene00044655,WBGene00044655,History: N.A.
WBGene00044665,WBGene00044665,WBGene00044665,History: N.A.
WBGene00044675,WBGene00044675,WBGene00044675,History: N.A.
WBGene00044686,WBGene00044686,WBGene00044686,History: N.A.
WBGene00044689,WBGene00044689,WBGene00044689,History: N.A.
WBGene00044698,WBGene00044698,WBGene00044698,History: N.A.
WBGene00044701,WBGene00044701,WBGene00044701,History: N.A.
WBGene00044705,WBGene00044705,WBGene00044705,History: N.A.
WBGene00044708,WBGene00044708,WBGene00044708,History: N.A.
WBGene00044711,WBGene00044711,WBGene00044711,History: N.A.
WBGene00044719,WBGene00044719,WBGene00044719,History: N.A.
WBGene00044720,WBGene00044720,WBGene00044720,History: N.A.
WBGene00044733,WBGene00044733,WBGene00044733,History: N.A.
WBGene00044734,WBGene00044734,WBGene00044734,History: N.A.
WBGene00044761,WBGene00044761,WBGene00044761,History: N.A.
WBGene00044771,WBGene00044771,WBGene00044771,History: N.A.
WBGene00044774,WBGene00044774,WBGene00044774,History: N.A.
WBGene00044777,WBGene00044777,WBGene00044777,History: N.A.
WBGene00044778,WBGene00044778,WBGene00044778,History: N.A.
WBGene00044789,WBGene00044789,WBGene00044789,History: N.A.
WBGene00044794,WBGene00044794,WBGene00044794,History: N.A.
WBGene00044795,WBGene00044795,WBGene00044795,History: N.A.
WBGene00044798,WBGene00044798,WBGene00044798,History: N.A.
WBGene00044802,WBGene00044802,WBGene00044802,"History: Split into ZC262.12(WBGene00206477). History of WBGene00044802: Split into ""WBGene00206477"" on 2011-04-26"
WBGene00044805,WBGene00044805,WBGene00044805,History: N.A.
WBGene00044810,WBGene00044810,WBGene00044810,History: N.A.
WBGene00044811,WBGene00044811,WBGene00044811,History: N.A.
WBGene00044889,WBGene00044889,WBGene00044889,History: N.A.
WBGene00044892,WBGene00044892,WBGene00044892,History: N.A.
WBGene00044895,WBGene00044895,WBGene00044895,History: N.A.
WBGene00044896,WBGene00044896,WBGene00044896,History: N.A.
WBGene00044897,WBGene00044897,WBGene00044897,History: N.A.
WBGene00044901,WBGene00044901,WBGene00044901,History: N.A.
WBGene00044908,WBGene00044908,WBGene00044908,History: N.A.
WBGene00044916,WBGene00044916,WBGene00044916,History: N.A.
WBGene00044953,WBGene00044953,WBGene00044953,History: N.A.
WBGene00044989,WBGene00044989,WBGene00044989,History: N.A.
WBGene00045050,WBGene00045050,WBGene00045050,History: N.A.
WBGene00045052,WBGene00045052,WBGene00045052,History: N.A.
WBGene00045053,WBGene00045053,WBGene00045053,History: N.A.
WBGene00045058,WBGene00045058,WBGene00045058,History: N.A.
WBGene00045067,WBGene00045067,WBGene00045067,History: N.A.
WBGene00045096,WBGene00045096,WBGene00045096,History: N.A.
WBGene00045103,WBGene00045103,WBGene00045103,History: N.A.
WBGene00045128,WBGene00045128,WBGene00045128,History: N.A.
WBGene00045144,WBGene00045144,WBGene00045144,History: N.A.
WBGene00045177,WBGene00045177,WBGene00045177,History: N.A.
WBGene00045180,WBGene00045180,WBGene00045180,History: N.A.
WBGene00045211,WBGene00045211,WBGene00045211,"History: Split into C18D11.10(WBGene00194727). History of WBGene00045211: Split into ""WBGene00194727"" on 2009-08-17"
WBGene00045212,WBGene00045212,WBGene00045212,History: N.A.
WBGene00045239,WBGene00045239,WBGene00045239,History: N.A.
WBGene00045246,WBGene00045246,WBGene00045246,History: N.A.
WBGene00045248,WBGene00045248,WBGene00045248,History: N.A.
WBGene00045289,WBGene00045289,WBGene00045289,"History: Split into C31C9.9(WBGene00305095). History of WBGene00045289: Split into ""WBGene00305095"" on 2019-10-21"
WBGene00045298,WBGene00045298,WBGene00045298,History: N.A.
WBGene00045301,WBGene00045301,WBGene00045301,History: N.A.
WBGene00045302,WBGene00045302,WBGene00045302,History: N.A.
WBGene00045303,WBGene00045303,WBGene00045303,History: N.A.
WBGene00045344,WBGene00045344,WBGene00045344,History: N.A.
WBGene00045355,WBGene00045355,WBGene00045355,History: N.A.
WBGene00045357,WBGene00045357,WBGene00045357,History: N.A.
WBGene00045361,WBGene00045361,WBGene00045361,History: N.A.
WBGene00045362,WBGene00045362,WBGene00045362,History: N.A.
WBGene00045364,WBGene00045364,WBGene00045364,History: N.A.
WBGene00045381,WBGene00045381,WBGene00045381,History: N.A.
WBGene00045382,WBGene00045382,WBGene00045382,History: N.A.
