gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f2_smRNAseq_rep1,mutant_f2_smRNAseq_rep2,mutant_f2_smRNAseq_rep3,mutant_f2_smRNAseq_rep4,wt_smRNAseq_rep1,wt_smRNAseq_rep2,wt_smRNAseq_rep3,wt_smRNAseq_rep4,Input,Suggested Match,History
WBGene00013311,sec-61,-6.23723268075701,2.30350461178688e-08,0.0,0.0,0.0,0.0,2008.0043503981,2716.8589419732,2122.88724187717,2211.34511260392,WBGene00013311,WBGene00013311,History: Renamed on 2019-05-20
WBGene00010883,M7.7,-6.24280169105595,2.42772100682221e-08,0.0,0.0,0.0,0.0,3625.51802565775,3542.77325282981,3321.8838224264,5988.98470895213,WBGene00010883,WBGene00010883,History: N.A.
WBGene00012379,Y1A5A.1,-6.21955584084863,2.53136904112669e-08,0.0,0.0,0.0,0.0,8242.68804829113,6815.40212300868,6846.92847343814,7132.23082102923,WBGene00012379,WBGene00012379,History: N.A.
WBGene00022467,Y119C1B.1,-6.22439238109605,2.54327361022539e-08,0.0,0.0,0.0,0.0,7633.81373343335,4733.96936964157,5548.51211981795,5779.7111953688,WBGene00022467,WBGene00022467,History: N.A.
WBGene00007735,C25G4.8,-6.2227175314735,2.58657790227013e-08,0.0,0.0,0.0,0.0,5469.28933306744,4239.59915066001,3975.26311369235,3253.56979225734,WBGene00007735,WBGene00007735,History: N.A.
WBGene00019643,K11C4.2,-6.24317872949582,2.70673195147171e-08,0.0,0.0,0.0,0.0,3729.91934834537,5859.70379847208,2602.58938658864,6454.84715189175,WBGene00019643,WBGene00019643,History: N.A.
WBGene00016331,obr-4,-6.20912840690437,2.86802153518119e-08,0.0,0.0,0.0,0.0,1338.33449745696,1721.36441285976,1844.61548300556,2316.06740317878,WBGene00016331,WBGene00016331,History: N.A.
WBGene00002059,ife-1,-6.22234936954942,2.88066067949269e-08,0.0,0.0,0.0,0.0,5814.3910224446,7211.37558880208,3380.87568640582,7546.61196920933,WBGene00002059,WBGene00002059,History: N.A.
WBGene00022008,Y59H11AM.4,-6.20007863472479,2.9670259873202e-08,0.0,0.0,0.0,0.0,8667.67277953581,6689.01092814547,5375.96209954401,7499.96149103542,WBGene00022008,WBGene00022008,History: N.A.
WBGene00016956,C55C3.6,-6.19665757675426,2.9863172417773e-08,0.0,0.0,0.0,0.0,7098.17595613856,5869.0712541263,5136.26285484082,4913.52617309891,WBGene00016956,WBGene00016956,History: N.A.
WBGene00044633,F54H12.7,-6.1927312525777,2.99516390220504e-08,0.0,0.0,0.0,0.0,9935.66063395093,8215.22325986384,8888.08828250083,9919.76038719968,WBGene00044633,WBGene00044633,History: N.A.
WBGene00017026,ipla-4,-6.18715579069138,3.10524898242926e-08,0.0,0.0,0.0,0.0,2650.6613048979,2789.40907830457,2989.13300161043,3127.58655872447,WBGene00017026,WBGene00017026,History: N.A.
WBGene00009165,gpx-1,-6.187718660068,3.12303723856849e-08,0.0,0.0,0.0,0.0,7050.25578090724,6889.34861982252,7950.52622738471,8873.37216070182,WBGene00009165,WBGene00009165,History: N.A.
WBGene00269394,F59H6.15,-6.19903368026991,3.22796815465836e-08,0.0,0.0,0.0,0.0,8413.90115315178,16895.4945380902,17705.8455004517,14560.7560975315,WBGene00269394,WBGene00269394,History: N.A.
WBGene00003994,pgl-3,-6.1898292053667,3.2303590261911e-08,0.0,0.0,0.0,0.0,1957.71601649094,2795.97465955214,1655.77743048346,2155.96432551323,WBGene00003994,WBGene00003994,History: Renamed on 2005-10-06
WBGene00003431,msp-33,-6.1985880697401,3.24566282662651e-08,0.0,0.0,0.0,0.0,14120.0606964813,13134.4444275349,8894.54295808725,6872.51373230828,WBGene00003431,WBGene00003431,History: N.A.
WBGene00003953,pbs-7,-6.19989299650848,3.44292166465196e-08,0.0,0.0,0.0,0.0,2550.27853870078,4920.24833224551,5931.60980867841,6987.89696391051,WBGene00003953,WBGene00003953,History: N.A.
WBGene00004958,spe-4,-6.17966565221269,3.45041714871305e-08,0.0,0.0,0.0,0.0,2036.80322428816,3578.74397192734,3158.22286342372,3304.50848850775,WBGene00004958,WBGene00004958,History: N.A.
WBGene00006661,twk-6,-6.06910806421513,3.46233676599374e-08,0.0,0.0,0.0,431.265938244505,6207.9577200047,8341.12706461271,6016.20279658421,7721.70364750729,WBGene00006661,WBGene00006661,History: N.A.
WBGene00006768,unc-32,-6.21398188378902,3.4847259168589e-08,0.0,0.0,0.0,0.0,895.675491940977,1758.88289804883,781.20842284004,2034.40083120568,WBGene00006768,WBGene00006768,History: N.A.
WBGene00194667,Y105C5A.1271,-6.21054983969803,3.50195106609324e-08,0.0,0.0,0.0,0.0,12527.914677226,4439.40352889436,7400.19525140963,5161.97644105629,WBGene00194667,WBGene00194667,History: N.A.
WBGene00010366,H05L14.1,-6.18188276822136,3.52882740552036e-08,0.0,0.0,0.0,0.0,1280.85135566895,1720.97562360784,1986.06030660361,2632.19992355997,WBGene00010366,WBGene00010366,History: N.A.
WBGene00012912,Y46G5A.22,-6.1929532311039,3.5559086482157e-08,0.0,0.0,0.0,0.0,3825.01644221253,5692.83285386075,2668.94435678495,6288.44740944921,WBGene00012912,WBGene00012912,History: N.A.
WBGene00004901,snf-2,-6.1898473812759,3.55607724652141e-08,0.0,0.0,0.0,0.0,1506.45585581519,2076.00206344302,1427.48084537135,3041.51330880255,WBGene00004901,WBGene00004901,History: N.A.
WBGene00013684,Y105E8A.27,-6.1607538366129,3.68693633863015e-08,0.0,0.0,0.0,0.0,4582.23123563696,6062.0512742469,4973.57579609021,5947.36765295908,WBGene00013684,WBGene00013684,History: N.A.
WBGene00015030,B0207.7,-6.17516140439982,3.68693633863015e-08,0.0,0.0,0.0,0.0,4276.74915326116,4293.95298592489,2131.53248403866,3964.91176863939,WBGene00015030,WBGene00015030,History: N.A.
WBGene00002136,inx-14,-6.16820845568052,3.73977866910248e-08,0.0,0.0,0.0,0.0,3612.08240587535,1919.97133510782,3400.49577177633,3348.70892051964,WBGene00002136,WBGene00002136,History: N.A.
WBGene00009492,F36H1.3,-6.15708154157132,3.75133508545451e-08,0.0,0.0,0.0,0.0,2401.12176188682,2978.02311412692,3164.65818713031,2700.93456106721,WBGene00009492,WBGene00009492,History: N.A.
WBGene00006519,tag-174,-6.18202047057128,3.76963797129934e-08,0.0,0.0,0.0,0.0,6068.45305213943,13798.5455502755,7057.20867374598,9189.0913948841,WBGene00006519,WBGene00006519,History: Renamed on 2017-09-05
WBGene00007478,C09F9.1,-6.16816616960103,3.78180358362837e-08,0.0,0.0,0.0,0.0,9420.21491233272,6490.85916477018,8520.62210027857,12905.9414856719,WBGene00007478,WBGene00007478,History: N.A.
WBGene00016946,C55B7.10,-6.15747816099281,3.79065301878376e-08,0.0,0.0,0.0,0.0,3295.68169640043,3715.92085320423,4181.08294946045,2851.68654129064,WBGene00016946,WBGene00016946,History: N.A.
WBGene00010092,F55C5.2,-6.15031974589368,4.05102005770237e-08,0.0,0.0,0.0,0.0,6494.09605178849,4362.79391555895,3776.10163505045,4565.60782016071,WBGene00010092,WBGene00010092,History: N.A.
WBGene00007209,BE10.1,-6.14695972462226,4.24679958297437e-08,0.0,0.0,0.0,0.0,5246.04012694199,3098.3194533038,3776.68382771697,5511.99760028795,WBGene00007209,WBGene00007209,History: N.A.
WBGene00206508,ZK262.19,-6.15058734730716,4.32651709916967e-08,0.0,0.0,0.0,0.0,8724.56827265276,13397.1333160856,17393.3050697555,18333.7520181885,WBGene00206508,WBGene00206508,History: N.A.
WBGene00044529,irld-1,-6.16129795992549,4.3645259281166e-08,0.0,0.0,0.0,0.0,4143.93085657603,7709.34781616181,4015.93076702936,8515.9409291646,WBGene00044529,WBGene00044529,History: N.A.
WBGene00000475,cey-4,-6.13500912591567,4.40037614680845e-08,0.0,0.0,0.0,0.0,3157.20375082079,3132.61106377685,3671.61869814921,4644.16945121689,WBGene00000475,WBGene00000475,History: N.A.
WBGene00013449,Y67A6A.1,-6.13578239272796,4.41201194090523e-08,0.0,0.0,0.0,0.0,11780.5372169888,9740.6450284739,12646.13903282,7841.12305028461,WBGene00013449,WBGene00013449,History: N.A.
WBGene00004798,sip-1,-6.15048951799313,4.51247763912956e-08,0.0,0.0,0.0,0.0,11392.5724096024,6803.23176207474,7360.448108946,4381.22750434653,WBGene00004798,WBGene00004798,History: N.A.
WBGene00007696,tram-1,-6.14027016166006,4.74936225016353e-08,0.0,0.0,0.0,0.0,2594.93428078352,3862.08199374666,1810.64194352035,3817.08482121158,WBGene00007696,WBGene00007696,History: N.A.
WBGene00020713,T23B3.5,-6.14964090958499,4.92864863784888e-08,0.0,0.0,0.0,0.0,3607.48688118594,9800.70185337054,5593.69084445769,4905.19109901392,WBGene00020713,WBGene00020713,History: N.A.
WBGene00015165,B0361.11,-6.12768229871578,4.95115610786805e-08,0.0,0.0,0.0,0.0,1593.86435559986,2635.74854448003,2647.94085987939,3546.35615866161,WBGene00015165,WBGene00015165,History: N.A.
WBGene00022030,Y65B4A.7,-6.11027198154617,4.95115610786805e-08,0.0,0.0,0.0,0.0,9702.25727497741,8022.23551861416,10029.4063387368,9094.76368167742,WBGene00022030,WBGene00022030,History: N.A.
WBGene00007538,C12D8.9,-6.11278231509042,5.03367665501832e-08,0.0,0.0,0.0,0.0,11913.8012126561,10746.3636225286,10916.0299940162,15931.7363794419,WBGene00007538,WBGene00007538,History: N.A.
WBGene00001683,gpd-1,-6.12500066211692,5.12248116497017e-08,0.0,0.0,0.0,0.0,3209.17532664856,2948.31278963152,5805.42386057713,4319.52007470784,WBGene00001683,WBGene00001683,History: N.A.
WBGene00014223,ZK1098.6,-6.10490972615247,5.56419009704152e-08,0.0,0.0,0.0,0.0,4856.94533849289,7630.26178074422,5271.75180305005,4202.61631112377,WBGene00014223,WBGene00014223,History: N.A.
WBGene00012713,bckd-1A,-6.10944642140899,5.67481160327463e-08,0.0,0.0,0.0,0.0,2114.63060967098,2137.01372501366,2368.0946738759,4066.10441238657,WBGene00012713,WBGene00012713,History: N.A.
WBGene00045104,C04G2.12,-6.08783717289706,5.69851420925561e-08,0.0,0.0,0.0,0.0,17097.0783636169,15224.0151319155,13255.1792784482,13655.7740395216,WBGene00045104,WBGene00045104,History: N.A.
WBGene00012855,Y44A6D.5,-6.13151537238416,5.80500336988056e-08,0.0,0.0,0.0,0.0,2519.87086301902,2083.53550794489,3907.25705731504,5996.08118790815,WBGene00012855,WBGene00012855,History: N.A.
WBGene00009028,F21H7.2,-6.08454716942094,5.81516608586444e-08,0.0,0.0,0.0,0.0,2429.53198120686,2374.08305764876,2226.06064218214,2866.67012280034,WBGene00009028,WBGene00009028,History: N.A.
WBGene00020246,clic-1,-6.10416229805515,5.81516608586444e-08,0.0,0.0,0.0,0.0,3975.16429077828,6573.66698532171,4314.66241780544,3095.66614634887,WBGene00020246,WBGene00020246,History: Renamed on 2008-04-30
WBGene00006924,vig-1,-6.08290217474517,5.85346443872577e-08,0.0,0.0,0.0,0.0,2617.57183347533,2525.03858946148,2536.71878822048,2076.18750879103,WBGene00006924,WBGene00006924,History: N.A.
WBGene00006518,bckd-1B,-6.08989565174949,5.86786168067703e-08,0.0,0.0,0.0,0.0,3517.24377334565,3635.25686941542,2272.4007668719,3804.24964197962,WBGene00006518,WBGene00006518,History: Renamed on 2016-11-29
WBGene00007700,C24H11.2,-6.10392788023705,5.94677939536073e-08,0.0,0.0,0.0,0.0,5535.51213899937,2692.34994294326,2524.48381014225,4226.26447364617,WBGene00007700,WBGene00007700,History: N.A.
WBGene00018318,F41H10.5,-6.08347089871442,5.97643109415648e-08,0.0,0.0,0.0,0.0,4071.04765055585,4712.55945791957,3787.48686611091,5636.15196539051,WBGene00018318,WBGene00018318,History: N.A.
WBGene00015970,C18E3.1,-6.11655050654631,6.05772318382745e-08,0.0,0.0,0.0,0.0,3689.15520246181,5490.62840823182,2002.11338968294,5745.8721368479,WBGene00015970,WBGene00015970,History: N.A.
WBGene00007060,wht-6,-6.07866383611255,6.45021111970881e-08,0.0,0.0,0.0,0.0,2514.65643805674,1905.95533467333,3086.84424917342,1813.234352549,WBGene00007060,WBGene00007060,History: Renamed on 2007-06-04
WBGene00017088,akir-1,-6.0819634756095,6.51650155771498e-08,0.0,0.0,0.0,0.0,2657.15974567986,4394.10349288523,2288.96345467708,3831.97740904944,WBGene00017088,WBGene00017088,History: N.A.
WBGene00019537,K08D12.3,-6.07871826759021,6.51650155771498e-08,0.0,0.0,0.0,0.0,4693.73396558872,7373.8566919359,4730.70129520515,4061.3928197882,WBGene00019537,WBGene00019537,History: N.A.
WBGene00016410,C34E10.9,-6.0604007096615,6.69676943445152e-08,0.0,0.0,0.0,0.0,10448.2145555436,8639.02445977745,8100.38733682946,8345.19524637433,WBGene00016410,WBGene00016410,History: N.A.
WBGene00011297,R102.10,-6.07390701088302,6.92891014960695e-08,0.0,0.0,0.0,0.0,6271.56384418508,3965.45385038965,2860.16198526135,3511.3663058515,WBGene00011297,WBGene00011297,History: N.A.
WBGene00020282,mps-3,-6.06767557761113,6.92891014960695e-08,0.0,0.0,0.0,0.0,9176.32585311375,8129.32846849857,4573.48232012179,7372.93948951519,WBGene00020282,WBGene00020282,History: N.A.
WBGene00009182,F26H11.4,-5.96277331482924,6.99034734212036e-08,0.0,0.0,282.425285012334,0.0,3660.2642279847,2622.93272754689,4540.421002145,5700.87434300512,WBGene00009182,WBGene00009182,"History: Split into dsb-2(WBGene00194892). History of WBGene00009182: Split into ""WBGene00194892"" on 2009-12-08"
WBGene00018098,F36F12.7,-6.07487705670557,6.99686662282964e-08,0.0,0.0,0.0,0.0,17469.2934223313,9930.48965478046,7618.36138500071,14171.0862674281,WBGene00018098,WBGene00018098,History: N.A.
WBGene00008561,F07H5.10,-6.07422540243115,7.17912506465666e-08,0.0,0.0,0.0,0.0,6086.18225554718,2516.15609024981,3407.84241883309,3218.26394309261,WBGene00008561,WBGene00008561,History: N.A.
WBGene00002879,let-754,-6.05050337907457,7.42527179257978e-08,0.0,0.0,0.0,0.0,4036.01599051936,4550.65669703996,4551.38820263327,2857.32228544339,WBGene00002879,WBGene00002879,History: N.A.
WBGene00010871,M05B5.3,-6.04957958492095,7.48541662649728e-08,0.0,0.0,0.0,0.0,2790.08243802967,2936.12815318095,3343.0046096987,1975.25598192204,WBGene00010871,WBGene00010871,History: N.A.
WBGene00020140,ant-1.4,-6.04902234053314,7.48541662649728e-08,0.0,0.0,0.0,0.0,3112.92404403694,4826.05667005967,3921.8013619232,5050.40634506804,WBGene00020140,WBGene00020140,History: Renamed on 2008-06-04; Renamed on 2008-11-21; Renamed on 2014-03-03
WBGene00011200,R10E4.3,-6.0636730926034,7.54932962557333e-08,0.0,0.0,0.0,0.0,4853.77086441544,4378.14814251165,3078.88025472251,7254.32005076985,WBGene00011200,WBGene00011200,History: N.A.
WBGene00013809,Y116A8C.33,-6.04934005897345,7.63328643005945e-08,0.0,0.0,0.0,0.0,1438.96710916628,1784.69804388352,1952.32726631605,2645.85675218085,WBGene00013809,WBGene00013809,History: N.A.
WBGene00010460,clec-142,-6.57319955411287,7.83769254406176e-08,0.0,0.0,0.0,0.0,3906.63523790531,4643.37049834192,1325.08770456412,5493.03990900589,WBGene00010460,WBGene00010460,History: N.A.
WBGene00009054,F22D6.9,-6.04555576875815,8.05268055256499e-08,0.0,0.0,0.0,0.0,2075.75745872046,2942.26939591925,3448.52620038466,4361.9834596715,WBGene00009054,WBGene00009054,History: N.A.
WBGene00044324,ufm-1,-6.02541611208226,8.41094542045234e-08,0.0,0.0,0.0,0.0,8729.94054375661,7940.11134035248,9475.51940462014,11330.7607871031,WBGene00044324,WBGene00044324,History: Renamed on 2013-03-15
WBGene00044476,F56D6.14,-6.02541611208226,8.41094542045234e-08,0.0,0.0,0.0,0.0,10716.1174928653,9746.59169821046,11631.3254067295,13908.6587439572,WBGene00044476,WBGene00044476,History: N.A.
WBGene00011027,R05D7.2,-6.0238532685342,8.43325995936108e-08,0.0,0.0,0.0,0.0,4286.4469971461,3898.63667928418,4984.85374574121,5192.56593107736,WBGene00011027,WBGene00011027,History: N.A.
WBGene00045468,F08A8.8,-5.91292526280861,8.5176632554997e-08,0.0,0.0,0.0,550.417652233818,8418.30941432178,9826.74815360805,6142.70486027767,8141.1562427955,WBGene00045468,WBGene00045468,History: N.A.
WBGene00011638,ostb-1,-6.09562102732447,8.55331337034271e-08,0.0,0.0,0.0,0.0,2443.11966966409,2424.08926105289,1136.47449691808,5073.55657921914,WBGene00011638,WBGene00011638,History: N.A.
WBGene00010631,cash-1,-6.02425804568086,8.58307781160165e-08,0.0,0.0,0.0,0.0,1241.69726535176,1368.9168919706,1390.52970632222,1910.07193649985,WBGene00010631,WBGene00010631,History: N.A.
WBGene00219688,linc-21,-6.05330585833898,8.67739492268667e-08,0.0,0.0,0.0,0.0,26910.1943474679,14052.9370448451,9882.5596987247,12255.1818303399,WBGene00219688,WBGene00219688,History: N.A.
WBGene00016312,C32D5.4,-6.03900085383756,8.7192699413629e-08,0.0,0.0,0.0,0.0,5202.08785826593,2007.27596773543,3764.24743471211,4201.17705896242,WBGene00016312,WBGene00016312,History: N.A.
WBGene00007448,C08F8.6,-6.02929885296245,8.72413545498776e-08,0.0,0.0,0.0,0.0,3655.25976499867,4945.61935376418,2576.25747318865,3162.82215244048,WBGene00007448,WBGene00007448,History: N.A.
WBGene00021486,lbp-9,-5.95546874118609,8.78909934043285e-08,0.0,0.0,0.0,796.887857570377,11470.9873622742,7113.52211473574,8893.33199240201,21091.9271005709,WBGene00021486,WBGene00021486,History: N.A.
WBGene00044475,F56D6.13,-6.00822107731749,9.52110512405763e-08,0.0,0.0,0.0,0.0,12567.7807541623,9592.21955805655,7495.12615708105,11711.1570521912,WBGene00044475,WBGene00044475,History: N.A.
WBGene00010685,aipl-1,-6.01497546213844,9.61042364871915e-08,0.0,0.0,0.0,0.0,3356.34793354993,2081.37752191905,1626.3375762905,1996.62361668821,WBGene00010685,WBGene00010685,History: Renamed on 2009-02-16
WBGene00021382,Y37F4.1,-6.03368085523839,9.61042364871915e-08,0.0,0.0,0.0,0.0,6076.0386184546,8373.20832255353,3140.45785981696,4381.22750434653,WBGene00021382,WBGene00021382,History: N.A.
WBGene00023490,F36A2.14,-6.00523711879185,9.65364350182063e-08,0.0,0.0,0.0,0.0,5217.0831437206,3081.21741400314,4044.7479335269,3546.89991152249,WBGene00023490,WBGene00023490,History: N.A.
WBGene00020275,atp-4,-6.01622605136264,9.72377569900367e-08,0.0,0.0,0.0,0.0,6807.88640723205,5629.04761180069,10556.1608733343,5890.72605626424,WBGene00020275,WBGene00020275,History: N.A.
WBGene00015627,C09B9.2,-5.99863164740109,9.79946270181999e-08,0.0,0.0,0.0,0.0,3761.08859081065,3731.79201005171,3499.11739255372,4881.59053409084,WBGene00015627,WBGene00015627,History: N.A.
WBGene00000098,air-1,-5.99613578803894,1.01580087809232e-07,0.0,0.0,0.0,0.0,2565.53354755296,3535.48556898812,2431.03704841566,3453.18423987903,WBGene00000098,WBGene00000098,History: N.A.
WBGene00003463,msp-76,-6.00717452973287,1.05183444474269e-07,0.0,0.0,0.0,0.0,11650.2215398097,5186.94320866148,9032.29030478329,12407.0159415123,WBGene00003463,WBGene00003463,History: N.A.
WBGene00004909,snf-10,-5.99463811674849,1.06057805269505e-07,0.0,0.0,0.0,0.0,1580.7580145573,2287.31544420974,1685.12372965788,2735.595710031,WBGene00004909,WBGene00004909,History: N.A.
WBGene00009688,F44E5.1,-5.98563036075137,1.15598564731702e-07,0.0,0.0,0.0,0.0,16555.9635380234,10038.7238744511,7701.39529655385,12415.467587249,WBGene00009688,WBGene00009688,History: N.A.
WBGene00022108,Y71F9AL.2,-5.96887949200999,1.18575165690124e-07,0.0,0.0,0.0,0.0,2900.88649318579,3270.78450099747,2453.482702982,2281.88932518048,WBGene00022108,WBGene00022108,History: N.A.
WBGene00006733,ufd-1,-5.96269428483396,1.20891270177061e-07,0.0,0.0,0.0,0.0,2653.29197312428,3168.89980183976,3199.88428220069,3061.1196536919,WBGene00006733,WBGene00006733,History: N.A.
WBGene00002206,kin-24,-6.01161021015693,1.22469634432743e-07,0.0,0.0,0.0,0.0,2604.18565373079,1957.5004845245,1284.81619045697,4301.84816323914,WBGene00002206,WBGene00002206,History: N.A.
WBGene00003579,ndx-2,-5.83810766820652,1.28800134830039e-07,292.537208829767,0.0,0.0,0.0,8774.06298693806,6851.72281508592,6424.52269757982,8435.57642232785,WBGene00003579,WBGene00003579,History: N.A.
WBGene00017737,F23C8.8,-5.97699169844626,1.29055093216936e-07,0.0,0.0,0.0,0.0,4751.54535167515,2291.78722415932,3683.82153644218,5824.5057731293,WBGene00017737,WBGene00017737,History: N.A.
WBGene00016843,C50F7.3,-5.95846631830718,1.30925583496707e-07,0.0,0.0,0.0,0.0,2785.34841710427,4935.09331388224,4010.40787599415,4475.91022055048,WBGene00016843,WBGene00016843,History: N.A.
WBGene00007503,C09H10.9,-5.94039940095005,1.37445949397403e-07,0.0,0.0,0.0,0.0,3581.80197229371,3230.81993153191,3029.3805721707,3381.01157891693,WBGene00007503,WBGene00007503,History: N.A.
WBGene00003162,mdh-2,-5.95187518475636,1.38079966738084e-07,0.0,0.0,0.0,0.0,3778.630981626,2291.17640666888,2148.32316281011,2179.7151762918,WBGene00003162,WBGene00003162,History: Renamed on 2010-08-18
WBGene00013310,Y57G11C.14,-5.93727015459541,1.40745303186876e-07,0.0,0.0,0.0,0.0,4921.86198335731,4476.56338022303,4960.62602401221,5536.42357778905,WBGene00013310,WBGene00013310,History: N.A.
WBGene00004975,spe-39,-5.95539159113973,1.44808483911569e-07,0.0,0.0,0.0,0.0,3216.5371193513,2482.26398127579,1329.9980348616,1855.46956245485,WBGene00004975,WBGene00004975,History: N.A.
WBGene00015511,C06A6.7,-5.94702190840249,1.48128120685189e-07,0.0,0.0,0.0,0.0,4782.83391098455,2129.42627639872,3708.07921685926,4456.83451849964,WBGene00015511,WBGene00015511,History: N.A.
WBGene00009308,F32A11.3,-5.9301435601823,1.56169098116773e-07,0.0,0.0,0.0,0.0,2303.39942210573,3809.09558134035,3061.37240599541,3986.16962215118,WBGene00009308,WBGene00009308,History: Renamed on 2014-09-24
