# Table S9. mRNAs significantly downregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,predicted_piRNA_targets,CLASH_counts,Input,Suggested Match,History
C07A12.4,pdi-2,1322.92703623212,-1.49138,2.64557550743914e-16,4.0,13.0,C07A12.4,WBGene00003963,Sequence name for WBGene00003963(pdi-2). History: N.A.
T03E6.7,cpl-1,284.468685836669,-1.49103,0.0002066449422747,11.0,3.0,T03E6.7,WBGene00000776,Sequence name for WBGene00000776(cpl-1). History: N.A.
C31E10.5,C31E10.5,203.022602213884,-1.49063,1.64319230478841e-05,28.0,5.0,C31E10.5,WBGene00007846,Public name for WBGene00007846. History: N.A.
C06E2.5,C06E2.5,72.4370729262704,-1.48921,0.0197475172203169,4.0,3.0,C06E2.5,WBGene00015529,Public name for WBGene00015529. History: N.A.
C30F8.4,kin-32,85.0771931052822,-1.48633,0.0460781510207958,27.0,3.0,C30F8.4,WBGene00002213,Sequence name for WBGene00002213(kin-32). History: N.A.
R02E12.2,mop-25.1,233.557941783428,-1.48369,1.53068882820185e-06,11.0,6.0,R02E12.2,WBGene00019827,Sequence name for WBGene00019827(mop-25.1). History: N.A.
T20B5.3,oga-1,353.720201114829,-1.48297,9.96438100888287e-06,33.0,8.0,T20B5.3,WBGene00020596,Sequence name for WBGene00020596(oga-1). History: N.A.
F13B9.5,ksr-1,86.9542091214361,-1.47613,0.035790954865598,23.0,2.0,F13B9.5,WBGene00002239,Sequence name for WBGene00002239(ksr-1). History: N.A.
T20F7.6,aakg-2,95.8796436313014,-1.47556,0.0375551868514185,16.0,4.0,T20F7.6,WBGene00020633,Sequence name for WBGene00020633(aakg-2). History: N.A.
W04A8.2,W04A8.2,152.067245078241,-1.47503,3.58816813324996e-05,7.0,20.0,W04A8.2,WBGene00012237,Public name for WBGene00012237. History: N.A.
Y37B11A.2,rev-3,928.016779284052,-1.47502,1.97644813348495e-23,61.0,17.0,Y37B11A.2,WBGene00021344,Sequence name for WBGene00021344(rev-3). History: N.A.
D1046.7,D1046.7,93.9721669161329,-1.47411,0.002173409600182,,,D1046.7,WBGene00219575,"Public name for Dead gene WBGene00077749. History of WBGene00077749: Merged into ""WBGene00219575"" on 2014-01-28"
F56H9.5,lin-25,417.48961278177,-1.47384,6.59906420155855e-05,48.0,1.0,F56H9.5,WBGene00003011,Sequence name for WBGene00003011(lin-25). History: Renamed on 2014-11-12
F13A2.4,F13A2.4,158.506392387879,-1.47335,0.0013617206891863,5.0,12.0,F13A2.4,WBGene00017413,Public name for WBGene00017413. History: N.A.
F53B6.5,F53B6.5,118.828457852407,-1.47232,0.0140845164574824,3.0,0.0,F53B6.5,WBGene00009960,Public name for WBGene00009960. History: N.A.
R08E5.2,cysl-3,763.4375588163,-1.47223,7.063875784462469e-11,6.0,10.0,R08E5.2,WBGene00019962,Sequence name for WBGene00019962(cysl-3). History: N.A.
T28F2.4,jmjc-1,170.657167854828,-1.46926,0.0004150589078164,31.0,45.0,T28F2.4,WBGene00020902,Sequence name for WBGene00020902(jmjc-1). History: N.A.
C03G5.1,sdha-1,275.60375422998,-1.46897,1.09491443633708e-05,15.0,2.0,C03G5.1,WBGene00015391,Sequence name for WBGene00015391(sdha-1). History: N.A.
F46C3.3,hum-4,109.087289835072,-1.46869,0.005377444742212,66.0,6.0,F46C3.3,WBGene00002037,"Sequence name for WBGene00002037(hum-4). History: Split into F46C3.4(WBGene00044702), F46C3.5(WBGene00044703). History of WBGene00002037: Split into ""WBGene00044702"" on 2006-01-10; Split into ""WBGene00044703"" on 2006-01-10"
C34E11.1,rsd-3,98.7114875585828,-1.46787,0.0171057880330793,14.0,4.0,C34E11.1,WBGene00004682,Sequence name for WBGene00004682(rsd-3). History: N.A.
F33E2.5,F33E2.5,85.7053730777902,-1.46781,0.0458596394764121,8.0,22.0,F33E2.5,WBGene00009361,Public name for WBGene00009361. History: N.A.
C56C10.12,epg-5,330.43296087611,-1.46624,6.30419390392292e-08,43.0,9.0,C56C10.12,WBGene00016968,Sequence name for WBGene00016968(epg-5). History: N.A.
F25F2.2,cdh-4,4149.63534358326,-1.4631,6.94362143352695e-23,142.0,13.0,F25F2.2,WBGene00000396,Sequence name for WBGene00000396(cdh-4). History: N.A.
F26G5.1,F26G5.1,361.184905413381,-1.46225,0.0001912756405748,15.0,6.0,F26G5.1,WBGene00017843,Public name for WBGene00017843. History: N.A.
Y37A1B.17,Y37A1B.17,301.032717758868,-1.46028,7.68189234251736e-06,37.0,10.0,Y37A1B.17,WBGene00044989,Sequence name for WBGene00044989(dnbp-1). History: N.A.
F55A4.5,stau-1,93.6001422335609,-1.4602,0.0049777396435992,22.0,4.0,F55A4.5,WBGene00018857,Sequence name for WBGene00018857(stau-1). History: N.A.
Y71G12B.20,mab-20,195.239709675759,-1.45977,0.0322837963100565,18.0,9.0,Y71G12B.20,WBGene00003111,Sequence name for WBGene00003111(mab-20). History: N.A.
T04F8.2,T04F8.2,212.652035568183,-1.45889,0.0002001969123463,24.0,9.0,T04F8.2,WBGene00011441,Public name for WBGene00011441. History: N.A.
Y54E5B.1,smp-1,460.545981314231,-1.45813,7.83724896101225e-08,34.0,14.0,Y54E5B.1,WBGene00004889,Sequence name for WBGene00004889(smp-1). History: N.A.
F25B4.2,peli-1,137.894614691507,-1.45588,0.0119371414572318,13.0,2.0,F25B4.2,WBGene00017766,Sequence name for WBGene00017766(peli-1). History: N.A.
C05B10.1,lip-1,192.450950087643,-1.45473,0.0144657017884685,10.0,20.0,C05B10.1,WBGene00003043,Sequence name for WBGene00003043(lip-1). History: N.A.
M199.2,M199.2,203.35956854963,-1.45318,7.57568155616389e-05,22.0,9.0,M199.2,WBGene00010951,Public name for WBGene00010951. History: N.A.
C42D8.3,pnk-4,132.480633175908,-1.45132,0.0015826298115638,37.0,0.0,C42D8.3,WBGene00006862,Sequence name for WBGene00006862(pnk-4). History: N.A.
WBTransposon00000046,Transposon,148.54686911666,-1.44971,0.0014198944407713,,,,,
R09A8.1,R09A8.1,319.438518465241,-1.44909,2.5674036952374e-07,23.0,2.0,R09A8.1,WBGene00011152,Public name for WBGene00011152. History: N.A.
H02I12.8,cyp-31A2,3084.58803462404,-1.44856,9.791275491072509e-34,13.0,14.0,H02I12.8,WBGene00010354,Sequence name for WBGene00010354(cyp-31A2). History: N.A.
T27F6.4,sygl-1,119.438880575841,-1.44717,0.0073264010075517,8.0,27.0,T27F6.4,WBGene00012104,Sequence name for WBGene00012104(sygl-1). History: N.A.
ZC13.1,ZC13.1,151.508469907365,-1.4467,0.0131552869502678,12.0,17.0,ZC13.1,WBGene00022502,Public name for WBGene00022502. History: N.A.
F53C11.7,swan-2,113.972232749935,-1.44652,0.0104893492796399,14.0,7.0,F53C11.7,WBGene00009976,Sequence name for WBGene00009976(swan-2). History: Renamed on 2005-07-28
F53E2.1,tag-304,146.003334353502,-1.44508,0.0004913945851811,20.0,6.0,F53E2.1,WBGene00018757,Sequence name for WBGene00018757(gid-8). History: Renamed on 2021-07-08
K06A1.5,atg-16.2,482.233722692834,-1.44491,1.58795011077118e-05,28.0,4.0,K06A1.5,WBGene00019427,Sequence name for WBGene00019427(atg-16.2). History: N.A.
T11F9.11,dhs-19,247.851753133422,-1.44485,0.0003224906395675,13.0,4.0,T11F9.11,WBGene00000982,Sequence name for WBGene00000982(dhs-19). History: N.A.
C27C12.4,C27C12.4,185.657134493393,-1.44403,0.0046942228502651,12.0,1.0,C27C12.4,WBGene00007774,Public name for WBGene00007774. History: N.A.
T16G12.4,T16G12.4,145.08160587305,-1.44351,0.0141326381490253,8.0,37.0,T16G12.4,WBGene00011805,Public name for WBGene00011805. History: N.A.
Y54G11A.10,lin-7,442.722490915726,-1.44302,4.35600568230769e-08,11.0,4.0,Y54G11A.10,WBGene00002996,"Sequence name for WBGene00002996(lin-7). History: Split into Y54G11A.17(WBGene00185067). History of WBGene00002996: Split into ""WBGene00185067"" on 2009-03-06"
C35B8.3,C35B8.3,122.567674086548,-1.4403,0.0012736616259729,11.0,6.0,C35B8.3,WBGene00016438,Public name for WBGene00016438. History: N.A.
Y47H9C.5,dnj-27,341.117082337878,-1.43881,5.6161522850974e-08,29.0,3.0,Y47H9C.5,WBGene00001045,Sequence name for WBGene00001045(dnj-27). History: N.A.
Y71H10B.1,Y71H10B.1,215.903606399537,-1.43708,2.20961827774794e-05,22.0,2.0,Y71H10B.1,WBGene00022201,Public name for WBGene00022201. History: N.A.
D1009.2,cyn-8,392.040995378052,-1.43703,0.0039686020963805,17.0,3.0,D1009.2,WBGene00000884,Sequence name for WBGene00000884(cyn-8). History: N.A.
Y39B6A.46,ztf-20,163.471409273744,-1.4368,0.0005893464097848,15.0,3.0,Y39B6A.46,WBGene00012702,Sequence name for WBGene00012702(ztf-20). History: N.A.
C43H8.1,arch-1,686.980723312195,-1.43672,1.17919049613105e-13,2.0,2.0,C43H8.1,WBGene00016621,Sequence name for WBGene00016621(arch-1). History: N.A.
F49E8.4,cdd-2,538.980789715668,-1.43489,1.5006657985740701e-09,1.0,6.0,F49E8.4,WBGene00000392,Sequence name for WBGene00000392(cdd-2). History: N.A.
F43C11.9,nip-1,134.910113138727,-1.43447,0.0063284441769155,10.0,3.0,F43C11.9,WBGene00018386,Sequence name for WBGene00018386(enri-1). History: Renamed on 2020-01-28
C04F12.9,rnh-1.3,1125.09926772152,-1.4329,2.97994060740777e-07,6.0,4.0,C04F12.9,WBGene00007303,Sequence name for WBGene00007303(rnh-1.3). History: N.A.
F36H1.1,fkb-1,1762.80944287226,-1.43081,2.4045054982725e-16,35.0,8.0,F36H1.1,WBGene00001426,Sequence name for WBGene00001426(fkb-1). History: N.A.
AH9.2,crn-4,248.149206854844,-1.43012,0.0004444146652202,10.0,5.0,AH9.2,WBGene00000797,Sequence name for WBGene00000797(crn-4). History: N.A.
Y54F10BM.9,Y54F10BM.9,180.63189882087,-1.42698,0.000432436818147,19.0,39.0,Y54F10BM.9,WBGene00021863,Public name for WBGene00021863. History: N.A.
D1054.1,D1054.1,393.182721168544,-1.42273,1.15907164060484e-07,15.0,5.0,D1054.1,WBGene00008370,Public name for WBGene00008370. History: N.A.
M151.7,M151.7,77.4907930634308,-1.42223,0.0352313642452187,7.0,5.0,M151.7,WBGene00019799,Public name for WBGene00019799. History: N.A.
ZK1005.1,tank-1,1017.17937265971,-1.42191,6.796124372626061e-09,58.0,19.0,ZK1005.1,WBGene00004053,Sequence name for WBGene00004053(tank-1). History: Renamed on 2014-11-18
T21B6.1,dgn-1,145.089415648681,-1.42185,0.014910727386946,29.0,6.0,T21B6.1,WBGene00000961,Sequence name for WBGene00000961(dgn-1). History: N.A.
B0454.9,lido-13,194.022799491262,-1.42157,0.0025292767646681,5.0,38.0,B0454.9,WBGene00015200,Sequence name for WBGene00015200(lido-13). History: N.A.
C05G5.4,sucl-1,270.389624160003,-1.4211,3.49862011123871e-05,7.0,3.0,C05G5.4,WBGene00007350,Sequence name for WBGene00007350(sucl-1). History: N.A.
K10B3.7,gpd-3,123.640780961121,-1.42093,0.0355724164016944,1.0,11.0,K10B3.7,WBGene00001685,Sequence name for WBGene00001685(gpd-3). History: N.A.
Y50D7A.1,Y50D7A.1,138.461994597149,-1.41883,0.0033500640312033,24.0,9.0,Y50D7A.1,WBGene00021751,Public name for WBGene00021751. History: N.A.
B0334.5,B0334.5,186.669847447341,-1.41667,0.0029767238354562,10.0,4.0,B0334.5,WBGene00007145,Public name for WBGene00007145. History: N.A.
C06G3.6,C06G3.6,209.388701311763,-1.41638,0.0015030591952901,30.0,1.0,C06G3.6,WBGene00015552,Public name for WBGene00015552. History: N.A.
VW06B3R.1,ucr-2.1,126.65695842939,-1.41582,0.01259947082045,8.0,9.0,VW06B3R.1,WBGene00012158,Sequence name for WBGene00012158(ucr-2.1). History: N.A.
C36C9.3,Pseudogene,160.923346978061,-1.41497,0.024026407504822,22.0,7.0,C36C9.3,WBGene00016486,Sequence name for WBGene00016486(fbxa-170). History: N.A.
F36D3.1,F36D3.1,388.073824382199,-1.41466,3.43843332359251e-08,25.0,7.0,F36D3.1,WBGene00009469,Public name for WBGene00009469. History: N.A.
F33H2.7,set-10,137.649837021778,-1.4144,0.0016282384261286,13.0,3.0,F33H2.7,WBGene00009370,Sequence name for WBGene00009370(set-10). History: N.A.
C14F5.5,sem-5,182.194879719455,-1.41419,0.0001499605147516,23.0,2.0,C14F5.5,WBGene00004774,Sequence name for WBGene00004774(sem-5). History: N.A.
Y52B11C.1,pigl-1,64.0488502219984,-1.41343,0.0296390713416782,2.0,8.0,Y52B11C.1,WBGene00013131,"Sequence name for WBGene00013131(pigl-1). History: Merged into ""WBGene00009220"" on 2005-11-18"
C33C12.9,mtq-2,154.2038461511,-1.4109,0.0013420534076514,7.0,2.0,C33C12.9,WBGene00016341,Sequence name for WBGene00016341(mtq-2). History: N.A.
F45C12.12,btb-7,135.197863178022,-1.41083,0.0034695704329682,14.0,5.0,F45C12.12,WBGene00018443,Sequence name for WBGene00018443(btb-7). History: N.A.
F28C1.3,F28C1.3,291.938591618971,-1.40777,0.0002944393783584,25.0,2.0,F28C1.3,WBGene00009201,Public name for WBGene00009201. History: N.A.
F55D10.3,glit-1,194.675041924991,-1.40696,0.0001164592059409,15.0,28.0,F55D10.3,WBGene00018878,Sequence name for WBGene00018878(glit-1). History: Renamed on 2019-05-20
F13C5.2,F13C5.2,194.759633124876,-1.40472,0.0001418447172358,26.0,25.0,F13C5.2,WBGene00017423,Public name for WBGene00017423. History: N.A.
C43H6.4,C43H6.4,136.282316711991,-1.40388,0.0063947651025409,29.0,3.0,C43H6.4,WBGene00016617,Public name for WBGene00016617. History: N.A.
Y49A3A.1,cept-2,1504.49741303522,-1.40224,6.4209474620560094e-18,14.0,6.0,Y49A3A.1,WBGene00013024,Sequence name for WBGene00013024(cept-2). History: N.A.
C43G2.2,bicd-1,192.992739361583,-1.40182,0.0008193633033615,59.0,1.0,C43G2.2,WBGene00016611,Sequence name for WBGene00016611(bicd-1). History: N.A.
Y57G11C.8,Y57G11C.8,149.483626238769,-1.39814,0.0215995415961264,7.0,0.0,Y57G11C.8,WBGene00013306,Public name for WBGene00013306. History: N.A.
C28D4.9,nhr-138,102.944904069318,-1.39787,0.0178353593915717,20.0,1.0,C28D4.9,WBGene00003728,"Sequence name for WBGene00003728(nhr-138). History: Split into C28D4.18(WBGene00303043). History of WBGene00003728: Split into ""WBGene00303043"" on 2018-03-02"
Y4C6B.5,Y4C6B.5,137.451879976246,-1.39778,0.0425862207770941,11.0,0.0,Y4C6B.5,WBGene00021159,Sequence name for WBGene00021159(slc-46A). History: N.A.
F08C6.2,pcyt-1,163.148820077452,-1.39764,0.0013586785849323,28.0,1.0,F08C6.2,WBGene00017241,Sequence name for WBGene00017241(pcyt-1). History: N.A.
Y50D7A.6,klp-20,248.342798857082,-1.39747,0.0002805124282881,20.0,47.0,Y50D7A.6,WBGene00002230,Sequence name for WBGene00002230(klp-20). History: N.A.
ZK1321.3,aqp-10,118.695430948054,-1.39549,0.0044357784552105,8.0,6.0,ZK1321.3,WBGene00000178,Sequence name for WBGene00000178(aqp-10). History: N.A.
R13G10.2,amx-1,295.570927467814,-1.39391,0.0056799731065493,39.0,5.0,R13G10.2,WBGene00000137,Sequence name for WBGene00000137(amx-1). History: N.A.
C56G2.15,C56G2.15,121.991796985081,-1.39377,0.0056059895327371,9.0,7.0,C56G2.15,WBGene00016983,Public name for WBGene00016983. History: N.A.
T10B11.1,pcbd-1,257.654645867607,-1.38969,0.0010634356473486,9.0,6.0,T10B11.1,WBGene00020397,Sequence name for WBGene00020397(pcbd-1). History: N.A.
Y80D3A.9,Y80D3A.9,128.19113086904,-1.38953,0.0058394768164282,10.0,3.0,Y80D3A.9,WBGene00013587,Sequence name for WBGene00013587(hrg-10). History: N.A.
F21D5.5,F21D5.5,1669.45187670394,-1.38924,2.12515015656098e-07,29.0,5.0,F21D5.5,WBGene00009010,Public name for WBGene00009010. History: N.A.
ZC168.1,ncx-3,214.373743728181,-1.38919,0.0004521054466868,26.0,2.0,ZC168.1,WBGene00003568,Sequence name for WBGene00003568(ncx-3). History: N.A.
C43H8.2,mafr-1,607.819723165837,-1.38791,1.07795146105878e-08,10.0,33.0,C43H8.2,WBGene00016622,Sequence name for WBGene00016622(mafr-1). History: N.A.
C46C11.1,hosl-1,166.745005890793,-1.38772,0.001788208032903,23.0,3.0,C46C11.1,WBGene00016704,Sequence name for WBGene00016704(hosl-1). History: N.A.
F48D6.1,taf-11.1,271.959943040227,-1.38695,0.000102635027034,9.0,9.0,F48D6.1,WBGene00006393,Sequence name for WBGene00006393(taf-11.1). History: N.A.
Y23H5A.3,pid-3,3859.17971827285,-1.38551,2.5833285500824602e-20,7.0,10.0,Y23H5A.3,WBGene00021270,Sequence name for WBGene00021270(pid-3). History: Renamed on 2019-11-21
C48E7.3,lpd-2,390.212504510007,-1.3853,0.0007244687430324,36.0,3.0,C48E7.3,WBGene00003059,Sequence name for WBGene00003059(lpd-2). History: N.A.
B0513.4,B0513.4,159.731013994633,-1.38293,0.0141904637049589,3.0,0.0,B0513.4,WBGene00007196,Public name for WBGene00007196. History: N.A.
K03H1.7,K03H1.7,214.511250225673,-1.38227,0.0004553579656893,1.0,6.0,K03H1.7,WBGene00010542,Public name for WBGene00010542. History: N.A.
F02H6.1,F02H6.1,130.226141811653,-1.38088,0.0022304141396613,,,F02H6.1,WBGene00008534,Public name for WBGene00008534. History: N.A.
Y94H6A.11,egrh-3,141.436471600981,-1.38042,0.0098142592734387,15.0,4.0,Y94H6A.11,WBGene00044651,Sequence name for WBGene00044651(egrh-3). History: N.A.
T04D1.4,chd-7,957.545543257774,-1.3792,4.05652947009668e-17,106.0,12.0,T04D1.4,WBGene00007053,"Sequence name for WBGene00007053(chd-7). History: N.A.. Public name for Dead gene WBGene00020213. History of WBGene00020213: Merged into ""WBGene00007053"" on 2005-10-05"
F14H3.3,F14H3.3,172.028298822373,-1.37902,0.0274152310406023,15.0,3.0,F14H3.3,WBGene00008822,Public name for WBGene00008822. History: N.A.
Y62E10A.16,gcl-1,172.380798656178,-1.37638,0.0024491848214559,40.0,3.0,Y62E10A.16,WBGene00013382,Sequence name for WBGene00013382(gcl-1). History: N.A.
T10D4.6,T10D4.6,394.397415214154,-1.37624,2.98538161794051e-06,31.0,4.0,T10D4.6,WBGene00020408,Public name for WBGene00020408. History: N.A.
F46F6.1,rme-4,102.679486207856,-1.3762,0.040704913819281,29.0,4.0,F46F6.1,WBGene00004375,"Sequence name for WBGene00004375(rme-4). History: N.A.. Public name for Dead gene WBGene00009792. History of WBGene00009792: Merged into ""WBGene00004375"" on 2008-03-27"
F10G7.5,F10G7.5,228.569152993003,-1.37467,0.0003472806026805,11.0,0.0,F10G7.5,WBGene00017369,Public name for WBGene00017369. History: N.A.
C04F6.4,unc-78,197.536114108773,-1.37442,0.0003602065451328,17.0,3.0,C04F6.4,WBGene00006810,Sequence name for WBGene00006810(unc-78). History: N.A.
D2013.10,tag-175,330.676239365743,-1.37345,2.55552580627944e-06,1.0,2.0,D2013.10,WBGene00006520,"Sequence name for WBGene00006520(egli-1). History: Renamed on 2021-01-02. Public name for Dead gene WBGene00008406. History of WBGene00008406: Merged into ""WBGene00006520"" on 2005-10-05"
K11E4.5,nhr-71,157.979646778074,-1.37279,0.002866816172912,15.0,6.0,K11E4.5,WBGene00003661,Sequence name for WBGene00003661(nhr-71). History: N.A.
Y106G6H.16,Y106G6H.16,81.7527949660034,-1.37227,0.0484323161029292,6.0,0.0,Y106G6H.16,WBGene00013726,Public name for WBGene00013726. History: N.A.
Y59A8B.8,Y59A8B.8,381.2559477008,-1.3704,8.9650438795267e-05,9.0,5.0,Y59A8B.8,WBGene00013345,"Public name for WBGene00013345. History: Split into Y59A8B.25(WBGene00044794). History of WBGene00013345: Split into ""WBGene00044794"" on 2006-03-23"
ZK697.2,nhr-256,103.560026207183,-1.37002,0.0278592877470686,12.0,2.0,ZK697.2,WBGene00022805,Sequence name for WBGene00022805(nhr-256). History: N.A.
F22D6.5,prpf-4,2354.45668541756,-1.3691,9.994141886786062e-15,46.0,15.0,F22D6.5,WBGene00004186,Sequence name for WBGene00004186(prpf-4). History: Renamed on 2007-02-23; Renamed on 2015-03-05
C12C8.3,lin-41,3335.60187140352,-1.36882,5.35801445555319e-08,40.0,31.0,C12C8.3,WBGene00003026,Sequence name for WBGene00003026(lin-41). History: Renamed on 2005-08-24
R11A5.4,pck-2,1844.0240452197,-1.36861,2.10983891721883e-16,16.0,39.0,R11A5.4,WBGene00011232,Sequence name for WBGene00011232(pck-2). History: N.A.
T14F9.1,vha-15,199.408507991468,-1.36485,0.0025441844114622,6.0,4.0,T14F9.1,WBGene00020507,Sequence name for WBGene00020507(vha-15). History: Renamed on 2005-03-17
C50E3.13,C50E3.13,805.284979362619,-1.36479,3.52221487388386e-05,24.0,7.0,C50E3.13,WBGene00016824,Public name for WBGene00016824. History: N.A.
C25D7.10,C25D7.10,428.212969265748,-1.36413,9.08851277100222e-05,8.0,0.0,C25D7.10,WBGene00007720,Public name for WBGene00007720. History: N.A.
F08B6.3,calu-2,137.267053868596,-1.36064,0.04068615274644,15.0,1.0,F08B6.3,WBGene00017240,Sequence name for WBGene00017240(calu-2). History: N.A.
C10F3.5,pcm-1,164.639192214155,-1.35834,0.0127672338986998,15.0,6.0,C10F3.5,WBGene00003954,Sequence name for WBGene00003954(pcm-1). History: N.A.
F46H5.3,F46H5.3,572.228367292647,-1.35528,0.0205306265039152,5.0,23.0,F46H5.3,WBGene00018519,Public name for WBGene00018519. History: N.A.
F52H3.3,bath-38,145.525179337878,-1.35477,0.0166249580007271,12.0,0.0,F52H3.3,WBGene00009945,"Sequence name for WBGene00009945(bath-38). History: Split into F52H3.11(WBGene00303061). History of WBGene00009945: Split into ""WBGene00303061"" on 2018-03-02"
F38A6.3,hif-1,192.757949055915,-1.35451,0.0006788952270882,16.0,6.0,F38A6.3,WBGene00001851,Sequence name for WBGene00001851(hif-1). History: N.A.
R07B5.9,lsy-12,1202.37720891949,-1.35302,2.2890567767420902e-14,61.0,24.0,R07B5.9,WBGene00045419,"Sequence name for WBGene00045419(lsy-12). History: Renamed on 2010-05-21. Public name for Dead gene WBGene00011086. History of WBGene00011086: Merged into ""WBGene00045419"" on 2008-04-09"
C06B3.4,stdh-1,229.110725322227,-1.35246,0.0002825155245632,7.0,4.0,C06B3.4,WBGene00007363,Sequence name for WBGene00007363(stdh-1). History: Renamed on 2004-08-25
T14G11.3,immt-1,246.254006148381,-1.35207,0.0008300881508972,25.0,5.0,T14G11.3,WBGene00020511,Sequence name for WBGene00020511(immt-1). History: N.A.
T22G5.5,sptl-3,365.264059741582,-1.3515,7.88597494781287e-05,28.0,5.0,T22G5.5,WBGene00011932,Sequence name for WBGene00011932(sptl-3). History: N.A.
R04A9.4,ife-2,223.570483810086,-1.35051,0.0004352401692851,8.0,8.0,R04A9.4,WBGene00002060,Sequence name for WBGene00002060(ife-2). History: N.A.
C25A1.11,aha-1,268.639504547465,-1.35041,0.0004341592516671,17.0,5.0,C25A1.11,WBGene00000095,Sequence name for WBGene00000095(aha-1). History: N.A.
F32D8.12,F32D8.12,146.818340770354,-1.35028,0.0236635428675776,23.0,1.0,F32D8.12,WBGene00009334,Public name for WBGene00009334. History: N.A.
T11F8.3,rme-2,28374.6133188716,-1.34994,1.3576696399793001e-45,18.0,103.0,T11F8.3,WBGene00004374,Sequence name for WBGene00004374(rme-2). History: N.A.
Y48G8AL.13,Y48G8AL.13,478.104581348193,-1.34799,0.0001202991064091,10.0,4.0,Y48G8AL.13,WBGene00021691,Public name for WBGene00021691. History: N.A.
Y105C5B.19,Y105C5B.19,151.23285372948,-1.34685,0.0042654878003027,14.0,13.0,Y105C5B.19,WBGene00013658,Public name for WBGene00013658. History: N.A.
T07C4.6,tbx-9,253.386205079188,-1.34604,0.0008984925743543,5.0,6.0,T07C4.6,WBGene00006546,Sequence name for WBGene00006546(tbx-9). History: N.A.
C37E2.1,idhb-1,169.222582658401,-1.34477,0.0082664165455691,15.0,1.0,C37E2.1,WBGene00007993,Sequence name for WBGene00007993(idhb-1). History: N.A.
F13G3.9,mif-3,298.293480376583,-1.344,0.0005703298407489,1.0,4.0,F13G3.9,WBGene00003236,Sequence name for WBGene00003236(mif-3). History: N.A.
K11G12.5,slc-25A10,97.4503824117364,-1.34394,0.0395658125410363,8.0,1.0,K11G12.5,WBGene00019656,Sequence name for WBGene00019656(slc-25A10). History: N.A.
Y38F2AL.4,vha-3,283.501327236029,-1.34369,0.000135553071253,36.0,6.0,Y38F2AL.4,WBGene00006912,Sequence name for WBGene00006912(vha-3). History: N.A.
Y37E11AR.5,ugt-45,171.570958982024,-1.34221,0.001729119460366,19.0,8.0,Y37E11AR.5,WBGene00021372,Sequence name for WBGene00021372(ugt-45). History: N.A.
Y43E12A.1,cyb-2.1,3308.37746098146,-1.34198,2.7465327607035297e-12,7.0,33.0,Y43E12A.1,WBGene00000866,Sequence name for WBGene00000866(cyb-2.1). History: N.A.
F52D10.3,ftt-2,408.17481437866,-1.34023,2.56930167190761e-06,10.0,6.0,F52D10.3,WBGene00001502,Sequence name for WBGene00001502(ftt-2). History: N.A.
M03F4.7,calu-1,551.028382753661,-1.34015,0.0001857585096699,16.0,2.0,M03F4.7,WBGene00019760,Sequence name for WBGene00019760(calu-1). History: N.A.
C50F4.12,C50F4.12,1187.51118129723,-1.33959,1.23520648847626e-09,28.0,10.0,C50F4.12,WBGene00008236,Public name for WBGene00008236. History: N.A.
W04H10.3,nhl-3,278.566097002623,-1.33935,9.22170357434628e-05,30.0,11.0,W04H10.3,WBGene00003599,Sequence name for WBGene00003599(nhl-3). History: N.A.
F35H12.3,sel-12,165.86203654887,-1.33778,0.0071430647775411,7.0,1.0,F35H12.3,WBGene00004769,Sequence name for WBGene00004769(sel-12). History: N.A.
C37A2.5,pqn-21,303.461832339397,-1.33643,6.83827897911726e-05,56.0,8.0,C37A2.5,WBGene00004111,Sequence name for WBGene00004111(pqn-21). History: N.A.
ZK484.1,oaz-1,209.940393214275,-1.33574,0.0084216295251612,3.0,13.0,ZK484.1,WBGene00022748,Sequence name for WBGene00022748(oaz-1). History: N.A.
T20B12.6,mml-1,131.280622367734,-1.33354,0.0233949575857339,34.0,2.0,T20B12.6,WBGene00003378,Sequence name for WBGene00003378(mml-1). History: N.A.
Y54E10BR.2,Y54E10BR.2,816.835229851516,-1.33266,2.48371114993746e-05,13.0,8.0,Y54E10BR.2,WBGene00021841,Public name for WBGene00021841. History: N.A.
C27D6.4,crh-2,362.627294981048,-1.33227,0.0013839553723175,8.0,17.0,C27D6.4,WBGene00016162,Sequence name for WBGene00016162(crh-2). History: N.A.
F53G12.1,rab-11.1,585.241580419665,-1.33151,0.001410254724033,4.0,28.0,F53G12.1,WBGene00004274,Sequence name for WBGene00004274(rab-11.1). History: N.A.
Y71F9B.3,yop-1,246.81867320987,-1.33037,0.0001475627058512,2.0,13.0,Y71F9B.3,WBGene00022127,Sequence name for WBGene00022127(yop-1). History: N.A.
F25H2.2,snx-27,286.345286672156,-1.32699,0.0036155381394664,39.0,3.0,F25H2.2,WBGene00009116,Sequence name for WBGene00009116(snx-27). History: N.A.
Y57G11C.13,arl-8,917.104367987655,-1.32683,4.60416908765359e-10,11.0,14.0,Y57G11C.13,WBGene00000192,"Sequence name for WBGene00000192(arl-8). History: N.A.. Public name for Dead gene WBGene00013309. History of WBGene00013309: Merged into ""WBGene00000192"" on 2006-09-21"
C33F10.4,C33F10.4,836.426252369146,-1.32669,0.0001093060894794,14.0,1.0,C33F10.4,WBGene00016353,Public name for WBGene00016353. History: N.A.
