# Supplemental Table 3
# Normalized siRNA counts (reads per million) for 5'UTR of genes with significant gene expression differences between control and postdauer animals (Hall et al 2010). Dauer and L3 siRNA counts normalized to total siRNAs.
Gene,...2,PD1/CON1 ratio,PD2/CON2 ratio,CON1 rpm,CON2 rpm,PD1 rpm,PD2 rpm,Input,Suggested Match,History
C09G9.2,,0.614288872162358,0.0,1.366515985504,0.253246685823934,0.839435563527084,0.0,C09G9.2,WBGene00007493,Sequence name for WBGene00007493(npp-23). History: N.A.
cyn-16,,0.0,0.0,0.227752664250666,0.253246685823934,0.0,0.0,cyn-16,WBGene00000892,Public name for WBGene00000892. History: N.A.
F32A7.4,,0.0,1.18418760258999,0.455505328501333,0.165584332539236,0.0,0.196082913776102,F32A7.4,WBGene00009305,Sequence name for WBGene00009305(metl-17). History: N.A.
cdk-1,,0.0,8.57660195566522,0.455505328501333,0.253246685823934,0.0,2.17199602090329,cdk-1,WBGene00000405,Public name for WBGene00000405. History: N.A.
fbxb-42,,,1.96547717792635,0.0,0.023022402961568,0.0,0.0452500076019861,fbxb-42,WBGene00021773,Public name for WBGene00021773. History: N.A.
ehbp-1,,,,0.0,0.0,0.0,0.0,ehbp-1,WBGene00009098,Public name for WBGene00009098. History: N.A.
vit-4,,,,0.0,0.0,0.0,0.0,vit-4,WBGene00006928,Public name for WBGene00006928. History: N.A.
nhr-256,,,,0.0,0.0,0.0,0.0,nhr-256,WBGene00022805,Public name for WBGene00022805. History: N.A.
W04B5.3,,,,0.0,0.0,0.0,0.0,W04B5.3,WBGene00021020,Public name for WBGene00021020. History: N.A.
ZK418.9,,,,0.0,0.0,0.279811854509028,0.559967724139129,ZK418.9,WBGene00022738,Sequence name for WBGene00022738(fubl-2). History: Renamed on 2017-12-07
abi-1,,,,0.0,0.0,0.279811854509028,0.0,abi-1,WBGene00015146,Public name for WBGene00015146. History: N.A.
ZK1098.3,,,,0.0,0.0,0.0,0.0,ZK1098.3,WBGene00014220,Public name for WBGene00014220. History: N.A.
D1054.11,,,,0.0,0.0,0.0,0.0,D1054.11,WBGene00008378,Sequence name for WBGene00008378(ule-3). History: N.A.
C41D11.7,,1.59359000832199,0.613917823856149,2.61915563888266,2.21590850095942,4.17386025636362,1.36038572477335,C41D11.7,WBGene00016566,Sequence name for WBGene00016566(eri-7). History: N.A.
puf-5,,0.73714664659483,,2.27752664250666,0.0,1.67887112705417,0.0542999005225822,puf-5,WBGene00004241,Public name for WBGene00004241. History: N.A.
M01E11.2,,0.614288872162358,,0.455505328501333,0.0,0.279811854509028,0.0,M01E11.2,WBGene00019711,Sequence name for WBGene00019711(ctnb-1). History: N.A.
Y62E10A.11,,0.614288872162358,,0.455505328501333,0.0,0.279811854509028,0.0,Y62E10A.11,WBGene00014938,"Sequence name for WBGene00014938(mdt-9). History: Split into Y62E10A.23(WBGene00302964). History of WBGene00014938: Split into ""WBGene00302964"" on 2018-03-06"
ifg-1,,0.614288872162358,6.58554580312858,0.455505328501333,0.0058895049255214,0.279811854509028,0.0387856044447726,ifg-1,WBGene00002066,Public name for WBGene00002066. History: N.A.
K04C1.3,,0.0,,0.455505328501333,0.0,0.0,0.271499502612911,K04C1.3,WBGene00010553,Public name for WBGene00010553. History: N.A.
eif-3.H,,0.0,,0.683257992751999,0.0,0.0,0.0,eif-3.H,WBGene00001231,Public name for WBGene00001231. History: N.A.
upp-1,,,8.57660195566522,0.0,0.0316558357279918,0.0,0.271499502612911,upp-1,WBGene00022817,Public name for WBGene00022817. History: N.A.
ref-1,,,,0.0,0.0,0.0,0.542999005225822,ref-1,WBGene00004334,Public name for WBGene00004334. History: N.A.. Other name for WBGene00000120(aly-1). History: Renamed on 2005-04-27
T05A12.4,,,,0.0,0.0,0.279811854509028,0.581784609670595,T05A12.4,WBGene00020235,Public name for WBGene00020235. History: N.A.
taf-12,,,,0.0,0.0,0.839435563527084,0.0,taf-12,WBGene00006396,Public name for WBGene00006396. History: N.A.
daf-12,,,,0.0,0.0,0.0,0.0,daf-12,WBGene00000908,Public name for WBGene00000908. History: Renamed on 2007-10-19
C53D6.6,,2.45715548864943,,0.227752664250666,0.0,0.559623709018056,0.407249253919367,C53D6.6,WBGene00008283,Public name for WBGene00008283. History: N.A.
Y73B3A.9,,1.63810365909962,1.07207524445815,2.733031971008,0.506493371647869,4.47698967214445,0.542999005225822,Y73B3A.9,WBGene00022211,Public name for WBGene00022211. History: N.A.
C08A9.6,,1.29000663154095,0.300581849858956,4.55505328501333,4.5162324794446,5.87604894468959,1.35749751306456,C08A9.6,WBGene00015586,Sequence name for WBGene00015586(lido-1). History: N.A.
smgl-1,,1.22857774432472,0.0,0.227752664250666,0.253246685823934,0.279811854509028,0.0,smgl-1,WBGene00008990,Public name for WBGene00008990. History: N.A.
F22B3.4,,0.965134271635034,0.622820857717871,52.0310390440947,90.5576464164707,50.2169389702364,56.401191014018,F22B3.4,WBGene00009035,Sequence name for WBGene00009035(gfat-2). History: N.A.
F23H11.3,,0.921433308243537,0.0,0.911010657002666,0.675324579946053,0.839435563527084,0.0,F23H11.3,WBGene00017759,Sequence name for WBGene00017759(sucl-2). History: N.A.
R03G5.6,,0.874028410818852,0.29839402816096,0.960421369759183,1.83031813608413,0.839435563527084,0.546156001442205,R03G5.6,WBGene00019847,Public name for WBGene00019847. History: N.A.
F43C11.9,,0.614288872162358,1.08882642015281,0.683257992751999,0.506493371647869,0.419717781763542,0.551483364682476,F43C11.9,WBGene00018386,Sequence name for WBGene00018386(enri-1). History: Renamed on 2020-01-28
mbk-1,,0.102381069167812,0.953430893987525,0.227752664250666,1.86769430795151,0.0233175612718008,1.78071745372563,mbk-1,WBGene00003149,Public name for WBGene00003149. History: N.A.
C03F11.3,,0.0,0.765767265987791,0.227752664250666,0.0506493371647869,0.0,0.0387856044447726,C03F11.3,WBGene00015389,Sequence name for WBGene00015389(scav-1). History: N.A.
oga-1,,0.0,,0.227752664250666,0.0,0.0,0.271499502612911,oga-1,WBGene00020596,Public name for WBGene00020596. History: N.A.
C44B12.1,,,0.0,0.0,0.675324579946053,0.069952963627257,0.0,C44B12.1,WBGene00016636,Sequence name for WBGene00016636(perm-2). History: N.A.
twk-28,,,,0.0,0.0,0.0,0.542999005225822,twk-28,WBGene00006680,Public name for WBGene00006680. History: N.A.
Y43F8A.3,,,0.0,0.0,0.0316558357279918,0.0,0.0,Y43F8A.3,WBGene00012810,Sequence name for WBGene00012810(nceh-1). History: N.A.
fbxb-106,,,0.714716829638768,0.0,0.759740057471803,0.559623709018056,0.542999005225822,fbxb-106,WBGene00017911,Public name for WBGene00017911. History: N.A.
T10B11.2,,,0.0,0.0,0.0133288795682853,0.0,0.0,T10B11.2,WBGene00020398,Sequence name for WBGene00020398(cerk-1). History: N.A.
npp-14,,,0.113636381590853,0.0,0.765629562397324,0.0,0.0870033731098204,npp-14,WBGene00003800,Public name for WBGene00003800. History: N.A.
Y48G8AL.7,,,,0.0,0.0,0.279811854509028,0.0,Y48G8AL.7,WBGene00021687,Public name for WBGene00021687. History: N.A.
F21H12.6,,,,0.0,0.0,0.0,0.0,F21H12.6,WBGene00017686,Sequence name for WBGene00017686(tpp-2). History: N.A.
mog-1,,,1.46941544390553,0.0,0.0783859271829674,0.279811854509028,0.115181491987507,mog-1,WBGene00003389,Public name for WBGene00003389. History: N.A.
pis-1,,,0.0,0.0,0.506493371647869,0.279811854509028,0.0,pis-1,WBGene00004031,Public name for WBGene00004031. History: N.A.
tbb-2,,,1.42943330191912,0.0,0.253246685823934,0.0,0.361999246317381,tbb-2,WBGene00006537,Public name for WBGene00006537. History: N.A.
arr-1,,,0.0,0.0,0.261435164163365,0.559623709018056,0.0,arr-1,WBGene00000195,Public name for WBGene00000195. History: N.A.
T22C1.11,,3.68573323297415,3.75705206292775,0.227752664250666,0.295129888958926,0.839435563527084,1.10881835814477,T22C1.11,WBGene00011920,Public name for WBGene00011920. History: N.A.
C47D12.4,,2.45715548864943,0.408409616936439,0.227752664250666,2.65909020115131,0.559623709018056,1.08599801045164,C47D12.4,WBGene00008138,Public name for WBGene00008138. History: N.A.
F49E8.2,,1.92365890114158,1.11061827911595,0.0785539436740331,0.555586254681582,0.151110992968328,0.617044250074934,F49E8.2,WBGene00018636,Sequence name for WBGene00018636(oef-1). History: N.A.
K08F4.1,,1.22857774432472,1.07207524445815,1.13876332125333,0.253246685823934,1.39905927254514,0.271499502612911,K08F4.1,WBGene00010676,Sequence name for WBGene00010676(ctf-18). History: N.A.
F59B8.2,,1.22857774432472,1.20608465001542,0.455505328501333,1.01298674329574,0.559623709018056,1.2217477617581,F59B8.2,WBGene00010317,Sequence name for WBGene00010317(idh-1). History: N.A.
mek-2,,1.1966248913252,2.8427253092395,0.0059197472492033,0.0432203456361417,0.0070837169087505,0.122863570413939,mek-2,WBGene00003186,Public name for WBGene00003186. History: N.A.
Y116A8C.10,,0.902236780988463,1.21423141694393,14.5761705120427,5.14512858473849,13.1511571619243,6.24737677180575,Y116A8C.10,WBGene00013790,Public name for WBGene00013790. History: N.A.
scrm-4,,0.876127603842638,0.980502155127665,53.6547317438019,20.2597348659147,47.0083915575167,19.8647136983445,scrm-4,WBGene00008681,Public name for WBGene00008681. History: Renamed on 2007-05-03
smgl-2,,0.718126829578287,0.511487233651621,17.2279079915677,8.93146790136244,12.3718229462509,4.56833180931612,smgl-2,WBGene00021365,Public name for WBGene00021365. History: N.A.
T10E9.1,,0.491431097729886,,2.27752664250666,0.0,1.11924741803611,0.0,T10E9.1,WBGene00020411,Public name for WBGene00020411. History: N.A.
C44B12.5,,0.170987086751517,0.0,0.260310135357963,0.0176682615298784,0.0445096716967511,0.0,C44B12.5,WBGene00016638,Sequence name for WBGene00016638(perm-4). History: N.A.
F44E2.3,,0.0,,0.227752664250666,0.0,0.0,0.0,F44E2.3,WBGene00018417,Public name for WBGene00018417. History: N.A.
T26E3.8,,0.0,0.0,0.227752664250666,0.759740057471803,0.0,0.0,T26E3.8,WBGene00012041,Public name for WBGene00012041. History: N.A.
K10D11.6,,,,0.0,0.0,0.0,0.135749751306456,K10D11.6,WBGene00010750,Public name for WBGene00010750. History: N.A.
F37B4.10,,,,0.0,0.0,0.0,0.0,F37B4.10,WBGene00018140,Public name for WBGene00018140. History: N.A.
H14A12.3,,,0.129948473870865,0.0,0.607792045977442,0.0,0.0789816488056194,H14A12.3,WBGene00019196,Public name for WBGene00019196. History: N.A.
F21D5.7,,,0.0,0.0,0.0133288795682853,0.0,0.0,F21D5.7,WBGene00009012,Public name for WBGene00009012. History: N.A.
K09E4.2,,,0.530834445433063,0.0,0.0098358480307157,0.0,0.0052212069347489,K09E4.2,WBGene00010720,Sequence name for WBGene00010720(algn-3). History: N.A.
F36D1.1,,,,0.0,0.0,0.279811854509028,0.0,F36D1.1,WBGene00009461,Sequence name for WBGene00009461(madf-2). History: N.A.
mat-3,,,,0.0,0.0,0.0,0.0,mat-3,WBGene00003134,Public name for WBGene00003134. History: Renamed on 2006-03-01; Renamed on 2016-01-22
gei-8,,,,0.0,0.0,0.0,0.0,gei-8,WBGene00001565,Public name for WBGene00001565. History: N.A.
tag-30,,,2.1441504889163,0.0,0.506493371647869,0.279811854509028,1.08599801045164,tag-30,WBGene00006415,Public name for WBGene00006415. History: N.A.
ZK1236.1,,,,0.0,0.0,0.0,0.0,ZK1236.1,WBGene00022862,Public name for WBGene00022862. History: N.A.
bag-1,,,,0.0,0.0,0.0,0.0,bag-1,WBGene00000236,Public name for WBGene00000236. History: N.A.
fnci-1,,,,0.0,0.0,0.0,0.0,fnci-1,WBGene00020935,Public name for WBGene00020935. History: N.A.
bath-39,,,0.0,0.0,0.253246685823934,0.0,0.0,bath-39,WBGene00009137,Public name for WBGene00009137. History: N.A.
Y76B12C.6,,,,0.0,0.0,0.0,0.0,Y76B12C.6,WBGene00022300,Public name for WBGene00022300. History: N.A.
C11G6.2,,,4.28830097783261,0.0,0.253246685823934,0.139905927254514,1.08599801045164,C11G6.2,WBGene00007523,Public name for WBGene00007523. History: N.A.
san-1,,,,0.0,0.0,0.0,0.0,san-1,WBGene00004721,Public name for WBGene00004721. History: Renamed on 2007-02-23; Renamed on 2013-11-19
hcp-3,,,,0.0,0.0,0.279811854509028,0.0,hcp-3,WBGene00001831,Public name for WBGene00001831. History: N.A.
C44B9.3,,2.70287103751438,2.35390500987365,1.13876332125333,0.132378880340688,3.07793039959931,0.311607309635409,C44B9.3,WBGene00008080,Public name for WBGene00008080. History: N.A.
ech-4,,1.87695252378207,0.945843783135073,4.93609943499119,1.68010283841418,9.26482429214596,1.58911482474164,ech-4,WBGene00001153,Public name for WBGene00001153. History: Renamed on 2005-04-01
C47G2.4,,1.12700831535423,0.861068789370675,4.90487841651771,2.00704177734602,5.52783876121696,1.72820103343571,C47G2.4,WBGene00008165,Public name for WBGene00008165. History: N.A.
F53H1.1,,0.0945058858266901,,0.227752664250666,0.0,0.021523967284398,0.0135749751306456,F53H1.1,WBGene00018776,Sequence name for WBGene00018776(ddx-46). History: N.A.
T12G3.4,,0.0,0.0,0.227752664250666,0.253246685823934,0.0,0.0,T12G3.4,WBGene00011739,Public name for WBGene00011739. History: N.A.
Y56A3A.12,,0.0,,0.227752664250666,0.0,0.0,0.271499502612911,Y56A3A.12,WBGene00013232,Sequence name for WBGene00013232(faah-4). History: N.A.
T26C11.4,,0.0,0.114864400706136,0.227752664250666,0.0844154775257495,0.0,0.0096963332363175,T26C11.4,WBGene00020830,Public name for WBGene00020830. History: N.A.
F39G3.3,,,11.568008942165,0.0,0.306784554687229,0.279811854509028,3.54888647193998,F39G3.3,WBGene00018208,Public name for WBGene00018208. History: N.A.
gon-4,,,,0.0,0.0,0.0,0.0,gon-4,WBGene00001653,Public name for WBGene00001653. History: N.A.
Y42H9B.3,,,,0.0,0.0,0.839435563527084,0.0,Y42H9B.3,WBGene00021541,Public name for WBGene00021541. History: N.A.
cct-2,,,,0.0,0.0,0.0,0.0,cct-2,WBGene00000378,Public name for WBGene00000378. History: N.A.
mix-1,,,0.0,0.0,0.253246685823934,0.0,0.0,mix-1,WBGene00003367,Public name for WBGene00003367. History: N.A.
B0361.6,,,,0.0,0.0,0.0,0.0,B0361.6,WBGene00015160,Public name for WBGene00015160. History: N.A.
pms-2,,,,0.0,0.0,0.0,0.0,pms-2,WBGene00004064,"Public name for WBGene00004064. History: Split into H12C20.7(WBGene00305173). History of WBGene00004064: Split into ""WBGene00305173"" on 2019-11-21"
rnp-4,,,,0.0,0.0,0.0,0.0,rnp-4,WBGene00004387,Public name for WBGene00004387. History: N.A.
Y9C9A.8,,,,0.0,0.0,0.0,0.0,Y9C9A.8,WBGene00021178,"Public name for WBGene00021178. History: Split into Y9C9A.112(WBGene00235376). History of WBGene00021178: Split into ""WBGene00235376"" on 2013-10-17"
H35B03.2,,,,0.0,0.0,0.0,0.0,H35B03.2,WBGene00019264,Public name for WBGene00019264. History: N.A.
npp-11,,,0.0,0.0,0.0633116714559836,0.279811854509028,0.0,npp-11,WBGene00003797,Public name for WBGene00003797. History: N.A.
tag-224,,,,0.0,0.0,0.0,0.0,tag-224,WBGene00015217,Other name for WBGene00015217(tes-1). History: Renamed on 2010-11-23
dnj-25,,45.4574219974365,0.0,0.0061554712567027,0.358766222666135,0.279811854509028,0.0,dnj-25,WBGene00001043,Public name for WBGene00001043. History: N.A.
D2030.7,,3.68573323297415,,0.227752664250666,0.0,0.839435563527084,0.0,D2030.7,WBGene00008417,Public name for WBGene00008417. History: N.A.
T24B8.2,,2.45715548864943,0.0,0.341628996376,0.0506493371647869,0.839435563527084,0.0,T24B8.2,WBGene00011976,Sequence name for WBGene00011976(chmp-7). History: N.A.
him-10,,2.09313227128244,0.0,0.512443494563999,0.738636251402037,1.07261201568066,0.0,him-10,WBGene00001869,Public name for WBGene00001869. History: N.A.
sin-3,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.0,sin-3,WBGene00004117,Public name for WBGene00004117. History: Renamed on 2007-06-21
sep-1,,1.22857774432472,1.37837991246067,0.227752664250666,0.0457252086056263,0.279811854509028,0.063026709035069,sep-1,WBGene00004775,Public name for WBGene00004775. History: Renamed on 2015-03-03
C23H3.5,,0.614288872162358,,1.366515985504,0.0,0.839435563527084,0.0,C23H3.5,WBGene00016021,Public name for WBGene00016021. History: N.A.
rpc-1,,0.614288872162358,180.108821177791,0.455505328501333,0.0120593539322499,0.279811854509028,2.17199602090329,rpc-1,WBGene00004411,Public name for WBGene00004411. History: N.A.
smg-6,,0.589315168604808,0.0695398906848166,0.474808505559898,0.105519536842201,0.279811854509028,0.0073378170571191,smg-6,WBGene00004884,Public name for WBGene00004884. History: Renamed on 2008-01-10
rib-2,,0.491431097729886,0.0,1.13876332125333,0.253246685823934,0.559623709018056,0.0,rib-2,WBGene00004361,Public name for WBGene00004361. History: N.A.
C46H3.2,,0.0684489804473072,1.14799424824509,0.227752664250666,0.0394165804150662,0.015589437662116,0.0452500076019861,C46H3.2,WBGene00016725,Public name for WBGene00016725. History: N.A.
dhod-1,,0.0,,0.227752664250666,0.0,0.0,0.0,dhod-1,WBGene00020932,Public name for WBGene00020932. History: N.A.
nck-1,,0.0,,0.227752664250666,0.0,0.0,0.0,nck-1,WBGene00006410,Public name for WBGene00006410. History: Renamed on 2005-08-24
T03G11.4,,,0.0,0.0,0.253246685823934,0.0,0.0,T03G11.4,WBGene00020197,Sequence name for WBGene00020197(mans-3). History: N.A.
F55H2.7,,,,0.0,0.0,0.0,0.0,F55H2.7,WBGene00010132,Public name for WBGene00010132. History: N.A.
ced-5,,,,0.0,0.0,0.279811854509028,0.0,ced-5,WBGene00000419,Public name for WBGene00000419. History: N.A.
rde-1,,,,0.0,0.0,0.0,0.0,rde-1,WBGene00004323,Public name for WBGene00004323. History: N.A.
exoc-8,,,,0.0,0.0,0.0,0.0,exoc-8,WBGene00013687,Public name for WBGene00013687. History: N.A.
npp-19,,,0.533594873752009,0.0,0.0121148149564454,0.279811854509028,0.0064644031572134,npp-19,WBGene00003805,Public name for WBGene00003805. History: N.A.
clec-87,,,,0.0,0.0,0.0,0.0,clec-87,WBGene00007709,Public name for WBGene00007709. History: Renamed on 2006-06-15
cyn-13,,,,0.0,0.0,0.279811854509028,0.0452500076019861,cyn-13,WBGene00000889,Public name for WBGene00000889. History: N.A.
F42C5.9,,,,0.0,0.0,0.0,0.0491845783938524,F42C5.9,WBGene00018349,Public name for WBGene00018349. History: N.A.
ile-2,,,0.0,0.0,0.0844154775257495,0.279811854509028,0.0,ile-2,WBGene00002071,Public name for WBGene00002071. History: N.A.
F19B10.1,,,,0.0,0.0,0.839435563527084,0.008227249427679,F19B10.1,WBGene00017583,Public name for WBGene00017583. History: N.A.
ZK721.4,,,,0.0,0.0,0.0,0.0,ZK721.4,WBGene00022811,Public name for WBGene00022811. History: N.A.
C23H4.6,,4.91431097729886,,0.227752664250666,0.0,1.11924741803611,0.0129285348149242,C23H4.6,WBGene00007694,Public name for WBGene00007694. History: N.A.
F59C12.3,,2.57144183941302,0.364951566417466,0.1328934518376,0.0079139589319979,0.341727782239222,0.0028882117087961,F59C12.3,WBGene00019102,Public name for WBGene00019102. History: N.A.
rps-8,,2.45715548864943,0.0,0.227752664250666,0.0215249553082911,0.559623709018056,0.0,rps-8,WBGene00004477,Public name for WBGene00004477. History: N.A.
pabp-2,,2.45715548864943,0.012322432859802,0.227752664250666,0.379870028735901,0.559623709018056,0.0046809229245492,pabp-2,WBGene00003904,Public name for WBGene00003904. History: Renamed on 2007-02-23
nrs-1,,1.84286661648707,,0.455505328501333,0.0,0.839435563527084,0.0,nrs-1,WBGene00003815,Other name for WBGene00003815(nars-1). History: Renamed on 2010-01-29; Renamed on 2015-03-05
sym-3,,1.59210181791068,0.0493111852718935,0.0383205245234959,0.337662163349684,0.0610101767571485,0.0166505214962446,sym-3,WBGene00006368,Public name for WBGene00006368. History: N.A.
R10D12.8,,1.22857774432472,0.268018811114538,0.227752664250666,0.506493371647869,0.279811854509028,0.135749751306456,R10D12.8,WBGene00011189,Public name for WBGene00011189. History: N.A.
B0001.3,,1.22857774432472,0.0412341580523494,0.227752664250666,0.253246685823934,0.279811854509028,0.0104424138694978,B0001.3,WBGene00007088,Public name for WBGene00007088. History: N.A.
F31E9.6,,0.864816822329956,0.233225891414011,296.533968854368,951.896485670416,256.447564657524,222.006906404347,F31E9.6,WBGene00009299,Public name for WBGene00009299. History: N.A.
C38D4.4,,0.409525914774905,1.07207524445815,0.683257992751999,0.253246685823934,0.279811854509028,0.271499502612911,C38D4.4,WBGene00008005,Sequence name for WBGene00008005(mip-1). History: Renamed on 2021-12-09
Y47H9C.8,,0.0,,0.455505328501333,0.0,0.0,0.0,Y47H9C.8,WBGene00012951,Public name for WBGene00012951. History: N.A.
T27F6.7,,0.0,0.0,0.455505328501333,0.184659126162181,0.0,0.0,T27F6.7,WBGene00012106,Public name for WBGene00012106. History: N.A.
Y48A6B.10,,0.0,0.965645794526187,0.227752664250666,1.03107590081746,0.0,0.995654107461675,Y48A6B.10,WBGene00012973,"Public name for Dead gene WBGene00012971. History of WBGene00012971: Merged into ""WBGene00012973"" on 2016-10-20; Merged into ""WBGene00012973"" on 2016-10-20"
