gene,Input,Suggested Match,History
WBGene00044404,WBGene00044404,WBGene00009500,"History: Merged into ""WBGene00009500"" on 2017-01-13"
WBGene00011176,WBGene00011176,WBGene00011176,History: N.A.
WBGene00011244,WBGene00011244,WBGene00011244,History: N.A.
WBGene00013846,WBGene00013846,WBGene00013846,History: N.A.
WBGene00011134,WBGene00011134,WBGene00011134,History: N.A.
WBGene00007845,WBGene00007845,WBGene00007844,"History: Merged into ""WBGene00007844"" on 2019-05-20"
WBGene00003812,WBGene00003812,WBGene00003812,History: N.A.
WBGene00020350,WBGene00020350,WBGene00020350,History: N.A.
WBGene00006453,WBGene00006453,WBGene00018468,"History: Merged into ""WBGene00018468"" on 2014-01-06"
WBGene00010176,WBGene00010176,WBGene00010176,History: N.A.
WBGene00009604,WBGene00009604,WBGene00009604,History: N.A.
WBGene00010901,WBGene00010901,WBGene00010901,History: N.A.
WBGene00007904,WBGene00007904,WBGene00007904,History: N.A.
WBGene00003458,WBGene00003458,WBGene00003458,History: N.A.
WBGene00006979,WBGene00006979,WBGene00006979,History: N.A.
WBGene00016892,WBGene00016892,WBGene00016892,History: N.A.
WBGene00045275,WBGene00045275,WBGene00045275,History: N.A.
WBGene00000639,WBGene00000639,WBGene00000639,History: N.A.
WBGene00015103,WBGene00015103,WBGene00015103,History: N.A.
WBGene00011103,WBGene00011103,WBGene00011103,History: N.A.
WBGene00020905,WBGene00020905,WBGene00020905,History: N.A.
WBGene00009039,WBGene00009039,WBGene00009039,History: N.A.
WBGene00007553,WBGene00007553,WBGene00007553,History: N.A.
WBGene00019191,WBGene00019191,WBGene00019190,"History: Merged into ""WBGene00019190"" on 2017-01-13"
WBGene00014244,WBGene00014244,WBGene00014244,History: N.A.
WBGene00015049,WBGene00015049,WBGene00015049,History: N.A.
WBGene00003998,WBGene00003998,WBGene00003998,History: N.A.
WBGene00001072,WBGene00001072,WBGene00001072,"History: Split into T14B4.19(WBGene00302993). History of WBGene00001072: Split into ""WBGene00302993"" on 2018-03-06"
WBGene00011107,WBGene00011107,WBGene00011107,History: N.A.
WBGene00044537,WBGene00044537,WBGene00044537,History: N.A.
WBGene00015339,WBGene00015339,WBGene00015339,History: N.A.
WBGene00000729,WBGene00000729,WBGene00000729,History: N.A.
WBGene00015565,WBGene00015565,WBGene00015565,History: N.A.
WBGene00003033,WBGene00003033,WBGene00003033,History: N.A.
WBGene00008841,WBGene00008841,WBGene00008841,History: N.A.
WBGene00001875,WBGene00001875,WBGene00001875,History: N.A.
WBGene00011574,WBGene00011574,WBGene00011574,History: N.A.
WBGene00021280,WBGene00021280,WBGene00021280,History: N.A.
WBGene00008205,WBGene00008205,WBGene00008205,History: Renamed on 2016-06-14
WBGene00014097,WBGene00014097,WBGene00014097,History: N.A.
WBGene00017384,WBGene00017384,WBGene00017384,History: N.A.
WBGene00012085,WBGene00012085,WBGene00012085,History: N.A.
WBGene00044203,WBGene00044203,WBGene00044203,History: N.A.
WBGene00011918,WBGene00011918,WBGene00011918,History: N.A.
WBGene00000060,WBGene00000060,WBGene00000060,History: N.A.
WBGene00001464,WBGene00001464,WBGene00001464,History: N.A.
WBGene00022820,WBGene00022820,WBGene00022820,History: N.A.
WBGene00010715,WBGene00010715,WBGene00010715,History: N.A.
WBGene00016433,WBGene00016433,WBGene00016433,History: N.A.
WBGene00009331,WBGene00009331,WBGene00009331,History: N.A.
WBGene00012603,WBGene00012603,WBGene00012603,History: N.A.
WBGene00017718,WBGene00017718,WBGene00017718,History: N.A.
WBGene00016596,WBGene00016596,WBGene00016596,History: N.A.
WBGene00000735,WBGene00000735,WBGene00000735,History: N.A.
WBGene00009640,WBGene00009640,WBGene00009640,History: N.A.
WBGene00020139,WBGene00020139,WBGene00020139,History: N.A.
WBGene00000741,WBGene00000741,WBGene00000741,History: N.A.
WBGene00008378,WBGene00008378,WBGene00008378,History: N.A.
WBGene00006166,WBGene00006166,WBGene00006166,History: N.A.
WBGene00000218,WBGene00000218,WBGene00000218,History: N.A.
WBGene00016155,WBGene00016155,WBGene00016155,History: N.A.
WBGene00001754,WBGene00001754,WBGene00001754,History: N.A.
WBGene00044453,WBGene00044453,WBGene00044453,History: N.A.
WBGene00015220,WBGene00015220,WBGene00015220,History: N.A.
WBGene00012786,WBGene00012786,WBGene00012786,History: N.A.
WBGene00001487,WBGene00001487,WBGene00001487,History: N.A.
WBGene00002095,WBGene00002095,WBGene00002095,History: N.A.
WBGene00019086,WBGene00019086,WBGene00019086,History: N.A.
WBGene00018347,WBGene00018347,WBGene00018347,History: N.A.
WBGene00018288,WBGene00018288,WBGene00018288,History: N.A.
WBGene00020332,WBGene00020332,WBGene00002976,"History: Merged into ""WBGene00002976"" on 2009-11-02"
WBGene00009040,WBGene00009040,WBGene00002192,"History: Merged into ""WBGene00002192"" on 2010-01-20"
WBGene00014032,WBGene00014032,WBGene00014032,History: N.A.
WBGene00000989,WBGene00000989,WBGene00000989,History: N.A.
WBGene00006547,WBGene00006547,WBGene00006547,History: N.A.
WBGene00008465,WBGene00008465,WBGene00008465,History: N.A.
WBGene00012118,WBGene00012118,WBGene00012118,History: N.A.
WBGene00017200,WBGene00017200,WBGene00017200,History: N.A.
WBGene00006221,WBGene00006221,WBGene00006221,History: N.A.
WBGene00017603,WBGene00017603,WBGene00017603,History: N.A.
WBGene00018301,WBGene00018301,WBGene00018301,History: N.A.
WBGene00015322,WBGene00015322,WBGene00015322,History: N.A.
WBGene00044518,WBGene00044518,WBGene00044518,History: N.A.
WBGene00003844,WBGene00003844,WBGene00003844,History: N.A.
WBGene00008075,WBGene00008075,WBGene00008075,History: N.A.
WBGene00011910,WBGene00011910,WBGene00011910,History: N.A.
WBGene00019175,WBGene00019175,,History: Killed on 2011-08-22. Remark: lack of evidence and overlap with K07H8.7
WBGene00007714,WBGene00007714,WBGene00007714,History: N.A.
WBGene00007446,WBGene00007446,WBGene00007446,History: N.A.
WBGene00045406,WBGene00045406,WBGene00045406,History: N.A.
WBGene00003536,WBGene00003536,WBGene00003536,History: N.A.
WBGene00011929,WBGene00011929,WBGene00011929,History: N.A.
WBGene00000176,WBGene00000176,WBGene00000176,History: N.A.
WBGene00008836,WBGene00008836,,History: Killed on 2012-01-09; Suppressed on 2013-07-30. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00006051,WBGene00006051,WBGene00006051,History: N.A.
WBGene00020808,WBGene00020808,WBGene00020808,History: N.A.
WBGene00004398,WBGene00004398,WBGene00004398,History: N.A.
WBGene00009948,WBGene00009948,WBGene00009948,History: N.A.
WBGene00017073,WBGene00017073,WBGene00017073,History: N.A.
WBGene00019273,WBGene00019273,WBGene00019273,History: N.A.
WBGene00006539,WBGene00006539,WBGene00006539,History: N.A.
WBGene00011178,WBGene00011178,WBGene00011178,History: N.A.
WBGene00006915,WBGene00006915,WBGene00006915,History: N.A.
WBGene00000627,WBGene00000627,WBGene00000627,History: N.A.
WBGene00005018,WBGene00005018,WBGene00005018,History: Renamed on 2005-08-23
WBGene00003464,WBGene00003464,WBGene00003464,History: N.A.
WBGene00044244,WBGene00044244,WBGene00044244,History: N.A.
WBGene00022670,WBGene00022670,WBGene00022670,History: N.A.
WBGene00013086,WBGene00013086,WBGene00013086,History: N.A.
WBGene00001385,WBGene00001385,WBGene00001385,History: N.A.
WBGene00044198,WBGene00044198,WBGene00044198,History: N.A.
WBGene00009968,WBGene00009968,WBGene00009968,"History: Split into F17C11.22(WBGene00219325). History of WBGene00009968: Split into ""WBGene00219325"" on 2012-01-09"
WBGene00008820,WBGene00008820,WBGene00008820,History: N.A.
WBGene00001841,WBGene00001841,WBGene00001841,History: N.A.
WBGene00022878,WBGene00022878,WBGene00022877,"History: Merged into ""WBGene00022877"" on 2009-05-27"
WBGene00044140,WBGene00044140,WBGene00044140,History: N.A.
WBGene00001109,WBGene00001109,WBGene00001109,History: N.A.
WBGene00022751,WBGene00022751,WBGene00022751,History: N.A.
WBGene00018026,WBGene00018026,WBGene00018026,History: N.A.
WBGene00010690,WBGene00010690,WBGene00010690,History: N.A.
WBGene00008937,WBGene00008937,WBGene00008937,History: N.A.
WBGene00000704,WBGene00000704,WBGene00000704,History: N.A.
WBGene00008042,WBGene00008042,WBGene00008042,History: N.A.
WBGene00011330,WBGene00011330,WBGene00011330,History: N.A.
WBGene00001059,WBGene00001059,WBGene00001059,History: N.A.
WBGene00018027,WBGene00018027,WBGene00018027,History: N.A.
WBGene00008651,WBGene00008651,WBGene00008651,History: N.A.
WBGene00010573,WBGene00010573,WBGene00010573,History: N.A.
WBGene00007414,WBGene00007414,WBGene00007414,History: N.A.
WBGene00016818,WBGene00016818,WBGene00016818,History: N.A.
WBGene00014029,WBGene00014029,WBGene00014029,History: N.A.
WBGene00077691,WBGene00077691,WBGene00077691,History: N.A.
WBGene00001695,WBGene00001695,WBGene00001695,History: N.A.
WBGene00009620,WBGene00009620,WBGene00009620,History: N.A.
WBGene00000722,WBGene00000722,WBGene00000722,History: N.A.
WBGene00017970,WBGene00017970,WBGene00017970,History: N.A.
WBGene00008529,WBGene00008529,WBGene00008529,History: N.A.
WBGene00007916,WBGene00007916,WBGene00007916,History: N.A.
WBGene00009621,WBGene00009621,WBGene00009621,History: N.A.
WBGene00014129,WBGene00014129,WBGene00014129,History: N.A.
WBGene00007894,WBGene00007894,WBGene00007894,History: N.A.
WBGene00001070,WBGene00001070,WBGene00001070,History: N.A.
WBGene00017118,WBGene00017118,WBGene00017118,History: N.A.
WBGene00019375,WBGene00019375,WBGene00006665,"History: Merged into ""WBGene00006665"" on 2014-09-18"
WBGene00000620,WBGene00000620,WBGene00000620,History: N.A.
WBGene00000703,WBGene00000703,WBGene00000703,History: N.A.
WBGene00012883,WBGene00012883,WBGene00012883,History: N.A.
WBGene00010064,WBGene00010064,WBGene00010064,History: N.A.
WBGene00012912,WBGene00012912,WBGene00012912,History: N.A.
WBGene00045208,WBGene00045208,WBGene00045208,History: N.A.
WBGene00012280,WBGene00012280,WBGene00012280,History: N.A.
WBGene00000721,WBGene00000721,WBGene00000721,History: N.A.
WBGene00003846,WBGene00003846,WBGene00003846,History: N.A.
WBGene00022819,WBGene00022819,WBGene00022818,"History: Merged into ""WBGene00022818"" on 2017-03-03"
WBGene00007987,WBGene00007987,WBGene00007987,History: N.A.
WBGene00006052,WBGene00006052,WBGene00006052,History: N.A.
WBGene00044230,WBGene00044230,WBGene00044230,History: N.A.
WBGene00001726,WBGene00001726,WBGene00001726,History: N.A.
WBGene00000784,WBGene00000784,WBGene00000784,History: N.A.
WBGene00017727,WBGene00017727,WBGene00017727,History: N.A.
WBGene00017851,WBGene00017851,WBGene00017851,History: N.A.
WBGene00010252,WBGene00010252,WBGene00077697,"History: Merged into ""WBGene00077697"" on 2011-11-28"
WBGene00000786,WBGene00000786,WBGene00000786,History: N.A.
WBGene00011266,WBGene00011266,WBGene00011266,History: N.A.
WBGene00009342,WBGene00009342,WBGene00009342,History: Renamed on 2015-03-06
WBGene00009513,WBGene00009513,WBGene00009513,History: N.A.
WBGene00007721,WBGene00007721,WBGene00007721,History: N.A.
WBGene00011571,WBGene00011571,WBGene00011571,History: N.A.
WBGene00000778,WBGene00000778,WBGene00000778,History: N.A.
WBGene00018343,WBGene00018343,WBGene00018343,History: N.A.
WBGene00003546,WBGene00003546,WBGene00003546,History: N.A.
WBGene00015710,WBGene00015710,WBGene00015710,History: N.A.
WBGene00004153,WBGene00004153,WBGene00004153,History: N.A.
WBGene00004043,WBGene00004043,WBGene00004043,History: N.A.
WBGene00021325,WBGene00021325,WBGene00021325,History: N.A.
WBGene00011173,WBGene00011173,WBGene00011173,History: N.A.
WBGene00016163,WBGene00016163,WBGene00016163,History: N.A.
WBGene00015053,WBGene00015053,WBGene00015053,History: N.A.
WBGene00000936,WBGene00000936,WBGene00000936,History: N.A.
WBGene00000781,WBGene00000781,WBGene00000781,History: N.A.
WBGene00004815,WBGene00004815,WBGene00004815,History: N.A.
WBGene00000771,WBGene00000771,WBGene00000771,History: N.A.
WBGene00016451,WBGene00016451,WBGene00016451,History: N.A.
WBGene00014159,WBGene00014159,WBGene00014159,History: N.A.
WBGene00019730,WBGene00019730,WBGene00019730,History: N.A.
WBGene00003231,WBGene00003231,WBGene00003231,History: N.A.
WBGene00044330,WBGene00044330,WBGene00044330,History: Renamed on 2005-08-26
WBGene00011417,WBGene00011417,WBGene00011417,History: N.A.
WBGene00023477,WBGene00023477,WBGene00023477,History: N.A.
WBGene00016096,WBGene00016096,WBGene00016096,History: N.A.
WBGene00018906,WBGene00018906,WBGene00018906,History: N.A.
WBGene00022879,WBGene00022879,WBGene00022877,"History: Merged into ""WBGene00022877"" on 2009-05-27"
WBGene00008210,WBGene00008210,WBGene00008210,History: N.A.
WBGene00001477,WBGene00001477,WBGene00001477,History: N.A.
WBGene00017850,WBGene00017850,WBGene00017850,History: N.A.
WBGene00011996,WBGene00011996,WBGene00011996,History: N.A.
WBGene00000632,WBGene00000632,WBGene00000632,History: N.A.
WBGene00000660,WBGene00000660,WBGene00000660,History: N.A.
WBGene00020576,WBGene00020576,WBGene00020576,History: N.A.
WBGene00021114,WBGene00021114,WBGene00021114,History: N.A.
WBGene00001774,WBGene00001774,WBGene00001774,History: N.A.
WBGene00077585,WBGene00077585,WBGene00077585,History: N.A.
WBGene00001374,WBGene00001374,WBGene00001374,History: N.A.
WBGene00015929,WBGene00015929,WBGene00015929,History: N.A.
WBGene00010492,WBGene00010492,WBGene00010492,History: N.A.
WBGene00010494,WBGene00010494,WBGene00010494,History: N.A.
WBGene00006449,WBGene00006449,WBGene00006449,History: Renamed on 2013-12-23
WBGene00008464,WBGene00008464,WBGene00008464,History: N.A.
WBGene00017474,WBGene00017474,WBGene00017474,History: N.A.
WBGene00077682,WBGene00077682,WBGene00077682,History: N.A.
WBGene00009026,WBGene00009026,WBGene00009026,History: N.A.
WBGene00045209,WBGene00045209,WBGene00045209,History: N.A.
WBGene00007307,WBGene00007307,WBGene00007307,History: N.A.
WBGene00007300,WBGene00007300,WBGene00007300,History: N.A.
WBGene00000216,WBGene00000216,WBGene00000216,History: N.A.
WBGene00000649,WBGene00000649,WBGene00000649,History: N.A.
WBGene00019765,WBGene00019765,WBGene00019765,History: N.A.
WBGene00010948,WBGene00010948,WBGene00010948,History: N.A.
WBGene00022241,WBGene00022241,,History: Killed on 2013-10-17. Remark: [131015 gw3] Removed this gene because there was no evidence for it.
WBGene00017542,WBGene00017542,WBGene00017542,History: N.A.
WBGene00001711,WBGene00001711,WBGene00001711,History: N.A.
WBGene00009192,WBGene00009192,WBGene00009192,History: N.A.
WBGene00016357,WBGene00016357,WBGene00016357,History: N.A.
WBGene00017032,WBGene00017032,WBGene00017032,History: N.A.
WBGene00010876,WBGene00010876,WBGene00010876,History: N.A.
WBGene00009214,WBGene00009214,WBGene00009214,History: N.A.
WBGene00007930,WBGene00007930,WBGene00007929,"History: Merged into ""WBGene00007929"" on 2020-07-13. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC....Merged into WBGene00007929 dmd-11 moved as Other_name."
WBGene00020126,WBGene00020126,WBGene00020126,History: N.A.
WBGene00016179,WBGene00016179,WBGene00016179,History: N.A.
WBGene00044546,WBGene00044546,WBGene00044546,History: N.A.
WBGene00001252,WBGene00001252,WBGene00001252,History: N.A.
WBGene00004209,WBGene00004209,WBGene00004209,History: N.A.
WBGene00010848,WBGene00010848,WBGene00010848,History: N.A.
WBGene00003435,WBGene00003435,WBGene00003435,History: N.A.
WBGene00007308,WBGene00007308,WBGene00007308,History: N.A.
WBGene00018078,WBGene00018078,WBGene00018078,History: N.A.
WBGene00006416,WBGene00006416,WBGene00006416,History: Renamed on 2008-09-10
WBGene00020434,WBGene00020434,WBGene00020434,History: N.A.
WBGene00001981,WBGene00001981,WBGene00001981,History: N.A.
WBGene00001450,WBGene00001450,WBGene00001450,History: N.A.
WBGene00010598,WBGene00010598,WBGene00010598,History: N.A.
WBGene00020221,WBGene00020221,WBGene00020221,History: N.A.
WBGene00000621,WBGene00000621,WBGene00000621,History: N.A.
WBGene00016942,WBGene00016942,WBGene00016942,History: N.A.
WBGene00003937,WBGene00003937,WBGene00003937,History: N.A.
WBGene00009090,WBGene00009090,WBGene00009090,History: N.A.
WBGene00017964,WBGene00017964,WBGene00017964,History: N.A.
WBGene00010869,WBGene00010869,WBGene00010869,History: N.A.
WBGene00000024,WBGene00000024,WBGene00000024,History: N.A.
WBGene00006956,WBGene00006956,WBGene00006956,History: N.A.
WBGene00010760,WBGene00010760,WBGene00010760,History: N.A.
WBGene00001065,WBGene00001065,WBGene00001065,History: N.A.
WBGene00000033,WBGene00000033,WBGene00000033,History: N.A.
WBGene00017810,WBGene00017810,WBGene00017810,History: N.A.
WBGene00022630,WBGene00022630,WBGene00022630,History: N.A.
WBGene00014170,WBGene00014170,WBGene00014170,History: N.A.
WBGene00000522,WBGene00000522,WBGene00000522,History: N.A.
WBGene00000636,WBGene00000636,WBGene00000636,History: N.A.
WBGene00008230,WBGene00008230,WBGene00008230,History: Renamed on 2014-03-03
WBGene00016894,WBGene00016894,WBGene00016894,History: N.A.
WBGene00020351,WBGene00020351,WBGene00020351,History: N.A.
WBGene00014253,WBGene00014253,WBGene00014253,History: N.A.
WBGene00004096,WBGene00004096,WBGene00004096,History: N.A.
WBGene00017841,WBGene00017841,WBGene00017841,History: N.A.
WBGene00015823,WBGene00015823,WBGene00015823,History: N.A.
WBGene00000757,WBGene00000757,WBGene00000757,History: N.A.
WBGene00000653,WBGene00000653,WBGene00000653,History: N.A.
WBGene00013047,WBGene00013047,WBGene00013047,History: N.A.
WBGene00016136,WBGene00016136,WBGene00016136,History: N.A.
WBGene00013849,WBGene00013849,WBGene00013849,History: N.A.
WBGene00016437,WBGene00016437,WBGene00016437,History: N.A.
WBGene00018531,WBGene00018531,WBGene00018531,History: N.A.
WBGene00009687,WBGene00009687,WBGene00009687,History: N.A.
WBGene00021630,WBGene00021630,WBGene00021630,History: N.A.
WBGene00007190,WBGene00007190,WBGene00007190,History: N.A.
WBGene00018163,WBGene00018163,WBGene00018163,History: N.A.
WBGene00007309,WBGene00007309,WBGene00007309,History: N.A.
WBGene00001789,WBGene00001789,WBGene00001789,History: N.A.
WBGene00008377,WBGene00008377,WBGene00008377,History: N.A.
WBGene00009724,WBGene00009724,WBGene00009724,History: N.A.
WBGene00000634,WBGene00000634,WBGene00000634,History: N.A.
WBGene00011535,WBGene00011535,WBGene00011535,History: N.A.
